TeamID	Name	HeroName	Faction	Level	ExtAttribId	HonorLevel	PartnerId1	PartnerId2	PartnerId3	PartnerId4	PartnerLevel	Strength	Vitality	Dexterity	Energy	SkillLevel	SkillID1	SkillID2	SkillID3	SkillID4	SkillID5
929	武神殿守护者	龚志诚	11	180	18	18	96	81	102	59	110	0	0	0	0	1					
930	武神殿守护者	左丘翰林	12	180	18	18	96	81	102	59	110	0	0	0	0	1					
931	武神殿守护者	仲孙宏远	13	181	18	18	96	81	102	59	110	0	0	0	0	1					
932	武神殿守护者	章忆达	14	181	18	18	96	81	102	59	110	0	0	0	0	1					
933	武神殿守护者	独孤俊誉	15	181	18	18	96	81	102	59	110	0	0	0	0	1					
934	武神殿守护者	严锐精	16	181	18	18	96	81	102	59	110	0	0	0	0	1					
935	武神殿守护者	栾觅云	17	181	18	18	96	81	102	59	110	0	0	0	0	1					
936	武神殿守护者	司马亦旋	18	182	18	18	96	81	102	59	110	0	0	0	0	1					
937	武神殿守护者	段忆雪	1	182	18	18	96	81	102	59	110	0	0	0	0	1					
938	武神殿守护者	穆墨容	2	182	18	18	96	81	102	59	110	0	0	0	0	1					
939	武神殿守护者	沈星火	3	182	18	18	96	81	102	59	110	0	0	0	0	1					
940	武神殿守护者	令狐思枫	4	182	18	18	96	81	102	59	110	0	0	0	0	1					
941	武神殿守护者	慕寒松	5	183	18	18	96	81	102	59	110	0	0	0	0	1					
942	武神殿守护者	贺和光	6	183	18	18	96	81	102	59	110	0	0	0	0	1					
943	武神殿守护者	穆鸿熙	7	183	18	18	96	81	102	59	110	0	0	0	0	1					
944	武神殿守护者	苏弘文	8	183	18	18	96	81	102	59	110	0	0	0	0	1					
945	武神殿守护者	雍嘉赐	9	183	18	18	96	81	102	59	110	0	0	0	0	1					
946	武神殿守护者	伍兴业	10	184	18	18	96	81	102	59	110	0	0	0	0	1					
947	武神殿守护者	邢宜人	11	184	18	18	96	81	102	59	110	0	0	0	0	1					
948	武神殿守护者	姜嘉树	12	184	18	18	96	81	102	59	110	0	0	0	0	1					
949	武神殿守护者	东门思宣	13	184	18	18	96	81	102	59	110	0	0	0	0	1					
950	武神殿守护者	秦雁戮	14	184	18	18	96	81	102	59	110	0	0	0	0	1					
951	武神殿守护者	车映真	15	185	18	18	96	81	102	59	110	0	0	0	0	1					
952	武神殿守护者	罗才良	16	185	18	18	96	81	102	59	110	0	0	0	0	1					
953	武神殿守护者	熊墨云	17	185	18	18	96	81	102	59	110	0	0	0	0	1					
954	武神殿守护者	阎雪容	18	185	18	18	96	81	102	59	110	0	0	0	0	1					
955	武神殿守护者	项奇胜	1	185	18	18	96	81	102	59	110	0	0	0	0	1					
956	武神殿守护者	司鸿秋扇	2	186	18	18	96	81	102	59	110	0	0	0	0	1					
957	武神殿守护者	严以筠	3	186	18	18	96	81	102	59	110	0	0	0	0	1					
958	武神殿守护者	蔡诗丹	4	186	18	18	96	81	102	59	110	0	0	0	0	1					
959	武神殿守护者	龙博瀚	5	186	18	18	96	81	102	59	110	0	0	0	0	1					
960	武神殿守护者	衣访琴	6	186	18	18	96	81	102	59	110	0	0	0	0	1					
961	武神殿守护者	萧和颂	7	187	18	18	96	81	102	59	110	0	0	0	0	1					
962	武神殿守护者	郭和昱	8	187	18	18	96	81	102	59	110	0	0	0	0	1					
963	武神殿守护者	简晓博	9	187	18	18	96	81	102	59	110	0	0	0	0	1					
964	武神殿守护者	宋阳羽	10	187	18	18	96	81	102	59	110	0	0	0	0	1					
965	武神殿守护者	马灵扇	11	187	18	18	96	81	102	59	110	0	0	0	0	1					
966	武神殿守护者	岳敏叡	12	188	18	18	96	81	102	59	110	0	0	0	0	1					
967	武神殿守护者	徐灵松	13	188	18	18	96	81	102	59	110	0	0	0	0	1					
968	武神殿守护者	寇醉柳	14	188	18	18	96	81	102	59	110	0	0	0	0	1					
969	武神殿守护者	司马明轩	15	188	18	18	96	81	102	59	110	0	0	0	0	1					
970	武神殿守护者	叶翰藻	16	188	18	18	96	81	102	59	110	0	0	0	0	1					
971	武神殿守护者	邢俊哲	17	189	18	18	96	81	102	59	110	0	0	0	0	1					
972	武神殿守护者	闾丘坚白	18	189	18	18	96	81	102	59	110	0	0	0	0	1					
973	武神殿守护者	卜祺瑞	1	189	18	18	96	81	102	59	110	0	0	0	0	1					
974	武神殿守护者	林雅健	2	189	18	18	96	81	102	59	110	0	0	0	0	1					
975	武神殿守护者	帅文石	3	189	18	18	96	81	102	59	110	0	0	0	0	1					
976	武神殿守护者	石英睿	4	190	18	18	96	81	102	59	110	0	0	0	0	1					
977	武神殿守护者	司鸿绍钧	5	190	18	18	96	81	102	59	110	0	0	0	0	1					
978	武神殿守护者	周思淼	6	190	18	18	96	81	102	59	110	0	0	0	0	1					
979	武神殿守护者	宇文忆南	7	190	18	18	96	81	102	59	110	0	0	0	0	1					
980	武神殿守护者	司凝连	8	190	18	18	96	81	102	59	110	0	0	0	0	1					
