szMainType	nSubType	nSellLimitType	nSellLimitSubType	nSellLimitLevel	szName	nType	nIndex	nMinPrecent	nMaxPrecent	nShowLimitPrecent	nCantSellAgain	nSubTypeSold	szTimeOutFunc	szOpenTimeFrame	szCloseTimeFrame	nPrice	szTimeFrame1	nPrice1	szTimeFrame2	nPrice2	szTimeFrame3	nPrice3	szTimeFrame4	nPrice4	szTimeFrame5	nPrice5	szTimeFrame6	nPrice6	szTimeFrame7	nPrice7	szTimeFrame8	nPrice8	szTimeFrame9	nPrice9	szTimeFrame10	nPrice10	szTimeFrame11	nPrice11	szTimeFrame12	nPrice12	szTimeFrame13	nPrice13	szTimeFrame14	nPrice14	szTimeFrame15	nPrice15	szLimit1	szLimit2	szLimit3	szLimit4	szLimit5	szLimit6	szLimit7	szLimit8	szLimit9	szLimit10	szLimit11	szLimit12	szLimit13	szLimit14	szLimit15	szLimit16	szLimit17	szPriceLimitTimeFrame1	szLimitPrice1	szPriceLimitTimeFrame2	szLimitPrice2	szPriceLimitTimeFrame3	szLimitPrice3	szPriceLimitTimeFrame4	szLimitPrice4	szPriceLimitTimeFrame5	szLimitPrice5	szPriceLimitTimeFrame6	szLimitPrice6	szPriceLimitTimeFrame7	szLimitPrice7	szPriceLimitTimeFrame8	szLimitPrice8	szPriceLimitTimeFrame9	szLimitPrice9	szPriceLimitTimeFrame10	szLimitPrice10	szPriceLimitTimeFrame11	szLimitPrice11	szPriceLimitTimeFrame12	szLimitPrice12	szPriceLimitTimeFrame13	szLimitPrice13	szPriceLimitTimeFrame14	szLimitPrice14	szPriceLimitTimeFrame15	szLimitPrice15	szPriceLimitTimeFrame16	szLimitPrice16	szPriceLimitTimeFrame17	szLimitPrice17
item	3270	13	36	2	秘籍·九宫飞星	6	36	50	120	110	1					400	OpenLevel49	400	OpenLevel59	400	OpenLevel69	400	OpenLevel79	400	OpenLevel89	400	OpenLevel99	400	OpenLevel109	400	OpenLevel119	400															OpenLevel39|0	OpenLevel49|0	OpenLevel59|0	OpenLevel69|0	OpenLevel79|0	OpenLevel89|0	OpenLevel99|0	OpenLevel109|1	OpenLevel119|1									OpenLevel39		OpenLevel49		OpenLevel59		OpenLevel69		OpenLevel79	50|180	OpenLevel89	50|160	OpenLevel99	50|140	OpenLevel109	50|120	OpenLevel119	50|100	OpenLevel129															
item	3271	13	37	2	秘籍·仙人指路	6	37	50	120	110	1					400	OpenLevel49	400	OpenLevel59	400	OpenLevel69	400	OpenLevel79	400	OpenLevel89	400	OpenLevel99	400	OpenLevel109	400	OpenLevel119	400															OpenLevel39|0	OpenLevel49|0	OpenLevel59|0	OpenLevel69|0	OpenLevel79|0	OpenLevel89|0	OpenLevel99|0	OpenLevel109|1	OpenLevel119|1									OpenLevel39		OpenLevel49		OpenLevel59		OpenLevel69		OpenLevel79	50|180	OpenLevel89	50|160	OpenLevel99	50|140	OpenLevel109	50|120	OpenLevel119	50|100	OpenLevel129															
item	3272	13	38	2	秘籍·啸风三连击	6	38	50	120	110	1					400	OpenLevel49	400	OpenLevel59	400	OpenLevel69	400	OpenLevel79	400	OpenLevel89	400	OpenLevel99	400	OpenLevel109	400	OpenLevel119	400															OpenLevel39|0	OpenLevel49|0	OpenLevel59|0	OpenLevel69|0	OpenLevel79|0	OpenLevel89|0	OpenLevel99|0	OpenLevel109|1	OpenLevel119|1									OpenLevel39		OpenLevel49		OpenLevel59		OpenLevel69		OpenLevel79	50|180	OpenLevel89	50|160	OpenLevel99	50|140	OpenLevel109	50|120	OpenLevel119	50|100	OpenLevel129															
item	3273	13	39	2	秘籍·混沌剑阵	6	39	50	120	110	1					400	OpenLevel49	400	OpenLevel59	400	OpenLevel69	400	OpenLevel79	400	OpenLevel89	400	OpenLevel99	400	OpenLevel109	400	OpenLevel119	400															OpenLevel39|0	OpenLevel49|0	OpenLevel59|0	OpenLevel69|0	OpenLevel79|0	OpenLevel89|0	OpenLevel99|0	OpenLevel109|1	OpenLevel119|1									OpenLevel39		OpenLevel49		OpenLevel59		OpenLevel69		OpenLevel79	50|180	OpenLevel89	50|160	OpenLevel99	50|140	OpenLevel109	50|120	OpenLevel119	50|100	OpenLevel129															
item	3274	13	40	2	秘籍·雷动九天	6	40	50	120	110	1					400	OpenLevel49	400	OpenLevel59	400	OpenLevel69	400	OpenLevel79	400	OpenLevel89	400	OpenLevel99	400	OpenLevel109	400	OpenLevel119	400															OpenLevel39|0	OpenLevel49|0	OpenLevel59|0	OpenLevel69|0	OpenLevel79|0	OpenLevel89|0	OpenLevel99|0	OpenLevel109|1	OpenLevel119|1									OpenLevel39		OpenLevel49		OpenLevel59		OpenLevel69		OpenLevel79	50|180	OpenLevel89	50|160	OpenLevel99	50|140	OpenLevel109	50|120	OpenLevel119	50|100	OpenLevel129															
item	4021	13	41	2	秘籍·亢龙有悔	6	41	50	120	110	1					400	OpenLevel49	400	OpenLevel59	400	OpenLevel69	400	OpenLevel79	400	OpenLevel89	400	OpenLevel99	400	OpenLevel109	400	OpenLevel119	400															OpenLevel39|0	OpenLevel49|0	OpenLevel59|0	OpenLevel69|0	OpenLevel79|0	OpenLevel89|0	OpenLevel99|0	OpenLevel109|1	OpenLevel119|1									OpenLevel39		OpenLevel49		OpenLevel59		OpenLevel69		OpenLevel79	50|180	OpenLevel89	50|160	OpenLevel99	50|140	OpenLevel109	50|120	OpenLevel119	50|100	OpenLevel129															
item	4022	13	42	2	秘籍·困龙功	6	42	50	120	110	1					400	OpenLevel49	400	OpenLevel59	400	OpenLevel69	400	OpenLevel79	400	OpenLevel89	400	OpenLevel99	400	OpenLevel109	400	OpenLevel119	400															OpenLevel39|0	OpenLevel49|0	OpenLevel59|0	OpenLevel69|0	OpenLevel79|0	OpenLevel89|0	OpenLevel99|0	OpenLevel109|1	OpenLevel119|1									OpenLevel39		OpenLevel49		OpenLevel59		OpenLevel69		OpenLevel79	50|180	OpenLevel89	50|160	OpenLevel99	50|140	OpenLevel109	50|120	OpenLevel119	50|100	OpenLevel129															
item	4023	13	43	2	秘籍·醉蝶狂舞	6	43	50	120	110	1					400	OpenLevel49	400	OpenLevel59	400	OpenLevel69	400	OpenLevel79	400	OpenLevel89	400	OpenLevel99	400	OpenLevel109	400	OpenLevel119	400															OpenLevel39|0	OpenLevel49|0	OpenLevel59|0	OpenLevel69|0	OpenLevel79|0	OpenLevel89|0	OpenLevel99|0	OpenLevel109|1	OpenLevel119|1									OpenLevel39		OpenLevel49		OpenLevel59		OpenLevel69		OpenLevel79	50|180	OpenLevel89	50|160	OpenLevel99	50|140	OpenLevel109	50|120	OpenLevel119	50|100	OpenLevel129															
item	4024	13	44	2	秘籍·龙战于野	6	44	50	120	110	1					400	OpenLevel49	400	OpenLevel59	400	OpenLevel69	400	OpenLevel79	400	OpenLevel89	400	OpenLevel99	400	OpenLevel109	400	OpenLevel119	400															OpenLevel39|0	OpenLevel49|0	OpenLevel59|0	OpenLevel69|0	OpenLevel79|0	OpenLevel89|0	OpenLevel99|0	OpenLevel109|1	OpenLevel119|1									OpenLevel39		OpenLevel49		OpenLevel59		OpenLevel69		OpenLevel79	50|180	OpenLevel89	50|160	OpenLevel99	50|140	OpenLevel109	50|120	OpenLevel119	50|100	OpenLevel129															
item	4025	13	45	2	秘籍·阴风蚀骨	6	45	50	120	110	1					400	OpenLevel49	400	OpenLevel59	400	OpenLevel69	400	OpenLevel79	400	OpenLevel89	400	OpenLevel99	400	OpenLevel109	400	OpenLevel119	400															OpenLevel39|0	OpenLevel49|0	OpenLevel59|0	OpenLevel69|0	OpenLevel79|0	OpenLevel89|0	OpenLevel99|0	OpenLevel109|1	OpenLevel119|1									OpenLevel39		OpenLevel49		OpenLevel59		OpenLevel69		OpenLevel79	50|180	OpenLevel89	50|160	OpenLevel99	50|140	OpenLevel109	50|120	OpenLevel119	50|100	OpenLevel129															
item	4026	13	46	2	秘籍·召唤毒虫	6	46	50	120	110	1					400	OpenLevel49	400	OpenLevel59	400	OpenLevel69	400	OpenLevel79	400	OpenLevel89	400	OpenLevel99	400	OpenLevel109	400	OpenLevel119	400															OpenLevel39|0	OpenLevel49|0	OpenLevel59|0	OpenLevel69|0	OpenLevel79|0	OpenLevel89|0	OpenLevel99|0	OpenLevel109|1	OpenLevel119|1									OpenLevel39		OpenLevel49		OpenLevel59		OpenLevel69		OpenLevel79	50|180	OpenLevel89	50|160	OpenLevel99	50|140	OpenLevel109	50|120	OpenLevel119	50|100	OpenLevel129															
item	4027	13	47	2	秘籍·迷心蛊	6	47	50	120	110	1					400	OpenLevel49	400	OpenLevel59	400	OpenLevel69	400	OpenLevel79	400	OpenLevel89	400	OpenLevel99	400	OpenLevel109	400	OpenLevel119	400															OpenLevel39|0	OpenLevel49|0	OpenLevel59|0	OpenLevel69|0	OpenLevel79|0	OpenLevel89|0	OpenLevel99|0	OpenLevel109|1	OpenLevel119|1									OpenLevel39		OpenLevel49		OpenLevel59		OpenLevel69		OpenLevel79	50|180	OpenLevel89	50|160	OpenLevel99	50|140	OpenLevel109	50|120	OpenLevel119	50|100	OpenLevel129															
item	4028	13	48	2	秘籍·万蛊蚀心	6	48	50	120	110	1					400	OpenLevel49	400	OpenLevel59	400	OpenLevel69	400	OpenLevel79	400	OpenLevel89	400	OpenLevel99	400	OpenLevel109	400	OpenLevel119	400															OpenLevel39|0	OpenLevel49|0	OpenLevel59|0	OpenLevel69|0	OpenLevel79|0	OpenLevel89|0	OpenLevel99|0	OpenLevel109|1	OpenLevel119|1									OpenLevel39		OpenLevel49		OpenLevel59		OpenLevel69		OpenLevel79	50|180	OpenLevel89	50|160	OpenLevel99	50|140	OpenLevel109	50|120	OpenLevel119	50|100	OpenLevel129															
item	5201	13	49	2	秘籍·九溪弥烟	6	49	50	120	110	1					400	OpenLevel49	400	OpenLevel59	400	OpenLevel69	400	OpenLevel79	400	OpenLevel89	400	OpenLevel99	400	OpenLevel109	400	OpenLevel119	400															OpenLevel39|0	OpenLevel49|0	OpenLevel59|0	OpenLevel69|0	OpenLevel79|0	OpenLevel89|0	OpenLevel99|0	OpenLevel109|1	OpenLevel119|1									OpenLevel39		OpenLevel49		OpenLevel59		OpenLevel69		OpenLevel79	50|180	OpenLevel89	50|160	OpenLevel99	50|140	OpenLevel109	50|120	OpenLevel119	50|100	OpenLevel129															
item	5202	13	50	2	秘籍·心剑	6	50	50	120	110	1					400	OpenLevel49	400	OpenLevel59	400	OpenLevel69	400	OpenLevel79	400	OpenLevel89	400	OpenLevel99	400	OpenLevel109	400	OpenLevel119	400															OpenLevel39|0	OpenLevel49|0	OpenLevel59|0	OpenLevel69|0	OpenLevel79|0	OpenLevel89|0	OpenLevel99|0	OpenLevel109|1	OpenLevel119|1									OpenLevel39		OpenLevel49		OpenLevel59		OpenLevel69		OpenLevel79	50|180	OpenLevel89	50|160	OpenLevel99	50|140	OpenLevel109	50|120	OpenLevel119	50|100	OpenLevel129															
item	5203	13	51	2	秘籍·平湖断月	6	51	50	120	110	1					400	OpenLevel49	400	OpenLevel59	400	OpenLevel69	400	OpenLevel79	400	OpenLevel89	400	OpenLevel99	400	OpenLevel109	400	OpenLevel119	400															OpenLevel39|0	OpenLevel49|0	OpenLevel59|0	OpenLevel69|0	OpenLevel79|0	OpenLevel89|0	OpenLevel99|0	OpenLevel109|1	OpenLevel119|1									OpenLevel39		OpenLevel49		OpenLevel59		OpenLevel69		OpenLevel79	50|180	OpenLevel89	50|160	OpenLevel99	50|140	OpenLevel109	50|120	OpenLevel119	50|100	OpenLevel129															
item	5204	13	52	2	秘籍·峰插云景	6	52	50	120	110	1					400	OpenLevel49	400	OpenLevel59	400	OpenLevel69	400	OpenLevel79	400	OpenLevel89	400	OpenLevel99	400	OpenLevel109	400	OpenLevel119	400															OpenLevel39|0	OpenLevel49|0	OpenLevel59|0	OpenLevel69|0	OpenLevel79|0	OpenLevel89|0	OpenLevel99|0	OpenLevel109|1	OpenLevel119|1									OpenLevel39		OpenLevel49		OpenLevel59		OpenLevel69		OpenLevel79	50|180	OpenLevel89	50|160	OpenLevel99	50|140	OpenLevel109	50|120	OpenLevel119	50|100	OpenLevel129															
item	5205	13	53	2	秘籍·平沙雁落	6	53	50	120	110	1					400	OpenLevel49	400	OpenLevel59	400	OpenLevel69	400	OpenLevel79	400	OpenLevel89	400	OpenLevel99	400	OpenLevel109	400	OpenLevel119	400															OpenLevel39|0	OpenLevel49|0	OpenLevel59|0	OpenLevel69|0	OpenLevel79|0	OpenLevel89|0	OpenLevel99|0	OpenLevel109|1	OpenLevel119|1									OpenLevel39		OpenLevel49		OpenLevel59		OpenLevel69		OpenLevel79	50|180	OpenLevel89	50|160	OpenLevel99	50|140	OpenLevel109	50|120	OpenLevel119	50|100	OpenLevel129															
item	5206	13	54	2	秘籍·云生结海	6	54	50	120	110	1					400	OpenLevel49	400	OpenLevel59	400	OpenLevel69	400	OpenLevel79	400	OpenLevel89	400	OpenLevel99	400	OpenLevel109	400	OpenLevel119	400															OpenLevel39|0	OpenLevel49|0	OpenLevel59|0	OpenLevel69|0	OpenLevel79|0	OpenLevel89|0	OpenLevel99|0	OpenLevel109|1	OpenLevel119|1									OpenLevel39		OpenLevel49		OpenLevel59		OpenLevel69		OpenLevel79	50|180	OpenLevel89	50|160	OpenLevel99	50|140	OpenLevel109	50|120	OpenLevel119	50|100	OpenLevel129															
item	5207	13	55	2	秘籍·清音长啸	6	55	50	120	110	1					400	OpenLevel49	400	OpenLevel59	400	OpenLevel69	400	OpenLevel79	400	OpenLevel89	400	OpenLevel99	400	OpenLevel109	400	OpenLevel119	400															OpenLevel39|0	OpenLevel49|0	OpenLevel59|0	OpenLevel69|0	OpenLevel79|0	OpenLevel89|0	OpenLevel99|0	OpenLevel109|1	OpenLevel119|1									OpenLevel39		OpenLevel49		OpenLevel59		OpenLevel69		OpenLevel79	50|180	OpenLevel89	50|160	OpenLevel99	50|140	OpenLevel109	50|120	OpenLevel119	50|100	OpenLevel129															
item	5208	13	56	2	秘籍·江逐月天	6	56	50	120	110	1					400	OpenLevel49	400	OpenLevel59	400	OpenLevel69	400	OpenLevel79	400	OpenLevel89	400	OpenLevel99	400	OpenLevel109	400	OpenLevel119	400															OpenLevel39|0	OpenLevel49|0	OpenLevel59|0	OpenLevel69|0	OpenLevel79|0	OpenLevel89|0	OpenLevel99|0	OpenLevel109|1	OpenLevel119|1									OpenLevel39		OpenLevel49		OpenLevel59		OpenLevel69		OpenLevel79	50|180	OpenLevel89	50|160	OpenLevel99	50|140	OpenLevel109	50|120	OpenLevel119	50|100	OpenLevel129															
item	6675	13	57	2	初级秘籍·飞燕凌波	6	57	50	120	110	1					400	OpenLevel49	400	OpenLevel59	400	OpenLevel69	400	OpenLevel79	400	OpenLevel89	400	OpenLevel99	400	OpenLevel109	400	OpenLevel119	400															OpenLevel39|0	OpenLevel49|0	OpenLevel59|0	OpenLevel69|0	OpenLevel79|0	OpenLevel89|0	OpenLevel99|0	OpenLevel109|1	OpenLevel119|1									OpenLevel39		OpenLevel49		OpenLevel59		OpenLevel69		OpenLevel79	50|180	OpenLevel89	50|160	OpenLevel99	50|140	OpenLevel109	50|120	OpenLevel119	50|100	OpenLevel129															
item	6674	13	58	2	初级秘籍·银瓶玉碎	6	58	50	120	110	1					400	OpenLevel49	400	OpenLevel59	400	OpenLevel69	400	OpenLevel79	400	OpenLevel89	400	OpenLevel99	400	OpenLevel109	400	OpenLevel119	400															OpenLevel39|0	OpenLevel49|0	OpenLevel59|0	OpenLevel69|0	OpenLevel79|0	OpenLevel89|0	OpenLevel99|0	OpenLevel109|1	OpenLevel119|1									OpenLevel39		OpenLevel49		OpenLevel59		OpenLevel69		OpenLevel79	50|180	OpenLevel89	50|160	OpenLevel99	50|140	OpenLevel109	50|120	OpenLevel119	50|100	OpenLevel129															
item	6676	13	59	2	初级秘籍·空山凝云	6	59	50	120	110	1					400	OpenLevel49	400	OpenLevel59	400	OpenLevel69	400	OpenLevel79	400	OpenLevel89	400	OpenLevel99	400	OpenLevel109	400	OpenLevel119	400															OpenLevel39|0	OpenLevel49|0	OpenLevel59|0	OpenLevel69|0	OpenLevel79|0	OpenLevel89|0	OpenLevel99|0	OpenLevel109|1	OpenLevel119|1									OpenLevel39		OpenLevel49		OpenLevel59		OpenLevel69		OpenLevel79	50|180	OpenLevel89	50|160	OpenLevel99	50|140	OpenLevel109	50|120	OpenLevel119	50|100	OpenLevel129															
item	6677	13	60	2	初级秘籍·水龙吟	6	60	50	120	110	1					400	OpenLevel49	400	OpenLevel59	400	OpenLevel69	400	OpenLevel79	400	OpenLevel89	400	OpenLevel99	400	OpenLevel109	400	OpenLevel119	400															OpenLevel39|0	OpenLevel49|0	OpenLevel59|0	OpenLevel69|0	OpenLevel79|0	OpenLevel89|0	OpenLevel99|0	OpenLevel109|1	OpenLevel119|1									OpenLevel39		OpenLevel49		OpenLevel59		OpenLevel69		OpenLevel79	50|180	OpenLevel89	50|160	OpenLevel99	50|140	OpenLevel109	50|120	OpenLevel119	50|100	OpenLevel129															
item	7520	13	71	2	初级秘籍·霸刀1	6	61	50	120	110	1					400	OpenLevel49	400	OpenLevel59	400	OpenLevel69	400	OpenLevel79	400	OpenLevel89	400	OpenLevel99	400	OpenLevel109	400	OpenLevel119	400															OpenLevel39|0	OpenLevel49|0	OpenLevel59|0	OpenLevel69|0	OpenLevel79|0	OpenLevel89|0	OpenLevel99|0	OpenLevel109|1	OpenLevel119|1									OpenLevel39		OpenLevel49		OpenLevel59		OpenLevel69		OpenLevel79	50|180	OpenLevel89	50|160	OpenLevel99	50|140	OpenLevel109	50|120	OpenLevel119	50|100	OpenLevel129															
item	7521	13	72	2	初级秘籍·霸刀2	6	62	50	120	110	1					400	OpenLevel49	400	OpenLevel59	400	OpenLevel69	400	OpenLevel79	400	OpenLevel89	400	OpenLevel99	400	OpenLevel109	400	OpenLevel119	400															OpenLevel39|0	OpenLevel49|0	OpenLevel59|0	OpenLevel69|0	OpenLevel79|0	OpenLevel89|0	OpenLevel99|0	OpenLevel109|1	OpenLevel119|1									OpenLevel39		OpenLevel49		OpenLevel59		OpenLevel69		OpenLevel79	50|180	OpenLevel89	50|160	OpenLevel99	50|140	OpenLevel109	50|120	OpenLevel119	50|100	OpenLevel129															
item	7522	13	73	2	初级秘籍·霸刀3	6	63	50	120	110	1					400	OpenLevel49	400	OpenLevel59	400	OpenLevel69	400	OpenLevel79	400	OpenLevel89	400	OpenLevel99	400	OpenLevel109	400	OpenLevel119	400															OpenLevel39|0	OpenLevel49|0	OpenLevel59|0	OpenLevel69|0	OpenLevel79|0	OpenLevel89|0	OpenLevel99|0	OpenLevel109|1	OpenLevel119|1									OpenLevel39		OpenLevel49		OpenLevel59		OpenLevel69		OpenLevel79	50|180	OpenLevel89	50|160	OpenLevel99	50|140	OpenLevel109	50|120	OpenLevel119	50|100	OpenLevel129															
item	7523	13	74	2	初级秘籍·霸刀4	6	64	50	120	110	1					400	OpenLevel49	400	OpenLevel59	400	OpenLevel69	400	OpenLevel79	400	OpenLevel89	400	OpenLevel99	400	OpenLevel109	400	OpenLevel119	400															OpenLevel39|0	OpenLevel49|0	OpenLevel59|0	OpenLevel69|0	OpenLevel79|0	OpenLevel89|0	OpenLevel99|0	OpenLevel109|1	OpenLevel119|1									OpenLevel39		OpenLevel49		OpenLevel59		OpenLevel69		OpenLevel79	50|180	OpenLevel89	50|160	OpenLevel99	50|140	OpenLevel109	50|120	OpenLevel119	50|100	OpenLevel129															
item	8445	13	75	2	初级秘籍·萧史乘龙	6	65	50	120	110	1					400	OpenLevel49	400	OpenLevel59	400	OpenLevel69	400	OpenLevel79	400	OpenLevel89	400	OpenLevel99	400	OpenLevel109	400	OpenLevel119	400															OpenLevel39|0	OpenLevel49|0	OpenLevel59|0	OpenLevel69|0	OpenLevel79|0	OpenLevel89|0	OpenLevel99|0	OpenLevel109|1	OpenLevel119|1									OpenLevel39		OpenLevel49		OpenLevel59		OpenLevel69		OpenLevel79	50|180	OpenLevel89	50|160	OpenLevel99	50|140	OpenLevel109	50|120	OpenLevel119	50|100	OpenLevel129															
item	8446	13	76	2	初级秘籍·天绅倒悬	6	66	50	120	110	1					400	OpenLevel49	400	OpenLevel59	400	OpenLevel69	400	OpenLevel79	400	OpenLevel89	400	OpenLevel99	400	OpenLevel109	400	OpenLevel119	400															OpenLevel39|0	OpenLevel49|0	OpenLevel59|0	OpenLevel69|0	OpenLevel79|0	OpenLevel89|0	OpenLevel99|0	OpenLevel109|1	OpenLevel119|1									OpenLevel39		OpenLevel49		OpenLevel59		OpenLevel69		OpenLevel79	50|180	OpenLevel89	50|160	OpenLevel99	50|140	OpenLevel109	50|120	OpenLevel119	50|100	OpenLevel129															
item	8447	13	77	2	初级秘籍·朝阳一气剑	6	67	50	120	110	1					400	OpenLevel49	400	OpenLevel59	400	OpenLevel69	400	OpenLevel79	400	OpenLevel89	400	OpenLevel99	400	OpenLevel109	400	OpenLevel119	400															OpenLevel39|0	OpenLevel49|0	OpenLevel59|0	OpenLevel69|0	OpenLevel79|0	OpenLevel89|0	OpenLevel99|0	OpenLevel109|1	OpenLevel119|1									OpenLevel39		OpenLevel49		OpenLevel59		OpenLevel69		OpenLevel79	50|180	OpenLevel89	50|160	OpenLevel99	50|140	OpenLevel109	50|120	OpenLevel119	50|100	OpenLevel129															
item	8448	13	78	2	初级秘籍·风送紫霞	6	68	50	120	110	1					400	OpenLevel49	400	OpenLevel59	400	OpenLevel69	400	OpenLevel79	400	OpenLevel89	400	OpenLevel99	400	OpenLevel109	400	OpenLevel119	400															OpenLevel39|0	OpenLevel49|0	OpenLevel59|0	OpenLevel69|0	OpenLevel79|0	OpenLevel89|0	OpenLevel99|0	OpenLevel109|1	OpenLevel119|1									OpenLevel39		OpenLevel49		OpenLevel59		OpenLevel69		OpenLevel79	50|180	OpenLevel89	50|160	OpenLevel99	50|140	OpenLevel109	50|120	OpenLevel119	50|100	OpenLevel129															
item	9879	13	79	2	初级秘籍·焚山噬川	6	69	50	120	110	1					400	OpenLevel49	400	OpenLevel59	400	OpenLevel69	400	OpenLevel79	400	OpenLevel89	400	OpenLevel99	400	OpenLevel109	400	OpenLevel119	400															OpenLevel39|0	OpenLevel49|0	OpenLevel59|0	OpenLevel69|0	OpenLevel79|0	OpenLevel89|0	OpenLevel99|0	OpenLevel109|1	OpenLevel119|1									OpenLevel39		OpenLevel49		OpenLevel59		OpenLevel69		OpenLevel79	50|180	OpenLevel89	50|160	OpenLevel99	50|140	OpenLevel109	50|120	OpenLevel119	50|100	OpenLevel129															
item	9880	13	80	2	初级秘籍·电光石火	6	70	50	120	110	1					400	OpenLevel49	400	OpenLevel59	400	OpenLevel69	400	OpenLevel79	400	OpenLevel89	400	OpenLevel99	400	OpenLevel109	400	OpenLevel119	400															OpenLevel39|0	OpenLevel49|0	OpenLevel59|0	OpenLevel69|0	OpenLevel79|0	OpenLevel89|0	OpenLevel99|0	OpenLevel109|1	OpenLevel119|1									OpenLevel39		OpenLevel49		OpenLevel59		OpenLevel69		OpenLevel79	50|180	OpenLevel89	50|160	OpenLevel99	50|140	OpenLevel109	50|120	OpenLevel119	50|100	OpenLevel129															
item	9881	13	81	2	初级秘籍·火光残影	6	71	50	120	110	1					400	OpenLevel49	400	OpenLevel59	400	OpenLevel69	400	OpenLevel79	400	OpenLevel89	400	OpenLevel99	400	OpenLevel109	400	OpenLevel119	400															OpenLevel39|0	OpenLevel49|0	OpenLevel59|0	OpenLevel69|0	OpenLevel79|0	OpenLevel89|0	OpenLevel99|0	OpenLevel109|1	OpenLevel119|1									OpenLevel39		OpenLevel49		OpenLevel59		OpenLevel69		OpenLevel79	50|180	OpenLevel89	50|160	OpenLevel99	50|140	OpenLevel109	50|120	OpenLevel119	50|100	OpenLevel129															
item	9882	13	82	2	初级秘籍·毁天灭地	6	72	50	120	110	1					400	OpenLevel49	400	OpenLevel59	400	OpenLevel69	400	OpenLevel79	400	OpenLevel89	400	OpenLevel99	400	OpenLevel109	400	OpenLevel119	400															OpenLevel39|0	OpenLevel49|0	OpenLevel59|0	OpenLevel69|0	OpenLevel79|0	OpenLevel89|0	OpenLevel99|0	OpenLevel109|1	OpenLevel119|1									OpenLevel39		OpenLevel49		OpenLevel59		OpenLevel69		OpenLevel79	50|180	OpenLevel89	50|160	OpenLevel99	50|140	OpenLevel109	50|120	OpenLevel119	50|100	OpenLevel129															
item	2078	276			高级吸血	7	1	50	120	110	1					5000	OpenLevel49	5000	OpenLevel59	5000	OpenLevel69	5000	OpenLevel79	5000	OpenLevel89	5000	OpenLevel99	5000	OpenLevel109	5000	OpenLevel119	5000															OpenLevel39|0	OpenLevel49|0	OpenLevel59|0	OpenLevel69|0	OpenLevel79|0	OpenLevel89|0	OpenLevel99|0	OpenLevel109|0	OpenLevel119|0									OpenLevel39		OpenLevel49		OpenLevel59		OpenLevel69		OpenLevel79		OpenLevel89		OpenLevel99		OpenLevel109	50|140	OpenLevel119	50|100	OpenLevel129	50|80	OpenLevel139	50|60												
item	2079	277			高级受伤	7	2	50	120	110	1					5000	OpenLevel49	5000	OpenLevel59	5000	OpenLevel69	5000	OpenLevel79	5000	OpenLevel89	5000	OpenLevel99	5000	OpenLevel109	5000	OpenLevel119	5000															OpenLevel39|0	OpenLevel49|0	OpenLevel59|0	OpenLevel69|0	OpenLevel79|0	OpenLevel89|0	OpenLevel99|0	OpenLevel109|0	OpenLevel119|0									OpenLevel39		OpenLevel49		OpenLevel59		OpenLevel69		OpenLevel79		OpenLevel89		OpenLevel99		OpenLevel109	50|140	OpenLevel119	50|100	OpenLevel129	50|80	OpenLevel139	50|60												
item	2080	278			高级迟缓	7	3	50	120	110	1					5000	OpenLevel49	5000	OpenLevel59	5000	OpenLevel69	5000	OpenLevel79	5000	OpenLevel89	5000	OpenLevel99	5000	OpenLevel109	5000	OpenLevel119	5000															OpenLevel39|0	OpenLevel49|0	OpenLevel59|0	OpenLevel69|0	OpenLevel79|0	OpenLevel89|0	OpenLevel99|0	OpenLevel109|0	OpenLevel119|0									OpenLevel39		OpenLevel49		OpenLevel59		OpenLevel69		OpenLevel79		OpenLevel89		OpenLevel99		OpenLevel109	50|140	OpenLevel119	50|100	OpenLevel129	50|80	OpenLevel139	50|60												
item	2081	279			高级致残	7	4	50	120	110	1					5000	OpenLevel49	5000	OpenLevel59	5000	OpenLevel69	5000	OpenLevel79	5000	OpenLevel89	5000	OpenLevel99	5000	OpenLevel109	5000	OpenLevel119	5000															OpenLevel39|0	OpenLevel49|0	OpenLevel59|0	OpenLevel69|0	OpenLevel79|0	OpenLevel89|0	OpenLevel99|0	OpenLevel109|0	OpenLevel119|0									OpenLevel39		OpenLevel49		OpenLevel59		OpenLevel69		OpenLevel79		OpenLevel89		OpenLevel99		OpenLevel109	50|140	OpenLevel119	50|100	OpenLevel129	50|80	OpenLevel139	50|60												
item	2082	280			高级麻痹	7	5	50	120	110	1					5000	OpenLevel49	5000	OpenLevel59	5000	OpenLevel69	5000	OpenLevel79	5000	OpenLevel89	5000	OpenLevel99	5000	OpenLevel109	5000	OpenLevel119	5000															OpenLevel39|0	OpenLevel49|0	OpenLevel59|0	OpenLevel69|0	OpenLevel79|0	OpenLevel89|0	OpenLevel99|0	OpenLevel109|0	OpenLevel119|0									OpenLevel39		OpenLevel49		OpenLevel59		OpenLevel69		OpenLevel79		OpenLevel89		OpenLevel99		OpenLevel109	50|140	OpenLevel119	50|100	OpenLevel129	50|80	OpenLevel139	50|60												
