Index	TemplateID	Name	Kind	Camp	ClassName	ScriptParam	NpcResID	FaceID	BigFaceID	DefaultDialog	ReviveFrame	NpcAttribID	NormalSkill1	NormalSkillLevel1	NormalSkill2	NormalSkillLevel2	NormalSkill3	NormalSkillLevel3	VisionRadius	ActiveRadius	AiFile	Treasure	DropFile	FightMode	RunSpeed	BloodStyle	ForbitMove	TitleID	AuraSkillId	AuraSkillLevel	StartActEvent	Tag	DropType	WalkSpeed	NameColor	Experience	GouHuoRate	TransBossNpcTID	TransBossRate	IsNotShowShadow	FixExperience	SyncFirst	IsNotBYStealLife	Sex
HSLJ_diaoxiang_bdfe	2913	霸刀女华山论剑雕像	0	0			690	200	994	会当凌绝顶，一览众山小！		91							1500	1500	Setting/Npc/Ai/Stay.ini				20	3						NoTurn												
HSLJ_diaoxiang_wdfe	2914	武当女华山论剑雕像	0	0			691	200	994	会当凌绝顶，一览众山小！		91							1500	1500	Setting/Npc/Ai/Stay.ini				20	3						NoTurn												
HSLJ_diaoxiang_whfe	3728	万花女华山论剑雕像	0	0			730	200	994	会当凌绝顶，一览众山小！		91							1500	1500	Setting/Npc/Ai/Stay.ini				20	3						NoTurn												
HSLJ_diaoxiang_whma	3727	万花男华山论剑雕像	0	0			729	200	994	会当凌绝顶，一览众山小！		91							1500	1500	Setting/Npc/Ai/Stay.ini				20	3						NoTurn												
HSLJ_diaoxiang_hsma	2969	华山男华山论剑雕像	0	0			699	200	994	会当凌绝顶，一览众山小！		91							1500	1500	Setting/Npc/Ai/Stay.ini				20	3						NoTurn												
HSLJ_diaoxiang_hsfe	2970	华山女华山论剑雕像	0	0			700	200	994	会当凌绝顶，一览众山小！		91							1500	1500	Setting/Npc/Ai/Stay.ini				20	3						NoTurn												
HSLJ_diaoxiang_klma	2971	昆仑男华山论剑雕像	0	0			701	200	994	会当凌绝顶，一览众山小！		91							1500	1500	Setting/Npc/Ai/Stay.ini				20	3						NoTurn												
HSLJ_diaoxiang_mjma	3283	明教男华山论剑雕像	0	0			708	200	994	会当凌绝顶，一览众山小！		91							1500	1500	Setting/Npc/Ai/Stay.ini				20	3						NoTurn												
HSLJ_diaoxiang_mjfe	3284	明教女华山论剑雕像	0	0			709	200	994	会当凌绝顶，一览众山小！		91							1500	1500	Setting/Npc/Ai/Stay.ini				20	3						NoTurn												
HSLJ_diaoxiang_twfe	3285	天王女华山论剑雕像	0	0			710	200	994	会当凌绝顶，一览众山小！		91							1500	1500	Setting/Npc/Ai/Stay.ini				20	3						NoTurn												
zhongqiu_dati	1895	中秋使者	2	1			183	200	994	中秋佳节倍思亲，祝天下人都能团团圆圆。我这有些题目你能回答吗？（每日4点，答题次数刷新)		1	21	1							Setting/Npc/Ai/CommonActive.ini			0	15	3									5									
hd_yd_xuedui	2120	雪堆	5	0			553	200	994			100							560	980	Setting/Npc/Ai/Stay.ini			1	17	3	1					NoTurn										1		
hd_yd_xueren_big	2121	柔弱的雪人	2	0	NYSnowmanNpc		555	200	994			100							560	980	Setting/Npc/Ai/Stay.ini			1	17	3	1					NoTurn			1							1		
hd_yd_xueren_big2	2151	顽强的雪人	2	0	NYSnowmanNpc		568	200	994			100							560	980	Setting/Npc/Ai/Stay.ini			1	17	3	1					NoTurn			2							1		
hd_yd_xueren_big3	2152	普通的雪人	2	0	NYSnowmanNpc		569	200	994			100							560	980	Setting/Npc/Ai/Stay.ini			1	17	3	1					NoTurn			3							1		
hd_yd_xueren_big4	2153	精致的雪人	2	0	NYSnowmanNpc		570	200	994			100							560	980	Setting/Npc/Ai/Stay.ini			1	17	3	1					NoTurn			4							1		
hd_yd_xueren_big5	2154	巨大的雪人	2	0	NYSnowmanNpc		571	200	994			100							560	980	Setting/Npc/Ai/Stay.ini			1	17	3	1					NoTurn			5							1		
hd_yd_xueren_big6	2155	壮观的雪人	2	0	NYSnowmanNpc		572	200	994			100							560	980	Setting/Npc/Ai/Stay.ini			1	17	3	1					NoTurn			6							1		
hd_yd_xueren_big7	2156	超级大雪人	2	0	NYSnowmanNpc		573	200	994			100							560	980	Setting/Npc/Ai/Stay.ini			1	17	3	1					NoTurn			7							1		
hd__sd_shengdanshaonv	2122	圣诞少女	5	0			1154	200	994			100							560	980	Setting/Npc/Ai/Stay.ini				17	3	1					NoTurn												
hd__sd_shengdanlaoren	2123	圣诞老人	2	0			1160	200	994	圣诞节来了，我这里有些礼物，你们要吗？		100							560	980	Setting/Npc/Ai/Stay.ini				17	3	1																	
hd__sd_shengdanshu	2124	圣诞树	5	0			554	200	994			100							560	980	Setting/Npc/Ai/Stay.ini			1	17	3	1					NoTurn										1		
hd_dxz_nianshou	2125	年兽	6	1			1159	200	994			100							560	980	Setting/Npc/Ai/Stay.ini			1	17	3	1					NoTurn										1		
hd_dxz_nianshou1	2150	年兽-隐藏	6	1			469	200	994			100							560	980	Setting/Npc/Ai/Stay.ini			1	17	3	1					NoTurn								1				
hd_dxz_bs01	2126	雪仗小男孩	0	0			1155	200	994			100							560	980	Setting/Npc/Ai/Stay.ini				17	3	1					NoTurn												
hd_dxz_bs02	2127	雪仗小女孩	0	0			1156	200	994			100							560	980	Setting/Npc/Ai/Stay.ini				17	3	1					NoTurn												
hd_dxz_bs03	2128	狮帽小男孩	0	0			1157	200	994			100							560	980	Setting/Npc/Ai/Stay.ini				17	3	1					NoTurn												
hd_dxz_bs04	2129	狮帽小女孩	0	0			1158	200	994			100							560	980	Setting/Npc/Ai/Stay.ini				17	3	1					NoTurn												
hd_dxz_xueren01	2130	神奇雪人	2	0	FubenDialogEvent	2,采集中...,GatherNpc	539	992	992			100							560	980	Setting/Npc/Ai/Stay.ini			1	17	3	1					NoTurn										1		
hd_dxz_xueren02	2131	神奇雪人	2	0	FubenDialogEvent	2,采集中...,GatherNpc	540	992	992			100							560	980	Setting/Npc/Ai/Stay.ini			1	17	3	1					NoTurn										1		
hd_dxz_xueren03	2132	神奇雪人	2	0	FubenDialogEvent	2,采集中...,GatherNpc	543	992	992			100							560	980	Setting/Npc/Ai/Stay.ini			1	17	3	1					NoTurn										1		
hd_dxz_xueren04	2133	神奇雪人	2	0	FubenDialogEvent	2,采集中...,GatherNpc	542	992	992			100							560	980	Setting/Npc/Ai/Stay.ini			1	17	3	1					NoTurn										1		
hd_dxz_xueren05	2134	小雪人	0	0			541	992	992			100							560	980	Setting/Npc/Ai/Stay.ini			1	17	3	1					NoTurn										1		
hd_dxz_xueren06	2135	雪堆	2	0	FubenDialogEvent	2,采集中...,GatherNpc	553	992	992			100							560	980	Setting/Npc/Ai/Stay.ini			1	17	3	1					NoTurn										1		
hd_miehuo_bujian01	3713	齿轮	2	0	WarOfIceAndFireDialogEvent	2,采集中...,GatherNpc	20020	992	992			100							560	980	Setting/Npc/Ai/Stay.ini			1	17	3	1					NoTurn										1		
hd_miehuo_bujian02	3714	轴承	2	0	WarOfIceAndFireDialogEvent	2,采集中...,GatherNpc	20019	992	992			100							560	980	Setting/Npc/Ai/Stay.ini			1	17	3	1					NoTurn										1		
hd_miehuo_bujian03	3715	水莲	2	0	WarOfIceAndFireDialogEvent	2,采集中...,GatherNpc	3208	992	992			100							560	980	Setting/Npc/Ai/Stay.ini			1	17	3	1					NoTurn										1		
hd_miehuo_bujian04	3716	盔甲	2	0	WarOfIceAndFireDialogEvent	2,采集中...,GatherNpc	672	992	992			100							560	980	Setting/Npc/Ai/Stay.ini			1	17	3	1					NoTurn										1		
hd_miehuo_huowa01	3719	火娃	0	0			1256	200	994			100							560	980	Setting/Npc/Ai/Stay.ini				17	3	1					NoTurn												
hd_miehuo_jijia01	3717	玄武机甲	2	0	WarOfIceAndFireDialogEvent	2,采集中...,GatherNpc	3219	992	992			100							560	980	Setting/Npc/Ai/Stay.ini			1	17	3	1					NoTurn										1		
hd_miehuo_jijia02	3718	玄武机甲	2	0			1255	200	994			100							560	980	Setting/Npc/Ai/Stay.ini				10	3	1					NoTurn												
hd_miehuo_jineng01	3707	昆仑雪	2	0	WarOfIceAndFireDialogEvent	2,采集中...,GatherNpc	553	992	992			100							560	980	Setting/Npc/Ai/Stay.ini			1	17	3	1					NoTurn										1		
hd_miehuo_jineng02	3708	昆仑玄水	2	0	WarOfIceAndFireDialogEvent	2,采集中...,GatherNpc	727	992	992			100							560	980	Setting/Npc/Ai/Stay.ini			1	17	3	1					NoTurn										1		
hd_miehuo_jineng03	3709	昆仑玄水	2	0	WarOfIceAndFireDialogEvent	2,采集中...,GatherNpc	679	992	992			100							560	980	Setting/Npc/Ai/Stay.ini			1	17	3	1					NoTurn										1		
hd_miehuo_jineng04	3710	昆仑玄水	2	0	WarOfIceAndFireDialogEvent	2,采集中...,GatherNpc	680	992	992			100							560	980	Setting/Npc/Ai/Stay.ini			1	17	3	1					NoTurn										1		
hd_miehuo_jineng05	3711	昆仑玄水	2	0	WarOfIceAndFireDialogEvent	2,采集中...,GatherNpc	728	992	992			100							560	980	Setting/Npc/Ai/Stay.ini			1	17	3	1					NoTurn										1		
hd_miehuo_laolong01	3712	天火牢笼	2	0	WarOfIceAndFireDialogEvent	2,打开中...,GatherNpc	695	995	992			100							560	980	Setting/Npc/Ai/Stay.ini			1	17	3	1					NoTurn										1		
hd_miehuo_shuiwa01	3706	水娃	0	0			1257	200	994			100							560	980	Setting/Npc/Ai/Stay.ini				17	3	1					NoTurn												
hd_dxz_xianjing01	2136	冰原陷阱	2	0	FubenDialogEvent	1,采集中...,GatherNpc	544	992	992			100							560	980	Setting/Npc/Ai/Stay.ini			1	17	3	1					NoTurn										1		
hd_dxz_xianjing02	2137	冰原陷阱	2	0	FubenDialogEvent	1,采集中...,GatherNpc	545	992	992			100							560	980	Setting/Npc/Ai/Stay.ini			1	17	3	1					NoTurn										1		
hd_dxz_xianjing03	2138	冰原陷阱	2	0	FubenDialogEvent	1,采集中...,GatherNpc	546	992	992			100							560	980	Setting/Npc/Ai/Stay.ini			1	17	3	1					NoTurn										1		
hd_dxz_xianjing04	2139	冰原陷阱	2	0	FubenDialogEvent	1,采集中...,GatherNpc	547	992	992			100							560	980	Setting/Npc/Ai/Stay.ini			1	17	3	1					NoTurn										1		
hd_dxz_xianjing05	2140	冰原陷阱	2	0	FubenDialogEvent	1,采集中...,GatherNpc	548	992	992			100							560	980	Setting/Npc/Ai/Stay.ini			1	17	3	1					NoTurn										1		
hd_dxz_shenfu01	2141	雪原神符	2	0	FubenDialogEvent	1,采集中...,GatherNpc	549	992	992			100							560	980	Setting/Npc/Ai/Stay.ini			1	17	3	1					NoTurn										1		
hd_dxz_shenfu02	2142	雪原神符	2	0	FubenDialogEvent	1,采集中...,GatherNpc	550	992	992			100							560	980	Setting/Npc/Ai/Stay.ini			1	17	3	1					NoTurn										1		
hd_dxz_shenfu03	2143	雪原神符	2	0	FubenDialogEvent	1,采集中...,GatherNpc	551	992	992			100							560	980	Setting/Npc/Ai/Stay.ini			1	17	3	1					NoTurn										1		
hd_dxz_shenfu04	2144	雪原神符	2	0	FubenDialogEvent	1,采集中...,GatherNpc	552	992	992			100							560	980	Setting/Npc/Ai/Stay.ini			1	17	3	1					NoTurn										1		
hd_yx_huadeng	2145	花灯	2	0			556	200	994			100							560	980	Setting/Npc/Ai/Stay.ini			1	17	3	1					NoTurn												
hd_zs_tree01	2146	青翠树苗	2	0			557	200	994			100							560	980	Setting/Npc/Ai/Stay.ini			1	17	3	1					NoTurn												
hd_zs_tree02	2147	茂盛小树	2	0			558	200	994			100							560	980	Setting/Npc/Ai/Stay.ini			1	17	3	1					NoTurn												
hd_zs_tree03	2148	茁壮树木	2	0			559	200	994			100							560	980	Setting/Npc/Ai/Stay.ini			1	17	3	1					NoTurn												
hd_zs_tree04	2149	参天大树	2	0			560	200	994			100							560	980	Setting/Npc/Ai/Stay.ini			1	17	3	1					NoTurn												
Hd_cyjl_1	2051	成语接龙NPC	0	1	FubenDeath		190		993		30	403	166	1	200	1			500	500	Setting/Npc/Ai/CommonPassive.ini			1	18	1										1								
jiebai_npc	2056	纳兰潜凛	2	1	SwornFriendsNpc2		187	212	312			1	21	1							Setting/Npc/Ai/CommonActive.ini			0	15	1																		
hd_yd_xueren_box	2159	雪人宝箱	2	0	NYSnowmanBox		574	200	994			100							560	980	Setting/Npc/Ai/Stay.ini			1	17	3	1					NoTurn			1									
hd_yd_xueren_box2	2160	雪人宝箱	2	0	NYSnowmanBox		574	200	994			100							560	980	Setting/Npc/Ai/Stay.ini			1	17	3	1					NoTurn			2									
hd_yd_xueren_box3	2161	雪人宝箱	2	0	NYSnowmanBox		574	200	994			100							560	980	Setting/Npc/Ai/Stay.ini			1	17	3	1					NoTurn			3									
hd_yd_xueren_box4	2162	雪人宝箱	2	0	NYSnowmanBox		574	200	994			100							560	980	Setting/Npc/Ai/Stay.ini			1	17	3	1					NoTurn			4									
hd_yd_xueren_box5	2163	雪人宝箱	2	0	NYSnowmanBox		574	200	994			100							560	980	Setting/Npc/Ai/Stay.ini			1	17	3	1					NoTurn			5									
hd_yd_xueren_box6	2164	雪人宝箱	2	0	NYSnowmanBox		574	200	994			100							560	980	Setting/Npc/Ai/Stay.ini			1	17	3	1					NoTurn			6									
hd_yd_xueren_box7	2165	雪人宝箱	2	0	NYSnowmanBox		574	200	994			100							560	980	Setting/Npc/Ai/Stay.ini			1	17	3	1					NoTurn			7									
Partner_skill_bq	2166		7	1			523		300			31	3227	1	836	1			1500	1500	Setting/Npc/Ai/partner/partner_qinshihuang_hujia.ini			1	18	3									1								1	
hd_ny_nianhuo	2171	年货	2	0	MonsterNianDlgNpc		574	200	994			100							1000	1000	Setting/Npc/Ai/Stay.ini			1	20	3	1					NoTurn			2							1		
hd_ny_nianshou	2172	凶残的年兽	0	1			576	200	994			10000	91	1	3523	1			1000	1000	Setting/Npc/Ai/Activity/nianshou.ini			1	20	3									6							1	1	
hd_ny_yanhua	2173	散落的烟花	2	0	FireworkPickNpc		566	200	994			100							1000	1000	Setting/Npc/Ai/Stay.ini			1	20	3	1					NoTurn			2							1		
hd_ny_houzi	2174	小猴子	0	1			575				2700	3	1032	1					600	600	Setting/Npc/Ai/CommonActive.ini			1	18			21																
hd_ny_nianshoubox	2185	年兽宝箱	2	0	MonsterNianGatherBox	3713	352	995	300			100							560	980	Setting/Npc/Ai/Stay.ini			1	17	3	1					NoTurn			1							1		
House_npc	2279	颖宝宝	2	1	HouseManagerNpc		1178		993	这位侠士，你需要建房么？		1	56	1	1697	1					Setting/Npc/Ai/CommonActive.ini			0	15	3																		
BeautyPageant_npc1	2304	选美宣传使者	0	0			565		993			1									Setting/Npc/Ai/KeepMoving.ini			0	10	3								10										
BeautyPageant_npc2	2305	选美宣传使者	0	0			565		993			1									Setting/Npc/Ai/KeepMoving.ini			0	10	3								10										
BeautyPageant_diaoxiang	2306	选美雕像（本服冠军）	2	0	KinElectStatue		565		993			1									Setting/Npc/Ai/KeepMoving.ini			0	10	3						NoTurn		10	5									
BeautyPageant_diaoxiang2	2336	选美雕像（全服冠军）	2	0	KinElectStatue		565		993			1									Setting/Npc/Ai/KeepMoving.ini			0	10	3						NoTurn		10	5									
Daiyanren_lingengxin	2324	林更新	2	1			1179			我有酒，你有故事么？		1	56	1	1696	1								0	15	1																		
Daiyanren_zhaoliying	2325	颖宝宝	2	1			1178			苍生血泪千帆尽，同舟共济与君还		1	56	1	1697	1								0	15	1																		
Daiyanren_City_lingengxin	2326	林更新	2	1	SampleHouseManagerNpc		1179			大侠快来我家与我共饮一杯		1	56	1	1696	1								0	15	1																		
Daiyanren_City_zhaoliying	2327	颖宝宝	2	1	ProlocutorNpc		1178			倘若各位不嫌弃，请到寒舍奉茶		1	56	1	1697	1								0	15	1																		
Daiyanren_House_lingengxin	2330	林更新	0	1			1179					1	56	1	1696	1					Setting/Npc/Ai/KeepMoving.ini			0	8	1								8										
Daiyanren_House_zhaoliying	2331	颖宝宝	2	1			1178			欢迎到访寒舍做客~		1	56	1	1697	1					Setting/Npc/Ai/KeepMoving.ini			0	7	1																		
Marry_ManLevel1	2353	新郎	0	0			601					1									Setting/Npc/Ai/KeepMoving.ini			0	7	3								7										
Marry_ManLevel2	2354	新郎	0	0			590					1									Setting/Npc/Ai/KeepMoving.ini			0	7	3								7										
Marry_ManLevel3	2355	新郎	0	0			591					1									Setting/Npc/Ai/KeepMoving.ini			0	7	3								7										
Marry_WomanLevel1	2356	新娘	0	0			602					1									Setting/Npc/Ai/KeepMoving.ini			0	7	3								7										
Marry_WomanLevel2	2357	新娘	0	0			603					1									Setting/Npc/Ai/KeepMoving.ini			0	7	3								7										
Marry_WomanLevel3	2358	新娘	0	0			604					1									Setting/Npc/Ai/KeepMoving.ini			0	7	3								7										
Marry_LoliLevel1	2359	新娘（萝莉）	0	0			605					1									Setting/Npc/Ai/KeepMoving.ini			0	7	3								7										
Marry_LoliLevel2	2360	新娘（萝莉）	0	0			606					1									Setting/Npc/Ai/KeepMoving.ini			0	7	3								7										
Marry_LoliLevel3	2361	新娘（萝莉）	0	0			607					1									Setting/Npc/Ai/KeepMoving.ini			0	7	3								7										
Marry_huajiaoLevel1	2362	花轿	0	0			596					1									Setting/Npc/Ai/KeepMoving.ini			0	7	3								7										
Marry_huajiaoLoliLevel1	2365	花轿萝莉	0	0			597					1									Setting/Npc/Ai/KeepMoving.ini			0	7	3								7										
Marry_HorseLevel3	2370	新郎骑马	0	0			598					1									Setting/Npc/Ai/KeepMoving.ini			0	7	3								7										
Marry_yuelao	2371	月老	2	0	YueLaoNpc	CityNpc	600	9041		千里姻缘一线牵，少侠可是来寻红线的另一头？		1									Setting/Npc/Ai/KeepMoving.ini			0	7	3		125						7										
Marry_Fuben_yuelao	2535	月老	2	0	YueLaoNpc	FubenNpc	600	9041		天生才子佳人配，只羡鸳鸯不羡仙！		1									Setting/Npc/Ai/KeepMoving.ini			0	7	3		125						7										
Marry_hongniang	2372	红娘	2	0	hongNiangNpc		599	9039		愿无岁月可回头，且以深情共白首。		1									Setting/Npc/Ai/KeepMoving.ini			0	7	3		126						7										
Marry_huatong1	2373	凤囍	2	0	HuaTongNpc		595	9040		嘻嘻，你是不是有心上人了？说不定月爷爷能帮到你。		1									Setting/Npc/Ai/KeepMoving.ini			1	7	3		124						7										
Marry_huatong2	2374		0	0			594			凤囍（撒花）（游城时固定坐标）		1									Setting/Npc/Ai/KeepMoving.ini			0	7	3								7										
Marry_chuisuona	2375		0	0			592			吹唢呐（游城时固定坐标）		1									Setting/Npc/Ai/KeepMoving.ini			0	7	3								7										
Marry_qiaoluo	2376		0	0			593			敲锣（游城时固定坐标）		1									Setting/Npc/Ai/KeepMoving.ini			0	7	3								7										
MarryTourMap_hongniang	2385		0	0			599			红娘（游城）（还未被使用）		1									Setting/Npc/Ai/KeepMoving.ini			0	7	3								7										
MarryTourMap_huatong1	2386		0	0			594			凤囍1（游城队伍里的花童）		1									Setting/Npc/Ai/KeepMoving.ini			0	7	3								7										
MarryTourMap_huatong2	2387		0	0			594			凤囍2（游城队伍里的花童）		1									Setting/Npc/Ai/KeepMoving.ini			0	7	3								7										
MarryTourMap_huatong3	2388		0	0			594			凤囍3（游城队伍里起点的花童）		1									Setting/Npc/Ai/KeepMoving.ini			0	7	3								7										
MarryTourMap_huatong4	2389		0	0			594			凤囍4（游城队伍里起点的花童）		1									Setting/Npc/Ai/KeepMoving.ini			0	7	3								7										
MarryTourMap_huatong5	2638		0	0	WeddingTourNpc		594			凤囍3（游城结束后，宣传用的巡逻花童1，负责喊话）		1									Setting/Npc/Ai/KeepMoving.ini			0	7	3								7										
MarryTourMap_huatong6	2639		0	0	WeddingTourNpc		594			凤囍4（游城结束后，宣传用的巡逻花童2）		1									Setting/Npc/Ai/KeepMoving.ini			0	7	3								7										
MarryTourMap_chuisuona1	2390		0	0			592			吹唢呐1（还未被使用）		1									Setting/Npc/Ai/KeepMoving.ini			0	7	3								7										
MarryTourMap_chuisuona2	2391		0	0			592			吹唢呐2（还未被使用）		1									Setting/Npc/Ai/KeepMoving.ini			0	7	3								7										
MarryTourMap_chuisuona3	2394		0	0			592			吹唢呐3（还未被使用）		1									Setting/Npc/Ai/KeepMoving.ini			0	7	3								7										
MarryTourMap_chuisuona4	2395		0	0			592			吹唢呐4（还未被使用）		1									Setting/Npc/Ai/KeepMoving.ini			0	7	3								7										
MarryTourMap_qiaoluo1	2392		0	0			593			敲锣1（还未被使用）		1									Setting/Npc/Ai/KeepMoving.ini			0	7	3								7										
MarryTourMap_qiaoluo2	2393		0	0			593			敲锣2（还未被使用）		1									Setting/Npc/Ai/KeepMoving.ini			0	7	3								7										
Marry_bianpao	2396	开心爆竹	0	0			612					1									Setting/Npc/Ai/KeepMoving.ini			0	7	3						NoTurn		7										
Marry_box	2397	喜糖礼盒	2	1	WeddingCandyNpc		613	9038				1									Setting/Npc/Ai/KeepMoving.ini			0	7	3						NoTurn		7										
Marry_tongxinguo	2398	同心果	2	1	ConcentricFruitNpc		614	9037				1									Setting/Npc/Ai/KeepMoving.ini			0	7	3						NoTurn		7										
Marry1_TableFood_1	2537	姻缘美满	2	1	WeddingTableNpc	60	20010	9034				1									Setting/Npc/Ai/KeepMoving.ini			0		3						NoTurn												
Marry1_TableFood_2	2538	喜庆满堂	2	1	WeddingTableNpc	60	20010	9034				1									Setting/Npc/Ai/KeepMoving.ini			0		3						NoTurn												
Marry1_TableFood_3	2539	花好月圆	2	1	WeddingTableNpc	60	20010	9034				1									Setting/Npc/Ai/KeepMoving.ini			0		3						NoTurn												
Marry1_TableFood_4	2540	永结连理	2	1	WeddingTableNpc	60	20010	9034				1									Setting/Npc/Ai/KeepMoving.ini			0		3						NoTurn												
Marry1_TableFood_5	2541	百年好合	2	1	WeddingTableNpc	60	20010	9034				1									Setting/Npc/Ai/KeepMoving.ini			0		3						NoTurn												
Marry2_TableFood_1	2542	姻缘美满	2	1	WeddingTableNpc	60	20011	9035				1									Setting/Npc/Ai/KeepMoving.ini			0		3						NoTurn												
Marry2_TableFood_2	2543	喜庆满堂	2	1	WeddingTableNpc	60	20011	9035				1									Setting/Npc/Ai/KeepMoving.ini			0		3						NoTurn												
Marry2_TableFood_3	2544	花好月圆	2	1	WeddingTableNpc	60	20011	9035				1									Setting/Npc/Ai/KeepMoving.ini			0		3						NoTurn												
Marry2_TableFood_4	2545	永结连理	2	1	WeddingTableNpc	60	20011	9035				1									Setting/Npc/Ai/KeepMoving.ini			0		3						NoTurn												
Marry2_TableFood_5	2546	百年好合	2	1	WeddingTableNpc	60	20011	9035				1									Setting/Npc/Ai/KeepMoving.ini			0		3						NoTurn												
Marry3_TableFood_1	2547	姻缘美满	2	1	WeddingTableNpc	60	20012	9036				1									Setting/Npc/Ai/KeepMoving.ini			0		3						NoTurn												
Marry3_TableFood_2	2548	喜庆满堂	2	1	WeddingTableNpc	60	20012	9036				1									Setting/Npc/Ai/KeepMoving.ini			0		3						NoTurn												
Marry3_TableFood_3	2549	花好月圆	2	1	WeddingTableNpc	60	20012	9036				1									Setting/Npc/Ai/KeepMoving.ini			0		3						NoTurn												
Marry3_TableFood_4	2550	永结连理	2	1	WeddingTableNpc	60	20012	9036				1									Setting/Npc/Ai/KeepMoving.ini			0		3						NoTurn												
Marry3_TableFood_5	2551	百年好合	2	1	WeddingTableNpc	60	20012	9036				1									Setting/Npc/Ai/KeepMoving.ini			0		3						NoTurn												
Marry_gouhuo	2552		4	0	GouHuoNpc	all|30000|10|250|0|147	469																	0																0				
Marry2_gouhuo	2629		4	0	GouHuoNpc	all|30000|10|340|0|161	469																	0																0				
Marry3_gouhuo	2630		4	0	GouHuoNpc	all|30000|10|340|0|161	469																	0																0				
Marry1_Table	2556		0	0		60	20002			第一档空桌		1									Setting/Npc/Ai/KeepMoving.ini			0		3						NoTurn												
Marry2_Table	2557		0	0		60	20005			第二档空桌		1									Setting/Npc/Ai/KeepMoving.ini			0		3						NoTurn												
Marry3_Table	2558		0	0		60	20008			第三档空桌		1									Setting/Npc/Ai/KeepMoving.ini			0		3						NoTurn												
test_yewuxing	2449	叶无心	0	1			1217					611	166	1	200	1			600	600	Setting/Npc/Ai/CommonPassive.ini	1	Setting/Npc/DropFile/yewai/yewai_100.tab	1	18	1							1			16								
test_zhangchengsu	3744	张承素	0	1			1266					611	166	1	200	1			600	600	Setting/Npc/Ai/CommonPassive.ini	1	Setting/Npc/DropFile/yewai/yewai_100.tab	1	18	1							1			16								
test_yeqingyang	2450	叶青阳	0	1			1218					611	166	1	200	1			600	600	Setting/Npc/Ai/CommonPassive.ini	1	Setting/Npc/DropFile/yewai/yewai_100.tab	1	18	1							1			16								
test_xiaoyuzhu	2451	萧玉竹	0	1			1219					611	166	1	200	1			600	600	Setting/Npc/Ai/CommonPassive.ini	1	Setting/Npc/DropFile/yewai/yewai_100.tab	1	18	1							1			16								
test_bingyi	2452	冰仪	0	1			1210					611	166	1	200	1			600	600	Setting/Npc/Ai/CommonPassive.ini	1	Setting/Npc/DropFile/yewai/yewai_100.tab	1	18	1							1			16								
Marry3_wanjincai	2624	万金财	0	0			146					1									Setting/Npc/Ai/KeepMoving.ini			0	10	3								10										
Marry3_lingengxin	2625	林更新	0	0			1179					1									Setting/Npc/Ai/KeepMoving.ini			0	10	3								10										
Marry3_xiaocaiyan	2626	小紫烟	0	0			191					1									Setting/Npc/Ai/KeepMoving.ini			0	10	3								10										
Marry3_xiaoyinfang	2627	小殷方	0	0			125					1									Setting/Npc/Ai/KeepMoving.ini			0	10	3								10										
Marry3_xiaoyintong	2628	小殷童	0	0			192					1									Setting/Npc/Ai/KeepMoving.ini			0	10	3								10										
xisuidao_gold	2648	天机制式傀儡-金	0	1	FixExpNpc		190		993		15	8	166	1	200	1			500	500				1	18	1										1								
xisuidao_Wood	2649	天机制式傀儡-木	0	1	FixExpNpc		190		993		15	9	166	1	200	1			500	500				1	18	1										1								
xisuidao_Water	2650	天机制式傀儡-水	0	1	FixExpNpc		190		993		15	10	166	1	200	1			500	500				1	18	1										1								
xisuidao_Fire	2651	天机制式傀儡-火	0	1	FixExpNpc		190		993		15	13	166	1	200	1			500	500				1	18	1										1								
xisuidao_Earth	2652	天机制式傀儡-土	0	1	FixExpNpc		190		993		15	12	166	1	200	1			500	500				1	18	1										1								
Marry_huaquan	2654		0	0		60	20013			婚礼主台的花，用来围城花圈		1									Setting/Npc/Ai/KeepMoving.ini			0		3						NoTurn												
House_animal_1	2679	小白	0	0			20300			汪汪汪……		1									Setting/Npc/Ai/KeepMoving.ini				7	3								7										
House_animal_2	2680	小黑	0	0			20301			喵~~		1									Setting/Npc/Ai/KeepMoving.ini				7	3								7										
House_animal_3	2941	波斯	0	0			20302			喵~~		1									Setting/Npc/Ai/KeepMoving.ini				7	3								7										
House_animal_4	3428	小捌	0	0			20303			呼噜呼噜……		1									Setting/Npc/Ai/KeepMoving.ini				7	3								7										
diaoxiangyuliu_huapen	2681	花盆	5	0			648	200	994			100							560	980	Setting/Npc/Ai/Stay.ini			1	17	3	1					NoTurn												
test_101	2685	女村民	0	1			649					611	166	1	200	1			600	600	Setting/Npc/Ai/CommonPassive.ini	1	Setting/Npc/DropFile/yewai/yewai_100.tab	1	18	1							1			16								
test_102	2686	马贼1	0	1			650					611	166	1	200	1			600	600	Setting/Npc/Ai/CommonPassive.ini	1	Setting/Npc/DropFile/yewai/yewai_100.tab	1	18	1							1			16								
test_103	2687	马贼2	0	1			651					611	166	1	200	1			600	600	Setting/Npc/Ai/CommonPassive.ini	1	Setting/Npc/DropFile/yewai/yewai_100.tab	1	18	1							1			16								
test_104	2688	灾民	0	1			652					611	166	1	200	1			600	600	Setting/Npc/Ai/CommonPassive.ini	1	Setting/Npc/DropFile/yewai/yewai_100.tab	1	18	1							1			16								
