ClassParamID	Desc	Probability	Name	Item	DebtReplaceItem	OtherType	SubType	Amount	ForbidStall	Add2Auction	TimeLimit	WorldMsg	FriendMsg	KinMsg	TeamMsg	CloseWorldMsg	CloseFriendMsg	CloseKinMsg	CloseTeamMsg	DateLimit
68670	公测149级狂欢宝箱	50	【稀有】13阶护身符	5603				1				2		2						
68670	公测149级狂欢宝箱	50	【稀有】13阶帽子	5613				1				2		2						
68670	公测149级狂欢宝箱	50	【稀有】13阶护腕	5633				1				2		2						
68670	公测149级狂欢宝箱	50	【稀有】13阶腰带	5643				1				2		2						
68670	公测149级狂欢宝箱	50	【稀有】13阶鞋子	5653				1				2		2						
68670	公测149级狂欢宝箱	3000	随机4级魂石	2169				1				2		2						
68670	公测149级狂欢宝箱	14000	随机3级魂石	2168				1				2		2						
68670	公测149级狂欢宝箱	20000	随机2级魂石	2167				1						2						
68670	公测149级狂欢宝箱	10000	紫水晶	224				1				2		2						
68670	公测149级狂欢宝箱	50000	蓝水晶	223				1												
68670	公测149级狂欢宝箱	30000	绿水晶	222				1												
68670	公测149级狂欢宝箱	20000	罗盘	1424				1												
68670	公测149级狂欢宝箱	20000	龟甲	1425				1												
68670	公测149级狂欢宝箱	20000	绢帛	1426				1												
68670	公测149级狂欢宝箱	20000	狼毫	1427				1												
68670	公测149级狂欢宝箱	20000	朱砂	1428				1												
68670	公测149级狂欢宝箱	10000	100元宝			Gold		100						2						
68670	公测149级狂欢宝箱	50000	50元宝			Gold		50												
68670	公测149级狂欢宝箱	120000	20元宝			Gold		20												
68670	公测149级狂欢宝箱	20000	1000贡献			Contrib		1000						2						
68670	公测149级狂欢宝箱	60000	500贡献			Contrib		500												
68670	公测149级狂欢宝箱	180000	200贡献			Contrib		200												
68670	公测149级狂欢宝箱	80000	20000银两			Coin		20000						2						
68670	公测149级狂欢宝箱	100000	10000银两			Coin		10000												
68670	公测149级狂欢宝箱	150000	5000银两			Coin		5000												
68671	公测159级狂欢宝箱	-1	200贡献			Contrib		200												
68671	公测159级狂欢宝箱	2500	和氏璧（封）	2804				1	1			2		2						
68671	公测159级狂欢宝箱	50	【稀有】14阶武器	5564				1				2		2						
68671	公测159级狂欢宝箱	50	【稀有】14阶衣服	5624				1				2		2						
68671	公测159级狂欢宝箱	50	【稀有】14阶项链	5574				1				2		2						
68671	公测159级狂欢宝箱	50	【稀有】14阶戒指	5584				1				2		2						
68671	公测159级狂欢宝箱	50	【稀有】14阶玉佩	5594				1				2		2						
68671	公测159级狂欢宝箱	50	【稀有】14阶护身符	5604				1				2		2						
68671	公测159级狂欢宝箱	50	【稀有】14阶帽子	5614				1				2		2						
68671	公测159级狂欢宝箱	50	【稀有】14阶护腕	5634				1				2		2						
68671	公测159级狂欢宝箱	50	【稀有】14阶腰带	5644				1				2		2						
68671	公测159级狂欢宝箱	50	【稀有】14阶鞋子	5654				1				2		2						
68671	公测159级狂欢宝箱	3000	随机4级魂石	2169				1				2		2						
68671	公测159级狂欢宝箱	14000	随机3级魂石	2168				1				2		2						
68671	公测159级狂欢宝箱	20000	随机2级魂石	2167				1						2						
68671	公测159级狂欢宝箱	10000	紫水晶	224				1				2		2						
68671	公测159级狂欢宝箱	50000	蓝水晶	223				1												
68671	公测159级狂欢宝箱	30000	绿水晶	222				1												
68671	公测159级狂欢宝箱	20000	罗盘	1424				1												
68671	公测159级狂欢宝箱	20000	龟甲	1425				1												
68671	公测159级狂欢宝箱	20000	绢帛	1426				1												
68671	公测159级狂欢宝箱	20000	狼毫	1427				1												
68671	公测159级狂欢宝箱	20000	朱砂	1428				1												
68671	公测159级狂欢宝箱	10000	100元宝			Gold		100						2						
68671	公测159级狂欢宝箱	50000	50元宝			Gold		50												
68671	公测159级狂欢宝箱	120000	20元宝			Gold		20												
68671	公测159级狂欢宝箱	20000	1000贡献			Contrib		1000						2						
68671	公测159级狂欢宝箱	60000	500贡献			Contrib		500												
68671	公测159级狂欢宝箱	180000	200贡献			Contrib		200												
68671	公测159级狂欢宝箱	80000	20000银两			Coin		20000						2						
68671	公测159级狂欢宝箱	100000	10000银两			Coin		10000												
68671	公测159级狂欢宝箱	150000	5000银两			Coin		5000												
68672	公测169级狂欢宝箱	-1	200贡献			Contrib		200												
68672	公测169级狂欢宝箱	2500	和氏璧（封）	2804				1	1			2		2						
68672	公测169级狂欢宝箱	50	【稀有】15阶武器	5565				1				2		2						
68672	公测169级狂欢宝箱	50	【稀有】15阶衣服	5625				1				2		2						
68672	公测169级狂欢宝箱	50	【稀有】15阶项链	5575				1				2		2						
68672	公测169级狂欢宝箱	50	【稀有】15阶戒指	5585				1				2		2						
68672	公测169级狂欢宝箱	50	【稀有】15阶玉佩	5595				1				2		2						
68672	公测169级狂欢宝箱	50	【稀有】15阶护身符	5605				1				2		2						
68672	公测169级狂欢宝箱	50	【稀有】15阶鞋子	5655				1				2		2						
68672	公测169级狂欢宝箱	3000	随机4级魂石	2169				1				2		2						
68672	公测169级狂欢宝箱	14000	随机3级魂石	2168				1				2		2						
68672	公测169级狂欢宝箱	20000	随机2级魂石	2167				1						2						
68672	公测169级狂欢宝箱	10000	紫水晶	224				1				2		2						
68672	公测169级狂欢宝箱	50000	蓝水晶	223				1												
68672	公测169级狂欢宝箱	30000	绿水晶	222				1												
68672	公测169级狂欢宝箱	20000	罗盘	1424				1												
68672	公测169级狂欢宝箱	20000	龟甲	1425				1												
68672	公测169级狂欢宝箱	20000	绢帛	1426				1												
68672	公测169级狂欢宝箱	20000	狼毫	1427				1												
68672	公测169级狂欢宝箱	20000	朱砂	1428				1												
68672	公测169级狂欢宝箱	10000	100元宝			Gold		100						2						
68672	公测169级狂欢宝箱	50000	50元宝			Gold		50												
68672	公测169级狂欢宝箱	120000	20元宝			Gold		20												
68672	公测169级狂欢宝箱	20000	1000贡献			Contrib		1000						2						
68672	公测169级狂欢宝箱	60000	500贡献			Contrib		500												
68672	公测169级狂欢宝箱	180000	200贡献			Contrib		200												
68672	公测169级狂欢宝箱	80000	20000银两			Coin		20000						2						
68672	公测169级狂欢宝箱	100000	10000银两			Coin		10000												
68672	公测169级狂欢宝箱	150000	5000银两			Coin		5000												
68673	公测179级狂欢宝箱	-1	200贡献			Contrib		200												
68673	公测179级狂欢宝箱	2500	和氏璧（封）	2804				1	1			2		2						
68673	公测179级狂欢宝箱	50	【稀有】16阶武器	5566				1				2		2						
68673	公测179级狂欢宝箱	50	【稀有】16阶衣服	5626				1				2		2						
68673	公测179级狂欢宝箱	50	【稀有】16阶项链	5576				1				2		2						
68673	公测179级狂欢宝箱	50	【稀有】16阶戒指	5586				1				2		2						
68673	公测179级狂欢宝箱	50	【稀有】16阶玉佩	5596				1				2		2						
68673	公测179级狂欢宝箱	50	【稀有】16阶护身符	5606				1				2		2						
68673	公测179级狂欢宝箱	50	【稀有】16阶帽子	5616				1				2		2						
68673	公测179级狂欢宝箱	50	【稀有】16阶护腕	5636				1				2		2						
68673	公测179级狂欢宝箱	50	【稀有】16阶腰带	5646				1				2		2						
68673	公测179级狂欢宝箱	50	【稀有】16阶鞋子	5656				1				2		2						
68673	公测179级狂欢宝箱	3000	随机4级魂石	2169				1				2		2						
68673	公测179级狂欢宝箱	14000	随机3级魂石	2168				1				2		2						
68673	公测179级狂欢宝箱	20000	随机2级魂石	2167				1						2						
68673	公测179级狂欢宝箱	10000	紫水晶	224				1				2		2						
68673	公测179级狂欢宝箱	50000	蓝水晶	223				1												
68673	公测179级狂欢宝箱	30000	绿水晶	222				1												
68673	公测179级狂欢宝箱	20000	罗盘	1424				1												
68673	公测179级狂欢宝箱	20000	龟甲	1425				1												
68673	公测179级狂欢宝箱	20000	朱砂	1428				1												
68673	公测179级狂欢宝箱	10000	100元宝			Gold		100						2						
68673	公测179级狂欢宝箱	50000	50元宝			Gold		50												
68673	公测179级狂欢宝箱	120000	20元宝			Gold		20												
68673	公测179级狂欢宝箱	20000	1000贡献			Contrib		1000						2						
68673	公测179级狂欢宝箱	60000	500贡献			Contrib		500												
68673	公测179级狂欢宝箱	180000	200贡献			Contrib		200												
68673	公测179级狂欢宝箱	80000	20000银两			Coin		20000						2						
68673	公测179级狂欢宝箱	100000	10000银两			Coin		10000												
68673	公测179级狂欢宝箱	150000	5000银两			Coin		5000												
6867	浮光若梦豪华宝箱	-1	【浮光若梦】系列外装	6872				1												
6867	浮光若梦豪华宝箱	-1	T7时装（浮光）过度道具	7031				1												
6867	浮光若梦豪华宝箱	-1	外装染色剂	2569				13												
6867	浮光若梦豪华宝箱	-1	称号·浮光若梦（30天）	6050				1												
6868	邪魅狷狂豪华宝箱	-1	【邪魅狷狂】系列外装	6873				1												
6868	邪魅狷狂豪华宝箱	-1	T5时装（黑帮）过度道具	7021				1												
6868	邪魅狷狂豪华宝箱	-1	外装染色剂	2569				13												
6868	邪魅狷狂豪华宝箱	-1	称号·邪魅狷狂（30天）	6869				1												
6739	浮光若梦限时外装礼盒	-1	【浮光若梦】系列外装·30天	6877				1												
6740	园艺系列限时武器外装礼盒	-1	【园艺系列】武器外装·30天	6876				1												
68780	公测49级盛典宝箱	-1	1000贡献			Contrib		1000												
68780	公测49级盛典宝箱	8000	盟主令	1393				1				2		2						
68780	公测49级盛典宝箱	2000	T3稀有武器	1124				1				2		2						
68780	公测49级盛典宝箱	2000	T3稀有衣服	1184				1				2		2						
68780	公测49级盛典宝箱	2000	T3稀有项链	1134				1				2		2						
68780	公测49级盛典宝箱	2000	T3稀有戒指	1144				1				2		2						
68780	公测49级盛典宝箱	2000	T3稀有玉佩	1154				1				2		2						
68780	公测49级盛典宝箱	2000	T3稀有护身符	1164				1				2		2						
68780	公测49级盛典宝箱	2000	T3稀有帽子	1174				1				2		2						
68780	公测49级盛典宝箱	2000	T3稀有护腕	1194				1				2		2						
68780	公测49级盛典宝箱	2000	T3稀有腰带	1204				1				2		2						
68780	公测49级盛典宝箱	2000	T3稀有鞋子	1214				1				2		2						
68780	公测49级盛典宝箱	250000	随机2级魂石	2167				1						2						
68780	公测49级盛典宝箱	0	随机1级魂石	2154				1												
68780	公测49级盛典宝箱	250000	蓝水晶	223				1												
68780	公测49级盛典宝箱	0	绿水晶	222				1												
68780	公测49级盛典宝箱	0	罗盘	1424				1												
68780	公测49级盛典宝箱	0	龟甲	1425				1												
68780	公测49级盛典宝箱	0	绢帛	1426				1												
68780	公测49级盛典宝箱	0	狼毫	1427				1												
68780	公测49级盛典宝箱	0	朱砂	1428				1												
68780	公测49级盛典宝箱	150000	100元宝			Gold		100						2						
68780	公测49级盛典宝箱	0	50元宝			Gold		50												
68780	公测49级盛典宝箱	0	20元宝			Gold		20												
68780	公测49级盛典宝箱	150000	1000贡献			Contrib		1000						2						
68780	公测49级盛典宝箱	0	500贡献			Contrib		500												
68780	公测49级盛典宝箱	0	200贡献			Contrib		200												
68780	公测49级盛典宝箱	172000	20000银两			Coin		20000						2						
68780	公测49级盛典宝箱	0	10000银两			Coin		10000												
68780	公测49级盛典宝箱	0	5000银两			Coin		5000												
68781	公测59级盛典宝箱	-1	1000贡献			Contrib		1000												
68781	公测59级盛典宝箱	4800	名将令	1394				1				2		2						
68781	公测59级盛典宝箱	1200	T4稀有武器	1125				1				2		2						
68781	公测59级盛典宝箱	1200	T4稀有衣服	1185				1				2		2						
68781	公测59级盛典宝箱	1200	T4稀有项链	1135				1				2		2						
68781	公测59级盛典宝箱	1200	T4稀有戒指	1145				1				2		2						
68781	公测59级盛典宝箱	1200	T4稀有玉佩	1155				1				2		2						
68781	公测59级盛典宝箱	1200	T4稀有护身符	1165				1				2		2						
68781	公测59级盛典宝箱	1200	T4稀有帽子	1175				1				2		2						
68781	公测59级盛典宝箱	1200	T4稀有护腕	1195				1				2		2						
68781	公测59级盛典宝箱	1200	T4稀有腰带	1205				1				2		2						
68781	公测59级盛典宝箱	1200	T4稀有鞋子	1215				1				2		2						
68781	公测59级盛典宝箱	20000	随机3级魂石	2168				1				2		2						
68781	公测59级盛典宝箱	100000	随机2级魂石	2167				1						2						
68781	公测59级盛典宝箱	0	随机1级魂石	2154				1												
68781	公测59级盛典宝箱	450000	蓝水晶	223				1												
68781	公测59级盛典宝箱	0	绿水晶	222				1												
68781	公测59级盛典宝箱	0	罗盘	1424				1												
68781	公测59级盛典宝箱	0	龟甲	1425				1												
68781	公测59级盛典宝箱	0	绢帛	1426				1												
68781	公测59级盛典宝箱	0	狼毫	1427				1												
68781	公测59级盛典宝箱	0	朱砂	1428				1												
68781	公测59级盛典宝箱	120000	100元宝			Gold		100						2						
68781	公测59级盛典宝箱	0	50元宝			Gold		50												
68781	公测59级盛典宝箱	0	20元宝			Gold		20												
68781	公测59级盛典宝箱	140000	1000贡献			Contrib		1000						2						
68781	公测59级盛典宝箱	0	500贡献			Contrib		500												
68781	公测59级盛典宝箱	0	200贡献			Contrib		200												
68781	公测59级盛典宝箱	153200	20000银两			Coin		20000						2						
68781	公测59级盛典宝箱	0	10000银两			Coin		10000												
68781	公测59级盛典宝箱	0	5000银两			Coin		5000												
68782	公测69级盛典宝箱	-1	1000贡献			Contrib		1000												
68782	公测69级盛典宝箱	6000	名将令	1394				1				2		2						
68782	公测69级盛典宝箱	800	T5稀有武器	1126				1				2		2						
68782	公测69级盛典宝箱	800	T5稀有衣服	1186				1				2		2						
68782	公测69级盛典宝箱	800	T5稀有项链	1136				1				2		2						
68782	公测69级盛典宝箱	800	T5稀有戒指	1146				1				2		2						
68782	公测69级盛典宝箱	800	T5稀有玉佩	1156				1				2		2						
68782	公测69级盛典宝箱	800	T5稀有护身符	1166				1				2		2						
68782	公测69级盛典宝箱	800	T5稀有帽子	1176				1				2		2						
68782	公测69级盛典宝箱	800	T5稀有护腕	1196				1				2		2						
68782	公测69级盛典宝箱	800	T5稀有腰带	1206				1				2		2						
68782	公测69级盛典宝箱	800	T5稀有鞋子	1216				1				2		2						
68782	公测69级盛典宝箱	40000	随机3级魂石	2168				1				2		2						
68782	公测69级盛典宝箱	150000	随机2级魂石	2167				1						2						
68782	公测69级盛典宝箱	450000	蓝水晶	223				1												
68782	公测69级盛典宝箱	0	绿水晶	222				1												
68782	公测69级盛典宝箱	0	罗盘	1424				1												
68782	公测69级盛典宝箱	0	龟甲	1425				1												
68782	公测69级盛典宝箱	0	绢帛	1426				1												
68782	公测69级盛典宝箱	0	狼毫	1427				1												
68782	公测69级盛典宝箱	0	朱砂	1428				1												
68782	公测69级盛典宝箱	110000	1000元气			Energy		1000						2						
68782	公测69级盛典宝箱	0	50元宝			Gold		50												
68782	公测69级盛典宝箱	0	20元宝			Gold		20												
68782	公测69级盛典宝箱	110000	1000贡献			Contrib		1000						2						
68782	公测69级盛典宝箱	0	500贡献			Contrib		500												
68782	公测69级盛典宝箱	0	200贡献			Contrib		200												
68782	公测69级盛典宝箱	126000	20000银两			Coin		20000						2						
68782	公测69级盛典宝箱	0	10000银两			Coin		10000												
68782	公测69级盛典宝箱	0	5000银两			Coin		5000												
68783	公测79级盛典宝箱	-1	1000贡献			Contrib		1000												
68783	公测79级盛典宝箱	2400	逐鹿令	1395				1				2		2						
68783	公测79级盛典宝箱	600	T6稀有武器	1127				1				2		2						
68783	公测79级盛典宝箱	600	T6稀有衣服	1187				1				2		2						
68783	公测79级盛典宝箱	600	T6稀有项链	1137				1				2		2						
68783	公测79级盛典宝箱	600	T6稀有戒指	1147				1				2		2						
68783	公测79级盛典宝箱	600	T6稀有玉佩	1157				1				2		2						
68783	公测79级盛典宝箱	600	T6稀有护身符	1167				1				2		2						
68783	公测79级盛典宝箱	600	T6稀有帽子	1177				1				2		2						
68783	公测79级盛典宝箱	600	T6稀有护腕	1197				1				2		2						
68783	公测79级盛典宝箱	600	T6稀有腰带	1207				1				2		2						
68783	公测79级盛典宝箱	600	T6稀有鞋子	1217				1				2		2						
68783	公测79级盛典宝箱	48000	随机3级魂石	2168				1				2		2						
68783	公测79级盛典宝箱	150000	随机2级魂石	2167				1						2						
68783	公测79级盛典宝箱	50000	紫水晶	224				1				2		2						
68783	公测79级盛典宝箱	150000	蓝水晶	223				1												
68783	公测79级盛典宝箱	0	绿水晶	222				1												
68783	公测79级盛典宝箱	0	罗盘	1424				1												
68783	公测79级盛典宝箱	0	龟甲	1425				1												
68783	公测79级盛典宝箱	0	绢帛	1426				1												
68783	公测79级盛典宝箱	0	狼毫	1427				1												
68783	公测79级盛典宝箱	150000	真气丹·小	6151				1												
68783	公测79级盛典宝箱	150000	1000元气			Energy		1000						2						
68783	公测79级盛典宝箱	0	50元宝			Gold		50												
68783	公测79级盛典宝箱	0	20元宝			Gold		20												
68783	公测79级盛典宝箱	150000	1000贡献			Contrib		1000						2						
68783	公测79级盛典宝箱	0	500贡献			Contrib		500												
68783	公测79级盛典宝箱	0	200贡献			Contrib		200												
68783	公测79级盛典宝箱	143600	20000银两			Coin		20000						2						
68783	公测79级盛典宝箱	0	10000银两			Coin		10000												
68783	公测79级盛典宝箱	0	5000银两			Coin		5000												
68784	公测89级盛典宝箱	-1	1000贡献			Contrib		1000												
68784	公测89级盛典宝箱	3600	逐鹿令	1395				1				2		2						
68784	公测89级盛典宝箱	400	T7稀有武器	1128				1				2		2						
68784	公测89级盛典宝箱	400	T7稀有衣服	1188				1				2		2						
68784	公测89级盛典宝箱	400	T7稀有项链	1138				1				2		2						
68784	公测89级盛典宝箱	400	T7稀有戒指	1148				1				2		2						
68784	公测89级盛典宝箱	400	T7稀有玉佩	1158				1				2		2						
68784	公测89级盛典宝箱	400	T7稀有护身符	1168				1				2		2						
68784	公测89级盛典宝箱	400	T7稀有帽子	1178				1				2		2						
68784	公测89级盛典宝箱	400	T7稀有护腕	1198				1				2		2						
68784	公测89级盛典宝箱	400	T7稀有腰带	1208				1				2		2						
68784	公测89级盛典宝箱	400	T7稀有鞋子	1218				1				2		2						
68784	公测89级盛典宝箱	6000	随机4级魂石	2169				1				2		2						
68784	公测89级盛典宝箱	48000	随机3级魂石	2168				1				2		2						
68784	公测89级盛典宝箱	150000	随机2级魂石	2167				1						2						
68784	公测89级盛典宝箱	50000	紫水晶	224				1				2		2						
68784	公测89级盛典宝箱	170000	蓝水晶	223				1												
68784	公测89级盛典宝箱	0	绿水晶	222				1												
68784	公测89级盛典宝箱	0	罗盘	1424				1												
68784	公测89级盛典宝箱	0	龟甲	1425				1												
68784	公测89级盛典宝箱	0	绢帛	1426				1												
68784	公测89级盛典宝箱	0	狼毫	1427				1												
68784	公测89级盛典宝箱	150000	真气丹·小	6151				1												
68784	公测89级盛典宝箱	140000	1000元气			Energy		1000						2						
68784	公测89级盛典宝箱	0	50元宝			Gold		50												
68784	公测89级盛典宝箱	0	20元宝			Gold		20												
68784	公测89级盛典宝箱	140000	1000贡献			Contrib		1000						2						
68784	公测89级盛典宝箱	0	500贡献			Contrib		500												
68784	公测89级盛典宝箱	0	200贡献			Contrib		200												
68784	公测89级盛典宝箱	138400	20000银两			Coin		20000						2						
68784	公测89级盛典宝箱	0	10000银两			Coin		10000												
68784	公测89级盛典宝箱	0	5000银两			Coin		5000												
68785	公测99级盛典宝箱	-1	1000贡献			Contrib		1000												
68785	公测99级盛典宝箱	4500	逐鹿令	1395				1				2		2						
68785	公测99级盛典宝箱	240	T8稀有武器	1129				1				2		2						
68785	公测99级盛典宝箱	240	T8稀有衣服	1189				1				2		2						
68785	公测99级盛典宝箱	240	T8稀有项链	1139				1				2		2						
68785	公测99级盛典宝箱	240	T8稀有戒指	1149				1				2		2						
68785	公测99级盛典宝箱	240	T8稀有玉佩	1159				1				2		2						
68785	公测99级盛典宝箱	240	T8稀有护身符	1169				1				2		2						
68785	公测99级盛典宝箱	240	T8稀有帽子	1179				1				2		2						
68785	公测99级盛典宝箱	240	T8稀有护腕	1199				1				2		2						
68785	公测99级盛典宝箱	240	T8稀有腰带	1209				1				2		2						
68785	公测99级盛典宝箱	240	T8稀有鞋子	1219				1				2		2						
68785	公测99级盛典宝箱	9000	随机4级魂石	2169				1				2		2						
68785	公测99级盛典宝箱	56000	随机3级魂石	2168				1				2		2						
68785	公测99级盛典宝箱	120000	随机2级魂石	2167				1						2						
68785	公测99级盛典宝箱	80000	紫水晶	224				1				2		2						
68785	公测99级盛典宝箱	170000	蓝水晶	223				1												
68785	公测99级盛典宝箱	0	绿水晶	222				1												
68785	公测99级盛典宝箱	0	罗盘	1424				1												
68785	公测99级盛典宝箱	0	龟甲	1425				1												
68785	公测99级盛典宝箱	0	绢帛	1426				1												
68785	公测99级盛典宝箱	0	狼毫	1427				1												
68785	公测99级盛典宝箱	150000	真气丹·小	6151				1												
68785	公测99级盛典宝箱	140000	1000元气			Energy		1000						2						
68785	公测99级盛典宝箱	0	50元宝			Gold		50												
68785	公测99级盛典宝箱	0	20元宝			Gold		20												
68785	公测99级盛典宝箱	130000	1000贡献			Contrib		1000						2						
68785	公测99级盛典宝箱	0	500贡献			Contrib		500												
68785	公测99级盛典宝箱	0	200贡献			Contrib		200												
68785	公测99级盛典宝箱	138100	20000银两			Coin		20000						2						
68785	公测99级盛典宝箱	0	10000银两			Coin		10000												
68785	公测99级盛典宝箱	0	5000银两			Coin		5000												
68786	公测109级盛典宝箱	-1	1000贡献			Contrib		1000												
68786	公测109级盛典宝箱	1500	帝皇令	1396				1				2		2						
68786	公测109级盛典宝箱	200	T9稀有武器	1130				1				2		2						
68786	公测109级盛典宝箱	200	T9稀有衣服	1190				1				2		2						
68786	公测109级盛典宝箱	200	T9稀有项链	1140				1				2		2						
68786	公测109级盛典宝箱	200	T9稀有戒指	1150				1				2		2						
68786	公测109级盛典宝箱	200	T9稀有玉佩	1160				1				2		2						
68786	公测109级盛典宝箱	200	T9稀有护身符	1170				1				2		2						
68786	公测109级盛典宝箱	200	T9稀有帽子	1180				1				2		2						
68786	公测109级盛典宝箱	200	T9稀有护腕	1200				1				2		2						
68786	公测109级盛典宝箱	200	T9稀有腰带	1210				1				2		2						
68786	公测109级盛典宝箱	200	T9稀有鞋子	1220				1				2		2						
68786	公测109级盛典宝箱	9000	随机4级魂石	2169				1				2		2						
68786	公测109级盛典宝箱	56000	随机3级魂石	2168				1				2		2						
68786	公测109级盛典宝箱	100000	随机2级魂石	2167				1						2						
68786	公测109级盛典宝箱	100000	紫水晶	224				1				2		2						
68786	公测109级盛典宝箱	170000	蓝水晶	223				1												
68786	公测109级盛典宝箱	0	绿水晶	222				1												
68786	公测109级盛典宝箱	0	罗盘	1424				1												
68786	公测109级盛典宝箱	0	龟甲	1425				1												
68786	公测109级盛典宝箱	0	绢帛	1426				1												
68786	公测109级盛典宝箱	0	狼毫	1427				1												
68786	公测109级盛典宝箱	150000	真气丹·小	6151				1												
68786	公测109级盛典宝箱	140000	1000元气			Energy		1000						2						
68786	公测109级盛典宝箱	0	50元宝			Gold		50												
68786	公测109级盛典宝箱	0	20元宝			Gold		20												
68786	公测109级盛典宝箱	140000	1000贡献			Contrib		1000						2						
68786	公测109级盛典宝箱	0	500贡献			Contrib		500												
68786	公测109级盛典宝箱	0	200贡献			Contrib		200												
68786	公测109级盛典宝箱	131500	20000银两			Coin		20000						2						
68786	公测109级盛典宝箱	0	10000银两			Coin		10000												
68786	公测109级盛典宝箱	0	5000银两			Coin		5000												
68787	公测119级盛典宝箱	-1	1000贡献			Contrib		1000												
68787	公测119级盛典宝箱	1500	帝皇令	1396				1				2		2						
68787	公测119级盛典宝箱	200	T10稀有武器	1131				1				2		2						
68787	公测119级盛典宝箱	200	T10稀有衣服	1191				1				2		2						
68787	公测119级盛典宝箱	200	T10稀有项链	1141				1				2		2						
68787	公测119级盛典宝箱	200	T10稀有戒指	1151				1				2		2						
68787	公测119级盛典宝箱	200	T10稀有玉佩	1161				1				2		2						
68787	公测119级盛典宝箱	200	T10稀有护身符	1171				1				2		2						
68787	公测119级盛典宝箱	200	T10稀有帽子	1181				1				2		2						
68787	公测119级盛典宝箱	200	T10稀有护腕	1201				1				2		2						
68787	公测119级盛典宝箱	200	T10稀有腰带	1211				1				2		2						
68787	公测119级盛典宝箱	200	T10稀有鞋子	1221				1				2		2						
68787	公测119级盛典宝箱	9000	随机4级魂石	2169				1				2		2						
68787	公测119级盛典宝箱	56000	随机3级魂石	2168				1				2		2						
68787	公测119级盛典宝箱	100000	随机2级魂石	2167				1						2						
68787	公测119级盛典宝箱	100000	紫水晶	224				1				2		2						
68787	公测119级盛典宝箱	170000	蓝水晶	223				1												
68787	公测119级盛典宝箱	0	绿水晶	222				1												
68787	公测119级盛典宝箱	0	罗盘	1424				1												
68787	公测119级盛典宝箱	0	龟甲	1425				1												
68787	公测119级盛典宝箱	0	绢帛	1426				1												
68787	公测119级盛典宝箱	0	狼毫	1427				1												
68787	公测119级盛典宝箱	150000	真气丹·小	6151				1												
68787	公测119级盛典宝箱	140000	1000元气			Energy		1000						2						
68787	公测119级盛典宝箱	0	50元宝			Gold		50												
68787	公测119级盛典宝箱	0	20元宝			Gold		20												
68787	公测119级盛典宝箱	140000	1000贡献			Contrib		1000						2						
68787	公测119级盛典宝箱	0	500贡献			Contrib		500												
68787	公测119级盛典宝箱	0	200贡献			Contrib		200												
68787	公测119级盛典宝箱	131500	20000银两			Coin		20000						2						
68787	公测119级盛典宝箱	0	10000银两			Coin		10000												
68787	公测119级盛典宝箱	0	5000银两			Coin		5000												
68788	公测129级盛典宝箱	-1	1000贡献			Contrib		1000												
68788	公测129级盛典宝箱	7500	和氏璧（封）	2804				1	1			2		2						
68788	公测129级盛典宝箱	200	T11稀有武器	5561				1				2		2						
68788	公测129级盛典宝箱	200	T11稀有衣服	5621				1				2		2						
68788	公测129级盛典宝箱	200	T11稀有项链	5571				1				2		2						
68788	公测129级盛典宝箱	200	T11稀有戒指	5581				1				2		2						
68788	公测129级盛典宝箱	200	T11稀有玉佩	5591				1				2		2						
68788	公测129级盛典宝箱	200	T11稀有护身符	5601				1				2		2						
68788	公测129级盛典宝箱	200	T11稀有帽子	5611				1				2		2						
68788	公测129级盛典宝箱	200	T11稀有护腕	5631				1				2		2						
68788	公测129级盛典宝箱	200	T11稀有腰带	5641				1				2		2						
68788	公测129级盛典宝箱	200	T11稀有鞋子	5651				1				2		2						
68788	公测129级盛典宝箱	9000	随机4级魂石	2169				1				2		2						
68788	公测129级盛典宝箱	56000	随机3级魂石	2168				1				2		2						
68788	公测129级盛典宝箱	94000	随机2级魂石	2167				1						2						
68788	公测129级盛典宝箱	100000	紫水晶	224				1				2		2						
68788	公测129级盛典宝箱	170000	蓝水晶	223				1												
68788	公测129级盛典宝箱	0	绿水晶	222				1												
68788	公测129级盛典宝箱	0	罗盘	1424				1												
68788	公测129级盛典宝箱	0	龟甲	1425				1												
68788	公测129级盛典宝箱	0	绢帛	1426				1												
68788	公测129级盛典宝箱	0	狼毫	1427				1												
68788	公测129级盛典宝箱	150000	真气丹·小	6151				1												
68788	公测129级盛典宝箱	140000	1000元气			Energy		1000						2						
68788	公测129级盛典宝箱	0	50元宝			Gold		50												
68788	公测129级盛典宝箱	0	20元宝			Gold		20												
68788	公测129级盛典宝箱	140000	1000贡献			Contrib		1000						2						
68788	公测129级盛典宝箱	0	500贡献			Contrib		500												
68788	公测129级盛典宝箱	0	200贡献			Contrib		200												
68788	公测129级盛典宝箱	131500	20000银两			Coin		20000						2						
68788	公测129级盛典宝箱	0	10000银两			Coin		10000												
68788	公测129级盛典宝箱	0	5000银两			Coin		5000												
68789	公测139级盛典宝箱	200	【稀有】12阶衣服	5622				1				2		2						
68789	公测139级盛典宝箱	200	【稀有】12阶项链	5572				1				2		2						
68789	公测139级盛典宝箱	200	【稀有】12阶戒指	5582				1				2		2						
68789	公测139级盛典宝箱	200	【稀有】12阶玉佩	5592				1				2		2						
68789	公测139级盛典宝箱	200	【稀有】12阶护身符	5602				1				2		2						
