GroupId	SaveId	Desc	Level	Attrib1Type	Attrib1Value1	Attrib1Value2	Attrib1Value3	Attrib2Type	Attrib2Value1	Attrib2Value2	Attrib2Value3	Attrib3Type	Attrib3Value1	Attrib3Value2	Attrib3Value3	Attrib4Type	Attrib4Value1	Attrib4Value2	Attrib4Value3	Attrib5Type	Attrib5Value1	Attrib5Value2	Attrib5Value3
4024		门客月眉儿基础属性	6	physical_waterdamage_v	240			state_palsy_resistrate	35														
4024		门客月眉儿基础属性	7	physical_waterdamage_v	300			state_palsy_resistrate	40														
4024		门客月眉儿基础属性	8	physical_waterdamage_v	360			state_palsy_resistrate	45														
4024		门客月眉儿基础属性	9	physical_waterdamage_v	420			state_palsy_resistrate	50														
4024		门客月眉儿基础属性	10	physical_waterdamage_v	480			state_palsy_resistrate	55														
4025		门客杨瑛基础属性	1	physical_metaldamage_v	80			state_zhican_resistrate	15														
4025		门客杨瑛基础属性	2	physical_metaldamage_v	100			state_zhican_resistrate	19														
4025		门客杨瑛基础属性	3	physical_metaldamage_v	120			state_zhican_resistrate	22														
4025		门客杨瑛基础属性	4	physical_metaldamage_v	140			state_zhican_resistrate	26														
4025		门客杨瑛基础属性	5	physical_metaldamage_v	180			state_zhican_resistrate	30														
4025		门客杨瑛基础属性	6	physical_metaldamage_v	240			state_zhican_resistrate	35														
4025		门客杨瑛基础属性	7	physical_metaldamage_v	300			state_zhican_resistrate	40														
4025		门客杨瑛基础属性	8	physical_metaldamage_v	360			state_zhican_resistrate	45														
4025		门客杨瑛基础属性	9	physical_metaldamage_v	420			state_zhican_resistrate	50														
4025		门客杨瑛基础属性	10	physical_metaldamage_v	480			state_zhican_resistrate	55														
4026		门客祝子虚基础属性	1	physical_wooddamage_v	80			state_stun_resistrate	15														
4026		门客祝子虚基础属性	2	physical_wooddamage_v	100			state_stun_resistrate	19														
4026		门客祝子虚基础属性	3	physical_wooddamage_v	120			state_stun_resistrate	22														
4026		门客祝子虚基础属性	4	physical_wooddamage_v	140			state_stun_resistrate	26														
4026		门客祝子虚基础属性	5	physical_wooddamage_v	180			state_stun_resistrate	30														
4026		门客祝子虚基础属性	6	physical_wooddamage_v	240			state_stun_resistrate	35														
4026		门客祝子虚基础属性	7	physical_wooddamage_v	300			state_stun_resistrate	40														
4026		门客祝子虚基础属性	8	physical_wooddamage_v	360			state_stun_resistrate	45														
4026		门客祝子虚基础属性	9	physical_wooddamage_v	420			state_stun_resistrate	50														
4026		门客祝子虚基础属性	10	physical_wooddamage_v	480			state_stun_resistrate	55														
4027		门客清晓师太基础属性	1	physical_waterdamage_v	80			state_palsy_resistrate	15														
4027		门客清晓师太基础属性	2	physical_waterdamage_v	100			state_palsy_resistrate	19														
4027		门客清晓师太基础属性	3	physical_waterdamage_v	120			state_palsy_resistrate	22														
4027		门客清晓师太基础属性	4	physical_waterdamage_v	140			state_palsy_resistrate	26														
4027		门客清晓师太基础属性	5	physical_waterdamage_v	180			state_palsy_resistrate	30														
4027		门客清晓师太基础属性	6	physical_waterdamage_v	240			state_palsy_resistrate	35														
4027		门客清晓师太基础属性	7	physical_waterdamage_v	300			state_palsy_resistrate	40														
4027		门客清晓师太基础属性	8	physical_waterdamage_v	360			state_palsy_resistrate	45														
4027		门客清晓师太基础属性	9	physical_waterdamage_v	420			state_palsy_resistrate	50														
4027		门客清晓师太基础属性	10	physical_waterdamage_v	480			state_palsy_resistrate	55														
4028		门客黄暮云基础属性	1	physical_firedamage_v	80			state_hurt_resistrate	15														
4028		门客黄暮云基础属性	2	physical_firedamage_v	100			state_hurt_resistrate	19														
4028		门客黄暮云基础属性	3	physical_firedamage_v	120			state_hurt_resistrate	22														
4028		门客黄暮云基础属性	4	physical_firedamage_v	140			state_hurt_resistrate	26														
4028		门客黄暮云基础属性	5	physical_firedamage_v	180			state_hurt_resistrate	30														
4028		门客黄暮云基础属性	6	physical_firedamage_v	240			state_hurt_resistrate	35														
4028		门客黄暮云基础属性	7	physical_firedamage_v	300			state_hurt_resistrate	40														
4028		门客黄暮云基础属性	8	physical_firedamage_v	360			state_hurt_resistrate	45														
4028		门客黄暮云基础属性	9	physical_firedamage_v	420			state_hurt_resistrate	50														
4028		门客黄暮云基础属性	10	physical_firedamage_v	480			state_hurt_resistrate	55														
4029		门客道一真人基础属性	1	physical_earthdamage_v	80			state_slowall_resistrate	15														
4029		门客道一真人基础属性	2	physical_earthdamage_v	100			state_slowall_resistrate	19														
4029		门客道一真人基础属性	3	physical_earthdamage_v	120			state_slowall_resistrate	22														
4029		门客道一真人基础属性	4	physical_earthdamage_v	140			state_slowall_resistrate	26														
4029		门客道一真人基础属性	5	physical_earthdamage_v	180			state_slowall_resistrate	30														
4029		门客道一真人基础属性	6	physical_earthdamage_v	240			state_slowall_resistrate	35														
4029		门客道一真人基础属性	7	physical_earthdamage_v	300			state_slowall_resistrate	40														
4029		门客道一真人基础属性	8	physical_earthdamage_v	360			state_slowall_resistrate	45														
4029		门客道一真人基础属性	9	physical_earthdamage_v	420			state_slowall_resistrate	50														
4029		门客道一真人基础属性	10	physical_earthdamage_v	480			state_slowall_resistrate	55														
4030		门客端木睿基础属性	1	physical_firedamage_v	80			state_hurt_resistrate	15														
4030		门客端木睿基础属性	2	physical_firedamage_v	100			state_hurt_resistrate	19														
4030		门客端木睿基础属性	3	physical_firedamage_v	120			state_hurt_resistrate	22														
4030		门客端木睿基础属性	4	physical_firedamage_v	140			state_hurt_resistrate	26														
4030		门客端木睿基础属性	5	physical_firedamage_v	180			state_hurt_resistrate	30														
4030		门客端木睿基础属性	6	physical_firedamage_v	240			state_hurt_resistrate	35														
4030		门客端木睿基础属性	7	physical_firedamage_v	300			state_hurt_resistrate	40														
4030		门客端木睿基础属性	8	physical_firedamage_v	360			state_hurt_resistrate	45														
4030		门客端木睿基础属性	9	physical_firedamage_v	420			state_hurt_resistrate	50														
4030		门客端木睿基础属性	10	physical_firedamage_v	480			state_hurt_resistrate	55														
4031		门客属性31	1	physics_potentialdamage_p	50																		
4032		门客属性32	1	physics_potentialdamage_p	50																		
4033		门客属性33	1	physics_potentialdamage_p	50																		
4034		门客属性34	1	physics_potentialdamage_p	50																		
4035		门客属性35	1	physics_potentialdamage_p	50																		
4036		门客属性36	1	physics_potentialdamage_p	50																		
4037		门客林更新基础属性	1	physical_waterdamage_v	80			state_palsy_resistrate	15														
4037		门客林更新基础属性	2	physical_waterdamage_v	100			state_palsy_resistrate	19														
4037		门客林更新基础属性	3	physical_waterdamage_v	120			state_palsy_resistrate	22														
4037		门客林更新基础属性	4	physical_waterdamage_v	140			state_palsy_resistrate	26														
4037		门客林更新基础属性	5	physical_waterdamage_v	180			state_palsy_resistrate	30														
4037		门客林更新基础属性	6	physical_waterdamage_v	240			state_palsy_resistrate	35														
4037		门客林更新基础属性	7	physical_waterdamage_v	300			state_palsy_resistrate	40														
4037		门客林更新基础属性	8	physical_waterdamage_v	360			state_palsy_resistrate	45														
4037		门客林更新基础属性	9	physical_waterdamage_v	420			state_palsy_resistrate	50														
4037		门客林更新基础属性	10	physical_waterdamage_v	480			state_palsy_resistrate	55														
4038		门客颖宝宝基础属性	1	physical_waterdamage_v	80			state_palsy_resistrate	15														
4038		门客颖宝宝基础属性	2	physical_waterdamage_v	100			state_palsy_resistrate	19														
4038		门客颖宝宝基础属性	3	physical_waterdamage_v	120			state_palsy_resistrate	22														
4038		门客颖宝宝基础属性	4	physical_waterdamage_v	140			state_palsy_resistrate	26														
4038		门客颖宝宝基础属性	5	physical_waterdamage_v	180			state_palsy_resistrate	30														
4038		门客颖宝宝基础属性	6	physical_waterdamage_v	240			state_palsy_resistrate	35														
4038		门客颖宝宝基础属性	7	physical_waterdamage_v	300			state_palsy_resistrate	40														
4038		门客颖宝宝基础属性	8	physical_waterdamage_v	360			state_palsy_resistrate	45														
4038		门客颖宝宝基础属性	9	physical_waterdamage_v	420			state_palsy_resistrate	50														
4038		门客颖宝宝基础属性	10	physical_waterdamage_v	480			state_palsy_resistrate	55														
4039		门客孟知秋基础属性	1	physical_metaldamage_v	80			state_zhican_resistrate	15														
4039		门客孟知秋基础属性	2	physical_metaldamage_v	100			state_zhican_resistrate	19														
4039		门客孟知秋基础属性	3	physical_metaldamage_v	120			state_zhican_resistrate	22														
4039		门客孟知秋基础属性	4	physical_metaldamage_v	140			state_zhican_resistrate	26														
4039		门客孟知秋基础属性	5	physical_metaldamage_v	180			state_zhican_resistrate	30														
4039		门客孟知秋基础属性	6	physical_metaldamage_v	240			state_zhican_resistrate	35														
4039		门客孟知秋基础属性	7	physical_metaldamage_v	300			state_zhican_resistrate	40														
4039		门客孟知秋基础属性	8	physical_metaldamage_v	360			state_zhican_resistrate	45														
4039		门客孟知秋基础属性	9	physical_metaldamage_v	420			state_zhican_resistrate	50														
4039		门客孟知秋基础属性	10	physical_metaldamage_v	480			state_zhican_resistrate	55														
4040		门客高长恭基础属性	1	physical_firedamage_v	80			state_hurt_resistrate	15														
4040		门客高长恭基础属性	2	physical_firedamage_v	100			state_hurt_resistrate	19														
4040		门客高长恭基础属性	3	physical_firedamage_v	120			state_hurt_resistrate	22														
4040		门客高长恭基础属性	4	physical_firedamage_v	140			state_hurt_resistrate	26														
4040		门客高长恭基础属性	5	physical_firedamage_v	180			state_hurt_resistrate	30														
4040		门客高长恭基础属性	6	physical_firedamage_v	240			state_hurt_resistrate	35														
4040		门客高长恭基础属性	7	physical_firedamage_v	300			state_hurt_resistrate	40														
4040		门客高长恭基础属性	8	physical_firedamage_v	360			state_hurt_resistrate	45														
4040		门客高长恭基础属性	9	physical_firedamage_v	420			state_hurt_resistrate	50														
4040		门客高长恭基础属性	10	physical_firedamage_v	480			state_hurt_resistrate	55														
4041		门客哲别基础属性	1	physical_wooddamage_v	80			state_stun_resistrate	15														
4041		门客哲别基础属性	2	physical_wooddamage_v	100			state_stun_resistrate	19														
4041		门客哲别基础属性	3	physical_wooddamage_v	120			state_stun_resistrate	22														
4041		门客哲别基础属性	4	physical_wooddamage_v	140			state_stun_resistrate	26														
4041		门客哲别基础属性	5	physical_wooddamage_v	180			state_stun_resistrate	30														
4041		门客哲别基础属性	6	physical_wooddamage_v	240			state_stun_resistrate	35														
4041		门客哲别基础属性	7	physical_wooddamage_v	300			state_stun_resistrate	40														
4041		门客哲别基础属性	8	physical_wooddamage_v	360			state_stun_resistrate	45														
4041		门客哲别基础属性	9	physical_wooddamage_v	420			state_stun_resistrate	50														
4041		门客哲别基础属性	10	physical_wooddamage_v	480			state_stun_resistrate	55														
4042		门客秦良玉基础属性	1	physical_waterdamage_v	80			state_palsy_resistrate	15														
4042		门客秦良玉基础属性	2	physical_waterdamage_v	100			state_palsy_resistrate	19														
4042		门客秦良玉基础属性	3	physical_waterdamage_v	120			state_palsy_resistrate	22														
4042		门客秦良玉基础属性	4	physical_waterdamage_v	140			state_palsy_resistrate	26														
4042		门客秦良玉基础属性	5	physical_waterdamage_v	180			state_palsy_resistrate	30														
4042		门客秦良玉基础属性	6	physical_waterdamage_v	240			state_palsy_resistrate	35														
4042		门客秦良玉基础属性	7	physical_waterdamage_v	300			state_palsy_resistrate	40														
4042		门客秦良玉基础属性	8	physical_waterdamage_v	360			state_palsy_resistrate	45														
4042		门客秦良玉基础属性	9	physical_waterdamage_v	420			state_palsy_resistrate	50														
4042		门客秦良玉基础属性	10	physical_waterdamage_v	480			state_palsy_resistrate	55														
4043		门客袁承志基础属性	1	physical_earthdamage_v	80			state_slowall_resistrate	15														
4043		门客袁承志基础属性	2	physical_earthdamage_v	100			state_slowall_resistrate	19														
4043		门客袁承志基础属性	3	physical_earthdamage_v	120			state_slowall_resistrate	22														
4043		门客袁承志基础属性	4	physical_earthdamage_v	140			state_slowall_resistrate	26														
4043		门客袁承志基础属性	5	physical_earthdamage_v	180			state_slowall_resistrate	30														
4043		门客袁承志基础属性	6	physical_earthdamage_v	240			state_slowall_resistrate	35														
4043		门客袁承志基础属性	7	physical_earthdamage_v	300			state_slowall_resistrate	40														
4043		门客袁承志基础属性	8	physical_earthdamage_v	360			state_slowall_resistrate	45														
4043		门客袁承志基础属性	9	physical_earthdamage_v	420			state_slowall_resistrate	50														
4043		门客袁承志基础属性	10	physical_earthdamage_v	480			state_slowall_resistrate	55														
4044		门客鳌拜基础属性	1	physical_metaldamage_v	80			state_zhican_resistrate	15														
4044		门客鳌拜基础属性	2	physical_metaldamage_v	100			state_zhican_resistrate	19														
4044		门客鳌拜基础属性	3	physical_metaldamage_v	120			state_zhican_resistrate	22														
4044		门客鳌拜基础属性	4	physical_metaldamage_v	140			state_zhican_resistrate	26														
4044		门客鳌拜基础属性	5	physical_metaldamage_v	180			state_zhican_resistrate	30														
4044		门客鳌拜基础属性	6	physical_metaldamage_v	240			state_zhican_resistrate	35														
4044		门客鳌拜基础属性	7	physical_metaldamage_v	300			state_zhican_resistrate	40														
4044		门客鳌拜基础属性	8	physical_metaldamage_v	360			state_zhican_resistrate	45														
4044		门客鳌拜基础属性	9	physical_metaldamage_v	420			state_zhican_resistrate	50														
4044		门客鳌拜基础属性	10	physical_metaldamage_v	480			state_zhican_resistrate	55														
4045		门客韩世忠基础属性	1	physical_wooddamage_v	80			state_stun_resistrate	15														
4045		门客韩世忠基础属性	2	physical_wooddamage_v	100			state_stun_resistrate	19														
4045		门客韩世忠基础属性	3	physical_wooddamage_v	120			state_stun_resistrate	22														
4045		门客韩世忠基础属性	4	physical_wooddamage_v	140			state_stun_resistrate	26														
4045		门客韩世忠基础属性	5	physical_wooddamage_v	180			state_stun_resistrate	30														
4045		门客韩世忠基础属性	6	physical_wooddamage_v	240			state_stun_resistrate	35														
4045		门客韩世忠基础属性	7	physical_wooddamage_v	300			state_stun_resistrate	40														
4045		门客韩世忠基础属性	8	physical_wooddamage_v	360			state_stun_resistrate	45														
4045		门客韩世忠基础属性	9	physical_wooddamage_v	420			state_stun_resistrate	50														
4045		门客韩世忠基础属性	10	physical_wooddamage_v	480			state_stun_resistrate	55														
4046		门客冰鳞蜥皇基础属性	1	physical_waterdamage_v	80			state_palsy_resistrate	15														
4046		门客冰鳞蜥皇基础属性	2	physical_waterdamage_v	100			state_palsy_resistrate	19														
4046		门客冰鳞蜥皇基础属性	3	physical_waterdamage_v	120			state_palsy_resistrate	22														
4046		门客冰鳞蜥皇基础属性	4	physical_waterdamage_v	140			state_palsy_resistrate	26														
4046		门客冰鳞蜥皇基础属性	5	physical_waterdamage_v	180			state_palsy_resistrate	30														
4046		门客冰鳞蜥皇基础属性	6	physical_waterdamage_v	240			state_palsy_resistrate	35														
4046		门客冰鳞蜥皇基础属性	7	physical_waterdamage_v	300			state_palsy_resistrate	40														
4046		门客冰鳞蜥皇基础属性	8	physical_waterdamage_v	360			state_palsy_resistrate	45														
4046		门客冰鳞蜥皇基础属性	9	physical_waterdamage_v	420			state_palsy_resistrate	50														
4046		门客冰鳞蜥皇基础属性	10	physical_waterdamage_v	480			state_palsy_resistrate	55														
4047		门客银钩蝎皇基础属性	1	physical_wooddamage_v	80			state_stun_resistrate	15														
4047		门客银钩蝎皇基础属性	2	physical_wooddamage_v	100			state_stun_resistrate	19														
4047		门客银钩蝎皇基础属性	3	physical_wooddamage_v	120			state_stun_resistrate	22														
4047		门客银钩蝎皇基础属性	4	physical_wooddamage_v	140			state_stun_resistrate	26														
4047		门客银钩蝎皇基础属性	5	physical_wooddamage_v	180			state_stun_resistrate	30														
4047		门客银钩蝎皇基础属性	6	physical_wooddamage_v	240			state_stun_resistrate	35														
4047		门客银钩蝎皇基础属性	7	physical_wooddamage_v	300			state_stun_resistrate	40														
4047		门客银钩蝎皇基础属性	8	physical_wooddamage_v	360			state_stun_resistrate	45														
4047		门客银钩蝎皇基础属性	9	physical_wooddamage_v	420			state_stun_resistrate	50														
4047		门客银钩蝎皇基础属性	10	physical_wooddamage_v	480			state_stun_resistrate	55														
4048		门客狂鬃獒皇基础属性	1	physical_firedamage_v	80			state_hurt_resistrate	15														
4048		门客狂鬃獒皇基础属性	2	physical_firedamage_v	100			state_hurt_resistrate	19														
4048		门客狂鬃獒皇基础属性	3	physical_firedamage_v	120			state_hurt_resistrate	22														
4048		门客狂鬃獒皇基础属性	4	physical_firedamage_v	140			state_hurt_resistrate	26														
4048		门客狂鬃獒皇基础属性	5	physical_firedamage_v	180			state_hurt_resistrate	30														
4048		门客狂鬃獒皇基础属性	6	physical_firedamage_v	240			state_hurt_resistrate	35														
4048		门客狂鬃獒皇基础属性	7	physical_firedamage_v	300			state_hurt_resistrate	40														
4048		门客狂鬃獒皇基础属性	8	physical_firedamage_v	360			state_hurt_resistrate	45														
4048		门客狂鬃獒皇基础属性	9	physical_firedamage_v	420			state_hurt_resistrate	50														
4048		门客狂鬃獒皇基础属性	10	physical_firedamage_v	480			state_hurt_resistrate	55														
4049		门客赤睛虎皇基础属性	1	physical_firedamage_v	80			state_hurt_resistrate	15														
4049		门客赤睛虎皇基础属性	2	physical_firedamage_v	100			state_hurt_resistrate	19														
4049		门客赤睛虎皇基础属性	3	physical_firedamage_v	120			state_hurt_resistrate	22														
4049		门客赤睛虎皇基础属性	4	physical_firedamage_v	140			state_hurt_resistrate	26														
4049		门客赤睛虎皇基础属性	5	physical_firedamage_v	180			state_hurt_resistrate	30														
4049		门客赤睛虎皇基础属性	6	physical_firedamage_v	240			state_hurt_resistrate	35														
4049		门客赤睛虎皇基础属性	7	physical_firedamage_v	300			state_hurt_resistrate	40														
4049		门客赤睛虎皇基础属性	8	physical_firedamage_v	360			state_hurt_resistrate	45														
4049		门客赤睛虎皇基础属性	9	physical_firedamage_v	420			state_hurt_resistrate	50														
4049		门客赤睛虎皇基础属性	10	physical_firedamage_v	480			state_hurt_resistrate	55														
4050		门客撼天熊皇基础属性	1	physical_metaldamage_v	80			state_zhican_resistrate	15														
4050		门客撼天熊皇基础属性	2	physical_metaldamage_v	100			state_zhican_resistrate	19														
4050		门客撼天熊皇基础属性	3	physical_metaldamage_v	120			state_zhican_resistrate	22														
4050		门客撼天熊皇基础属性	4	physical_metaldamage_v	140			state_zhican_resistrate	26														
4050		门客撼天熊皇基础属性	5	physical_metaldamage_v	180			state_zhican_resistrate	30														
4050		门客撼天熊皇基础属性	6	physical_metaldamage_v	240			state_zhican_resistrate	35														
4050		门客撼天熊皇基础属性	7	physical_metaldamage_v	300			state_zhican_resistrate	40														
4050		门客撼天熊皇基础属性	8	physical_metaldamage_v	360			state_zhican_resistrate	45														
4050		门客撼天熊皇基础属性	9	physical_metaldamage_v	420			state_zhican_resistrate	50														
4050		门客撼天熊皇基础属性	10	physical_metaldamage_v	480			state_zhican_resistrate	55														
4051		门客紫背鳄皇基础属性	1	physical_wooddamage_v	80			state_stun_resistrate	15														
4051		门客紫背鳄皇基础属性	2	physical_wooddamage_v	100			state_stun_resistrate	19														
4051		门客紫背鳄皇基础属性	3	physical_wooddamage_v	120			state_stun_resistrate	22														
4051		门客紫背鳄皇基础属性	4	physical_wooddamage_v	140			state_stun_resistrate	26														
4051		门客紫背鳄皇基础属性	5	physical_wooddamage_v	180			state_stun_resistrate	30														
4051		门客紫背鳄皇基础属性	6	physical_wooddamage_v	240			state_stun_resistrate	35														
4051		门客紫背鳄皇基础属性	7	physical_wooddamage_v	300			state_stun_resistrate	40														
4051		门客紫背鳄皇基础属性	8	physical_wooddamage_v	360			state_stun_resistrate	45														
4051		门客紫背鳄皇基础属性	9	physical_wooddamage_v	420			state_stun_resistrate	50														
4051		门客紫背鳄皇基础属性	10	physical_wooddamage_v	480			state_stun_resistrate	55														
4052		门客定海金刚基础属性	1	physical_earthdamage_v	80			state_slowall_resistrate	15														
4052		门客定海金刚基础属性	2	physical_earthdamage_v	100			state_slowall_resistrate	19														
4052		门客定海金刚基础属性	3	physical_earthdamage_v	120			state_slowall_resistrate	22														
4052		门客定海金刚基础属性	4	physical_earthdamage_v	140			state_slowall_resistrate	26														
4052		门客定海金刚基础属性	5	physical_earthdamage_v	180			state_slowall_resistrate	30														
4052		门客定海金刚基础属性	6	physical_earthdamage_v	240			state_slowall_resistrate	35														
4052		门客定海金刚基础属性	7	physical_earthdamage_v	300			state_slowall_resistrate	40														
4052		门客定海金刚基础属性	8	physical_earthdamage_v	360			state_slowall_resistrate	45														
4052		门客定海金刚基础属性	9	physical_earthdamage_v	420			state_slowall_resistrate	50														
4052		门客定海金刚基础属性	10	physical_earthdamage_v	480			state_slowall_resistrate	55														
4053		门客金翅鹏皇基础属性	1	physical_wooddamage_v	80			state_stun_resistrate	15														
4053		门客金翅鹏皇基础属性	2	physical_wooddamage_v	100			state_stun_resistrate	19														
4053		门客金翅鹏皇基础属性	3	physical_wooddamage_v	120			state_stun_resistrate	22														
4053		门客金翅鹏皇基础属性	4	physical_wooddamage_v	140			state_stun_resistrate	26														
4053		门客金翅鹏皇基础属性	5	physical_wooddamage_v	180			state_stun_resistrate	30														
4053		门客金翅鹏皇基础属性	6	physical_wooddamage_v	240			state_stun_resistrate	35														
4053		门客金翅鹏皇基础属性	7	physical_wooddamage_v	300			state_stun_resistrate	40														
4053		门客金翅鹏皇基础属性	8	physical_wooddamage_v	360			state_stun_resistrate	45														
4053		门客金翅鹏皇基础属性	9	physical_wooddamage_v	420			state_stun_resistrate	50														
4053		门客金翅鹏皇基础属性	10	physical_wooddamage_v	480			state_stun_resistrate	55														
4054		门客银角犀皇基础属性	1	physical_waterdamage_v	80			state_palsy_resistrate	15														
4054		门客银角犀皇基础属性	2	physical_waterdamage_v	100			state_palsy_resistrate	19														
4054		门客银角犀皇基础属性	3	physical_waterdamage_v	120			state_palsy_resistrate	22														
4054		门客银角犀皇基础属性	4	physical_waterdamage_v	140			state_palsy_resistrate	26														
4054		门客银角犀皇基础属性	5	physical_waterdamage_v	180			state_palsy_resistrate	30														
4054		门客银角犀皇基础属性	6	physical_waterdamage_v	240			state_palsy_resistrate	35														
4054		门客银角犀皇基础属性	7	physical_waterdamage_v	300			state_palsy_resistrate	40														
4054		门客银角犀皇基础属性	8	physical_waterdamage_v	360			state_palsy_resistrate	45														
4054		门客银角犀皇基础属性	9	physical_waterdamage_v	420			state_palsy_resistrate	50														
4054		门客银角犀皇基础属性	10	physical_waterdamage_v	480			state_palsy_resistrate	55														
4055		门客张风基础属性	1	physical_earthdamage_v	80			state_slowall_resistrate	15														
4055		门客张风基础属性	2	physical_earthdamage_v	100			state_slowall_resistrate	19														
4055		门客张风基础属性	3	physical_earthdamage_v	120			state_slowall_resistrate	22														
4055		门客张风基础属性	4	physical_earthdamage_v	140			state_slowall_resistrate	26														
4055		门客张风基础属性	5	physical_earthdamage_v	180			state_slowall_resistrate	30														
4055		门客张风基础属性	6	physical_earthdamage_v	240			state_slowall_resistrate	35														
4055		门客张风基础属性	7	physical_earthdamage_v	300			state_slowall_resistrate	40														
4055		门客张风基础属性	8	physical_earthdamage_v	360			state_slowall_resistrate	45														
4055		门客张风基础属性	9	physical_earthdamage_v	420			state_slowall_resistrate	50														
4055		门客张风基础属性	10	physical_earthdamage_v	480			state_slowall_resistrate	55														
4056		门客南宫灭基础属性	1	physical_firedamage_v	80			state_hurt_resistrate	15														
4056		门客南宫灭基础属性	2	physical_firedamage_v	100			state_hurt_resistrate	19														
4056		门客南宫灭基础属性	3	physical_firedamage_v	120			state_hurt_resistrate	22														
4056		门客南宫灭基础属性	4	physical_firedamage_v	140			state_hurt_resistrate	26														
4056		门客南宫灭基础属性	5	physical_firedamage_v	180			state_hurt_resistrate	30														
4056		门客南宫灭基础属性	6	physical_firedamage_v	240			state_hurt_resistrate	35														
4056		门客南宫灭基础属性	7	physical_firedamage_v	300			state_hurt_resistrate	40														
4056		门客南宫灭基础属性	8	physical_firedamage_v	360			state_hurt_resistrate	45														
4056		门客南宫灭基础属性	9	physical_firedamage_v	420			state_hurt_resistrate	50														
4056		门客南宫灭基础属性	10	physical_firedamage_v	480			state_hurt_resistrate	55														
4057		门客方勉基础属性	1	physical_metaldamage_v	80			state_zhican_resistrate	15														
4057		门客方勉基础属性	2	physical_metaldamage_v	100			state_zhican_resistrate	19														
4057		门客方勉基础属性	3	physical_metaldamage_v	120			state_zhican_resistrate	22														
4057		门客方勉基础属性	4	physical_metaldamage_v	140			state_zhican_resistrate	26														
4057		门客方勉基础属性	5	physical_metaldamage_v	180			state_zhican_resistrate	30														
4057		门客方勉基础属性	6	physical_metaldamage_v	240			state_zhican_resistrate	35														
4057		门客方勉基础属性	7	physical_metaldamage_v	300			state_zhican_resistrate	40														
4057		门客方勉基础属性	8	physical_metaldamage_v	360			state_zhican_resistrate	45														
4057		门客方勉基础属性	9	physical_metaldamage_v	420			state_zhican_resistrate	50														
4057		门客方勉基础属性	10	physical_metaldamage_v	480			state_zhican_resistrate	55														
4058		门客唐影基础属性	1	physical_wooddamage_v	80			state_stun_resistrate	15														
4058		门客唐影基础属性	2	physical_wooddamage_v	100			state_stun_resistrate	19														
4058		门客唐影基础属性	3	physical_wooddamage_v	120			state_stun_resistrate	22														
4058		门客唐影基础属性	4	physical_wooddamage_v	140			state_stun_resistrate	26														
4058		门客唐影基础属性	5	physical_wooddamage_v	180			state_stun_resistrate	30														
4058		门客唐影基础属性	6	physical_wooddamage_v	240			state_stun_resistrate	35														
4058		门客唐影基础属性	7	physical_wooddamage_v	300			state_stun_resistrate	40														
4058		门客唐影基础属性	8	physical_wooddamage_v	360			state_stun_resistrate	45														
4058		门客唐影基础属性	9	physical_wooddamage_v	420			state_stun_resistrate	50														
4058		门客唐影基础属性	10	physical_wooddamage_v	480			state_stun_resistrate	55														
4059		门客秋依水基础属性	1	physical_waterdamage_v	80			state_palsy_resistrate	15														
4059		门客秋依水基础属性	2	physical_waterdamage_v	100			state_palsy_resistrate	19														
4059		门客秋依水基础属性	3	physical_waterdamage_v	120			state_palsy_resistrate	22														
4059		门客秋依水基础属性	4	physical_waterdamage_v	140			state_palsy_resistrate	26														
4059		门客秋依水基础属性	5	physical_waterdamage_v	180			state_palsy_resistrate	30														
4059		门客秋依水基础属性	6	physical_waterdamage_v	240			state_palsy_resistrate	35														
4059		门客秋依水基础属性	7	physical_waterdamage_v	300			state_palsy_resistrate	40														
4059		门客秋依水基础属性	8	physical_waterdamage_v	360			state_palsy_resistrate	45														
4059		门客秋依水基础属性	9	physical_waterdamage_v	420			state_palsy_resistrate	50														
4059		门客秋依水基础属性	10	physical_waterdamage_v	480			state_palsy_resistrate	55														
4060		门客天星道长基础属性	1	physical_earthdamage_v	80			state_slowall_resistrate	15														
4060		门客天星道长基础属性	2	physical_earthdamage_v	100			state_slowall_resistrate	19														
4060		门客天星道长基础属性	3	physical_earthdamage_v	120			state_slowall_resistrate	22														
4060		门客天星道长基础属性	4	physical_earthdamage_v	140			state_slowall_resistrate	26														
4060		门客天星道长基础属性	5	physical_earthdamage_v	180			state_slowall_resistrate	30														
4060		门客天星道长基础属性	6	physical_earthdamage_v	240			state_slowall_resistrate	35														
4060		门客天星道长基础属性	7	physical_earthdamage_v	300			state_slowall_resistrate	40														
4060		门客天星道长基础属性	8	physical_earthdamage_v	360			state_slowall_resistrate	45														
4060		门客天星道长基础属性	9	physical_earthdamage_v	420			state_slowall_resistrate	50														
4060		门客天星道长基础属性	10	physical_earthdamage_v	480			state_slowall_resistrate	55														
4061		门客燕若雪基础属性	1	physical_firedamage_v	80			state_hurt_resistrate	15														
4061		门客燕若雪基础属性	2	physical_firedamage_v	100			state_hurt_resistrate	19														
4061		门客燕若雪基础属性	3	physical_firedamage_v	120			state_hurt_resistrate	22														
4061		门客燕若雪基础属性	4	physical_firedamage_v	140			state_hurt_resistrate	26														
4061		门客燕若雪基础属性	5	physical_firedamage_v	180			state_hurt_resistrate	30														
4061		门客燕若雪基础属性	6	physical_firedamage_v	240			state_hurt_resistrate	35														
