ItemId	MaxItemCount	Desc	TypeName	Silver2GoldRate	OrgPrice	Price1	Price2	Price3	Price4	Price5	Price6	Price7	Price8	Price9	Price10	Price11	Price12	Price13	Price14	Price15	Price16	OrgSilverPrice	SilverPrice1	SilverPrice2	SilverPrice3	SilverPrice4	SilverPrice5	SilverPrice6	SilverPrice7	SilverPrice8	SilverPrice9	SilverPrice10	SilverPrice11	SilverPrice12	SilverPrice13	SilverPrice14	SilverPrice15	SilverPrice16	MaxPriceRate1	MaxPriceRate2	MaxPriceRate3	MaxPriceRate4	MaxPriceRate5	MaxPriceRate6	MaxPriceRate7	MaxPriceRate8	MaxPriceRate9	MaxPriceRate10	MaxPriceRate11	MaxPriceRate12	MaxPriceRate13	MaxPriceRate14	MaxPriceRate15	MaxPriceRate16
10490	1	江湖绝学·风虎云龙·原本	消耗品	1	80000	88000	90000	94000	98000	102000	106000	110000	118000	118000	118000	118000	118000	118000	118000	118000	118000	80000	88000	90000	94000	98000	102000	106000	110000	118000	118000	118000	118000	118000	118000	118000	118000	118000	1	1	1	1.1	1.1	1.1	1.2	1.2	1.6	1.5	2	2.5	2.5	2.5	2.5	2.5
10491	1	江湖绝学·挥袂生风·原本	消耗品	1	80000	88000	90000	94000	98000	102000	106000	110000	118000	118000	118000	118000	118000	118000	118000	118000	118000	80000	88000	90000	94000	98000	102000	106000	110000	118000	118000	118000	118000	118000	118000	118000	118000	118000	1	1	1	1.1	1.1	1.1	1.2	1.2	1.6	1.5	2	2.5	2.5	2.5	2.5	2.5
9434	1	【门客】李元霸	门客	1	6000	6000	6000	6000	6000	6000	6000	6000	6000	6000	6000	6000	6000	6000	6000	6000	6000	6000	6000	6000	6000	6000	6000	6000	6000	6000	6000	6000	6000	6000	6000	6000	6000	6000	2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5
9435	1	【门客】赵云	门客	1	6000	6000	6000	6000	6000	6000	6000	6000	6000	6000	6000	6000	6000	6000	6000	6000	6000	6000	6000	6000	6000	6000	6000	6000	6000	6000	6000	6000	6000	6000	6000	6000	6000	6000	2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5
9436	1	【门客】李广	门客	1	6000	6000	6000	6000	6000	6000	6000	6000	6000	6000	6000	6000	6000	6000	6000	6000	6000	6000	6000	6000	6000	6000	6000	6000	6000	6000	6000	6000	6000	6000	6000	6000	6000	6000	2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5
9437	1	【门客】荆轲	门客	1	6000	6000	6000	6000	6000	6000	6000	6000	6000	6000	6000	6000	6000	6000	6000	6000	6000	6000	6000	6000	6000	6000	6000	6000	6000	6000	6000	6000	6000	6000	6000	6000	6000	6000	2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5
9438	1	【门客】虞姬	门客	1	6000	6000	6000	6000	6000	6000	6000	6000	6000	6000	6000	6000	6000	6000	6000	6000	6000	6000	6000	6000	6000	6000	6000	6000	6000	6000	6000	6000	6000	6000	6000	6000	6000	6000	2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5
9439	1	【门客】岳飞	门客	1	6000	6000	6000	6000	6000	6000	6000	6000	6000	6000	6000	6000	6000	6000	6000	6000	6000	6000	6000	6000	6000	6000	6000	6000	6000	6000	6000	6000	6000	6000	6000	6000	6000	6000	2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5
10140	1	项羽·封印之戟	门客	1	3000	3000	3000	3000	3000	3000	3000	3000	3000	3000	3000	3000	3000	3000	3000	3000	3000	3000	3000	3000	3000	3000	3000	3000	3000	3000	3000	3000	3000	3000	3000	3000	3000	3000	2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5
10626	1	初级魂石·本尘(唯一)	魂石	1	4050	4050	4050	4050	4050	4050	4050	4050	4050	4050	4050	4050	4050	4050	4050	4050	4050	4050	4050	4050	4050	4050	4050	4050	4050	4050	4050	4050	4050	4050	4050	4050	4050	4050	2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5
10627	1	初级魂石·段智兴(唯一)	魂石	1	4050	4050	4050	4050	4050	4050	4050	4050	4050	4050	4050	4050	4050	4050	4050	4050	4050	4050	4050	4050	4050	4050	4050	4050	4050	4050	4050	4050	4050	4050	4050	4050	4050	4050	2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5
10142	1	完颜洪烈·封印之鹰	门客	1	3000	3000	3000	3000	3000	3000	3000	3000	3000	3000	3000	3000	3000	3000	3000	3000	3000	3000	3000	3000	3000	3000	3000	3000	3000	3000	3000	3000	3000	3000	3000	3000	3000	3000	2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5
10635	1	天级本命武器任选箱	本命武器	1	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5
10449	1	初级魂石·天音(唯一)	魂石	1	4050	4050	4050	4050	4050	4050	4050	4050	4050	4050	4050	4050	4050	4050	4050	4050	4050	4050	4050	4050	4050	4050	4050	4050	4050	4050	4050	4050	4050	4050	4050	4050	4050	4050	2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5
7912	2	易骨经·卷一	消耗品	1	80000	88000	90000	94000	98000	102000	106000	110000	118000	118000	118000	118000	118000	118000	118000	118000	118000	80000	88000	90000	94000	98000	102000	106000	110000	118000	118000	118000	118000	118000	118000	118000	118000	118000	1	1	1	1.1	1.1	1.1	1.2	1.2	1.6	1.5	2	2.5	2.5	2.5	2.5	2.5
7913	2	易骨经·卷二	消耗品	1	80000	88000	90000	94000	98000	102000	106000	110000	118000	118000	118000	118000	118000	118000	118000	118000	118000	80000	88000	90000	94000	98000	102000	106000	110000	118000	118000	118000	118000	118000	118000	118000	118000	118000	1	1	1	1.1	1.1	1.1	1.2	1.2	1.6	1.5	2	2.5	2.5	2.5	2.5	2.5
7914	2	易骨经·卷三	消耗品	1	80000	88000	90000	94000	98000	102000	106000	110000	118000	118000	118000	118000	118000	118000	118000	118000	118000	80000	88000	90000	94000	98000	102000	106000	110000	118000	118000	118000	118000	118000	118000	118000	118000	118000	1	1	1	1.1	1.1	1.1	1.2	1.2	1.6	1.5	2	2.5	2.5	2.5	2.5	2.5
3557	1	同伴·张三丰	同伴	1	80000	88000	90000	94000	98000	102000	106000	110000	118000	118000	118000	118000	118000	118000	118000	118000	118000	80000	88000	90000	94000	98000	102000	106000	110000	118000	118000	118000	118000	118000	118000	118000	118000	118000	2.5	2.5	2.5	2.5	2.5	2.5	2.5	2	2	2	2	2	2	2	2	2
3558	1	同伴·西施	同伴	1	80000	88000	90000	94000	98000	102000	106000	110000	118000	118000	118000	118000	118000	118000	118000	118000	118000	80000	88000	90000	94000	98000	102000	106000	110000	118000	118000	118000	118000	118000	118000	118000	118000	118000	2.5	2.5	2.5	2.5	2.5	2.5	2.5	2	2	2	2	2	2	2	2	2
3539	1	蚩尤	本命武器	1	80000	88000	90000	94000	98000	102000	106000	110000	118000	118000	118000	118000	118000	118000	118000	118000	118000	80000	88000	90000	94000	98000	102000	106000	110000	118000	118000	118000	118000	118000	118000	118000	118000	118000	2.5	2.5	2.5	2.5	2.5	2.5	2.5	2	2	2	2	2	2	2	2	2
3540	1	后羿	本命武器	1	80000	88000	90000	94000	98000	102000	106000	110000	118000	118000	118000	118000	118000	118000	118000	118000	118000	80000	88000	90000	94000	98000	102000	106000	110000	118000	118000	118000	118000	118000	118000	118000	118000	118000	2.5	2.5	2.5	2.5	2.5	2.5	2.5	2	2	2	2	2	2	2	2	2
3541	1	苏妲己	本命武器	1	80000	88000	90000	94000	98000	102000	106000	110000	118000	118000	118000	118000	118000	118000	118000	118000	118000	80000	88000	90000	94000	98000	102000	106000	110000	118000	118000	118000	118000	118000	118000	118000	118000	118000	2.5	2.5	2.5	2.5	2.5	2.5	2.5	2	2	2	2	2	2	2	2	2
3542	1	鬼谷子	本命武器	1	80000	88000	90000	94000	98000	102000	106000	110000	118000	118000	118000	118000	118000	118000	118000	118000	118000	80000	88000	90000	94000	98000	102000	106000	110000	118000	118000	118000	118000	118000	118000	118000	118000	118000	2.5	2.5	2.5	2.5	2.5	2.5	2.5	2	2	2	2	2	2	2	2	2
3546	1	吕洞宾	本命武器	1	80000	88000	90000	94000	98000	102000	106000	110000	118000	118000	118000	118000	118000	118000	118000	118000	118000	80000	88000	90000	94000	98000	102000	106000	110000	118000	118000	118000	118000	118000	118000	118000	118000	118000	2.5	2.5	2.5	2.5	2.5	2.5	2.5	2	2	2	2	2	2	2	2	2
3547	1	张三丰	本命武器	1	80000	88000	90000	94000	98000	102000	106000	110000	118000	118000	118000	118000	118000	118000	118000	118000	118000	80000	88000	90000	94000	98000	102000	106000	110000	118000	118000	118000	118000	118000	118000	118000	118000	118000	2.5	2.5	2.5	2.5	2.5	2.5	2.5	2	2	2	2	2	2	2	2	2
3548	1	西施	本命武器	1	80000	88000	90000	94000	98000	102000	106000	110000	118000	118000	118000	118000	118000	118000	118000	118000	118000	80000	88000	90000	94000	98000	102000	106000	110000	118000	118000	118000	118000	118000	118000	118000	118000	118000	2.5	2.5	2.5	2.5	2.5	2.5	2.5	2	2	2	2	2	2	2	2	2
995388	5	转生果	消耗品	1	80000	88000	90000	94000	98000	102000	106000	110000	118000	118000	118000	118000	118000	118000	118000	118000	118000	80000	88000	90000	94000	98000	102000	106000	110000	118000	118000	118000	118000	118000	118000	118000	118000	118000	2.5	2.5	2.5	2.5	2.5	2.5	2.5	2	2	2	2	2	2	2	2	2
998323	50	幸运宝箱	消耗品	1	80000	88000	90000	94000	98000	102000	106000	110000	118000	118000	118000	118000	118000	118000	118000	118000	118000	80000	88000	90000	94000	98000	102000	106000	110000	118000	118000	118000	118000	118000	118000	118000	118000	118000	2.5	2.5	2.5	2.5	2.5	2.5	2.5	2	2	2	2	2	2	2	2	2
994201	2	东邪心法（力量）	铭刻石	1	80000	88000	90000	94000	98000	102000	106000	110000	118000	118000	118000	118000	118000	118000	118000	118000	118000	80000	88000	90000	94000	98000	102000	106000	110000	118000	118000	118000	118000	118000	118000	118000	118000	118000	1	1	1	1.1	1.1	1.1	1.2	1.2	1.6	1.5	2	2.5	2.5	2.5	2.5	2.5
994202	2	南帝心法（敏捷）	铭刻石	1	80000	88000	90000	94000	98000	102000	106000	110000	118000	118000	118000	118000	118000	118000	118000	118000	118000	80000	88000	90000	94000	98000	102000	106000	110000	118000	118000	118000	118000	118000	118000	118000	118000	118000	1	1	1	1.1	1.1	1.1	1.2	1.2	1.6	1.5	2	2.5	2.5	2.5	2.5	2.5
994203	2	西毒心法（体质）	铭刻石	1	80000	88000	90000	94000	98000	102000	106000	110000	118000	118000	118000	118000	118000	118000	118000	118000	118000	80000	88000	90000	94000	98000	102000	106000	110000	118000	118000	118000	118000	118000	118000	118000	118000	118000	1	1	1	1.1	1.1	1.1	1.2	1.2	1.6	1.5	2	2.5	2.5	2.5	2.5	2.5
994204	2	北丐心法（灵巧）	铭刻石	1	80000	88000	90000	94000	98000	102000	106000	110000	118000	118000	118000	118000	118000	118000	118000	118000	118000	80000	88000	90000	94000	98000	102000	106000	110000	118000	118000	118000	118000	118000	118000	118000	118000	118000	1	1	1	1.1	1.1	1.1	1.2	1.2	1.6	1.5	2	2.5	2.5	2.5	2.5	2.5
998006	2	荷香	消耗品	1	80000	88000	90000	94000	98000	102000	106000	110000	118000	118000	118000	118000	118000	118000	118000	118000	118000	80000	88000	90000	94000	98000	102000	106000	110000	118000	118000	118000	118000	118000	118000	118000	118000	118000	1	1	1	1.1	1.1	1.1	1.2	1.2	1.6	1.5	2	2.5	2.5	2.5	2.5	2.5
7915	2	易骨经·卷四	消耗品	1	80000	88000	90000	94000	98000	102000	106000	110000	118000	118000	118000	118000	118000	118000	118000	118000	118000	80000	88000	90000	94000	98000	102000	106000	110000	118000	118000	118000	118000	118000	118000	118000	118000	118000	1	1	1	1.1	1.1	1.1	1.2	1.2	1.6	1.5	2	2.5	2.5	2.5	2.5	2.5
7916	2	易骨经·卷五	消耗品	1	80000	88000	90000	94000	98000	102000	106000	110000	118000	118000	118000	118000	118000	118000	118000	118000	118000	80000	88000	90000	94000	98000	102000	106000	110000	118000	118000	118000	118000	118000	118000	118000	118000	118000	1	1	1	1.1	1.1	1.1	1.2	1.2	1.6	1.5	2	2.5	2.5	2.5	2.5	2.5
3549	1	同伴·蚩尤	同伴	1	80000	88000	90000	94000	98000	102000	106000	110000	118000	118000	118000	118000	118000	118000	118000	118000	118000	80000	88000	90000	94000	98000	102000	106000	110000	118000	118000	118000	118000	118000	118000	118000	118000	118000	2.5	2.5	2.5	2.5	2.5	2.5	2.5	2	2	2	2	2	2	2	2	2
3550	1	同伴·后羿	同伴	1	80000	88000	90000	94000	98000	102000	106000	110000	118000	118000	118000	118000	118000	118000	118000	118000	118000	80000	88000	90000	94000	98000	102000	106000	110000	118000	118000	118000	118000	118000	118000	118000	118000	118000	2.5	2.5	2.5	2.5	2.5	2.5	2.5	2	2	2	2	2	2	2	2	2
3551	1	同伴·苏妲己	同伴	1	80000	88000	90000	94000	98000	102000	106000	110000	118000	118000	118000	118000	118000	118000	118000	118000	118000	80000	88000	90000	94000	98000	102000	106000	110000	118000	118000	118000	118000	118000	118000	118000	118000	118000	2.5	2.5	2.5	2.5	2.5	2.5	2.5	2	2	2	2	2	2	2	2	2
3556	1	同伴·吕洞宾	同伴	1	80000	88000	90000	94000	98000	102000	106000	110000	118000	118000	118000	118000	118000	118000	118000	118000	118000	80000	88000	90000	94000	98000	102000	106000	110000	118000	118000	118000	118000	118000	118000	118000	118000	118000	2.5	2.5	2.5	2.5	2.5	2.5	2.5	2	2	2	2	2	2	2	2	2
995387	1	灵子丹	消耗品	1	80000	88000	90000	94000	98000	102000	106000	110000	118000	118000	118000	118000	118000	118000	118000	118000	118000	80000	88000	90000	94000	98000	102000	106000	110000	118000	118000	118000	118000	118000	118000	118000	118000	118000	1	1	1	1.1	1.1	1.1	1.2	1.2	1.6	1.5	2	2.5	2.5	2.5	2.5	2.5
7067	1	随机5级初级魂石	消耗品	1	80000	88000	90000	94000	98000	102000	106000	110000	118000	118000	118000	118000	118000	118000	118000	118000	118000	80000	88000	90000	94000	98000	102000	106000	110000	118000	118000	118000	118000	118000	118000	118000	118000	118000	1	1	1	1.1	1.1	1.1	1.2	1.2	1.6	1.5	2	2.5	2.5	2.5	2.5	2.5
994295	2	九阳神功	消耗品	1	80000	88000	90000	94000	98000	102000	106000	110000	118000	118000	118000	118000	118000	118000	118000	118000	118000	80000	88000	90000	94000	98000	102000	106000	110000	118000	118000	118000	118000	118000	118000	118000	118000	118000	1	1	1	1.1	1.1	1.1	1.2	1.2	1.6	1.5	2	2.5	2.5	2.5	2.5	2.5
994273	2	洗髓经残卷	消耗品	1	80000	88000	90000	94000	98000	102000	106000	110000	118000	118000	118000	118000	118000	118000	118000	118000	118000	80000	88000	90000	94000	98000	102000	106000	110000	118000	118000	118000	118000	118000	118000	118000	118000	118000	1	1	1	1.1	1.1	1.1	1.2	1.2	1.6	1.5	2	2.5	2.5	2.5	2.5	2.5
996032	2	九天狂龙掌	消耗品	1	80000	88000	90000	94000	98000	102000	106000	110000	118000	118000	118000	118000	118000	118000	118000	118000	118000	80000	88000	90000	94000	98000	102000	106000	110000	118000	118000	118000	118000	118000	118000	118000	118000	118000	1	1	1	1.1	1.1	1.1	1.2	1.2	1.6	1.5	2	2.5	2.5	2.5	2.5	2.5
996031	2	十绝剑气指	消耗品	1	80000	88000	90000	94000	98000	102000	106000	110000	118000	118000	118000	118000	118000	118000	118000	118000	118000	80000	88000	90000	94000	98000	102000	106000	110000	118000	118000	118000	118000	118000	118000	118000	118000	118000	1	1	1	1.1	1.1	1.1	1.2	1.2	1.6	1.5	2	2.5	2.5	2.5	2.5	2.5
994275	2	洗髓经残卷	消耗品	1	80000	88000	90000	94000	98000	102000	106000	110000	118000	118000	118000	118000	118000	118000	118000	118000	118000	80000	88000	90000	94000	98000	102000	106000	110000	118000	118000	118000	118000	118000	118000	118000	118000	118000	1	1	1	1.1	1.1	1.1	1.2	1.2	1.6	1.5	2	2.5	2.5	2.5	2.5	2.5
994274	2	洗髓经残卷	消耗品	1	80000	88000	90000	94000	98000	102000	106000	110000	118000	118000	118000	118000	118000	118000	118000	118000	118000	80000	88000	90000	94000	98000	102000	106000	110000	118000	118000	118000	118000	118000	118000	118000	118000	118000	1	1	1	1.1	1.1	1.1	1.2	1.2	1.6	1.5	2	2.5	2.5	2.5	2.5	2.5
994276	2	洗髓经残卷	消耗品	1	80000	88000	90000	94000	98000	102000	106000	110000	118000	118000	118000	118000	118000	118000	118000	118000	118000	80000	88000	90000	94000	98000	102000	106000	110000	118000	118000	118000	118000	118000	118000	118000	118000	118000	1	1	1	1.1	1.1	1.1	1.2	1.2	1.6	1.5	2	2.5	2.5	2.5	2.5	2.5
998142	1	金蛋宝箱	消耗品	1	80000	88000	90000	94000	98000	102000	106000	110000	118000	118000	118000	118000	118000	118000	118000	118000	118000	80000	88000	90000	94000	98000	102000	106000	110000	118000	118000	118000	118000	118000	118000	118000	118000	118000	1	1	1	1.1	1.1	1.1	1.2	1.2	1.6	1.5	2	2.5	2.5	2.5	2.5	2.5
998141	1	银蛋宝箱	消耗品	1	80000	88000	90000	94000	98000	102000	106000	110000	118000	118000	118000	118000	118000	118000	118000	118000	118000	80000	88000	90000	94000	98000	102000	106000	110000	118000	118000	118000	118000	118000	118000	118000	118000	118000	1	1	1	1.1	1.1	1.1	1.2	1.2	1.6	1.5	2	2.5	2.5	2.5	2.5	2.5
996028	1	新彩云追月A	消耗品	1	80000	88000	90000	94000	98000	102000	106000	110000	118000	118000	118000	118000	118000	118000	118000	118000	118000	80000	88000	90000	94000	98000	102000	106000	110000	118000	118000	118000	118000	118000	118000	118000	118000	118000	1	1	1	1.1	1.1	1.1	1.2	1.2	1.6	1.5	2	2.5	2.5	2.5	2.5	2.5
994296	2	九阴真经	消耗品	1	80000	88000	90000	94000	98000	102000	106000	110000	118000	118000	118000	118000	118000	118000	118000	118000	118000	80000	88000	90000	94000	98000	102000	106000	110000	118000	118000	118000	118000	118000	118000	118000	118000	118000	1	1	1	1.1	1.1	1.1	1.2	1.2	1.6	1.5	2	2.5	2.5	2.5	2.5	2.5
5568	1	T18稀有武器	装备	1	80000	88000	90000	94000	98000	102000	106000	110000	118000	118000	118000	118000	118000	118000	118000	118000	118000	80000	88000	90000	94000	98000	102000	106000	110000	118000	118000	118000	118000	118000	118000	118000	118000	118000	1	1	1	1.1	1.1	1.1	1.2	1.2	1.6	1.5	2	2.5	2.5	2.5	2.5	2.5
5578	1	T18稀有项链	装备	1	80000	88000	90000	94000	98000	102000	106000	110000	118000	118000	118000	118000	118000	118000	118000	118000	118000	80000	88000	90000	94000	98000	102000	106000	110000	118000	118000	118000	118000	118000	118000	118000	118000	118000	1	1	1	1.1	1.1	1.1	1.2	1.2	1.6	1.5	2	2.5	2.5	2.5	2.5	2.5
5588	1	T18稀有戒指	装备	1	80000	88000	90000	94000	98000	102000	106000	110000	118000	118000	118000	118000	118000	118000	118000	118000	118000	80000	88000	90000	94000	98000	102000	106000	110000	118000	118000	118000	118000	118000	118000	118000	118000	118000	1	1	1	1.1	1.1	1.1	1.2	1.2	1.6	1.5	2	2.5	2.5	2.5	2.5	2.5
5598	1	T18稀有玉佩	装备	1	80000	88000	90000	94000	98000	102000	106000	110000	118000	118000	118000	118000	118000	118000	118000	118000	118000	80000	88000	90000	94000	98000	102000	106000	110000	118000	118000	118000	118000	118000	118000	118000	118000	118000	1	1	1	1.1	1.1	1.1	1.2	1.2	1.6	1.5	2	2.5	2.5	2.5	2.5	2.5
5608	1	T18稀有护身符	装备	1	80000	88000	90000	94000	98000	102000	106000	110000	118000	118000	118000	118000	118000	118000	118000	118000	118000	80000	88000	90000	94000	98000	102000	106000	110000	118000	118000	118000	118000	118000	118000	118000	118000	118000	1	1	1	1.1	1.1	1.1	1.2	1.2	1.6	1.5	2	2.5	2.5	2.5	2.5	2.5
5618	1	T18稀有帽子	装备	1	80000	88000	90000	94000	98000	102000	106000	110000	118000	118000	118000	118000	118000	118000	118000	118000	118000	80000	88000	90000	94000	98000	102000	106000	110000	118000	118000	118000	118000	118000	118000	118000	118000	118000	1	1	1	1.1	1.1	1.1	1.2	1.2	1.6	1.5	2	2.5	2.5	2.5	2.5	2.5
5628	1	T18稀有衣服	装备	1	80000	88000	90000	94000	98000	102000	106000	110000	118000	118000	118000	118000	118000	118000	118000	118000	118000	80000	88000	90000	94000	98000	102000	106000	110000	118000	118000	118000	118000	118000	118000	118000	118000	118000	1	1	1	1.1	1.1	1.1	1.2	1.2	1.6	1.5	2	2.5	2.5	2.5	2.5	2.5
5638	1	T18稀有护腕	装备	1	80000	88000	90000	94000	98000	102000	106000	110000	118000	118000	118000	118000	118000	118000	118000	118000	118000	80000	88000	90000	94000	98000	102000	106000	110000	118000	118000	118000	118000	118000	118000	118000	118000	118000	1	1	1	1.1	1.1	1.1	1.2	1.2	1.6	1.5	2	2.5	2.5	2.5	2.5	2.5
5648	1	T18稀有腰带	装备	1	80000	88000	90000	94000	98000	102000	106000	110000	118000	118000	118000	118000	118000	118000	118000	118000	118000	80000	88000	90000	94000	98000	102000	106000	110000	118000	118000	118000	118000	118000	118000	118000	118000	118000	1	1	1	1.1	1.1	1.1	1.2	1.2	1.6	1.5	2	2.5	2.5	2.5	2.5	2.5
5658	1	T18稀有鞋子	装备	1	80000	88000	90000	94000	98000	102000	106000	110000	118000	118000	118000	118000	118000	118000	118000	118000	118000	80000	88000	90000	94000	98000	102000	106000	110000	118000	118000	118000	118000	118000	118000	118000	118000	118000	1	1	1	1.1	1.1	1.1	1.2	1.2	1.6	1.5	2	2.5	2.5	2.5	2.5	2.5
6279	1	阳维脉·金门通穴秘卷	消耗品	1	80000	88000	90000	94000	98000	102000	106000	110000	118000	118000	118000	118000	118000	118000	118000	118000	118000	80000	88000	90000	94000	98000	102000	106000	110000	118000	118000	118000	118000	118000	118000	118000	118000	118000	1	1	1	1.1	1.1	1.1	1.2	1.2	1.6	1.5	2	2.5	2.5	2.5	2.5	2.5
7578	1	14阶稀有真元（未鉴定）	装备	1	80000	88000	90000	94000	98000	102000	106000	110000	118000	118000	118000	118000	118000	118000	118000	118000	118000	80000	88000	90000	94000	98000	102000	106000	110000	118000	118000	118000	118000	118000	118000	118000	118000	118000	1	1	1	1.1	1.1	1.1	1.2	1.2	1.6	1.5	2	2.5	2.5	2.5	2.5	2.5
9315	1	【稀有】绝学秘本	消耗品	1	80000	88000	90000	94000	98000	102000	106000	110000	118000	118000	118000	118000	118000	118000	118000	118000	118000	80000	88000	90000	94000	98000	102000	106000	110000	118000	118000	118000	118000	118000	118000	118000	118000	118000	1	1	1	1.1	1.1	1.1	1.2	1.2	1.6	1.5	2	2.5	2.5	2.5	2.5	2.5
9322	1	【稀有】绝学断篇	消耗品	1	80000	88000	90000	94000	98000	102000	106000	110000	118000	118000	118000	118000	118000	118000	118000	118000	118000	80000	88000	90000	94000	98000	102000	106000	110000	118000	118000	118000	118000	118000	118000	118000	118000	118000	1	1	1	1.1	1.1	1.1	1.2	1.2	1.6	1.5	2	2.5	2.5	2.5	2.5	2.5
10143	1	武则天·封印之羽	门客	1	80000	88000	90000	94000	98000	102000	106000	110000	118000	118000	118000	118000	118000	118000	118000	118000	118000	80000	88000	90000	94000	98000	102000	106000	110000	118000	118000	118000	118000	118000	118000	118000	118000	118000	1	1	1	1.1	1.1	1.1	1.2	1.2	1.6	1.5	2	2.5	2.5	2.5	2.5	2.5
10149	1	初级魂石·叶无心	魂石	1	80000	88000	90000	94000	98000	102000	106000	110000	118000	118000	118000	118000	118000	118000	118000	118000	118000	80000	88000	90000	94000	98000	102000	106000	110000	118000	118000	118000	118000	118000	118000	118000	118000	118000	1	1	1	1.1	1.1	1.1	1.2	1.2	1.6	1.5	2	2.5	2.5	2.5	2.5	2.5
10318	1	18阶稀有武器碎片	装备	1	80000	88000	90000	94000	98000	102000	106000	110000	118000	118000	118000	118000	118000	118000	118000	118000	118000	80000	88000	90000	94000	98000	102000	106000	110000	118000	118000	118000	118000	118000	118000	118000	118000	118000	1	1	1	1.1	1.1	1.1	1.2	1.2	1.6	1.5	2	2.5	2.5	2.5	2.5	2.5
10378	1	18阶稀有衣服碎片	装备	1	80000	88000	90000	94000	98000	102000	106000	110000	118000	118000	118000	118000	118000	118000	118000	118000	118000	80000	88000	90000	94000	98000	102000	106000	110000	118000	118000	118000	118000	118000	118000	118000	118000	118000	1	1	1	1.1	1.1	1.1	1.2	1.2	1.6	1.5	2	2.5	2.5	2.5	2.5	2.5
10475	1	初级魂石·云浩然	魂石	1	80000	88000	90000	94000	98000	102000	106000	110000	118000	118000	118000	118000	118000	118000	118000	118000	118000	80000	88000	90000	94000	98000	102000	106000	110000	118000	118000	118000	118000	118000	118000	118000	118000	118000	1	1	1	1.1	1.1	1.1	1.2	1.2	1.6	1.5	2	2.5	2.5	2.5	2.5	2.5
10912	1	初级魂石·本因	魂石	1	80000	88000	90000	94000	98000	102000	106000	110000	118000	118000	118000	118000	118000	118000	118000	118000	118000	80000	88000	90000	94000	98000	102000	106000	110000	118000	118000	118000	118000	118000	118000	118000	118000	118000	1	1	1	1.1	1.1	1.1	1.2	1.2	1.6	1.5	2	2.5	2.5	2.5	2.5	2.5
11061	1	初级魂石·本相	魂石	1	80000	88000	90000	94000	98000	102000	106000	110000	118000	118000	118000	118000	118000	118000	118000	118000	118000	80000	88000	90000	94000	98000	102000	106000	110000	118000	118000	118000	118000	118000	118000	118000	118000	118000	1	1	1	1.1	1.1	1.1	1.2	1.2	1.6	1.5	2	2.5	2.5	2.5	2.5	2.5
11315	1	初级魂石·磐石牛王	魂石	1	80000	88000	90000	94000	98000	102000	106000	110000	118000	118000	118000	118000	118000	118000	118000	118000	118000	80000	88000	90000	94000	98000	102000	106000	110000	118000	118000	118000	118000	118000	118000	118000	118000	118000	1	1	1	1.1	1.1	1.1	1.2	1.2	1.6	1.5	2	2.5	2.5	2.5	2.5	2.5
11316	1	初级魂石·炙炎牛后	魂石	1	80000	88000	90000	94000	98000	102000	106000	110000	118000	118000	118000	118000	118000	118000	118000	118000	118000	80000	88000	90000	94000	98000	102000	106000	110000	118000	118000	118000	118000	118000	118000	118000	118000	118000	1	1	1	1.1	1.1	1.1	1.2	1.2	1.6	1.5	2	2.5	2.5	2.5	2.5	2.5
11449	1	水煮豆腐·珍馐	菜品	1	80000	88000	90000	94000	98000	102000	106000	110000	118000	118000	118000	118000	118000	118000	118000	118000	118000	80000	88000	90000	94000	98000	102000	106000	110000	118000	118000	118000	118000	118000	118000	118000	118000	118000	1	1	1	1.1	1.1	1.1	1.2	1.2	1.6	1.5	2	2.5	2.5	2.5	2.5	2.5
