ResId	ResFile	ResAttribID	ResSlot	Desc	Desc2	Desc3	Scale	IsOrgColorValue	MinCastValue	SlotName1	SlotGray1	SlotMinCast1	Slot1Color1	Slot1Light1	Slot1Color2	Slot1Light2	Slot1Color3	Slot1Light3	SlotName2	SlotGray2	SlotMinCast2	Slot2Color1	Slot2Light1	Slot2Color2	Slot2Light2	Slot2Color3	Slot2Light3	SlotName3	SlotGray3	SlotMinCast3	Slot3Color1	Slot3Light1	Slot3Color2	Slot3Light2	Slot3Color3	Slot3Light3	DynamicBoneIndex
25519	Player/Characters/F2/Prefab/F2_TS004_Body.prefab		B_Hs	天山（女）校服T4·颜色4						F2_TS004_Body	1		223|249|255|136	1	153|176|208|161	1.07	71|71|71|136	1																			2
25520	Player/Characters/F2/Prefab/F2_TS004_Body.prefab		B_Hs	天山（女）校服T4·颜色5																																	2
25521	Player/Characters/F2/Prefab/F2_TS005_Body.prefab		B_Hs	天山（女）校服T5·颜色1				1		F2_TS005_Body	0		255|255|255|22	1	255|255|255|18	1	255|255|255|26	1																			2
25522	Player/Characters/F2/Prefab/F2_TS005_Body.prefab		B_Hs	天山（女）校服T5·颜色2						F2_TS005_Body	1		255|255|255|255	1	144|123|255|51	1.37	166|240|255|55	1																			2
25523	Player/Characters/F2/Prefab/F2_TS005_Body.prefab		B_Hs	天山（女）校服T5·颜色3						F2_TS005_Body	1		107|187|243|171	1.2	255|135|187|51	1.37	189|235|255|55	1																			2
25524	Player/Characters/F2/Prefab/F2_TS005_Body.prefab		B_Hs	天山（女）校服T5·颜色4						F2_TS005_Body	1		253|211|102|139	1.2	219|27|27|51	1	240|229|206|55	1																			2
25525	Player/Characters/F2/Prefab/F2_TS005_Body.prefab		B_Hs	天山（女）校服T5·颜色5						F2_TS005_Body	1		241|228|156|144	1	58|57|54|99	1.28	52|193|158|55	1																			2
26001	Player/Characters/M2/Prefab/M2_BD001_Body.prefab		B_Hs	霸刀（男）校服T1·颜色1				1		M2_BD001_Body	0		255|255|255|34	0.99	255|255|255|66	1.18	255|255|255|119	1																			4
26002	Player/Characters/M2/Prefab/M2_BD001_Body.prefab		B_Hs	霸刀（男）校服T1·颜色2						M2_BD001_Body	1		255|245|172|34	0.99	196|0|0|255	2.68	184|181|255|119	1.28																			4
26003	Player/Characters/M2/Prefab/M2_BD001_Body.prefab		B_Hs	霸刀（男）校服T1·颜色3						M2_BD001_Body	1		255|245|172|34	0.99	67|67|67|255	1.8	255|112|112|119	1.28																			4
26004	Player/Characters/M2/Prefab/M2_BD001_Body.prefab		B_Hs	霸刀（男）校服T1·颜色4						M2_BD001_Body	1		255|255|255|147	1.5	255|255|255|255	2.07	114|69|255|255	1.28																			4
26005	Player/Characters/M2/Prefab/M2_BD002_Body.prefab		B_Hs	霸刀（男）校服T2·颜色1				1		M2_BD002_Body	0		22|180|195|46	1	255|255|255|61	1	23|181|195|0	1																			4
26006	Player/Characters/M2/Prefab/M2_BD002_Body.prefab		B_Hs	霸刀（男）校服T2·颜色2						M2_BD002_Body	1		253|255|172|61	1	243|202|255|86	1	195|76|23|0	1																			4
26007	Player/Characters/M2/Prefab/M2_BD002_Body.prefab		B_Hs	霸刀（男）校服T2·颜色3						M2_BD002_Body	1		126|111|210|106	1	202|211|255|86	1	23|81|195|0	1																			4
26008	Player/Characters/M2/Prefab/M2_BD002_Body.prefab		B_Hs	霸刀（男）校服T2·颜色4						M2_BD002_Body	1		165|14|42|106	1	174|211|255|86	1	255|255|255|0	1																			4
26009	Player/Characters/M2/Prefab/M2_BD003_Body.prefab		B_Hs	霸刀（男）校服T3·颜色1				1		M2_BD003_Body	0		249|196|196|172	1	32|121|114|39	2.08	176|90|178|0	1																			4
26010	Player/Characters/M2/Prefab/M2_BD003_Body.prefab		B_Hs	霸刀（男）校服T3·颜色2						M2_BD003_Body	1		255|255|255|173	1.09	104|169|206|61	1.65	149|19|17|0	1																			4
26011	Player/Characters/M2/Prefab/M2_BD003_Body.prefab		B_Hs	霸刀（男）校服T3·颜色3						M2_BD003_Body	1		153|255|204|173	1.09	213|172|84|102	1.65	255|93|93|0	1																			4
26012	Player/Characters/M2/Prefab/M2_BD003_Body.prefab		B_Hs	霸刀（男）校服T3·颜色4						M2_BD003_Body	1		255|176|176|173	1	255|18|18|102	1	149|17|107|0	1																			4
26013	Player/Characters/M2/Prefab/M2_BD001_Body.prefab		B_Hs	霸刀（男）校服T1·颜色5				1		M2_BD001_Body	0		239|255|202|34	1.34	255|210|248|255	1.91	112|125|255|119	1.28																			4
26014	Player/Characters/M2/Prefab/M2_BD002_Body.prefab		B_Hs	霸刀（男）校服T2·颜色5						M2_BD002_Body	1		59|59|59|106	1	255|97|97|29	1	255|22|22|0	1																			4
26015	Player/Characters/M2/Prefab/M2_BD003_Body.prefab		B_Hs	霸刀（男）校服T3·颜色5						M2_BD003_Body	1		255|176|246|173	1	238|220|220|102	1.31	167|155|255|97	1.31																			4
26016	Player/Characters/M2/Prefab/M2_BD004_Body.prefab		B_Hs	霸刀（男）校服T4·颜色1				1		M2_BD004_Body	0		255|255|255|93	1	0|220|240|26	1	255|255|255|85	1																			4
26017	Player/Characters/M2/Prefab/M2_BD004_Body.prefab		B_Hs	霸刀（男）校服T4·颜色2				1		M2_BD004_Body	0		170|170|170|118	1	240|0|0|85	1	153|255|229|255	1																			4
26018	Player/Characters/M2/Prefab/M2_BD004_Body.prefab		B_Hs	霸刀（男）校服T4·颜色3				1		M2_BD004_Body	0		255|202|202|118	1	255|244|155|85	1	101|197|255|255	1																			4
26019	Player/Characters/M2/Prefab/M2_BD004_Body.prefab		B_Hs	霸刀（男）校服T4·颜色4				1		M2_BD004_Body	0		255|153|248|118	1.48	122|96|223|85	1	255|255|255|255	1																			4
26020	Player/Characters/M2/Prefab/M2_BD004_Body.prefab		B_Hs	霸刀（男）校服T4·颜色5																																	4
26021	Player/Characters/M2/Prefab/M2_BD005_Body.prefab		B_Hs	霸刀（男）校服T5·颜色1				1		M2_BD005_Body	0		255|255|255|106	1	255|255|255|45	1	255|255|255|19	1																			4
26022	Player/Characters/M2/Prefab/M2_BD005_Body.prefab		B_Hs	霸刀（男）校服T5·颜色2						M2_BD005_Body	1		247|199|127|180	1	15|149|72|88	1.57	255|226|135|45	1.87																			4
26023	Player/Characters/M2/Prefab/M2_BD005_Body.prefab		B_Hs	霸刀（男）校服T5·颜色3						M2_BD005_Body	1		207|234|255|134	1	97|97|97|88	1.28	149|36|62|93	1.96																			4
26024	Player/Characters/M2/Prefab/M2_BD005_Body.prefab		B_Hs	霸刀（男）校服T5·颜色4						M2_BD005_Body	1		226|222|168|144	1.16	26|140|208|105	1.24	201|212|217|22	2.26																			4
26025	Player/Characters/M2/Prefab/M2_BD005_Body.prefab		B_Hs	霸刀（男）校服T5·颜色5						M2_BD005_Body	1		241|187|119|144	1.16	58|62|65|128	1.77	172|90|26|22	2.26																			4
26501	Player/Characters/F1/Prefab/F1_BD001_Body.prefab		B_Hs	霸刀（女）校服T1·颜色1				1		F1_BD001_Body	0		255|255|255|61	1	210|253|255|90	1.05	255|255|255|21	1																			1
26502	Player/Characters/F1/Prefab/F1_BD001_Body.prefab		B_Hs	霸刀（女）校服T1·颜色2						F1_BD001_Body	1		255|212|119|117	1.77	255|74|74|125	1.3	255|255|255|11	1.05																			1
26503	Player/Characters/F1/Prefab/F1_BD001_Body.prefab		B_Hs	霸刀（女）校服T1·颜色3						F1_BD001_Body	1		255|210|80|120	2.09	255|213|104|135	1.3	255|255|255|15	1.05																			1
26504	Player/Characters/F1/Prefab/F1_BD001_Body.prefab		B_Hs	霸刀（女）校服T1·颜色4						F1_BD001_Body	1		255|210|80|120	1.9	255|112|156|158	1.51	255|255|255|15	1.05																			1
26505	Player/Characters/F1/Prefab/F1_BD002_Body.prefab		B_Hs	霸刀（女）校服T2·颜色1				1		F1_BD002_Body	0		255|255|255|93	1	202|244|255|82	1.2	203|245|255|150	1.41																			1
26506	Player/Characters/F1/Prefab/F1_BD002_Body.prefab		B_Hs	霸刀（女）校服T2·颜色2						F1_BD002_Body	1		255|255|255|93	1	255|233|112|117	1.49	255|192|113|150	1.9																			1
26507	Player/Characters/F1/Prefab/F1_BD002_Body.prefab		B_Hs	霸刀（女）校服T2·颜色3						F1_BD002_Body	1		255|255|255|93	1	145|136|255|137	1.5	185|137|255|150	1.9																			1
26508	Player/Characters/F1/Prefab/F1_BD002_Body.prefab		B_Hs	霸刀（女）校服T2·颜色4						F1_BD002_Body	1		255|255|255|93	1	253|139|179|112	1.8	255|121|190|150	3.05																			1
26509	Player/Characters/F1/Prefab/F1_BD003_Body.prefab		B_Hs	霸刀（女）校服T3·颜色1				1		F1_BD003_Body	0		255|255|255|67	1	198|244|255|61	1.2	255|255|255|215	1																			1
26510	Player/Characters/F1/Prefab/F1_BD003_Body.prefab		B_Hs	霸刀（女）校服T3·颜色2				1		F1_BD003_Body	0		255|255|255|67	1	240|148|255|75	1.3	255|149|243|215	1																			1
26511	Player/Characters/F1/Prefab/F1_BD003_Body.prefab		B_Hs	霸刀（女）校服T3·颜色3				1		F1_BD003_Body	0		255|255|255|67	1	148|255|201|102	1.2	124|219|172|215	1.16																			1
26512	Player/Characters/F1/Prefab/F1_BD003_Body.prefab		B_Hs	霸刀（女）校服T3·颜色4						F1_BD003_Body	1		255|255|255|67	1	255|112|112|118	1.4	181|78|78|215	1.16																			1
26513	Player/Characters/F1/Prefab/F1_BD001_Body.prefab		B_Hs	霸刀（女）校服T1·颜色5						F1_BD001_Body	1		255|210|80|144	1.94	125|163|255|174	1.3	255|255|255|13	1.05																			1
26514	Player/Characters/F1/Prefab/F1_BD002_Body.prefab		B_Hs	霸刀（女）校服T2·颜色5						F1_BD002_Body	1		255|255|255|93	1	255|103|103|117	1.5	255|101|101|150	2.19																			1
26515	Player/Characters/F1/Prefab/F1_BD003_Body.prefab		B_Hs	霸刀（女）校服T3·颜色5						F1_BD003_Body	1		255|255|255|67	1	255|136|173|118	1.6	255|95|145|215	1.65																			1
26516	Player/Characters/F1/Prefab/F1_BD004_Body.prefab		B_Hs	霸刀（女）校服T4·颜色1				1		F1_BD004_Body	0		155|240|255|158	1.32	0|194|217|187	1.55	255|255|255|74	1.1																			1
26517	Player/Characters/F1/Prefab/F1_BD004_Body.prefab		B_Hs	霸刀（女）校服T4·颜色2						F1_BD004_Body	1		111|91|255|233	2.07	175|172|255|139	3.27	255|207|84|206	3.24																			1
26518	Player/Characters/F1/Prefab/F1_BD004_Body.prefab		B_Hs	霸刀（女）校服T4·颜色3						F1_BD004_Body	1		192|91|255|233	1.81	216|172|255|139	3.41	255|207|84|206	3.24																			1
26519	Player/Characters/F1/Prefab/F1_BD004_Body.prefab		B_Hs	霸刀（女）校服T4·颜色4						F1_BD004_Body	1		255|110|143|152	2.58	255|76|131|141	3.56	255|193|84|206	3																			1
26520	Player/Characters/F1/Prefab/F1_BD004_Body.prefab		B_Hs	霸刀（女）校服T4·颜色4																																	1
26521	Player/Characters/F1/Prefab/F1_BD005_Body.prefab		B_Hs	霸刀（女）校服T5·颜色1				1		F1_BD005_Body	0		255|255|255|88	1.09	255|255|255|96	1	255|255|255|245	1																			1
26522	Player/Characters/F1/Prefab/F1_BD005_Body.prefab		B_Hs	霸刀（女）校服T5·颜色2						F1_BD005_Body	1		255|182|52|152	2.19	119|135|213|255	1	209|80|255|142	1																			1
26523	Player/Characters/F1/Prefab/F1_BD005_Body.prefab		B_Hs	霸刀（女）校服T5·颜色3						F1_BD005_Body	1		255|173|52|225	2.64	236|236|236|255	2.89	255|35|35|204	1.21																			1
26524	Player/Characters/F1/Prefab/F1_BD005_Body.prefab		B_Hs	霸刀（女）校服T5·颜色4						F1_BD005_Body	1		255|43|43|249	2.64	76|67|76|255	2.89	255|191|76|180	1.66																			1
26525	Player/Characters/F1/Prefab/F1_BD005_Body.prefab		B_Hs	霸刀（女）校服T5·颜色5						F1_BD005_Body	1		93|228|255|136	2.64	241|250|255|74	2.89	243|103|210|215	1.56																			1
27001	Player/Characters/M1/Prefab/M1_HS001_Body.prefab		B_Hs	华山（男）校服T1·颜色1				1		M1_HS001_Body	0		255|255|255|97	1	255|255|255|45	1	255|255|255|32	1																			3
27002	Player/Characters/M1/Prefab/M1_HS001_Body.prefab		B_Hs	华山（男）校服T1·颜色2						M1_HS001_Body	1		251|246|232|66	1.34	123|34|47|142	1.27	232|227|227|11	1.29																			3
27003	Player/Characters/M1/Prefab/M1_HS001_Body.prefab		B_Hs	华山（男）校服T1·颜色3						M1_HS001_Body	1		217|224|230|66	1.34	33|33|33|175	1.27	249|201|97|11	1.29																			3
27004	Player/Characters/M1/Prefab/M1_HS001_Body.prefab		B_Hs	华山（男）校服T1·颜色4						M1_HS001_Body	1		234|204|139|64	1.34	38|122|172|85	1.16	223|223|223|8	1.41																			3
27005	Player/Characters/M1/Prefab/M1_HS002_Body.prefab		B_Hs	华山（男）校服T2·颜色1				1		M1_HS002_Body	0		255|255|255|160	1	255|255|255|64	1	255|255|255|86	1																			3
27006	Player/Characters/M1/Prefab/M1_HS002_Body.prefab		B_Hs	华山（男）校服T2·颜色2						M1_HS002_Body	1		235|234|255|134	1	36|52|99|96	1.18	251|164|245|157	1																			3
27007	Player/Characters/M1/Prefab/M1_HS002_Body.prefab		B_Hs	华山（男）校服T2·颜色3						M1_HS002_Body	1		240|240|243|55	1.25	41|41|41|255	1	159|132|98|255	1																			3
27008	Player/Characters/M1/Prefab/M1_HS002_Body.prefab		B_Hs	华山（男）校服T2·颜色4						M1_HS002_Body	1		247|196|131|113	1.11	247|247|247|61	1.08	17|111|142|255	1																			3
27009	Player/Characters/M1/Prefab/M1_HS003_Body.prefab		B_Hs	华山（男）校服T3·颜色1				1		M1_HS003_Body	0		255|255|255|39	1	255|255|255|46	1	255|255|255|112	1																			3
27010	Player/Characters/M1/Prefab/M1_HS003_Body.prefab		B_Hs	华山（男）校服T3·颜色2						M1_HS003_Body	1		236|185|130|39	1.48	41|101|161|80	1.42	219|210|203|123	1.74																			3
27011	Player/Characters/M1/Prefab/M1_HS003_Body.prefab		B_Hs	华山（男）校服T3·颜色3						M1_HS003_Body	1		245|246|255|55	1.38	232|229|215|67	1.07	101|17|39|134	1.93																			3
27012	Player/Characters/M1/Prefab/M1_HS003_Body.prefab		B_Hs	华山（男）校服T3·颜色4						M1_HS003_Body	1		247|182|132|53	1.38	215|215|215|40	1.22	232|232|232|50	1.57																			3
27013	Player/Characters/M1/Prefab/M1_HS001_Body.prefab		B_Hs	华山（男）校服T1·颜色5						M1_HS001_Body	1		243|237|215|66	1.34	42|69|133|110	1.5	76|60|17|86	1.29																			3
27014	Player/Characters/M1/Prefab/M1_HS002_Body.prefab		B_Hs	华山（男）校服T2·颜色5						M1_HS002_Body	1		255|243|219|113	1.11	59|59|59|121	1.16	213|77|108|166	1																			3
27015	Player/Characters/M1/Prefab/M1_HS003_Body.prefab		B_Hs	华山（男）校服T3·颜色5						M1_HS003_Body	1		253|222|184|39	1.38	148|30|105|102	1.22	232|232|232|50	1.67																			3
27016	Player/Characters/M1/Prefab/M1_HS004_Body.prefab		B_Hs	华山（男）校服T4·颜色1				1		M1_HS004_Body	0		255|255|255|18	1	255|255|255|31	1	255|255|255|109	1																			3
27017	Player/Characters/M1/Prefab/M1_HS004_Body.prefab		B_Hs	华山（男）校服T4·颜色2						M1_HS004_Body	1		61|61|61|141	0.94	253|247|236|51	1.47	232|178|136|96	1.38																			3
27018	Player/Characters/M1/Prefab/M1_HS004_Body.prefab		B_Hs	华山（男）校服T4·颜色3						M1_HS004_Body	1		74|35|35|110	1.06	74|69|64|215	1	238|235|225|90	2.06																			3
27019	Player/Characters/M1/Prefab/M1_HS004_Body.prefab		B_Hs	华山（男）校服T4·颜色4						M1_HS004_Body	1		200|223|213|50	1.13	84|176|199|94	1	137|218|245|74	1																			3
27020	Player/Characters/M1/Prefab/M1_HS004_Body.prefab		B_Hs	华山（男）校服T4·颜色5																																	3
27021	Player/Characters/M1/Prefab/M1_HS005_Body.prefab		B_Hs	华山（男）校服T5·颜色1				1		M1_HS005_Body	0		255|255|255|54	1	255|255|255|39	0.88	255|255|255|19	0.88																			3
27022	Player/Characters/M1/Prefab/M1_HS005_Body.prefab		B_Hs	华山（男）校服T5·颜色2						M1_HS005_Body	1		214|237|247|78	1	255|201|86|34	1.15	255|251|223|55	1																			3
27023	Player/Characters/M1/Prefab/M1_HS005_Body.prefab		B_Hs	华山（男）校服T5·颜色3						M1_HS005_Body	1		255|231|195|54	1	86|143|255|70	1	255|254|251|32	1																			3
27024	Player/Characters/M1/Prefab/M1_HS005_Body.prefab		B_Hs	华山（男）校服T5·颜色4						M1_HS005_Body	1		215|255|248|62	1	72|74|74|118	1	208|157|67|31	1																			3
27025	Player/Characters/M1/Prefab/M1_HS005_Body.prefab		B_Hs	华山（男）校服T5·颜色5						M1_HS005_Body	1		251|255|217|62	1	178|22|44|69	1.07	50|50|49|131	1.27																			3
27501	Player/Characters/F2/Prefab/F2_HS001_Body.prefab		B_Hs	华山（女）校服T1·颜色1				1		F2_HS001_Body	0		255|255|255|64	1	255|255|255|51	1	255|255|255|50	1																			2
27502	Player/Characters/F2/Prefab/F2_HS001_Body.prefab		B_Hs	华山（女）校服T1·颜色2						F2_HS001_Body	1		255|252|213|64	1	143|177|243|32	1.42	153|96|223|82	1.4																			2
27503	Player/Characters/F2/Prefab/F2_HS001_Body.prefab		B_Hs	华山（女）校服T1·颜色3						F2_HS001_Body	1		255|229|163|64	1.16	247|202|210|16	1.26	179|51|80|82	1.4																			2
27504	Player/Characters/F2/Prefab/F2_HS001_Body.prefab		B_Hs	华山（女）校服T1·颜色4						F2_HS001_Body	1		255|248|230|64	1.16	228|158|82|56	1.26	48|54|54|128	1.4																			2
27505	Player/Characters/F2/Prefab/F2_HS002_Body.prefab		B_Hs	华山（女）校服T2·颜色1				1		F2_HS002_Body	0		255|255|255|80	1	255|255|255|42	0.81	255|255|255|80	1																			2
27506	Player/Characters/F2/Prefab/F2_HS002_Body.prefab		B_Hs	华山（女）校服T2·颜色2						F2_HS002_Body	1		255|212|121|190	1.35	33|27|27|142	1.18	228|33|33|70	1																			2
27507	Player/Characters/F2/Prefab/F2_HS002_Body.prefab		B_Hs	华山（女）校服T2·颜色3						F2_HS002_Body	1		141|222|249|90	1.01	255|230|246|24	1.15	255|97|192|99	1.15																			2
27508	Player/Characters/F2/Prefab/F2_HS002_Body.prefab		B_Hs	华山（女）校服T2·颜色4						F2_HS002_Body	1		153|217|255|53	1.35	217|217|217|56	1.18	249|211|89|61	1.13																			2
27509	Player/Characters/F2/Prefab/F2_HS003_Body.prefab		B_Hs	华山（女）校服T3·颜色1				1		F2_HS003_Body	0		255|255|255|96	1.33	213|255|236|107	1	255|255|255|0	1																			2
27510	Player/Characters/F2/Prefab/F2_HS003_Body.prefab		B_Hs	华山（女）校服T3·颜色2						F2_HS003_Body	1		249|255|215|70	1.27	119|143|255|166	1	251|252|255|0	1.05																			2
27511	Player/Characters/F2/Prefab/F2_HS003_Body.prefab		B_Hs	华山（女）校服T3·颜色3						F2_HS003_Body	1		205|234|249|64	1.6	255|78|118|158	1.39	255|227|217|33	1																			2
27512	Player/Characters/F2/Prefab/F2_HS003_Body.prefab		B_Hs	华山（女）校服T3·颜色4						F2_HS003_Body	1		217|239|255|201	1.33	249|201|97|61	1.29	54|48|41|74	1.23																			2
27513	Player/Characters/F2/Prefab/F2_HS001_Body.prefab		B_Hs	华山（女）校服T1·颜色5						F2_HS001_Body	1		238|252|255|64	1.16	198|45|45|56	1.26	50|47|47|137	1.4																			2
27514	Player/Characters/F2/Prefab/F2_HS002_Body.prefab		B_Hs	华山（女）校服T2·颜色5						F2_HS002_Body	1		255|221|149|53	1.35	217|217|217|56	1.18	89|170|249|61	1.13																			2
27515	Player/Characters/F2/Prefab/F2_HS003_Body.prefab		B_Hs	华山（女）校服T3·颜色5						F2_HS003_Body	1		255|231|195|109	1.33	61|61|61|112	1.29	35|148|170|74	1.23																			2
27516	Player/Characters/F2/Prefab/F2_HS004_Body.prefab		B_Hs	华山（女）校服T4·颜色1				1		F2_HS004_Body	0		255|255|255|64	1	255|255|255|51	1	255|255|255|31	1																			2
27517	Player/Characters/F2/Prefab/F2_HS004_Body.prefab		B_Hs	华山（女）校服T4·颜色2						F2_HS004_Body	1		173|229|253|96	1.2	151|37|111|157	1.56	255|168|231|31	1.32																			2
27518	Player/Characters/F2/Prefab/F2_HS004_Body.prefab		B_Hs	华山（女）校服T4·颜色3						F2_HS004_Body	1		255|215|112|96	1.08	48|48|48|169	1.56	127|27|37|106	1.32																			2
27519	Player/Characters/F2/Prefab/F2_HS004_Body.prefab		B_Hs	华山（女）校服T4·颜色4						F2_HS004_Body	1		148|255|255|101	1.08	202|173|80|110	1.56	255|254|247|43	0.98																			2
27520	Player/Characters/F2/Prefab/F2_HS004_Body.prefab		B_Hs	华山（女）校服T4·颜色5																																	2
27521	Player/Characters/F2/Prefab/F2_HS005_Body.prefab		B_Hs	华山（女）校服T5·颜色1				1		F2_HS005_Body	0		255|255|255|55	1.2	255|255|255|48	1	255|255|255|19	1																			2
27522	Player/Characters/F2/Prefab/F2_HS005_Body.prefab		B_Hs	华山（女）校服T5·颜色2						F2_HS005_Body	1		197|251|235|62	1.34	213|23|90|93	1	253|248|219|27	1.1																			2
27523	Player/Characters/F2/Prefab/F2_HS005_Body.prefab		B_Hs	华山（女）校服T5·颜色3						F2_HS005_Body	1		255|246|226|21	1.34	59|59|59|131	1.85	255|197|110|39	1																			2
27524	Player/Characters/F2/Prefab/F2_HS005_Body.prefab		B_Hs	华山（女）校服T5·颜色4						F2_HS005_Body	1		158|223|236|70	1.7	197|99|249|96	1.53	165|189|247|51	1.2																			2
27525	Player/Characters/F2/Prefab/F2_HS005_Body.prefab		B_Hs	华山（女）校服T5·颜色5						F2_HS005_Body	1		107|253|253|55	1.39	255|231|196|62	1.51	52|157|210|107	1																			2
28001	Player/Characters/M1/Prefab/M1_MJ001_Body.prefab		B_Hs	明教（男）校服T1·颜色1				1		M1_MJ001_Body	0		255|255|255|75	1	255|255|255|61	1	148|47|62|80	1.09																			3
28002	Player/Characters/M1/Prefab/M1_MJ001_Body.prefab		B_Hs	明教（男）校服T1·颜色2						M1_MJ001_Body	1		255|238|221|117	1	51|54|58|158	1	236|144|60|77	1.7																			3
28003	Player/Characters/M1/Prefab/M1_MJ001_Body.prefab		B_Hs	明教（男）校服T1·颜色3						M1_MJ001_Body	1		255|190|131|180	1	60|145|179|106	1	255|254|249|21	2.47																			3
28004	Player/Characters/M1/Prefab/M1_MJ001_Body.prefab		B_Hs	明教（男）校服T1·颜色4						M1_MJ001_Body	1		215|239|241|118	1.05	144|32|58|72	1.23	73|69|69|128	2.05																			3
28005	Player/Characters/M1/Prefab/M1_MJ002_Body.prefab		B_Hs	明教（男）校服T2·颜色1				1		M1_MJ002_Body	0		255|255|255|77	1	255|255|255|50	1	113|20|20|174	1.55																			3
28006	Player/Characters/M1/Prefab/M1_MJ002_Body.prefab		B_Hs	明教（男）校服T2·颜色2						M1_MJ002_Body	1		226|193|158|196	1	113|20|20|104	1.35	76|76|72|158	1.97																			3
28007	Player/Characters/M1/Prefab/M1_MJ002_Body.prefab		B_Hs	明教（男）校服T2·颜色3						M1_MJ002_Body	1		227|238|240|128	1	198|140|54|85	1.21	73|70|70|74	2.39																			3
28008	Player/Characters/M1/Prefab/M1_MJ002_Body.prefab		B_Hs	明教（男）校服T2·颜色4						M1_MJ002_Body	1		255|226|189|196	1	54|170|217|85	1	255|253|230|74	2.39																			3
28009	Player/Characters/M1/Prefab/M1_MJ003_Body.prefab		B_Hs	明教（男）校服T3·颜色1				1		M1_MJ003_Body	0		255|255|255|64	1	249|249|249|26	1	255|255|255|99	1																			3
28010	Player/Characters/M1/Prefab/M1_MJ003_Body.prefab		B_Hs	明教（男）校服T3·颜色2						M1_MJ003_Body	1		193|171|149|34	1.51	8|59|69|106	1.88	139|153|155|83	1.41																			3
28011	Player/Characters/M1/Prefab/M1_MJ003_Body.prefab		B_Hs	明教（男）校服T3·颜色3						M1_MJ003_Body	1		230|246|255|61	1	30|31|28|102	1.57	187|42|57|163	1.57																			3
28012	Player/Characters/M1/Prefab/M1_MJ003_Body.prefab		B_Hs	明教（男）校服T3·颜色4						M1_MJ003_Body	1		189|200|204|61	1.24	121|80|27|62	1.57	140|112|102|163	1.57																			3
28013	Player/Characters/M1/Prefab/M1_MJ001_Body.prefab		B_Hs	明教（男）校服T1·颜色5						M1_MJ001_Body	1		247|252|253|110	1.05	2|119|119|62	1.23	76|80|64|134	2.05																			3
28014	Player/Characters/M1/Prefab/M1_MJ002_Body.prefab		B_Hs	明教（男）校服T2·颜色5						M1_MJ002_Body	1		249|253|241|147	1	171|46|198|141	1	166|171|255|118	2.49																			3
28015	Player/Characters/M1/Prefab/M1_MJ003_Body.prefab		B_Hs	明教（男）校服T3·颜色5						M1_MJ003_Body	1		208|225|255|61	1.24	230|49|225|134	0.52	145|104|181|104	1.57																			3
28016	Player/Characters/M1/Prefab/M1_MJ004_Body.prefab		B_Hs	明教（男）校服T4·颜色1				1		M1_MJ004_Body	0		255|255|255|74	1	255|255|255|157	1	255|255|255|39	1																			3
28017	Player/Characters/M1/Prefab/M1_MJ004_Body.prefab		B_Hs	明教（男）校服T4·颜色2						M1_MJ004_Body	1		243|195|121|121	1	163|163|163|176	1	112|19|19|110	1.47																			3
28018	Player/Characters/M1/Prefab/M1_MJ004_Body.prefab		B_Hs	明教（男）校服T4·颜色3						M1_MJ004_Body	1		240|247|251|133	1.27	234|137|32|176	1.34	195|154|68|55	1.47																			3
28019	Player/Characters/M1/Prefab/M1_MJ004_Body.prefab		B_Hs	明教（男）校服T4·颜色4						M1_MJ004_Body	1		245|212|142|104	1.27	39|101|118|176	1.82	16|103|88|86	1.85																			3
28020	Player/Characters/M1/Prefab/M1_MJ004_Body.prefab		B_Hs	明教（男）校服T4·颜色5																																	3
28021	Player/Characters/M1/Prefab/M1_MJ005_Body.prefab		B_Hs	明教（男）校服T5·颜色1				1		M1_MJ005_Body	0		255|255|255|32	1	255|255|255|23	1	255|255|255|58	1																			3
28022	Player/Characters/M1/Prefab/M1_MJ005_Body.prefab		B_Hs	明教（男）校服T5·颜色2						M1_MJ005_Body	1		245|233|184|86	1	136|29|49|77	1	108|108|108|133	1.43																			3
28023	Player/Characters/M1/Prefab/M1_MJ005_Body.prefab		B_Hs	明教（男）校服T5·颜色3						M1_MJ005_Body	1		253|255|236|67	1	240|210|112|45	1	151|139|120|113	1																			3
28024	Player/Characters/M1/Prefab/M1_MJ005_Body.prefab		B_Hs	明教（男）校服T5·颜色4						M1_MJ005_Body	1		255|216|144|107	1	27|106|138|70	1	251|251|243|113	1.48																			3
28025	Player/Characters/M1/Prefab/M1_MJ005_Body.prefab		B_Hs	明教（男）校服T5·颜色5						M1_MJ005_Body	1		209|241|255|67	1	138|50|148|70	1	161|153|255|123	1.66																			3
28501	Player/Characters/F2/Prefab/F2_MJ001_Body.prefab		B_Hs	明教（女）校服T1·颜色1				1		F2_MJ001_Body	0		255|240|200|85	1	241|241|241|40	1	118|15|15|97	1																			2
28502	Player/Characters/F2/Prefab/F2_MJ001_Body.prefab		B_Hs	明教（女）校服T1·颜色2						F2_MJ001_Body	1		92|209|247|85	1	227|230|228|35	1	228|163|80|58	1																			2
28503	Player/Characters/F2/Prefab/F2_MJ001_Body.prefab		B_Hs	明教（女）校服T1·颜色3						F2_MJ001_Body	1		150|219|253|85	1.2	103|5|51|148	1	228|90|162|64	1																			2
