ResId	ResFile	ResAttribID	ResSlot	Desc	Scale	IsOrgColorValue	MinCastValue	SlotName1	SlotGray1	SlotMinCast1	Slot1Color1	Slot1Light1	Slot1Color2	Slot1Light2	Slot1Color3	Slot1Light3	SlotName2	SlotGray2	SlotMinCast2	Slot2Color1	Slot2Light1	Slot2Color2	Slot2Light2	Slot2Color3	Slot2Light3	SlotName3	SlotGray3	SlotMinCast3	Slot3Color1	Slot3Light1	Slot3Color2	Slot3Light2	Slot3Color3	Slot3Light3	DynamicBoneIndex
24519	Player/Characters/F2/Prefab/F2_CG004_Head.prefab		head	长歌（女）校服T4·颜色4		1		F2_CG004_Head	0		255|255|255|21	1	89|80|78|102	1	135|255|112|176	1.19																			102
24520	Player/Characters/F2/Prefab/F2_CG004_Head.prefab		head	长歌（女）校服T4·颜色5																															102
24521	Player/Characters/F2/Prefab/F2_CG005_Head.prefab		head	长歌（女）校服T5·颜色1		1		F2_CG005_head	0		255|255|255|23	1	255|255|255|31	1	45|38|38|42	1																			102
24522	Player/Characters/F2/Prefab/F2_CG005_Head.prefab		head	长歌（女）校服T5·颜色2				F2_CG005_head	1		196|255|245|59	1	255|127|172|66	1.93	44|38|38|42	1																			102
24523	Player/Characters/F2/Prefab/F2_CG005_Head.prefab		head	长歌（女）校服T5·颜色3				F2_CG005_head	1		255|228|140|43	1	111|194|253|66	1.44	44|38|38|42	1																			102
24524	Player/Characters/F2/Prefab/F2_CG005_Head.prefab		head	长歌（女）校服T5·颜色4				F2_CG005_head	1		193|255|255|23	1	255|71|71|66	1.19	44|38|38|42	1																			102
24525	Player/Characters/F2/Prefab/F2_CG005_Head.prefab		head	长歌（女）校服T5·颜色5				F2_CG005_head	1		168|251|255|23	1	255|236|135|66	1.22	44|38|38|42	1																			102
25001	Player/Characters/M1/Prefab/M1_TS003_Head.prefab	175001	head	天山（男）校服T1·颜色1																															103
25002	Player/Characters/M1/Prefab/M1_TS003_Head.prefab	175002	head	天山（男）校服T1·颜色2																															103
25003	Player/Characters/M1/Prefab/M1_TS003_Head.prefab	175003	head	天山（男）校服T1·颜色3																															103
25004	Player/Characters/M1/Prefab/M1_TS003_Head.prefab	175004	head	天山（男）校服T1·颜色4																															103
25005	Player/Characters/M1/Prefab/M1_TS002_Head.prefab	175005	head	天山（男）校服T2·颜色1																															103
25006	Player/Characters/M1/Prefab/M1_TS002_Head.prefab	175006	head	天山（男）校服T2·颜色2																															103
25007	Player/Characters/M1/Prefab/M1_TS002_Head.prefab	175007	head	天山（男）校服T2·颜色3																															103
25008	Player/Characters/M1/Prefab/M1_TS002_Head.prefab	175008	head	天山（男）校服T2·颜色4																															103
25009	Player/Characters/M1/Prefab/M1_TS001_Head.prefab	175009	head	天山（男）校服T3·颜色1																															103
25010	Player/Characters/M1/Prefab/M1_TS001_Head.prefab	175010	head	天山（男）校服T3·颜色2																															103
25011	Player/Characters/M1/Prefab/M1_TS001_Head.prefab	175011	head	天山（男）校服T3·颜色3																															103
25012	Player/Characters/M1/Prefab/M1_TS001_Head.prefab	175012	head	天山（男）校服T3·颜色4																															103
25013	Player/Characters/M1/Prefab/M1_TS003_Head.prefab	175013	head	天山（男）校服T1·颜色5																															103
25014	Player/Characters/M1/Prefab/M1_TS002_Head.prefab	175014	head	天山（男）校服T2·颜色5																															103
25015	Player/Characters/M1/Prefab/M1_TS001_Head.prefab	175015	head	天山（男）校服T3·颜色5																															103
25016	Player/Characters/M1/Prefab/M1_TS004_Head.prefab		head	天山（男）校服T4·颜色1		1		M1_TS004_Head	0		228|228|228|51	1	255|226|176|177	2.05	54|43|37|16	1.16																			103
25017	Player/Characters/M1/Prefab/M1_TS004_Head.prefab		head	天山（男）校服T4·颜色2		1		M1_TS004_Head	0		234|232|160|51	1.19	255|242|219|34	1.55	53|54|58|16	1.16																			103
25018	Player/Characters/M1/Prefab/M1_TS004_Head.prefab		head	天山（男）校服T4·颜色3		1		M1_TS004_Head	0		236|226|147|51	1	255|226|176|53	2.05	178|171|167|16	1.16																			103
25019	Player/Characters/M1/Prefab/M1_TS004_Head.prefab		head	天山（男）校服T4·颜色4		1		M1_TS004_Head	0		243|240|197|32	1.19	109|178|247|34	1.55	227|228|220|0	1.16																			103
25020	Player/Characters/M1/Prefab/M1_TS004_Head.prefab		head	天山（男）校服T4·颜色5																															103
25021	Player/Characters/M1/Prefab/M1_TS005_Head.prefab		head	天山（男）校服T5·颜色1		1		M1_TS005_Head	0		255|255|255|255	1	255|255|255|80	1	61|54|50|0	1																			103
25022	Player/Characters/M1/Prefab/M1_TS005_Head.prefab		head	天山（男）校服T5·颜色2				M1_TS005_Head	1		247|231|100|255	1	255|255|255|75	1	62|55|51|8	1.18																			103
25023	Player/Characters/M1/Prefab/M1_TS005_Head.prefab		head	天山（男）校服T5·颜色3				M1_TS005_Head	1		188|220|240|255	1	255|255|255|37	1	62|55|51|8	1.18																			103
25024	Player/Characters/M1/Prefab/M1_TS005_Head.prefab		head	天山（男）校服T5·颜色4				M1_TS005_Head	1		93|245|245|255	1	255|255|255|86	1	62|55|51|8	1																			103
25025	Player/Characters/M1/Prefab/M1_TS005_Head.prefab		head	天山（男）校服T5·颜色5				M1_TS005_Head	1		244|251|203|255	1	255|255|255|86	1	62|55|51|8	1																			103
25501	Player/Characters/F2/Prefab/F2_TS003_Head.prefab	175501	head	天山（女）校服T1·颜色1																															102
25502	Player/Characters/F2/Prefab/F2_TS003_Head.prefab	175502	head	天山（女）校服T1·颜色2																															102
25503	Player/Characters/F2/Prefab/F2_TS003_Head.prefab	175503	head	天山（女）校服T1·颜色3																															102
25504	Player/Characters/F2/Prefab/F2_TS003_Head.prefab	175504	head	天山（女）校服T1·颜色4																															102
25505	Player/Characters/F2/Prefab/F2_TS002_Head.prefab	175505	head	天山（女）校服T2·颜色1																															102
25506	Player/Characters/F2/Prefab/F2_TS002_Head.prefab	175506	head	天山（女）校服T2·颜色2																															102
25507	Player/Characters/F2/Prefab/F2_TS002_Head.prefab	175507	head	天山（女）校服T2·颜色3																															102
25508	Player/Characters/F2/Prefab/F2_TS002_Head.prefab	175508	head	天山（女）校服T2·颜色4																															102
25509	Player/Characters/F2/Prefab/F2_TS001_Head.prefab	175509	head	天山（女）校服T3·颜色1																															102
25510	Player/Characters/F2/Prefab/F2_TS001_Head.prefab	175510	head	天山（女）校服T3·颜色2																															102
25511	Player/Characters/F2/Prefab/F2_TS001_Head.prefab	175511	head	天山（女）校服T3·颜色3																															102
25512	Player/Characters/F2/Prefab/F2_TS001_Head.prefab	175512	head	天山（女）校服T3·颜色4																															102
25513	Player/Characters/F2/Prefab/F2_TS003_Head.prefab	175513	head	天山（女）校服T1·颜色5																															102
25514	Player/Characters/F2/Prefab/F2_TS002_Head.prefab	175514	head	天山（女）校服T2·颜色5																															102
25515	Player/Characters/F2/Prefab/F2_TS001_Head.prefab	175515	head	天山（女）校服T3·颜色5																															102
25516	Player/Characters/F2/Prefab/F2_TS004_Head.prefab		head	天山（女）校服T4·颜色1		1		F2_TS004_Head	0		255|255|255|255	1	58|55|53|93	1	208|225|255|255	1																			102
25517	Player/Characters/F2/Prefab/F2_TS004_Head.prefab		head	天山（女）校服T4·颜色2		1		F2_TS004_Head	0		255|255|255|255	1	35|19|10|255	1	255|202|213|255	1																			102
25518	Player/Characters/F2/Prefab/F2_TS004_Head.prefab		head	天山（女）校服T4·颜色3		1		F2_TS004_Head	0		219|247|255|255	1.25	41|16|16|255	1	255|246|210|255	1.1																			102
25519	Player/Characters/F2/Prefab/F2_TS004_Head.prefab		head	天山（女）校服T4·颜色4		1		F2_TS004_Head	0		219|247|255|255	1.25	52|21|21|255	1	255|255|255|255	1																			102
25520	Player/Characters/F2/Prefab/F2_TS004_Head.prefab		head	天山（女）校服T4·颜色5																															102
25521	Player/Characters/F2/Prefab/F2_TS005_Head.prefab		head	天山（女）校服T5·颜色1		1		F2_TS005_Head	0		255|255|255|35	1	48|40|35|24	1	255|255|255|31	1																			102
25522	Player/Characters/F2/Prefab/F2_TS005_Head.prefab		head	天山（女）校服T5·颜色2				F2_TS005_Head	1		176|234|245|35	1.47	48|40|35|24	1	184|144|255|51	1.23																			102
25523	Player/Characters/F2/Prefab/F2_TS005_Head.prefab		head	天山（女）校服T5·颜色3				F2_TS005_Head	1		136|211|255|35	1.36	48|40|35|24	1	255|144|206|61	1.46																			102
25524	Player/Characters/F2/Prefab/F2_TS005_Head.prefab		head	天山（女）校服T5·颜色4				F2_TS005_Head	1		255|228|78|72	1.2	48|40|35|24	1	255|40|20|31	1.23																			102
25525	Player/Characters/F2/Prefab/F2_TS005_Head.prefab		head	天山（女）校服T5·颜色5				F2_TS005_Head	1		255|252|147|35	1.23	48|40|35|24	1	149|255|241|31	1.23																			102
26001	Player/Characters/M2/Prefab/M2_BD001_Head.prefab		head	霸刀（男）校服T1·颜色1		1		M2_BD001_Head	0		255|255|255|255	1	255|255|255|0	1	221|221|221|97	1																			104
26002	Player/Characters/M2/Prefab/M2_BD001_Head.prefab		head	霸刀（男）校服T1·颜色2		1		M2_BD001_Head	0		255|112|112|255	1	20|18|18|0	1	104|85|73|97	1																			104
26003	Player/Characters/M2/Prefab/M2_BD001_Head.prefab		head	霸刀（男）校服T1·颜色3				M2_BD001_Head	1		133|133|133|255	1	20|18|18|0	1	73|87|104|97	1																			104
26004	Player/Characters/M2/Prefab/M2_BD001_Head.prefab		head	霸刀（男）校服T1·颜色4				M2_BD001_Head	1		206|142|255|255	1	255|255|255|0	1	221|221|221|97	1																			104
26005	Player/Characters/M2/Prefab/M2_BD002_Head.prefab		head	霸刀（男）校服T2·颜色1		1		M2_BD002_Head	0		255|255|255|255	1	255|255|255|0	1	255|255|255|255	1																			104
26006	Player/Characters/M2/Prefab/M2_BD002_Head.prefab		head	霸刀（男）校服T2·颜色2				M2_BD002_Head	1		255|174|0|255	1.43	41|41|41|0	1	255|119|119|91	1																			104
26007	Player/Characters/M2/Prefab/M2_BD002_Head.prefab		head	霸刀（男）校服T2·颜色3				M2_BD002_Head	1		82|83|255|255	1	255|255|255|0	1	255|255|255|255	1																			104
26008	Player/Characters/M2/Prefab/M2_BD002_Head.prefab		head	霸刀（男）校服T2·颜色4				M2_BD002_Head	1		255|82|82|255	1	255|255|255|0	1	255|255|255|255	1																			104
26009	Player/Characters/M2/Prefab/M2_BD003_Head.prefab		head	霸刀（男）校服T3·颜色1		1		M2_BD003_Head	0		255|255|255|255	1	255|255|255|0	1	255|255|255|125	1																			104
26010	Player/Characters/M2/Prefab/M2_BD003_Head.prefab		head	霸刀（男）校服T3·颜色2				M2_BD003_Head	1		39|165|255|255	1	46|46|46|24	1	41|51|65|190	1																			104
26011	Player/Characters/M2/Prefab/M2_BD003_Head.prefab		head	霸刀（男）校服T3·颜色3				M2_BD003_Head	1		75|118|84|255	1	46|46|46|24	1	44|28|28|190	1																			104
26012	Player/Characters/M2/Prefab/M2_BD003_Head.prefab		head	霸刀（男）校服T3·颜色4				M2_BD003_Head	1		255|0|0|255	1	255|255|255|24	1	255|255|255|0	1																			104
26013	Player/Characters/M2/Prefab/M2_BD001_Head.prefab		head	霸刀（男）校服T1·颜色5				M2_BD001_Head	1		112|148|255|255	2.13	28|28|28|0	1	95|89|127|97	1																			104
26014	Player/Characters/M2/Prefab/M2_BD002_Head.prefab		head	霸刀（男）校服T2·颜色5				M2_BD002_Head	1		93|99|0|255	1.43	41|41|41|0	1	174|174|174|91	1																			104
26015	Player/Characters/M2/Prefab/M2_BD003_Head.prefab		head	霸刀（男）校服T3·颜色5		1		M2_BD003_Head	0		48|48|48|255	1	255|255|255|0	1	255|255|255|125	1																			104
26016	Player/Characters/M2/Prefab/M2_BD004_Head.prefab		head	霸刀（男）校服T4·颜色1		1		M2_BD004_Head	0		255|255|255|255	1	255|255|255|0	1	255|255|255|171	1																			104
26017	Player/Characters/M2/Prefab/M2_BD004_Head.prefab		head	霸刀（男）校服T4·颜色2				M2_BD004_Head	1		129|220|228|255	1	39|39|39|0	1	168|79|39|171	1																			104
26018	Player/Characters/M2/Prefab/M2_BD004_Head.prefab		head	霸刀（男）校服T4·颜色3				M2_BD004_Head	1		58|173|255|255	1.41	39|39|39|0	1	168|79|39|171	1																			104
26019	Player/Characters/M2/Prefab/M2_BD004_Head.prefab		head	霸刀（男）校服T4·颜色4				M2_BD004_Head	1		138|58|255|255	1.41	39|39|39|0	1	168|79|39|171	1																			104
26020	Player/Characters/M2/Prefab/M2_BD005_Head.prefab		head	霸刀（男）校服T5·颜色1		1		M2_BD005_Head	0		255|255|255|131	1	255|255|255|15	1	255|255|255|129	1																			104
26021	Player/Characters/M2/Prefab/M2_BD005_Head.prefab		head	霸刀（男）校服T5·颜色2				M2_BD005_Head	1		230|199|69|131	1.51	255|255|255|15	1	255|177|73|196	1.4																			104
26022	Player/Characters/M2/Prefab/M2_BD005_Head.prefab		head	霸刀（男）校服T5·颜色3				M2_BD005_Head	1		194|209|240|131	1.51	255|255|255|15	1	176|43|73|196	1.66																			104
26023	Player/Characters/M2/Prefab/M2_BD005_Head.prefab		head	霸刀（男）校服T5·颜色4				M2_BD005_Head	1		238|235|140|131	1.51	255|255|255|15	1	78|160|241|196	1.4																			104
26024	Player/Characters/M2/Prefab/M2_BD005_Head.prefab		head	霸刀（男）校服T5·颜色5				M2_BD005_Head	1		225|180|33|121	1.51	255|255|255|15	1	225|129|43|196	1.4																			104
26501	Player/Characters/F1/Prefab/F1_BD001_Head.prefab		head	霸刀（女）校服T1·颜色1		1		F1_BD001_head	0		255|233|176|47	1.08	255|255|255|29	1	255|255|255|71	1																			101
26502	Player/Characters/F1/Prefab/F1_BD001_Head.prefab		head	霸刀（女）校服T1·颜色2		1		F1_BD001_head	0		255|255|255|72	1	74|63|56|104	1	255|255|255|71	1																			101
26503	Player/Characters/F1/Prefab/F1_BD001_Head.prefab		head	霸刀（女）校服T1·颜色3				F1_BD001_head	1		255|255|255|179	1	71|58|47|169	1	255|234|118|147	1.72																			101
26504	Player/Characters/F1/Prefab/F1_BD001_Head.prefab		head	霸刀（女）校服T1·颜色4				F1_BD001_head	1		255|211|0|88	1.41	78|73|72|137	1	255|101|193|130	1.91																			101
26505	Player/Characters/F1/Prefab/F1_BD002_Head.prefab		head	霸刀（女）校服T2·颜色1		1		F1_BD002_Head	0		255|255|255|45	1	255|255|255|97	1	255|255|255|142	1																			101
26506	Player/Characters/F1/Prefab/F1_BD002_Head.prefab		head	霸刀（女）校服T2·颜色2				F1_BD002_Head	1		78|73|71|141	1	255|255|255|97	1	255|218|65|225	1.29																			101
26507	Player/Characters/F1/Prefab/F1_BD002_Head.prefab		head	霸刀（女）校服T2·颜色3				F1_BD002_Head	1		78|73|71|141	1	255|255|255|97	1	95|89|255|225	1.29																			101
26508	Player/Characters/F1/Prefab/F1_BD002_Head.prefab		head	霸刀（女）校服T2·颜色4				F1_BD002_Head	1		78|73|71|141	1	255|255|255|97	1	255|110|155|225	1.29																			101
26509	Player/Characters/F1/Prefab/F1_BD003_Head.prefab		head	霸刀（女）校服T3·颜色1		1		F1_BD003_Head	0		255|255|255|187	1	255|255|255|48	1	255|255|255|134	1																			101
26510	Player/Characters/F1/Prefab/F1_BD003_Head.prefab		head	霸刀（女）校服T3·颜色2		1		F1_BD003_Head	0		255|255|255|129	1	74|65|63|106	1	255|255|255|134	1																			101
26511	Player/Characters/F1/Prefab/F1_BD003_Head.prefab		head	霸刀（女）校服T3·颜色3				F1_BD003_Head	1		255|240|127|129	1.14	82|76|72|106	1	255|255|255|134	1																			101
26512	Player/Characters/F1/Prefab/F1_BD003_Head.prefab		head	霸刀（女）校服T3·颜色4		1		F1_BD003_Head	0		255|255|255|129	1	74|65|63|106	1	255|255|255|134	1																			101
26513	Player/Characters/F1/Prefab/F1_BD001_Head.prefab		head	霸刀（女）校服T1·颜色5				F1_BD001_head	1		255|255|255|239	1	82|72|59|146	1	112|148|255|176	2.08																			101
26514	Player/Characters/F1/Prefab/F1_BD002_Head.prefab		head	霸刀（女）校服T2·颜色5				F1_BD002_Head	1		78|73|71|141	1	255|255|255|97	1	255|65|65|225	1.29																			101
26515	Player/Characters/F1/Prefab/F1_BD003_Head.prefab		head	霸刀（女）校服T3·颜色5		1		F1_BD003_Head	0		255|165|174|129	1.05	74|65|63|106	1	255|255|255|134	1																			101
26516	Player/Characters/F1/Prefab/F1_BD004_Head.prefab		head	霸刀（女）校服T4·颜色1		1		F1_BD004_Head	0		255|255|255|121	1	88|76|73|155	1	165|234|255|201	1.76																			101
26517	Player/Characters/F1/Prefab/F1_BD004_Head.prefab		head	霸刀（女）校服T4·颜色2				F1_BD004_Head	1		255|255|255|7	1	255|255|255|42	1	106|107|255|185	2																			101
26518	Player/Characters/F1/Prefab/F1_BD004_Head.prefab		head	霸刀（女）校服T4·颜色3				F1_BD004_Head	1		255|255|255|78	1	84|63|81|106	1	154|106|255|185	2.24																			101
26519	Player/Characters/F1/Prefab/F1_BD004_Head.prefab		head	霸刀（女）校服T4·颜色4				F1_BD004_Head	1		255|255|255|71	1	74|60|55|105	1	255|208|56|155	2.19																			101
26520	Player/Characters/F1/Prefab/F1_BD004_Head.prefab		head	霸刀（女）校服T4·颜色5																															101
26521	Player/Characters/F1/Prefab/F1_BD005_Head.prefab		head	霸刀（女）校服T5·颜色1		1		F1_BD005_Head	0		255|255|255|83	1	255|255|255|59	1	35|26|26|39	1																			101
26522	Player/Characters/F1/Prefab/F1_BD005_Head.prefab		head	霸刀（女）校服T5·颜色2				F1_BD005_Head	1		255|255|255|83	1	185|26|255|225	1	35|26|26|39	1																			101
26523	Player/Characters/F1/Prefab/F1_BD005_Head.prefab		head	霸刀（女）校服T5·颜色3				F1_BD005_Head	1		255|255|255|83	1	208|27|27|255	2.28	35|26|26|39	1																			101
26524	Player/Characters/F1/Prefab/F1_BD005_Head.prefab		head	霸刀（女）校服T5·颜色4				F1_BD005_Head	1		255|255|255|83	1	196|185|91|0	2.72	35|26|26|39	1																			101
26525	Player/Characters/F1/Prefab/F1_BD005_Head.prefab		head	霸刀（女）校服T5·颜色5				F1_BD005_Head	1		255|255|255|83	1	255|157|207|0	2.72	35|26|26|39	1																			101
27001	Player/Characters/M1/Prefab/M1_HS001_Head.prefab		head	华山（男）校服T1·颜色1		1		M1_HS001_Head	0		255|255|255|72	1	255|255|255|179	1	49|42|38|0	1																			103
27002	Player/Characters/M1/Prefab/M1_HS001_Head.prefab		head	华山（男）校服T1·颜色2				M1_HS001_Head	1		255|255|234|42	1	255|255|255|128	1	49|42|38|0	1																			103
27003	Player/Characters/M1/Prefab/M1_HS001_Head.prefab		head	华山（男）校服T1·颜色3				M1_HS001_Head	1		234|242|255|59	1	255|255|255|126	1	49|42|38|0	1																			103
27004	Player/Characters/M1/Prefab/M1_HS001_Head.prefab		head	华山（男）校服T1·颜色4				M1_HS001_Head	1		255|226|165|59	1	255|255|255|94	1	49|42|38|0	1																			103
27005	Player/Characters/M1/Prefab/M1_HS002_Head.prefab		head	华山（男）校服T2·颜色1		1		M1_HS002_Head	0		255|255|255|74	1	255|240|161|155	1	37|31|31|0	1																			103
27006	Player/Characters/M1/Prefab/M1_HS002_Head.prefab		head	华山（男）校服T2·颜色2				M1_HS002_Head	1		230|228|255|91	1	161|161|154|255	1	29|23|23|91	1																			103
27007	Player/Characters/M1/Prefab/M1_HS002_Head.prefab		head	华山（男）校服T2·颜色3				M1_HS002_Head	1		255|204|149|96	1	241|241|241|255	1	28|22|22|72	1																			103
27008	Player/Characters/M1/Prefab/M1_HS002_Head.prefab		head	华山（男）校服T2·颜色4				M1_HS002_Head	1		47|129|178|75	1	255|255|255|109	1	28|24|24|93	1																			103
27009	Player/Characters/M1/Prefab/M1_HS003_Head.prefab		head	华山（男）校服T3·颜色1		1		M1_HS003_Head	0		255|255|255|137	1	247|239|212|110	1	65|55|48|11	1																			103
27010	Player/Characters/M1/Prefab/M1_HS003_Head.prefab		head	华山（男）校服T3·颜色2				M1_HS003_Head	1		251|194|133|102	1.19	247|239|212|110	1	65|55|48|11	1																			103
27011	Player/Characters/M1/Prefab/M1_HS003_Head.prefab		head	华山（男）校服T3·颜色3				M1_HS003_Head	1		253|255|254|31	1.23	247|239|212|110	1	65|55|48|11	1																			103
27012	Player/Characters/M1/Prefab/M1_HS003_Head.prefab		head	华山（男）校服T3·颜色4				M1_HS003_Head	1		213|160|125|69	1.57	247|239|212|110	1	65|55|48|11	1																			103
27013	Player/Characters/M1/Prefab/M1_HS001_Head.prefab		head	华山（男）校服T1·颜色5				M1_HS001_Head	1		255|244|221|51	1	255|255|255|94	1	49|42|38|0	1																			103
27014	Player/Characters/M1/Prefab/M1_HS002_Head.prefab		head	华山（男）校服T2·颜色5				M1_HS002_Head	1		211|46|104|75	1	255|255|255|109	1	28|24|24|93	1																			103
27015	Player/Characters/M1/Prefab/M1_HS003_Head.prefab		head	华山（男）校服T3·颜色5				M1_HS003_Head	1		238|216|194|24	1.42	247|239|212|110	1	65|55|48|11	1																			103
27016	Player/Characters/M1/Prefab/M1_HS004_Head.prefab		head	华山（男）校服T4·颜色1				M1_HS004_Head	1		219|216|211|255	0.75	223|157|75|131	1.04	29|24|21|51	1.4																			103
27017	Player/Characters/M1/Prefab/M1_HS004_Head.prefab		head	华山（男）校服T4·颜色2				M1_HS004_Head	1		168|132|86|110	1.43	223|157|75|131	1	29|24|21|51	1																			103
27018	Player/Characters/M1/Prefab/M1_HS004_Head.prefab		head	华山（男）校服T4·颜色3				M1_HS004_Head	1		255|248|221|136	1	223|157|75|131	1	29|24|21|51	1																			103
27019	Player/Characters/M1/Prefab/M1_HS004_Head.prefab		head	华山（男）校服T4·颜色4				M1_HS004_Head	1		87|201|217|133	1.1	223|157|75|131	1	29|24|21|51	1																			103
27020	Player/Characters/M1/Prefab/M1_HS004_Head.prefab		head	华山（男）校服T4·颜色5																															103
27021	Player/Characters/M1/Prefab/M1_HS005_Head.prefab		head	华山（男）校服T5·颜色1		1		M1_HS005_Head	0		255|255|255|37	1	255|255|255|153	1	30|24|21|23	1.4																			103
27022	Player/Characters/M1/Prefab/M1_HS005_Head.prefab		head	华山（男）校服T5·颜色2				M1_HS005_Head	1		217|248|255|155	1	255|255|255|153	1	30|24|21|23	1.4																			103
27023	Player/Characters/M1/Prefab/M1_HS005_Head.prefab		head	华山（男）校服T5·颜色3				M1_HS005_Head	1		251|249|199|120	1.07	255|255|255|153	1	30|24|21|23	1.4																			103
27024	Player/Characters/M1/Prefab/M1_HS005_Head.prefab		head	华山（男）校服T5·颜色4				M1_HS005_Head	1		183|227|249|117	1.02	255|255|255|153	1	30|24|21|23	1.4																			103
27025	Player/Characters/M1/Prefab/M1_HS005_Head.prefab		head	华山（男）校服T5·颜色5				M1_HS005_Head	1		241|239|211|64	1.05	255|255|255|153	1	30|24|21|23	1.4																			103
27501	Player/Characters/F2/Prefab/F2_HS001_Head.prefab		head	华山（女）校服T1·颜色1		1		F2_HS001_Head	0		255|240|159|88	1	255|255|255|185	1	54|45|33|0	1																			102
27502	Player/Characters/F2/Prefab/F2_HS001_Head.prefab		head	华山（女）校服T1·颜色2				F2_HS001_Head	1		255|244|183|88	1	255|255|255|185	1	54|45|33|0	1																			102
27503	Player/Characters/F2/Prefab/F2_HS001_Head.prefab		head	华山（女）校服T1·颜色3				F2_HS001_Head	1		255|240|159|88	1	255|255|255|185	1	54|45|33|0	1																			102
27504	Player/Characters/F2/Prefab/F2_HS001_Head.prefab		head	华山（女）校服T1·颜色4				F2_HS001_Head	1		255|252|240|88	1	255|255|255|185	1	54|45|33|0	1																			102
27505	Player/Characters/F2/Prefab/F2_HS002_Head.prefab		head	华山（女）校服T2·颜色1		1		F2_HS002_Head	0		255|232|232|96	1	61|51|47|11	1	255|255|255|255	1																			102
27506	Player/Characters/F2/Prefab/F2_HS002_Head.prefab		head	华山（女）校服T2·颜色2		1		F2_HS002_Head	0		255|232|232|104	1	61|51|47|11	1	255|255|255|255	1																			102
27507	Player/Characters/F2/Prefab/F2_HS002_Head.prefab		head	华山（女）校服T2·颜色3				F2_HS002_Head	1		153|230|251|88	1	61|51|47|11	1	255|255|255|255	1																			102
27508	Player/Characters/F2/Prefab/F2_HS002_Head.prefab		head	华山（女）校服T2·颜色4				F2_HS002_Head	1		179|245|255|118	1	61|51|47|11	1	255|255|255|255	1																			102
27509	Player/Characters/F2/Prefab/F2_HS003_Head.prefab		head	华山（女）校服T3·颜色1		1		F2_HS003_Head	0		255|255|255|18	1	255|255|255|131	1	44|41|36|39	1																			102
27510	Player/Characters/F2/Prefab/F2_HS003_Head.prefab		head	华山（女）校服T3·颜色2				F2_HS003_Head	1		251|255|187|18	1	255|255|255|131	1	44|41|36|39	1																			102
27511	Player/Characters/F2/Prefab/F2_HS003_Head.prefab		head	华山（女）校服T3·颜色3				F2_HS003_Head	1		200|250|255|58	1	255|255|255|131	1	44|41|36|39	1																			102
27512	Player/Characters/F2/Prefab/F2_HS003_Head.prefab		head	华山（女）校服T3·颜色4				F2_HS003_Head	1		230|246|255|102	1	255|255|255|131	1	44|41|36|39	1																			102
27513	Player/Characters/F2/Prefab/F2_HS001_Head.prefab		head	华山（女）校服T1·颜色5				F2_HS001_Head	1		240|255|254|88	1	255|255|255|185	1	54|45|33|0	1																			102
27514	Player/Characters/F2/Prefab/F2_HS002_Head.prefab		head	华山（女）校服T2·颜色5				F2_HS002_Head	1		255|230|165|118	1.03	61|51|47|11	1	255|255|255|255	1																			102
27515	Player/Characters/F2/Prefab/F2_HS003_Head.prefab		head	华山（女）校服T3·颜色5				F2_HS003_Head	1		255|226|189|102	1	255|255|255|131	1	44|41|36|39	1																			102
27516	Player/Characters/F2/Prefab/F2_HS004_Head.prefab		head	华山（女）校服T4·颜色1		1		F2_HS004_Head	0		255|253|240|155	1	41|34|31|23	1	255|255|255|120	1																			102
27517	Player/Characters/F2/Prefab/F2_HS004_Head.prefab		head	华山（女）校服T4·颜色2				F2_HS004_Head	1		168|244|255|155	1	41|34|31|23	1	241|67|193|120	1																			102
27518	Player/Characters/F2/Prefab/F2_HS004_Head.prefab		head	华山（女）校服T4·颜色3				F2_HS004_Head	1		255|228|118|155	1.19	41|34|31|23	1	240|60|104|120	1																			102
27519	Player/Characters/F2/Prefab/F2_HS004_Head.prefab		head	华山（女）校服T4·颜色4				F2_HS004_Head	1		118|255|243|155	1.19	41|34|31|23	1	255|225|61|120	1.08																			102
27520	Player/Characters/F2/Prefab/F2_HS004_Head.prefab		head	华山（女）校服T4·颜色5																															102
27521	Player/Characters/F2/Prefab/F2_HS005_Head.prefab		head	华山（女）校服T5·颜色1		1		F2_HS005_Head	0		255|255|255|69	1	32|29|25|83	1	255|255|255|93	1																			102
27522	Player/Characters/F2/Prefab/F2_HS005_Head.prefab		head	华山（女）校服T5·颜色2				F2_HS005_Head	1		226|248|255|94	1	32|29|25|83	1	210|26|90|102	1.38																			102
27523	Player/Characters/F2/Prefab/F2_HS005_Head.prefab		head	华山（女）校服T5·颜色3				F2_HS005_Head	1		243|240|191|117	1	32|29|25|83	1	245|186|97|110	1.38																			102
27524	Player/Characters/F2/Prefab/F2_HS005_Head.prefab		head	华山（女）校服T5·颜色4				F2_HS005_Head	1		192|231|247|69	1	32|29|25|83	1	226|105|203|55	1.46																			102
27525	Player/Characters/F2/Prefab/F2_HS005_Head.prefab		head	华山（女）校服T5·颜色5				F2_HS005_Head	1		174|231|255|86	1.14	32|29|25|83	1	255|229|176|99	1.41																			102
28001	Player/Characters/M1/Prefab/M1_MJ001_Head.prefab		head	明教（男）校服T1·颜色1																															103
28002	Player/Characters/M1/Prefab/M1_MJ001_Head.prefab		head	明教（男）校服T1·颜色2				M1_MJ001_Head	1		241|234|209|117	1	116|110|66|47	1	56|48|43|26	1																			103
