SkillId		MagicDesc
3269	修罗焚狱劲	同伴上阵时，增加主角[00ff00]enhance_final_damage_p1[-]%最终伤害放大、[00ff00]deadlystrike_p1[-]%基础会心几率值与[00ff00]ignore_all_resist_v2[-]点忽略全系抗性
3270	至尊囚天手	同伴上阵时，增加主角[00ff00]enhance_final_damage_p1[-]%最终伤害放大、[00ff00]basic_damage_v1[-]点攻击力与[00ff00]ignore_defense_v1[-]点忽略闪避
3278	九宫飞星	每枚暗器造成[00ff00]attack_usebasedamage_p1%[-]基础伤害，并有[00ff00]state_zhican_attack1%[-]几率附带[00ff00]state_zhican_attack2/15[-]秒的致缠效果
3283	风卷尘沙	每次对目标造成[00ff00]attack_usebasedamage_p1%[-]基础伤害，共6次
3289	阴风蚀骨	每次毒攻造成[00ff00]dotdamage_wood1%[-]基础攻击，共[00ff00]userdesc_1091[-]次
3292	亢龙有悔	每条龙对目标造成[00ff00]attack_usebasedamage_p1%[-]基础攻击
3295	暴雨梨花	每枚飞镖对目标造成[00ff00]attack_usebasedamage_p1%[-]基础攻击
3445	高级·血战八方	提高[00ff00]add_usebasedmg_p12%[-]基础攻击；[00ff00]add_hurt_r2%[-]几率造成[00ff00]add_hurt_t2/15[-]秒受伤；技能施展中提高自身[00ff00]remote_dmg_p1%[-]远程伤害抗性
3447	高级·霸王怒吼	远程和近程伤害抗性提高[00ff00]melee_dmg_p1%[-]，持续[00ff00]skill_statetime1/15[-]秒，最多叠加[00ff00]superposemagic1[-]层；提高[00ff00]add_usebasedmg_p12[-]%基础攻击与[00ff00]add_hurt_t2/15[-]秒受伤时间；剩余冷却时间每次缩短[00ff00]reduce_cd_time12/15[-]秒
3449	高级·金钟罩	回复[00ff00]dir_recover_life_pp1/100%[-]最大生命；冷却时间缩短[00ff00]deccdtime2/15[-]秒，持续时间延长[00ff00]add_state_time12/15[-]秒；额外提高[00ff00]all_series_resist_p1%[-]基础全系抗性和[00ff00]lifereplenish_p1%[-]生命回复效率
3451	高级·野蛮冲撞	提高[00ff00]deadlystrike_p1%[-]基础会心几率，持续[00ff00]skill_statetime1/15[-]秒；提高[00ff00]add_usebasedmg_p12%[-]基础攻击；伤害的[00ff00]add_steallife_p2/100%[-]转为生命回复
3453	高级·降龙棍	基础攻击增加[00ff00]add_usebasedmg_p12%[-]，造成的伤害的[00ff00]add_steallife_p2/100%[-]转化为生命回复，提高[00ff00]add_hurt_r2%[-]造成受伤的几率与[00ff00]add_hurt_t2/15[-]秒造成受伤的时间。
3455	高级·大力金刚指	基础攻击增加[00ff00]add_usebasedmg_p12%[-]，最终会心几率增加[00ff00]add_deadlystrike_p12%[-]；[00ff00]add_fixed_r2%[-]几率造成[00ff00]add_fixed_t2/15[-]秒定身
3457	高级·金刚伏魔	每次减少金刚伏魔冷却时间[00ff00]reduce_cd_time12/15[-]秒；金刚伏魔持续时间增加[00ff00]add_state_time12/15[-]秒；大力金刚指可攻击目标数量提高[00ff00]addms_hittotal_c12[-]个
3459	高级·十二擒龙手	基础攻击增加[00ff00]add_usebasedmg_p12%[-]，[00ff00]state_forceatk_attack1%[-]几率嘲讽敌人[00ff00]state_forceatk_attack2/15[-]秒，敌方[00ff00]skill_statetime1/15[-]秒内基础攻击力降低[00ff00]physics_potentialdamage_p1%[-]；每击中一个目标剩余冷却缩短[00ff00]reduce_cd_time12/15[-]秒
3801	冰清玉润	增加[00ff00]lifecurmax_p1%[-]当前生命，每隔[00ff00]userdesc_1011/15[-]秒清除所有技能冷却时间
3803	穆如清风	增加[00ff00]enhance_final_damage_p1[-]%最终伤害放大，每隔[00ff00]ignoreattackontime1/15[-]秒忽略[00ff00]ignoreattackontime2/15[-]秒攻击
3804	逆水行舟	增加[00ff00]enhance_final_damage_p1[-]%最终伤害放大，每隔[00ff00]userdesc_1011/15[-]秒清除并免疫自身受到的所有属性与负面效果，持续[00ff00]skill_statetime1/15[-]秒
3806	天地归心	增加[00ff00]enhance_final_damage_p1[-]%最终伤害放大、[00ff00]attackrate_p1%[-]基础命中、[00ff00]deadlystrike_p1%[-]基础会心几率、[00ff00]defense_p1%[-]基础闪避与[00ff00]all_series_resist_p1%[-]基础全系抗性
3807	铜肤铁骨	增加[00ff00]lifecurmax_p1%[-]当前生命与[00ff00]reduce_final_damage_p1[-]%最终伤害抵消
3902	鸿门摆宴	对目标造成[00ff00]attack_usebasedamage_p1%[-]基础伤害，附带[00ff00]state_palsy_attack2/15[-]秒的麻痹效果
3906	寒冰尖刺	每枚尖刺对目标造成[00ff00]attack_usebasedamage_p1%[-]基础伤害
3909	蝎皇蛊	每次毒攻造成[00ff00]dotdamage_wood1%[-]基础攻击同时有[00ff00]state_zhican_attack1%[-]几率造成[00ff00]state_zhican_attack2/15[-]秒致缠，共[00ff00]userdesc_1091[-]次
3914	狱火天焰	每次对目标造成[00ff00]attack_usebasedamage_p1%[-]基础伤害，共3次
3918	青山我意	每枚火球对目标造成[00ff00]attack_usebasedamage_p1%[-]基础伤害
3921	女帝之力	增加[00ff00]physics_potentialdamage_p1%[-]基础攻击力、[00ff00]all_series_resist_p1%[-]基础全系抗性与[00ff00]attackspeed_v1[-]点攻击速度，持续[00ff00]skill_statetime1/15[-]秒；被攻击时有[00ff00]userdesc_1011%[-]几率对攻击者造成[00ff00]state_freeze_attack2/15[-]秒的冰冻效果，触发间隔[00ff00]userdesc_1021/15[-]秒
3924	飞燕凌波	对目标造成[00ff00]attack_usebasedamage_p1%[-]基础伤害
3925	银瓶玉碎	对目标造成[00ff00]attack_usebasedamage_p1%[-]基础伤害
3928	合纵连横	对目标造成[00ff00]attack_usebasedamage_p1%[-]基础伤害，降低[00ff00]reduce_final_damage_p1[-]%最终伤害抵消，持续[00ff00]skill_statetime1/15[-]秒
3932	纯阳无极功	增加[00ff00]physics_potentialdamage_p1%[-]基础攻击力与[00ff00]steallife_p1%[-]生命吸取，持续[00ff00]skill_statetime1/15[-]秒
3933	神·浮屠鎏金体	同伴上阵时，增加主角[00ff00]reduce_final_damage_p1[-]%最终伤害抵消、[00ff00]enhance_final_damage_p1[-]%最终伤害放大、[00ff00]all_series_resist_p1%[-]基础全系抗性与[00ff00]resist_allseriesstate_time_v1[-]点抗属性效果时间
3934	神·森罗万象步	同伴上阵时，增加主角[00ff00]enhance_final_damage_p1[-]%最终伤害放大、[00ff00]reduce_final_damage_p1[-]%最终伤害抵消、[00ff00]defense_p1[-]%基础闪避与[00ff00]add_seriesstate_rate_v1[-]点属性效果几率
3935	神·瀚海无涯诀	同伴上阵时，增加主角[00ff00]enhance_final_damage_p1[-]%最终伤害放大、[00ff00]reduce_final_damage_p1[-]%最终伤害抵消、[00ff00]lifecurmax_p1[-]%当前生命与[00ff00]weaken_deadlystrike_damage_p1[-]%会心免伤
3936	神·修罗焚狱劲	同伴上阵时，增加主角[00ff00]enhance_final_damage_p1[-]%最终伤害放大、[00ff00]reduce_final_damage_p1[-]%最终伤害抵消、[00ff00]deadlystrike_p1[-]%基础会心几率值与[00ff00]ignore_all_resist_v2[-]点忽略全系抗性
3937	神·至尊囚天手	同伴上阵时，增加主角[00ff00]enhance_final_damage_p1[-]%最终伤害放大、[00ff00]reduce_final_damage_p1[-]%最终伤害抵消、[00ff00]basic_damage_v1[-]点攻击力与[00ff00]ignore_defense_vp1%[-]忽略基础闪避
4001	唐门暗器	对目标造成[00ff00]attack_usebasedamage_p1%[-]基础攻击 + [00ff00]attack_wooddamage_v1[-]点木系伤害
4006	缠身刺	造成[00ff00]attack_usebasedamage_p1%[-]基础攻击 + [00ff00]attack_wooddamage_v1[-]点木系伤害，同时[00ff00]state_zhican_attack1%[-]造成[00ff00]state_zhican_attack2/15[-]秒致缠与定身，最多同时布置[00ff00]skill_maxmissile1[-]个。使用次数最多累计[00ff00]skill_point1/100[-]次
4008	暴雨梨花	造成[00ff00]attack_usebasedamage_p1%[-]基础攻击 + [00ff00]attack_wooddamage_v1[-]点木系伤害。使用次数最多累计[00ff00]skill_point1/100[-]次
4010	迷影纵	向目标方向快速移动，技能等级越高冷却时间越短；含沙射影造成[00ff00]attack_usebasedamage_p1%[-]基础攻击 + [00ff00]attack_wooddamage_v1[-]点木系伤害
4011	心魄	永久提升[00ff00]miss_remote_rate1/100[-]%闪避远程攻击几率与[00ff00]state_stun_resistrate1[-]点抗眩晕几率
4012	九宫飞星	每枚飞镖造成[00ff00]attack_usebasedamage_p1%[-]基础攻击 + [00ff00]attack_wooddamage_v1[-]点木系伤害，同时有[00ff00]state_zhican_attack1%[-]几率附带[00ff00]state_zhican_attack2/15[-]秒的致缠效果
4015	淬毒术	提升自己[00ff00]physics_potentialdamage_p1%[-]基础攻击力与[00ff00]deadlystrike_damage_p1%[-]会心伤害。提升队友[00ff00]userdesc_1021%[-]会心伤害
4017	高级暗器	提升[唐门暗器][00ff00]attack_usebasedamage_p1%[-]基础攻击 + [00ff00]attack_wooddamage_v1[-]点木系伤害
4019	心眼	技能命中提高远程和近程伤害抗性[00ff00]melee_dmg_p1%[-]，最多叠加[00ff00]superposemagic1[-]倍，持续[00ff00]skill_statetime1/15[-]秒
4024	心魔	永久提升[00ff00]physics_potentialdamage_p1%[-]基础攻击力、[00ff00]lifemax_p1%[-]基础生命、[00ff00]all_series_resist_p1%[-]基础全系抗性、[00ff00]attackspeed_v1[-]点攻击速度、[00ff00]state_zhican_attackrate1[-]点致缠几率与[00ff00]state_stun_resisttime1[-]点抗眩晕时间
4027	移形换影	有[00ff00]userdesc_1011%[-]几率触发，清除[迷影纵]冷却时间，减少[缠身刺][00ff00]reduce_cd_time22/15[-]秒、减少[暴雨梨花][00ff00]reduce_cd_time32/15[-]秒、减少[九宫飞星][00ff00]reduce_cd_time42/15[-]秒冷却时间，触发间隔[00ff00]userdesc_1021/15[-]秒
4037	初级·缠身刺	[00ff00]userdesc_1011/15[-]秒触发间隔
4038	初级·暴雨梨花	提高暴雨梨花[00ff00]add_usebasedmg_p12%[-]基础攻击
4039	初级·迷影纵	永久提高自身基础闪避[00ff00]userdesc_1011%[-]
4041	初级·九宫飞星	受击者每远离你1米，伤害放大[00ff00]add_adddmgbydist2/10%[-]，最多放大[00ff00]50%[-]
4042	中级·缠身刺	[00ff00]userdesc_1011/15[-]秒触发间隔；最大布置数增加[00ff00]add_skill_max_ms12[-]，致缠和定身时间延长[00ff00]add_zhican_t2/15[-]秒
4043	中级·暴雨梨花	提高暴雨梨花[00ff00]add_usebasedmg_p12%[-]基础攻击，增加[00ff00]add_att_speed12[-]攻击速度，最大累计使用次数增加[00ff00]add_skill_point12/100[-]次，冷却时间减少[00ff00]deccdtime2/15[-]秒
4044	中级·迷影纵	永久提高自身基础闪避[00ff00]userdesc_1011%[-]；有[00ff00]userdesc_1021%[-]几率获得增益：基础闪避提高[00ff00]defense_p1%[-]、免疫负面和眩晕效果，持续[00ff00]skill_statetime1/15[-]秒
4047	中级·九宫飞星	减少九宫飞星冷却时间[00ff00]deccdtime2/15[-]秒；受击者每远离你1米，伤害放大[00ff00]add_adddmgbydist2/10%[-]，最多放大[00ff00]50%[-]
4052	高级·缠身刺	[00ff00]userdesc_1011/15[-]秒触发间隔；最大布置数增加[00ff00]add_skill_max_ms12[-]，致缠和定身时间延长[00ff00]add_zhican_t2/15[-]秒；[00ff00]rand_ignoreskill1%[-]几率移除[00ff00]rand_ignoreskill2[-]个增益
4054	高级·暴雨梨花	提高暴雨梨花[00ff00]add_usebasedmg_p12%[-]基础攻击和[00ff00]add_deadlydmg_p12%[-]会心伤害。增加[00ff00]add_att_speed12[-]攻击速度，最大累计使用次数增加[00ff00]add_skill_point12/100[-]次，冷却时间减少[00ff00]deccdtime2/15[-]秒
4056	高级·迷影纵	永久提高自身基础闪避[00ff00]userdesc_1011%[-]；有[00ff00]userdesc_1021%[-]几率获得增益：基础闪避提高[00ff00]userdesc_1041%[-]、免疫负面和眩晕效果，持续[00ff00]skill_statetime1/15[-]秒；[00ff00]userdesc_1031%[-]几率触发
4059	高级·九宫飞星	提高基础攻击[00ff00]add_usebasedmg_p12%[-]，冷却时间[00ff00]deccdtime2/15[-]秒；受击者每远离你1米，伤害放大[00ff00]add_adddmgbydist2/10%[-]，最多放大[00ff00]50%[-]
4060	追星逐电	[00ff00]userdesc_1011%[-]几率造成定身且基础全系抗性降低[00ff00]all_series_resist_p1%[-]，持续[00ff00]state_fixed_attack2/15[-]秒。触发间隔[00ff00]userdesc_1012/15[-]秒
4101	昆仑剑法	对目标造成[00ff00]attack_usebasedamage_p1%[-]基础攻击 + [00ff00]attack_earthdamage_v1[-]点土系伤害
4106	仙人指路	对目标造成[00ff00]attack_usebasedamage_p1%[-]基础攻击 + [00ff00]attack_earthdamage_v1[-]点土系伤害，附带[00ff00]state_stun_attack2/15[-]秒的眩晕和[00ff00]state_fixed_attack2/15[-]秒的定身；使用次数最多累计[00ff00]skill_point1/100[-]次
4108	混沌剑阵	每[00ff00]0.33[-]秒对目标造成[00ff00]attack_usebasedamage_p1%[-]基础攻击 + [00ff00]attack_earthdamage_v1[-]点土系伤害，持续8秒
4110	啸风三连击	每道风对目标造成[00ff00]attack_usebasedamage_p1%[-]基础攻击 + [00ff00]attack_earthdamage_v1[-]点土系伤害，并有[00ff00]state_stun_attack1%[-]几率造成眩晕，持续[00ff00]state_stun_attack2/15[-]秒
4111	醉仙错骨	永久提升[00ff00]physics_potentialdamage_p1%[-]基础攻击力、[00ff00]attackspeed_v1[-]攻击速度、[00ff00]runspeed_v1[-]移动速度与[00ff00]state_slowall_resistrate1[-]点抗迟缓几率
4112	雷动九天	对目标造成[00ff00]attack_usebasedamage_p1%[-]基础攻击 + [00ff00]attack_earthdamage_v1[-]点土系伤害，每次伤害增加[00ff00]ms_powerwhencol1[-]%，[00ff00]state_stun_attack1%[-]几率眩晕[00ff00]state_stun_attack2/15[-]秒
4115	御风行	受到攻击时有[00ff00]userdesc_1011%[-]几率为自身生成护盾吸收[00ff00]敏捷*magicshield1/100[-]点伤害，持续[00ff00]magicshield2/15[-]秒；每隔[00ff00]userdesc_1012/15[-]秒的受到攻击[00ff00]100%[-]生成该护盾
4116	高级剑法	永久提升造成眩晕的时间[00ff00]state_stun_attacktime1[-]点，提升[昆仑剑法][00ff00]attack_usebasedamage_p1%[-]基础攻击 + [00ff00]attack_earthdamage_v1[-]点土系伤害
4118	混元乾坤	攻击命中提高自身[00ff00]steallife_p1%[-]生命吸取，降低敌人生命回复效率[00ff00]lifereplenish_p1%[-]，移动速度[00ff00]runspeed_p1%[-]，最多叠加[00ff00]superposemagic1[-]倍，持续[00ff00]skill_statetime1/15[-]秒
4124	霜傲昆仑	永久提升[00ff00]physics_potentialdamage_p1%[-]基础攻击力、[00ff00]lifemax_p1%[-]基础生命、[00ff00]all_series_resist_p1%[-]基础全系抗性、[00ff00]attackspeed_v1[-]点攻击速度、[00ff00]state_stun_attackrate1[-]点眩晕几率与[00ff00]state_slowall_resisttime1[-]点抗迟缓时间
4130	一气三清	[00ff00]userdesc_1011%[-]几率触发：吸收最多[00ff00]敏捷*magicshield1/100[-]点伤害，最多可叠加[00ff00]superposemagic1[-]次，持续[00ff00]magicshield2/15[-]秒，吸收伤害达到上限后效果消失。触发间隔[00ff00]userdesc_1021/15[-]秒
4133	初级·仙人指路	增加[00ff00]deadlystrike_p1%[-]基础会心几率与[00ff00]state_stun_attacktime1[-]造成眩晕时间，持续[00ff00]skill_statetime1/15[-]秒
4135	啸风三连击	造成伤害的[00ff00]add_steallife_p2/100%[-]转换成生命回复，有[00ff00]state_drag_attack1%[-]几率拉回
4136	初级·混沌剑阵	延长混沌剑阵[00ff00]addms_life12/15[-]秒
4138	初级·雷动九天	基础攻击提高[00ff00]add_usebasedmg_p12%[-]
4139	中级·仙人指路	增加[00ff00]deadlystrike_p1%[-]基础会心几率与[00ff00]state_stun_attacktime1[-]造成眩晕时间，持续[00ff00]skill_statetime1/15[-]秒；增加[00ff00]add_usebasedmg_p12%[-]基础攻击力，[00ff00]2.5[-]秒内清除并免疫迟缓和负面效果，持续时间可叠加
4141	中级·啸风三连击	基础攻击增加[00ff00]add_usebasedmg_p12%[-]，造成伤害的[00ff00]add_steallife_p2/100%[-]转换成生命回复；有[00ff00]state_drag_attack1%[-]几率拉回敌人
4142	中级·混沌剑阵	延长混沌剑阵[00ff00]addms_life12/15[-]秒；基础全系抗性降低[00ff00]all_series_resist_p1%[-]
4144	中级·雷动九天	基础攻击提高[00ff00]add_usebasedmg_p12%[-]；冷却时间减少[00ff00]deccdtime2/15[-]秒
4145	高级·仙人指路	增加[00ff00]deadlystrike_p1%[-]基础会心几率与[00ff00]state_stun_attacktime1[-]造成眩晕时间，持续[00ff00]skill_statetime1/15[-]秒；增加[00ff00]add_usebasedmg_p12%[-]基础攻击力，[00ff00]2.5[-]秒内清除并免疫迟缓和负面效果，持续时间可叠加；啸风三连击剩余冷却时间缩短持续[00ff00]reduce_cd_time12/15[-]秒
4147	高级·啸风三连击	基础攻击增加[00ff00]add_usebasedmg_p12%[-]，造成伤害的[00ff00]add_steallife_p2/100%[-]转换成生命回复；有[00ff00]state_drag_attack1%[-]几率拉回敌人；基础闪避降低[00ff00]defense_p1%[-]，抗属性和负面几率降低[00ff00]resist_allseriesstate_rate_v1[-]，持续[00ff00]skill_statetime1/15[-]秒
4149	高级·混沌剑阵	延长混沌剑阵[00ff00]addms_life12/15[-]秒；基础全系抗性降低[00ff00]all_series_resist_p1%[-]；远程伤害抗性提高[00ff00]remote_dmg_p1%[-]
4151	高级·雷动九天	基础攻击提高[00ff00]add_usebasedmg_p12%[-]，冷却时间减少[00ff00]deccdtime2/15[-]秒；每次击中剩余冷却时间缩短[00ff00]reduce_cd_time12/15[-]秒，[00ff00]skill_statetime1/15[-]秒内清除免疫属性效果
4152	天清地浊	提高[00ff00]userdesc_1011[-]攻击速度和[00ff00]userdesc_1012%[-]基础攻击力；周围每多一个敌人，降低[00ff00]attackspeed_v1[-]攻击速度和[00ff00]physics_potentialdamage_p1%[-]基础攻击力，提升[00ff00]defense_p1%[-]基础闪避和[00ff00]all_series_resist_p1%[-]基础抗性，最多叠加[00ff00]add_mult_proc_sate12[-]倍
4201	丐帮掌法	对目标造成[00ff00]attack_usebasedamage_p1%[-]基础攻击 + [00ff00]attack_firedamage_v1[-]点火系伤害
4206	亢龙有悔	每条龙对目标造成[00ff00]attack_usebasedamage_p1%[-]基础攻击 + [00ff00]attack_firedamage_v1[-]点火系伤害，同时有[00ff00]state_palsy_attack1%[-]几率造成[00ff00]state_palsy_attack2/15[-]秒麻痹。使用次数最多累计[00ff00]skill_point1/100[-]次
4208	困龙功	每次攻击对目标造成[00ff00]attack_usebasedamage_p1%[-]基础攻击 + [00ff00]attack_firedamage_v1[-]点火系伤害，同时有[00ff00]state_palsy_attack1%[-]几率分别造成[00ff00]state_palsy_attack2/15[-]秒麻痹与定身
4211	醉蝶狂舞	提升[00ff00]runspeed_v1[-]点移动速度和[00ff00]defense_p1%[-]基础闪避，持续[00ff00]skill_statetime1/15[-]秒
4212	化险为夷	永久提升[00ff00]lifemax_p1%[-]基础生命、[00ff00]runspeed_v1[-]点移动速度、[00ff00]defense_p1%[-]基础闪避与[00ff00]state_hurt_resistrate1[-]点抗受伤几率
4213	龙战于野	每次攻击对目标造成[00ff00]attack_usebasedamage_p1%[-]基础攻击 + [00ff00]attack_firedamage_v1[-]点火系伤害，同时有[00ff00]state_palsy_attack1%[-]几率造成[00ff00]state_palsy_attack2/15[-]秒麻痹
4218	霸王卸甲	周围每多一个敌人，自动提升[00ff00]ignore_all_resist2%[-]忽略最终抗性，最多叠加[00ff00]add_mult_proc_sate12[-]倍
4220	高级掌法	提升[丐帮掌法][00ff00]attack_usebasedamage_p1%[-]基础攻击 + [00ff00]attack_firedamage_v1[-]点火系伤害与[00ff00]add_att_speed12[-]点攻击速度
4222	游龙决	每次回复[00ff00]dir_recover_life_pp1/100%[-]生命。提升[00ff00]physics_potentialdamage_p1%[-]基础攻击力，最多叠加[00ff00]superposemagic1[-]倍，持续[00ff00]skill_statetime1/15[-]秒，触发间隔[00ff00]userdesc_1021/15[-]秒
4225	金蝉脱壳	有[00ff00]userdesc_1011%[-]几率清除属性效果、负面效果并触发技能[醉蝶狂舞]，触发间隔[00ff00]userdesc_1021/15[-]秒
4228	天下无狗	永久提升[00ff00]physics_potentialdamage_p1%[-]基础攻击力、[00ff00]lifemax_p1%[-]基础生命、[00ff00]all_series_resist_p1%[-]基础全系抗性、[00ff00]attackspeed_v1[-]点攻击速度、[00ff00]state_palsy_attackrate1[-]点麻痹几率与[00ff00]state_hurt_resisttime1[-]点抗受伤时间
4229	偷天换日	有[00ff00]userdesc_1021%[-]几率偷取[00ff00]stealstate_type2[-]个增益，持续[00ff00]skill_stealstate_time1/15[-]秒，触发间隔[00ff00]userdesc_1011/15[-]秒。有[00ff00]userdesc_1021%[-]几率减少[8dccf7]<亢龙有悔>[-]、[8dccf7]<困龙功>[-]与[8dccf7]<龙战于野>[-][00ff00]reduce_cd_time_point12/15[-]秒冷却时间，触发间隔[00ff00]userdesc_1031/15[-]秒
4238	亢龙有悔	提高亢龙有悔[00ff00]add_usebasedmg_p12%[-]基础攻击与[00ff00]add_attackrating_v12[-]点命中
4239	困龙功	增加困龙功造成定身[00ff00]add_fixed_t2/15[-]秒
4240	醉蝶狂舞	提升醉蝶狂舞[00ff00]defense_p1%[-]基础闪避值与[00ff00]runspeed_v1[-]点移动速度
4242	龙战于野	提高[00ff00]add_usebasedmg_p12%[-]基础攻击
4243	中级·亢龙有悔	提高亢龙有悔[00ff00]add_usebasedmg_p12%[-]基础攻击与[00ff00]add_attackrating_v12[-]点命中，增加[00ff00]add_skill_point12/100[-]次累计使用次数
4244	中级·困龙功	增加困龙功造成定身[00ff00]add_fixed_t2/15[-]秒，减少冷却时间[00ff00]deccdtime2/15[-]秒
4245	中级·醉蝶狂舞	提升醉蝶狂舞[00ff00]defense_p1%[-]基础闪避值与[00ff00]runspeed_v1[-]点移动速度，延长醉蝶狂舞持续时间[00ff00]add_state_time12/15[-]秒
4247	中级·龙战于野	提高[00ff00]add_usebasedmg_p12%[-]基础攻击与[00ff00]add_deadlystrike_p12%[-]最终会心几率
4248	高级·亢龙有悔	提高亢龙有悔[00ff00]add_usebasedmg_p12%[-]基础攻击、[00ff00]add_attackrating_v12[-]点命中、[00ff00]add_palsy_r2%[-]麻痹几率与[00ff00]add_deadlydmg_p12%[-]会心伤害，增加[00ff00]add_skill_point12/100[-]次累计使用次数
4249	高级·困龙功	增加困龙功造成定身[00ff00]add_fixed_t2/15[-]秒，减少冷却时间[00ff00]deccdtime2/15[-]秒；减少敌人[00ff00]all_series_resist_p1%[-]基础全系抗性，持续[00ff00]userdesc_1011/15[-]秒
4251	高级·醉蝶狂舞	提升醉蝶狂舞[00ff00]defense_p1%[-]基础闪避值与[00ff00]runspeed_v1[-]点移动速度，延长醉蝶狂舞持续时间[00ff00]add_state_time12/15[-]秒，同时回复[00ff00]dir_recover_life_pp1/100%[-]最大生命
4253	高级·龙战于野	提高[00ff00]add_usebasedmg_p12%[-]基础攻击与[00ff00]add_deadlystrike_p12%[-]最终会心几率，有[00ff00]rand_ignoreskill1%[-]几率移除[00ff00]rand_ignoreskill2[-]个增益
4301	五毒笛咒	每次毒攻造成[00ff00]dotdamage_wood1%[-]基础攻击 + [00ff00]dotdamage_wood2[-]点木系伤害，共[00ff00]userdesc_1091[-]次
4309	阴风蚀骨	有[00ff00]state_zhican_attack1%[-]几率造成[00ff00]state_zhican_attack2/15[-]秒致缠；每次毒攻造成[00ff00]dotdamage_wood1%[-]基础攻击 + [00ff00]dotdamage_wood2[-]点木系伤害，共[00ff00]userdesc_1091[-]次
4311	召唤毒虫	毒虫的攻击力=主角攻击力*[00ff00]callnpc_damage2%[-]。灵蛇[00ff00]userdesc_1011%[-]几率造成[00ff00]userdesc_1012/15[-]秒致缠，碧蟾降目标[00ff00]userdesc_1021[-]点木抗，赤蝎增加主角[00ff00]userdesc_1031%[-]会心伤害，风蜈降目标[00ff00]userdesc_1041[-]点闪避，墨蛛造成[00ff00]userdesc_1051[-]次毒攻
4312	召唤灵蛇	毒虫的攻击力=主角攻击力*[00ff00]callnpc_damage2%[-]。灵蛇[00ff00]userdesc_1011%[-]几率造成[00ff00]userdesc_1012/15[-]秒致缠，碧蟾降目标[00ff00]userdesc_1021[-]点木抗，赤蝎增加主角[00ff00]userdesc_1031%[-]会心伤害，风蜈降目标[00ff00]userdesc_1041[-]点闪避，墨蛛造成[00ff00]userdesc_1051[-]次毒攻
4314	召唤碧蟾	毒虫的攻击力=主角攻击力*[00ff00]callnpc_damage2%[-]。灵蛇[00ff00]userdesc_1011%[-]几率造成[00ff00]userdesc_1012/15[-]秒致缠，碧蟾降目标[00ff00]userdesc_1021[-]点木抗，赤蝎增加主角[00ff00]userdesc_1031%[-]会心伤害，风蜈降目标[00ff00]userdesc_1041[-]点闪避，墨蛛造成[00ff00]userdesc_1051[-]次毒攻
4316	召唤赤蝎	毒虫的攻击力=主角攻击力*[00ff00]callnpc_damage2%[-]。灵蛇[00ff00]userdesc_1011%[-]几率造成[00ff00]userdesc_1012/15[-]秒致缠，碧蟾降目标[00ff00]userdesc_1021[-]点木抗，赤蝎增加主角[00ff00]userdesc_1031%[-]会心伤害，风蜈降目标[00ff00]userdesc_1041[-]点闪避，墨蛛造成[00ff00]userdesc_1051[-]次毒攻
4318	召唤风蜈	毒虫的攻击力=主角攻击力*[00ff00]callnpc_damage2%[-]。灵蛇[00ff00]userdesc_1011%[-]几率造成[00ff00]userdesc_1012/15[-]秒致缠，碧蟾降目标[00ff00]userdesc_1021[-]点木抗，赤蝎增加主角[00ff00]userdesc_1031%[-]会心伤害，风蜈降目标[00ff00]userdesc_1041[-]点闪避，墨蛛造成[00ff00]userdesc_1051[-]次毒攻
4320	召唤墨蜘	毒虫的攻击力=主角攻击力*[00ff00]callnpc_damage2%[-]。灵蛇[00ff00]userdesc_1011%[-]几率造成[00ff00]userdesc_1012/15[-]秒致缠，碧蟾降目标[00ff00]userdesc_1021[-]点木抗，赤蝎增加主角[00ff00]userdesc_1031%[-]会心伤害，风蜈降目标[00ff00]userdesc_1041[-]点闪避，墨蛛造成[00ff00]userdesc_1051[-]次毒攻
4334	迷心蛊	每次毒攻造成[00ff00]dotdamage_wood1%[-]基础攻击 + [00ff00]dotdamage_wood2[-]点木系伤害，共[00ff00]userdesc_1091[-]次；受到毒攻伤害提升[00ff00]recdot_wood_p1%[-]并且每半秒有[00ff00]state_zhican_attack1%[-]几率造成[00ff00]state_zhican_attack2/15[-]秒致缠，持续[00ff00]skill_statetime1/15[-]秒
4338	驭毒术	永久提升[00ff00]physics_potentialdamage_p1%[-]基础攻击力、毒攻对护盾的伤害提高[00ff00]add_dotdshield_p2%[-]与[00ff00]state_stun_resistrate1[-]点抗眩晕几率
4339	万蛊蚀心	造成[00ff00]attack_usebasedamage_p1%[-]基础攻击 + [00ff00]attack_wooddamage_v1[-]点木系伤害，并以[00ff00]receive_dot_alldmg1%[-]的伤害比例引爆敌人身上[00ff00]receive_dot_alldmg3%[-]的毒伤，同时有[00ff00]state_zhican_attack1%[-]几率造成[00ff00]state_zhican_attack2/15[-]秒致缠
4341	百毒穿心	提升自己[00ff00]deadlystrike_p1%[-]基础会心几率；造成会心减少召唤毒虫的冷却时间[00ff00]reduce_cd_time_point12/15[-]秒，间隔[00ff00]userdesc_1011/15[-]秒
4343	高级笛咒	提升[五毒笛咒]每次毒攻[00ff00]userdesc_1011/10%[-]基础攻击 + [00ff00]userdesc_1012[-]点木系伤害
