SkillId	SkillName	Property	SkillType	MeleeForm	StartPosType	StartDirType	Icon	IconAtlas	WaitTime	ChildID	ChildCount	MissileForm	MSGenerate	MSGenerateParam	Relation	TimePerCast	IsUseAR	Series	CastActionId	ActionEventID	ActionFrontPer	ActionBackPer	StateEffectId	SkillStyle	IsMelee	StatePriority	StateType	StateTime	StartSkillID	FlySkillId	FlyEventInterval	FlyActEventId	FlyActId	HitSkillID	HitSkillID2	VanishedSkillId	EventSkillLevel	AttackRadius	ClassName	MaxUsePoint	UsePointRecover	Param1	Param1Des	Param2	Param2Des	Param3	Param3Des	Param4	Param4Des	Param5	Param5Des	Param6	Param6Des	CostType	CostValue	FlagAddLevel	FactionLimit	ReqLevel	IsLinkSubSkill	IsAura	Desc	SelectorRange	SelectorType	CollisionSkillId	TargetSelf	DeathActEventID	AttackAnger	CastSoundID	AcceSpeedInfo1	AcceSpeedInfo2	AcceSpeedInfo3	InitSpeed	CastEffectRestId	NotChangeActFrame	NotChangeDir	CanDoSkillPri	UseLimitType	IgnoreObstacleJump	IsActPerFrame	IsPeaceCanUse	IsNotJumpObstacle	IsIgnoreInvincible	IsOnlySyncSelf	IsShareDmgRecord	RemoveWhenSelfDead	RemoveWhenTargetDead	SkillStateWeapon
4005	迷影纵_被动	门派技能	3				Tangmen_bd05	UI/Atlas/SkillIcon/TM_Skill.prefab							self	0		2	1									0											tm_myz_child																		9	1			[被动辅助]  唐门基础内功，提高基本战斗能力																										
4006	缠身刺	门派技能	5		1		TangmenSkill_02	UI/Atlas/SkillIcon/TM_Skill.prefab		4006	1				enemy	90		2	21	4006				skill_remote				0								4064	-1	800	tm_dgc	100	100																9	1			[远程攻击]  在指定位置埋设陷阱，陷阱1.4秒后成型，当敌人踩中时成型后的陷阱时会引爆造成范围伤害，附带致缠与定身效果，可累计多次使用				1											1											
4007	缠身刺_爆炸伤害	门派技能	5				TangmenSkill_02	UI/Atlas/SkillIcon/TM_Skill.prefab		4007	1				enemy	0	1	2	21	1				skill_remote				0									-1	200	tm_dgc_child																		9	1																													
4008	暴雨梨花	门派技能	5		1		TangmenSkill_03	UI/Atlas/SkillIcon/TM_Skill.prefab		4008	1				enemy	150	1	2	23	4008				skill_remote				0									-1	800	tm_bylh	100	100																9	1			[远程攻击]  对目标点造成小范围伤害，可连续使用数次															1											
4009	迷影纵.含沙射影	门派技能	5		1		TangmenSkill_03	UI/Atlas/SkillIcon/TM_Skill.prefab	5	4009	8	3			enemy	0	1	2	23	4009				skill_trigger				0									-1	800	tm_myz_dmg			-400															9	1																		1								1			
4010	迷影纵	门派技能	1	2			Tangmen_bd03	UI/Atlas/SkillIcon/TM_Skill.prefab	6						enemy	90		2	22	4010	2	4		logic,buff_remote				0										550	tm_myz			1	动作最少帧		到目标点的距离	550	冲刺的长度										9	1			[主动技]  唐门独步武林的顶尖轻功，来去如同鬼魅，可主动解除属性和负面效果并向目标方向瞬间移动；习得此技能后，暴雨梨花、缠身刺和九宫飞星会在击中时自动释放[8dccf7]<含沙射影>[-]，发射额外的8枚飞镖攻击大范围的敌人											400		1		1			1								
4011	心魄	门派技能	3				Tangmen_bd05	UI/Atlas/SkillIcon/TM_Skill.prefab							self	0		2	1									0											tm_xp																		9	1			[被动辅助]  唐门基础内功，提高基本战斗能力																										
4012	九宫飞星	门派技能.表现	5		2		TangmenSkill_04	UI/Atlas/SkillIcon/TM_Skill.prefab		4012	9	3			enemy	360	1	2	24	4012				skill_remote				0	4013									800	tm_jgfx			200															9	1			[远程攻击]  向目标射出九枚追踪飞镖，造成大量伤害															1											
4013	九宫飞星_子1.伤害	门派技能	5		2		TangmenSkill_04	UI/Atlas/SkillIcon/TM_Skill.prefab	6	4013	9	3			enemy	0	1	2	24	1				skill_remote				0										800	tm_jgfx_child			200															9	1																													
4015	淬毒术	门派技能	4				Tangmen_bd01	UI/Atlas/SkillIcon/TM_Skill.prefab		4015	1				self	0		2	1	1			4015	aura				45	4016										tm_cds																		9	1		1	[被动辅助]  增加自身攻击力与会心伤害，增加附近队友会心伤害																										
4016	淬毒术_队友	门派技能	4				Tangmen_bd01	UI/Atlas/SkillIcon/TM_Skill.prefab		4016	1				teamnoself	0		2	1	1			4016	aura_ex				45											tm_cds_team																		9	1		1																											
4017	高级暗器	门派技能	3				Tangmen_bd02	UI/Atlas/SkillIcon/TM_Skill.prefab							self	0		2	1									0											tm_gjaq																		9	1			[被动辅助]  提升[唐门暗器]的攻击力																										
4018	高级暗器_子	门派技能	5		1		Tangmen_bd02	UI/Atlas/SkillIcon/TM_Skill.prefab		4001	1				enemy	0		2	16	1				show				0										800	tm_gjaq_child																		9	1			[被动辅助]																										
4019	心眼	门派技能	3				Tangmen_bd06	UI/Atlas/SkillIcon/TM_Skill.prefab							self	0		2	1									0											tm_xy																		9	1			[被动辅助]  技能命中后增加近远程伤害抗性，持续一定时间																										
4020	心眼_子.技能抗性加成	门派技能	2				Tangmen_bd06	UI/Atlas/SkillIcon/TM_Skill.prefab							self	0		2	16	1			4020	logic				0										1000	tm_xy_child																		9	1			[主动技]																										
4022	暴雨梨花_散镖2_作废	门派技能	5		1		TangmenSkill_03	UI/Atlas/SkillIcon/TM_Skill.prefab	10	4009	8	3			enemy	0	1	2	23	1				skill_remote				0										800	tm_myz_dmg																		9	1																		1								1			
4024	心魔	门派技能	3				Tangmen_bd04	UI/Atlas/SkillIcon/TM_Skill.prefab							self	0		2	1									0											tm_xm																		9	1			[被动辅助]  唐门镇派心法，全面提升战斗能力																										
4025	九宫飞星_子2.表现	门派技能	5		2		TangmenSkill_04	UI/Atlas/SkillIcon/TM_Skill.prefab		4025	9	3			enemy	0	1	2	24	1				logic				0										800	empty																		9	1																													
4026	九宫飞星_子3.表现	门派技能	5		2		TangmenSkill_04	UI/Atlas/SkillIcon/TM_Skill.prefab		4026	9	3			enemy	0	1	2	24	1				logic				0										800	empty																		9	1																													
4027	移形换影	门派技能	3				Tangmen_bd07	UI/Atlas/SkillIcon/TM_Skill.prefab							self	0		2	1									0											tm_yxhy																		9	1			[被动辅助]  受到伤害导致生命下降至低于50%时，有一定几率进入隐身，清除并免疫负面和属性效果，大幅缩短主动技能剩余冷却时间；同时在原地留下假身迷惑敌人																										
4028	移形换影_隐身	门派技能	2				Tangmen_bd07	UI/Atlas/SkillIcon/TM_Skill.prefab							self	0		2	16	1			4028	logic				0	4029									1000	tm_yxhy_child1																		9	1			[被动辅助]																										
4029	移形换影_减CD	门派技能	2				Tangmen_bd07	UI/Atlas/SkillIcon/TM_Skill.prefab							self	0		2	16	1				logic				0	4030									1000	tm_yxhy_child2																		9	1			[被动辅助]																										
4030	移形换影_分身	门派技能	2				Tangmen_bd07	UI/Atlas/SkillIcon/TM_Skill.prefab							self	0		2	16	1				logic				0	4031									1000	tm_yxhy_child3																		9	1			[被动辅助]																										
4031	移形换影_分身buff	门派技能	2				Tangmen_bd07	UI/Atlas/SkillIcon/TM_Skill.prefab							self	0		2	16	1				logic				0										1000	tm_yxhy_child4																		9	1			[被动辅助]																										
4032	千机孔雀翎	门派怒气技能	5		2		Tangmen_nq01	UI/Atlas/SkillIcon/TM_Skill.prefab		4032	3	3			enemy	0		2	25	4032				logic				0	4033									1000	empty			200												3	1000		9	1			[怒气技]  全屏布满陷阱，爆炸后对所有敌人造成大量伤害															1											
4033	千机孔雀翎_效果1	怒气技能	5		0		Tangmen_nq01	UI/Atlas/SkillIcon/TM_Skill.prefab	5	4033	4	3			enemy	0		2	16	1				logic				0	4034									1000	empty			400															9	1																													
4034	千机孔雀翎_效果2	怒气技能	5		0		Tangmen_nq01	UI/Atlas/SkillIcon/TM_Skill.prefab	10	4034	6	3			enemy	0		2	16	1				logic				0	4035									1000	empty			600															9	1																													
4035	千机孔雀翎_伤害	门派怒气技能	5		0		Tangmen_nq01	UI/Atlas/SkillIcon/TM_Skill.prefab		4035	1				enemy	0		2	16	1				skill_remote				0										1000	tm_qjkql_child1																		9	1								80002																					
4036	千机孔雀翎_免疫	怒气技能	2				Tangmen_nq01	UI/Atlas/SkillIcon/TM_Skill.prefab							self	0		2	16	1				logic				0										1000	tm_qjkql_child2																		9	1							1																						
4037	初级·缠身刺	门派初级秘籍	3				Tm_mj04	UI/Atlas/SkillIcon/TM_Skill.prefab							self	0		2	1									0											tm_book1																	2	9	1			效果：[8dccf7]<暴雨梨花>[-]或[8dccf7]<九宫飞星>[-]击中时对目标投掷[8dccf7]<缠身刺>[-]																										
4038	初级·暴雨梨花	门派初级秘籍	3				Tm_mj01	UI/Atlas/SkillIcon/TM_Skill.prefab							self	0		2	1									0											tm_book2																	2	9	1			效果：提高[8dccf7]<暴雨梨花>[-]伤害																										
4039	初级·迷影纵	门派初级秘籍	3				Tm_mj02	UI/Atlas/SkillIcon/TM_Skill.prefab							self	0		2	1									0											tm_book3																	2	9	1			效果：永久提高自身基础闪避																										
4041	初级·九宫飞星	门派初级秘籍	3				Tm_mj03	UI/Atlas/SkillIcon/TM_Skill.prefab							self	0		2	1									0											tm_book4																	2	9	1			效果：增加[8dccf7]<九宫飞星>[-]的远距离伤害																										
4042	中级·缠身刺	门派中级秘籍	3				Tm_mj04	UI/Atlas/SkillIcon/TM_Skill.prefab							self	0		2	1									0											tm_book1																	2	9	1			效果：[8dccf7]<暴雨梨花>[-]或[8dccf7]<九宫飞星>[-]击中时对目标投掷[8dccf7]<缠身刺>[-]；增加[8dccf7]<缠身刺>[-]最大布置数量并延长造成的致缠和定身时间																										
4043	中级·暴雨梨花	门派中级秘籍	3				Tm_mj01	UI/Atlas/SkillIcon/TM_Skill.prefab							self	0		2	1									0											tm_book2																	2	9	1			效果：提高[8dccf7]<暴雨梨花>[-]伤害，加快施展速度和冷却速度，并且提高最大累计次数																										
4044	中级·迷影纵	门派中级秘籍	3				Tm_mj02	UI/Atlas/SkillIcon/TM_Skill.prefab							self	0		2	1									0											tm_book3																	2	9	1			效果：永久提高自身基础闪避；使用[8dccf7]<迷影纵>[-]后有几率短时间内闪避提高并免疫负面和眩晕效果																										
4046	中级·迷影纵_增益	门派中级秘籍	2		2		Tm_mj02	UI/Atlas/SkillIcon/TM_Skill.prefab							self	0		2	16	1			4046	buff_attack				0										1000	tm_book3_child2																		9	1																													
4047	中级·九宫飞星	门派中级秘籍	3				Tm_mj03	UI/Atlas/SkillIcon/TM_Skill.prefab							self	0		2	1									0											tm_book4																	2	9	1			效果：减少[8dccf7]<九宫飞星>[-]的冷却时间，提高远距离伤害																										
4048	唐门暗器_散镖1	门派技能	5		1		TangmenSkill_03	UI/Atlas/SkillIcon/TM_Skill.prefab		4048	3	3			enemy	0	1	2	23	1				normal_remote				0										800	tm_pg1			84															9	1																													
4049	唐门暗器_散镖2	门派技能	5		1		TangmenSkill_03	UI/Atlas/SkillIcon/TM_Skill.prefab		4049	3	3			enemy	0	1	2	23	1				normal_remote				0										800	tm_pg2			84															9	1																													
4050	唐门暗器_散镖3	门派技能	5		1		TangmenSkill_03	UI/Atlas/SkillIcon/TM_Skill.prefab		4050	3	3			enemy	0	1	2	23	1				normal_remote				0										800	tm_pg3			84															9	1																													
4051	唐门暗器_散镖4	门派技能	5		1		TangmenSkill_03	UI/Atlas/SkillIcon/TM_Skill.prefab		4051	3	3			enemy	0	1	2	23	1				normal_remote				0										800	tm_pg4			84															9	1																													
4052	高级·缠身刺	门派高级秘籍	3				Tm_mj04	UI/Atlas/SkillIcon/TM_Skill.prefab							self	0		2	1									0											tm_book1																	2	9	1			效果：[8dccf7]<暴雨梨花>[-]或[8dccf7]<九宫飞星>[-]击中时对目标投掷[8dccf7]<缠身刺>[-]；增加[8dccf7]<缠身刺>[-]最大布置数量，延长造成的致缠和定身时间并且有几率移除敌人的增益																										
4054	高级·暴雨梨花	门派高级秘籍	3				Tm_mj01	UI/Atlas/SkillIcon/TM_Skill.prefab							self	0		2	1									0											tm_book2																	2	9	1			效果：提高[8dccf7]<暴雨梨花>[-]伤害，额外提高会心伤害，加快施展速度和冷却速度，并且提高最大累计次数																										
4056	高级·迷影纵	门派高级秘籍	3				Tm_mj02	UI/Atlas/SkillIcon/TM_Skill.prefab							self	0		2	1									0											tm_book3																	2	9	1			效果：永久提高自身基础闪避；使用[8dccf7]<迷影纵>[-]后有几率短时间内闪避提高并免疫负面和眩晕效果；受到攻击时有几率重置冷却时间																										
4057	高级·迷影纵.刷新cd	门派高级秘籍	2		2		Tm_mj02	UI/Atlas/SkillIcon/TM_Skill.prefab							self	0		2	16	1				logic				0										1000	tm_book3_child3																		9	1																													
4059	高级·九宫飞星	门派高级秘籍	3				Tm_mj03	UI/Atlas/SkillIcon/TM_Skill.prefab							self	0		2	1									0											tm_book4																	2	9	1			效果：提高[8dccf7]<九宫飞星>[-]的伤害，减少冷却时间，提高远距离伤害																										
4060	追星逐电	门派技能	3				Tangmen_bd08	UI/Atlas/SkillIcon/TM_Skill.prefab							self	0		2	1									0											tm_zxzd																		9	1			[被动辅助]  对敌人造成会心时，有一定几率使其定身且抗性下降																										
4061	追星逐电_子	门派技能	5		1		Tangmen_bd08	UI/Atlas/SkillIcon/TM_Skill.prefab		4061	1				enemy	0		2	16	1				control				0										800	tm_zxzd_child																		9	1			[被动辅助]																										
4062	高级·缠身刺.移除增益	门派高级秘籍	2		1		Tm_mj04	UI/Atlas/SkillIcon/TM_Skill.prefab							enemy	0		2	16	1				control				0										1000	tm_book1_child3																		9	1																													
4063	初级·缠身刺子.子弹击中释放缠身刺	门派初级秘籍	5		1		TangmenSkill_02	UI/Atlas/SkillIcon/TM_Skill.prefab		4063	1				enemy	0	0	2	16	1				logic				0						4064			-2	1000	tm_book1_child1																		9	1																													
4064	缠身刺.地面陷阱	门派技能	5				TangmenSkill_02	UI/Atlas/SkillIcon/TM_Skill.prefab		4064	1				enemy	0	0	2	21	4006				logic				0								4007	-1	1000	tm_dgc_real																		9	1			ps.由于秘籍调用缠身刺的问题，只能把这里变成定点技能，主技能用击中自身触发真实的缠身刺																										
4101	昆仑剑法	门派技能	5		2		KunlunSkill_01	UI/Atlas/SkillIcon/KL_Skill.prefab		4101	1				enemy	0	1	5	16	4101				normal_melee	1			0										250	kl_pg1																		10	1			[普通攻击]  昆仑派基础剑法。近距离攻击目标，对身前小范围造成伤害																										
4102	昆仑剑法2	门派技能	5		2		KunlunSkill_01	UI/Atlas/SkillIcon/KL_Skill.prefab		4102	1				enemy	0	1	5	17	4102				normal_melee	1			0										250	kl_pg2																		10	1	1		[普通攻击]  昆仑派基础剑法。近距离攻击目标，对身前小范围造成伤害																										
4103	昆仑剑法3	门派技能	5		2		KunlunSkill_01	UI/Atlas/SkillIcon/KL_Skill.prefab		4103	1				enemy	0	1	5	18	4103				normal_melee	1			0										250	kl_pg3																		10	1	1		[普通攻击]  昆仑派基础剑法。近距离攻击目标，对身前小范围造成伤害					80001																					
4104	昆仑剑法4	门派技能	5		2		KunlunSkill_01	UI/Atlas/SkillIcon/KL_Skill.prefab		4104	1				enemy	0	1	5	19	4104				normal_melee	1			0										250	kl_pg4																		10	1	1		[普通攻击]  昆仑派基础剑法。近距离攻击目标，对身前小范围造成伤害					80001																					
4106	仙人指路	门派技能	1	2			KunlunSkill_02	UI/Atlas/SkillIcon/KL_Skill.prefab	6						enemy	120	1	5	21	4106				skill_melee	1			0										800	kl_xrzl			4	动作最少帧		到目标点的距离	800	冲刺的长度										10	1			[近程攻击]  朝指定方向冲刺一段距离，对路径上的所有敌人造成伤害，可累计使用次数					80002			0|1|82	-7|83|100		250		1		1			1								
4107	仙人指路_子	门派技能	5		2		KunlunSkill_02	UI/Atlas/SkillIcon/KL_Skill.prefab		4107	1				enemy	0	1	5	21	4107				skill_melee	1			0										800	kl_xrzl_child																		10	1																		1											
4108	混沌剑阵	门派技能	5		2		KunlunSkill_03	UI/Atlas/SkillIcon/KL_Skill.prefab		4108	1				enemy	300	1	5	22	4108				skill_melee	1			0										600	kl_hdjz			150															10	1			[近程攻击]  激活剑阵，持续对自身周围的人造成伤害															1											
4109	啸风三连击子.aoe伤害	门派技能	5		1		Kunlun_bd04	UI/Atlas/SkillIcon/KL_Skill.prefab		4109	1				enemy	225	1	5	1					skill_melee	1			0										1000	kl_xfsl_child																		10	1																		1											
4110	啸风三连击	门派技能	5		2		Kunlun_bd04	UI/Atlas/SkillIcon/KL_Skill.prefab		4110	3	2	2	2	enemy	225	1	5	23	4110				skill_melee	1			0						4109			-1	700	kl_xfsl			-140	离圆心距离	6	每个子弹间隔的角度，总角度为64°=平常的360°												10	1			[近程攻击]  中距离朝目标放3道跟踪旋风，击中后造成范围伤害和眩晕															1											
4111	醉仙错骨	门派技能	3				Kunlun_bd06	UI/Atlas/SkillIcon/KL_Skill.prefab							self	0		5	1						1			0											kl_zxcg																		10	1			[被动辅助]  昆仑基础内功，提高基本战斗能力																										
4112	雷动九天	门派技能	5		1		KunlunSkill_04	UI/Atlas/SkillIcon/KL_Skill.prefab		4112	1	4			enemy	450	1	5	24	4112				skill_melee	1			0						4114				700	kl_ldjt			5	弹射的总次数	1	是否目标位置搜索	1500	搜索的范围（直径 cm）	0	每个人重复的次数（填0是不限制）								10	1			[近程攻击]  对目标敌方及其附近敌方依次释放落雷造成伤害和眩晕，伤害依次递增															1											
4113	雷动九天2轮.作废	门派技能	5		1		KunlunSkill_04	UI/Atlas/SkillIcon/KL_Skill.prefab		4113	1	4			enemy	0		5	24	1				logic	1			0						4114				700	empty			4	弹射的总次数	1	是否目标位置搜索	800	搜索的范围（直径 cm）	1	每个人重复的次数（填0是不限制）								10	1			[主动技]  对目标敌方及其附近敌方依次释放落雷造成伤害并眩晕，伤害递减																										
4114	雷动九天2轮_地裂效果	门派技能	5		0		KunlunSkill_04	UI/Atlas/SkillIcon/KL_Skill.prefab		4114	1				enemy	0		5	24	1				logic	1			0										700	empty																		10	1																													
4115	御风行	门派技能	3				Kunlun_bd05	UI/Atlas/SkillIcon/KL_Skill.prefab							self	0		5	1						1			0											kl_yfx																		10	1			[被动辅助]  昆仑派内功心法，受击时有几率生成护盾保护自身																										
4116	高级剑法	门派技能	3				Kunlun_bd01	UI/Atlas/SkillIcon/KL_Skill.prefab							self	0		5	1						1			0											kl_gjjf																		10	1			[被动辅助]  提升普攻[昆仑剑法]的威力与自身造眩晕的时间																										
4117	高级剑法_子	门派技能	5		1		Kunlun_bd01	UI/Atlas/SkillIcon/KL_Skill.prefab		4101	1				enemy	0		5	16					show	1			0										800	kl_gjjf_child																		10	1																		1											
4118	混元乾坤	门派技能	3				Kunlun_bd02	UI/Atlas/SkillIcon/KL_Skill.prefab							self	0		5	1						1			0											kl_hyqk																		10	1			[被动辅助]  每次攻击命中目标提高自身偷取生命，同时降低敌人生命回复效率和移动速度，效果可叠加																										
4119	混元乾坤_提高吸血	门派技能	2				Kunlun_bd02	UI/Atlas/SkillIcon/KL_Skill.prefab							self	0		5	16	1			4119	buff_attack	1			0										1000	kl_hyqk_child1																		10	1																													
4120	混元乾坤_降低生命回复效率和跑速	门派技能	2				Kunlun_bd02	UI/Atlas/SkillIcon/KL_Skill.prefab							enemy	0		5	16	1			4120	curse	1			0	4119									1000	kl_hyqk_child2																		10	1																													
4121	御风行.护盾	门派技能	2				Kunlun_bd05	UI/Atlas/SkillIcon/KL_Skill.prefab							self	0		5	16	1			4121	logic	1	1		0										1000	kl_yfx_child																		10	1																													
4124	霜傲昆仑	门派技能	3				Kunlun_bd03	UI/Atlas/SkillIcon/KL_Skill.prefab							self	0		5	1						1			0											kl_sakl																		10	1			[被动辅助]  昆仑镇派心法，全面提升战斗能力																										
4128	昆虚坠无锋	门派怒气技能	5		2		Kunlun_nq01	UI/Atlas/SkillIcon/KL_Skill.prefab		4128	1				enemy	0		5	25	4128				skill_melee	1			0									-1	1000	kl_kxzwf															3	1000		10	1			[怒气技]  以极快速度冲刺多次后手持重剑朝地插下，对全屏敌人造成大量伤害					80001										1											
4129	昆虚坠无锋_子(免疫)	门派怒气技能	2				Kunlun_nq01	UI/Atlas/SkillIcon/KL_Skill.prefab							self	0		5	16	1				logic	1			0										1000	kl_kxzwf_child																		10	1			[主动技]				1																						
4130	一气三清	门派技能	3				Kunlun_bd07	UI/Atlas/SkillIcon/KL_Skill.prefab							self	0		5	1						1			0											kl_yqsq																		10	1			[被动辅助]  受到伤害导致生命下降至低于50%时，有一定几率以真气护体吸收一定的伤害，触发时附近敌人越多，吸收伤害越多																										
4131	一气三清_子.护盾&减伤	门派技能	2		2		Kunlun_bd07	UI/Atlas/SkillIcon/KL_Skill.prefab			1				self	0		5	16	1			4131	logic	1	1		0										1000	kl_yqsq_child																		10	1							1																						
4132	一气三清.aoehitskill	门派技能	5		2		Kunlun_bd07	UI/Atlas/SkillIcon/KL_Skill.prefab		4132	1				enemy	0		5	16	1				logic	1			0	4131					4131			-1	1000	empty																		10	1							1																						
4133	初级·仙人指路	门派初级秘籍	3				Kl_mj03	UI/Atlas/SkillIcon/KL_Skill.prefab							self	0		5	1						1			0											kl_book1																	2	10	1			效果：[8dccf7]<仙人指路>[-]击中后提高自身基础会心几率和造成眩晕的时间																										
4134	初级·仙人指路_buff.会心加眩晕	门派初级秘籍	2		2		Kl_mj03	UI/Atlas/SkillIcon/KL_Skill.prefab							self	0		5	16	1			4134	buff_attack	1			0										1000	kl_book1_child1																		10	1																													
4135	初级·啸风三连击	门派初级秘籍	3				Kl_mj02	UI/Atlas/SkillIcon/KL_Skill.prefab							self	0		5	1						1			0											kl_book2																	2	10	1			效果：[8dccf7]<啸风三连击>[-]伤害转化为生命回复，并且跟踪旋风有几率将敌人拉回																										
4136	初级·混沌剑阵	门派初级秘籍	3				Kl_mj01	UI/Atlas/SkillIcon/KL_Skill.prefab							self	0		5	1						1			0											kl_book3																	2	10	1			效果：延长[8dccf7]<混沌剑阵>[-]的持续时间																										
4138	初级·雷动九天	门派初级秘籍	3				Kl_mj04	UI/Atlas/SkillIcon/KL_Skill.prefab							self	0		5	1						1			0											kl_book4																	2	10	1			效果：提高[8dccf7]<雷动九天>[-]的伤害																										
4139	中级·仙人指路	门派中级秘籍	3				Kl_mj03	UI/Atlas/SkillIcon/KL_Skill.prefab							self	0		5	1						1			0											kl_book1																	2	10	1			效果：[8dccf7]<仙人指路>[-]击中后提高自身基础会心几率和造成眩晕的时间；提高伤害，并且释放[8dccf7]<仙人指路>[-]后清除并免疫迟缓和负面效果																										
4140	中级·仙人指路_buff.免控	门派中级秘籍	2		2		Kl_mj03	UI/Atlas/SkillIcon/KL_Skill.prefab							self	0		5	16	1			4140	buff_attack	1			0										1000	kl_book1_child2																		10	1																													
4141	中级·啸风三连击	门派中级秘籍	3				Kl_mj02	UI/Atlas/SkillIcon/KL_Skill.prefab							self	0		5	1						1			0											kl_book2																	2	10	1			效果：[8dccf7]<啸风三连击>[-]伤害提高，并且伤害转化为生命回复；跟踪旋风有几率将敌人拉回																										
4142	中级·混沌剑阵	门派中级秘籍	3				Kl_mj01	UI/Atlas/SkillIcon/KL_Skill.prefab							self	0		5	1						1			0											kl_book3																	2	10	1			效果：提高[8dccf7]<混沌剑阵>[-]的持续时间；[8dccf7]<混沌剑阵>[-]击中敌人后使其基础抗性下降																										
4143	中级·混沌剑阵debuff	门派中级秘籍	2		1		Kl_mj01	UI/Atlas/SkillIcon/KL_Skill.prefab							enemy	0		5	16	1			4143	curse	1			0										1000	kl_book3_child2																		10	1																													
4144	中级·雷动九天	门派中级秘籍	3				Kl_mj04	UI/Atlas/SkillIcon/KL_Skill.prefab							self	0		5	1						1			0											kl_book4																	2	10	1			效果：提高[8dccf7]<雷动九天>[-]的伤害，减少冷却时间																										
4145	高级·仙人指路	门派高级秘籍	3				Kl_mj03	UI/Atlas/SkillIcon/KL_Skill.prefab							self	0		5	1						1			0											kl_book1																	2	10	1			效果：[8dccf7]<仙人指路>[-]击中后提高自身基础会心几率和造成眩晕的时间；提高伤害，并且释放[8dccf7]<仙人指路>[-]后清除并免疫迟缓和负面效果；使用[8dccf7]<仙人指路>[-]后，缩短[8dccf7]<啸风三连击>[-]的剩余冷却时间																										
4146	高级·仙人指路_减少啸风三连击cd	门派高级秘籍	2		2		Kl_mj03	UI/Atlas/SkillIcon/KL_Skill.prefab							self	0		5	16	1				logic	1			0										1000	kl_book1_child3																		10	1																													
4147	高级·啸风三连击	门派高级秘籍	3				Kl_mj02	UI/Atlas/SkillIcon/KL_Skill.prefab							self	0		5	1						1			0											kl_book2																	2	10	1			效果：[8dccf7]<啸风三连击>[-]伤害提高，并且伤害转化为生命回复；跟踪旋风有几率将敌人拉回；击中后一段时间降低敌人基础闪避、属性和负面效果几率抗性																										
4149	高级·混沌剑阵	门派高级秘籍	3				Kl_mj01	UI/Atlas/SkillIcon/KL_Skill.prefab							self	0		5	1						1			0											kl_book3																	2	10	1			效果：提高[8dccf7]<混沌剑阵>[-]的持续时间；[8dccf7]<混沌剑阵>[-]击中敌人后使其基础抗性下降；混沌剑阵开启后，受到的远程伤害降低																										
4150	高级·混沌剑阵自身减伤	门派高级秘籍	2		2		Kl_mj01	UI/Atlas/SkillIcon/KL_Skill.prefab							self	0		5	16	1			4150	buff_attack	1			0										1000	kl_book3_child3																		10	1																													
4151	高级·雷动九天	门派高级秘籍	3				Kl_mj04	UI/Atlas/SkillIcon/KL_Skill.prefab							self	0		5	1						1			0											kl_book4																	2	10	1			效果：提高[8dccf7]<雷动九天>[-]的伤害威力，减少冷却时间；每次击中后缩短仙人指路和啸风三连击的剩余冷却时间，同时使自身清除并免疫属性效果																										
4152	天清地浊	门派技能	3				Kunlun_bd08	UI/Atlas/SkillIcon/KL_Skill.prefab							self	0		1	1						1			0											kl_tqdz																		10	1			[被动辅助] 周围敌人越少时，自身攻击速度和攻击力越高；周围敌人越多时，自身闪避和抗性越高																										
4153	天清地浊_子	门派技能	2				Kunlun_bd08	UI/Atlas/SkillIcon/KL_Skill.prefab							self	0		1	16	1			4153	aura	1			0										1000	kl_tqdz_child																		10	1																													
4154	初级·啸风三连击拉回	门派初级秘籍	2		1		Kl_mj02	UI/Atlas/SkillIcon/KL_Skill.prefab							enemy	0		5	16	1				control	1			0										1000	kl_book2_child1																		10	1																													
4155	初级·啸风三连击减效果抗性	门派高级秘籍	2		1		Kl_mj02	UI/Atlas/SkillIcon/KL_Skill.prefab							enemy	0		5	16	1			4155	curse	1			0										1000	kl_book2_child3																		10	1																													
4156	高级·雷动九天_免控加减少仙人指路技能cd	门派高级秘籍	2		2		Kl_mj01	UI/Atlas/SkillIcon/KL_Skill.prefab							self	0		5	16	1			4156	buff_attack	1			0										1000	kl_book4_child3																		10	1																													
4157	测试.测试新hitskill	门派技能	5		1		CuiyanSkill_02	UI/Atlas/SkillIcon/CY_Skill.prefab	5	4157	1				enemy	0	1	3	21	1				skill_remote				0							4158			700	test_hitcount																			1			范围攻击对击中的目标释放跟踪子弹，等级影响击中主子弹目标数，主技能可击中空中敌人															1											
4158	测试.测试新hitskill.子	门派技能	5		2		TangmenSkill_01	UI/Atlas/SkillIcon/TM_Skill.prefab		4158	1	1			enemy	0	1	2	16	4001				normal_remote				0										700	test_dmg																			1																													
4159	测试.测试属性叠加上限	门派技能	2		2		TianshanSkill_04	UI/Atlas/SkillIcon/TS_Skill.prefab		4611	1				self	0		3	23	4611			4632	buff_ex				0										1000	test_bufflayer																			1			buff可叠加n层，属性可叠加m层;等级1~3为3中buff时间叠加模式				1											1											
4201	丐帮掌法	门派技能	5		2		GaibangSkill_01	UI/Atlas/SkillIcon/GB_Skill.prefab		4201	1				enemy	0	1	4	16	4201				normal_melee	1			0										250	gb_pg1																		11	1			[普通攻击]  丐帮基础掌法。近距离攻击目标，对身前小范围造成伤害																										
