GroupID	NpcID	Desc	NpcLevel	PosX	PosY	Rate	SoulStoneID	PlayerAwardID	ValueParam	KinItemAwardID	MJSoulStoneID	IsFalse	Mask	OpenTrap	LingPai	CalcValueType	IsRecordDeath	ExtRandomItemID1	ExtRandomItemID2	ExtRandomItemID3	ValueGroupID	NpcMaxLife	LastAwardID	CallEventID
764	1998	撼天熊皇	80	11715	11056	1		32																
765	1999	紫背鳄皇	80	3349	9233	1		33																
765	1999	紫背鳄皇	80	8629	3901	1		33																
765	1999	紫背鳄皇	80	10996	4794	1		33																
766	1999	紫背鳄皇	80	11733	8588	1		33																
766	1999	紫背鳄皇	80	12632	2386	1		33																
766	1999	紫背鳄皇	80	9287	11864	1		33																
767	1999	紫背鳄皇	80	15722	11849	1		33																
767	1999	紫背鳄皇	80	14898	10039	1		33																
767	1999	紫背鳄皇	80	3887	15149	1		33																
768	1999	紫背鳄皇	80	6501	13256	1		33																
768	1999	紫背鳄皇	80	3857	10535	1		33																
768	1999	紫背鳄皇	80	2637	6614	1		33																
769	1999	紫背鳄皇	80	7352	3369	1		33																
769	1999	紫背鳄皇	80	8677	2966	1		33																
769	1999	紫背鳄皇	80	4717	4445	1		33																
770	1999	紫背鳄皇	80	14314	12141	1		33																
770	1999	紫背鳄皇	80	12566	12113	1		33																
770	1999	紫背鳄皇	80	11313	6587	1		33																
771	1999	紫背鳄皇	80	8141	13643	1		33																
771	1999	紫背鳄皇	80	5208	13469	1		33																
771	1999	紫背鳄皇	80	11452	10141	1		33																
772	1999	紫背鳄皇	80	12423	10424	1		33																
772	1999	紫背鳄皇	80	13749	4840	1		33																
772	1999	紫背鳄皇	80	5301	8143	1		33																
773	115	寒玉鹿王	20	13393	4202	1		47																
773	115	寒玉鹿王	20	12320	4269	1		47																
773	115	寒玉鹿王	20	11142	4449	1		47																
774	115	寒玉鹿王	20	10434	5114	1		47																
774	115	寒玉鹿王	20	8828	4855	1		47																
774	115	寒玉鹿王	20	7753	4287	1		47																
775	115	寒玉鹿王	20	13040	6251	1		47																
775	115	寒玉鹿王	20	12076	7510	1		47																
775	115	寒玉鹿王	20	16091	8227	1		47																
776	115	寒玉鹿王	20	12953	8832	1		47																
776	115	寒玉鹿王	20	12530	10516	1		47																
776	115	寒玉鹿王	20	10868	10841	1		47																
777	115	寒玉鹿王	20	13625	11407	1		47																
777	115	寒玉鹿王	20	11688	13972	1		47																
777	115	寒玉鹿王	20	9850	13252	1		47																
778	115	寒玉鹿王	20	9291	10465	1		47																
778	115	寒玉鹿王	20	7335	12774	1		47																
778	115	寒玉鹿王	20	3874	12250	1		47																
779	115	寒玉鹿王	20	5709	10721	1		47																
779	115	寒玉鹿王	20	2857	9263	1		47																
779	115	寒玉鹿王	20	4608	8165	1		47																
780	115	寒玉鹿王	20	6082	5983	1		47																
780	115	寒玉鹿王	20	4674	3757	1		47																
780	115	寒玉鹿王	20	4610	6214	1		47																
781	116	大地狼王	20	12435	4096	1		48																
781	116	大地狼王	20	13406	4222	1		48																
781	116	大地狼王	20	13173	5953	1		48																
782	116	大地狼王	20	13068	7853	1		48																
782	116	大地狼王	20	12899	9711	1		48																
782	116	大地狼王	20	12097	10576	1		48																
783	116	大地狼王	20	11865	11484	1		48																
783	116	大地狼王	20	12625	12117	1		48																
783	116	大地狼王	20	11189	13383	1		48																
784	116	大地狼王	20	10830	12307	1		48																
784	116	大地狼王	20	9669	10998	1		48																
784	116	大地狼王	20	9479	12054	1		48																
785	116	大地狼王	20	7580	13088	1		48																
785	116	大地狼王	20	5511	12581	1		48																
785	116	大地狼王	20	7094	11336	1		48																
786	116	大地狼王	20	5004	9521	1		48																
786	116	大地狼王	20	5954	9626	1		48																
786	116	大地狼王	20	5490	8254	1		48																
787	116	大地狼王	20	5047	7431	1		48																
787	116	大地狼王	20	7685	7621	1		48																
787	116	大地狼王	20	7706	6460	1		48																
788	116	大地狼王	20	8888	5046	1		48																
788	116	大地狼王	20	6292	4054	1		48																
788	116	大地狼王	20	4730	5489	1		48																
789	1455	白眉猴王	20	14050	4167	1		49																
789	1455	白眉猴王	20	13126	3970	1		49																
789	1455	白眉猴王	20	11662	4291	1		49																
790	1455	白眉猴王	20	12492	5996	1		49																
790	1455	白眉猴王	20	12570	7771	1		49																
790	1455	白眉猴王	20	11380	8747	1		49																
791	1455	白眉猴王	20	12336	9488	1		49																
791	1455	白眉猴王	20	10775	10873	1		49																
791	1455	白眉猴王	20	12823	11380	1		49																
792	1455	白眉猴王	20	11595	12453	1		49																
792	1455	白眉猴王	20	10561	12746	1		49																
792	1455	白眉猴王	20	9215	12668	1		49																
793	1455	白眉猴王	20	8493	11887	1		49																
793	1455	白眉猴王	20	6406	12433	1		49																
793	1455	白眉猴王	20	5431	14150	1		49																
794	1455	白眉猴王	20	3964	11538	1		49																
794	1455	白眉猴王	20	5493	10070	1		49																
794	1455	白眉猴王	20	4943	8969	1		49																
795	1455	白眉猴王	20	6125	7685	1		49																
795	1455	白眉猴王	20	3169	7053	1		49																
795	1455	白眉猴王	20	4474	5810	1		49																
796	1455	白眉猴王	20	5982	4363	1		49																
796	1455	白眉猴王	20	8979	5484	1		49																
796	1455	白眉猴王	20	7776	3527	1		49																
797	118	九尾狐王	40	11946	3914	1		50																
797	118	九尾狐王	40	14095	4738	1		50																
797	118	九尾狐王	40	13916	6189	1		50																
798	118	九尾狐王	40	12519	5920	1		50																
798	118	九尾狐王	40	11193	5437	1		50																
798	118	九尾狐王	40	8291	4165	1		50																
799	118	九尾狐王	40	4727	3448	1		50																
799	118	九尾狐王	40	4010	4863	1		50																
799	118	九尾狐王	40	3133	7031	1		50																
800	118	九尾狐王	40	6790	8199	1		50																
800	118	九尾狐王	40	9513	8558	1		50																
800	118	九尾狐王	40	11208	9454	1		50																
801	118	九尾狐王	40	11012	10693	1		50																
801	118	九尾狐王	40	10116	11622	1		50																
801	118	九尾狐王	40	8893	12649	1		50																
802	118	九尾狐王	40	8111	12030	1		50																
802	118	九尾狐王	40	5763	12209	1		50																
802	118	九尾狐王	40	4329	12079	1		50																
803	118	九尾狐王	40	4068	10367	1		50																
803	118	九尾狐王	40	5731	10546	1		50																
803	118	九尾狐王	40	4753	9422	1		50																
804	118	九尾狐王	40	4345	8770	1		50																
804	118	九尾狐王	40	8535	9666	1		50																
804	118	九尾狐王	40	8828	3162	1		50																
805	1456	双首异兽	40	7481	1253	1		51																
805	1456	双首异兽	40	5734	1534	1		51																
805	1456	双首异兽	40	5937	3094	1		51																
806	1456	双首异兽	40	8121	4373	1		51																
806	1456	双首异兽	40	10211	3749	1		51																
806	1456	双首异兽	40	10711	5496	1		51																
807	1456	双首异兽	40	10243	6682	1		51																
807	1456	双首异兽	40	9247	7714	1		51																
807	1456	双首异兽	40	12496	6972	1		51																
808	1456	双首异兽	40	10082	9126	1		51																
808	1456	双首异兽	40	11568	10537	1		51																
808	1456	双首异兽	40	10268	11298	1		51																
809	1456	双首异兽	40	8337	13266	1		51																
809	1456	双首异兽	40	6350	11149	1		51																
809	1456	双首异兽	40	5403	10035	1		51																
810	1456	双首异兽	40	3008	9961	1		51																
810	1456	双首异兽	40	3119	12004	1		51																
810	1456	双首异兽	40	2822	8346	1		51																
811	1456	双首异兽	40	3973	6099	1		51																
811	1456	双首异兽	40	3231	4910	1		51																
811	1456	双首异兽	40	2748	3926	1		51																
812	1456	双首异兽	40	4011	3276	1		51																
812	1456	双首异兽	40	4883	2292	1		51																
812	1456	双首异兽	40	8337	10555	1		51																
813	117	奔焰豹王	40	4457	13050	1		52																
813	117	奔焰豹王	40	2263	11084	1		52																
813	117	奔焰豹王	40	4934	11231	1		52																
814	117	奔焰豹王	40	6710	12045	1		52																
814	117	奔焰豹王	40	8029	11459	1		52																
814	117	奔焰豹王	40	10823	15116	1		52																
815	117	奔焰豹王	40	16180	11431	1		52																
815	117	奔焰豹王	40	12447	11903	1		52																
815	117	奔焰豹王	40	13504	9497	1		52																
816	117	奔焰豹王	40	10799	10259	1		52																
816	117	奔焰豹王	40	10822	8969	1		52																
816	117	奔焰豹王	40	12135	7956	1		52																
817	117	奔焰豹王	40	11490	6436	1		52																
817	117	奔焰豹王	40	10984	4963	1		52																
817	117	奔焰豹王	40	13885	3857	1		52																
818	117	奔焰豹王	40	12544	5815	1		52																
818	117	奔焰豹王	40	8377	4974	1		52																
818	117	奔焰豹王	40	6017	4114	1		52																
819	117	奔焰豹王	40	6635	6143	1		52																
819	117	奔焰豹王	40	4474	5768	1		52																
819	117	奔焰豹王	40	4937	7708	1		52																
820	117	奔焰豹王	40	9794	11021	1		52																
820	117	奔焰豹王	40	14032	13983	1		52																
820	117	奔焰豹王	40	9531	4213	1		52																
821	119	定海金刚	60	12686	4053	1		53																
821	119	定海金刚	60	8601	3804	1		53																
821	119	定海金刚	60	10270	5913	1		53																
822	119	定海金刚	60	14390	6103	1		53																
822	119	定海金刚	60	11651	7148	1		53																
822	119	定海金刚	60	12875	8377	1		53																
823	119	定海金刚	60	12206	9378	1		53																
823	119	定海金刚	60	12676	10625	1		53																
823	119	定海金刚	60	12922	12092	1		53																
824	119	定海金刚	60	9217	12217	1		53																
824	119	定海金刚	60	8485	14259	1		53																
824	119	定海金刚	60	9433	13125	1		53																
825	119	定海金刚	60	6195	13854	1		53																
825	119	定海金刚	60	5810	12845	1		53																
825	119	定海金刚	60	4566	12251	1		53																
826	119	定海金刚	60	5530	11814	1		53																
826	119	定海金刚	60	5742	10783	1		53																
826	119	定海金刚	60	5283	9954	1		53																
827	119	定海金刚	60	3961	10290	1		53																
827	119	定海金刚	60	3975	8502	1		53																
827	119	定海金刚	60	5149	7397	1		53																
828	119	定海金刚	60	3975	6471	1		53																
828	119	定海金刚	60	4638	5628	1		53																
828	119	定海金刚	60	6241	5214	1		53																
829	120	金翅鹏皇	60	12248	4872	1		54																
829	120	金翅鹏皇	60	10718	5118	1		54																
829	120	金翅鹏皇	60	9651	4348	1		54																
830	120	金翅鹏皇	60	10732	6333	1		54																
830	120	金翅鹏皇	60	12079	6824	1		54																
830	120	金翅鹏皇	60	11804	7874	1		54																
831	120	金翅鹏皇	60	7904	4533	1		54																
831	120	金翅鹏皇	60	4942	4299	1		54																
831	120	金翅鹏皇	60	5845	5761	1		54																
832	120	金翅鹏皇	60	4202	5003	1		54																
832	120	金翅鹏皇	60	5087	6809	1		54																
832	120	金翅鹏皇	60	5809	8018	1		54																
833	120	金翅鹏皇	60	3769	8632	1		54																
833	120	金翅鹏皇	60	3931	10293	1		54																
833	120	金翅鹏皇	60	5051	11413	1		54																
834	120	金翅鹏皇	60	4684	12820	1		54																
834	120	金翅鹏皇	60	6476	10811	1		54																
834	120	金翅鹏皇	60	9028	12209	1		54																
835	120	金翅鹏皇	60	9937	11272	1		54																
835	120	金翅鹏皇	60	9788	10119	1		54																
835	120	金翅鹏皇	60	11105	12236	1		54																
836	120	金翅鹏皇	60	11173	9779	1		54																
836	120	金翅鹏皇	60	12245	10580	1		54																
836	120	金翅鹏皇	60	12206	11827	1		54																
837	121	银角犀皇	60	13833	3216	1		55																
837	121	银角犀皇	60	11634	3089	1		55																
837	121	银角犀皇	60	13918	4696	1		55																
838	121	银角犀皇	60	11291	5039	1		55																
838	121	银角犀皇	60	12125	6007	1		55																
838	121	银角犀皇	60	13632	5967	1		55																
839	121	银角犀皇	60	12180	7555	1		55																
839	121	银角犀皇	60	13149	8900	1		55																
839	121	银角犀皇	60	13010	11609	1		55																
840	121	银角犀皇	60	11369	10442	1		55																
840	121	银角犀皇	60	11290	12519	1		55																
840	121	银角犀皇	60	9450	12658	1		55																
841	121	银角犀皇	60	7552	11946	1		55																
841	121	银角犀皇	60	6642	10878	1		55																
841	121	银角犀皇	60	5575	13046	1		55																
842	121	银角犀皇	60	4386	13588	1		55																
842	121	银角犀皇	60	3814	12248	1		55																
842	121	银角犀皇	60	4883	9448	1		55																
843	121	银角犀皇	60	4521	8168	1		55																
843	121	银角犀皇	60	3468	7792	1		55																
843	121	银角犀皇	60	4567	6858	1		55																
844	121	银角犀皇	60	6810	5955	1		55																
844	121	银角犀皇	60	8300	4465	1		55																
844	121	银角犀皇	60	4536	4540	1		55																
845	1997	赤睛虎皇	80	2789	12310	1		56																
845	1997	赤睛虎皇	80	4611	10533	1		56																
845	1997	赤睛虎皇	80	8173	11198	1		56																
846	1997	赤睛虎皇	80	11518	11644	1		56																
846	1997	赤睛虎皇	80	12566	11209	1		56																
846	1997	赤睛虎皇	80	10727	8768	1		56																
847	1997	赤睛虎皇	80	10782	4190	1		56																
847	1997	赤睛虎皇	80	13453	2205	1		56																
847	1997	赤睛虎皇	80	10467	2993	1		56																
848	1997	赤睛虎皇	80	10139	1931	1		56																
848	1997	赤睛虎皇	80	5083	4508	1		56																
848	1997	赤睛虎皇	80	7293	9468	1		56																
849	1997	赤睛虎皇	80	9866	10871	1		56																
849	1997	赤睛虎皇	80	7115	4289	1		56																
849	1997	赤睛虎皇	80	2631	3233	1		56																
850	1997	赤睛虎皇	80	4628	2705	1		56																
850	1997	赤睛虎皇	80	5029	6434	1		56																
850	1997	赤睛虎皇	80	2743	7831	1		56																
851	1997	赤睛虎皇	80	12190	4321	1		56																
851	1997	赤睛虎皇	80	9582	4639	1		56																
851	1997	赤睛虎皇	80	8257	2429	1		56																
852	1997	赤睛虎皇	80	11255	6673	1		56																
852	1997	赤睛虎皇	80	9985	7250	1		56																
852	1997	赤睛虎皇	80	12683	8945	1		56																
853	1998	撼天熊皇	80	3145	14743	1		57																
853	1998	撼天熊皇	80	6004	14357	1		57																
853	1998	撼天熊皇	80	7995	14375	1		57																
854	1998	撼天熊皇	80	8691	12159	1		57																
854	1998	撼天熊皇	80	13645	13372	1		57																
854	1998	撼天熊皇	80	12803	12444	1		57																
855	1998	撼天熊皇	80	10510	12928	1		57																
855	1998	撼天熊皇	80	12110	8161	1		57																
855	1998	撼天熊皇	80	7044	4808	1		57																
856	1998	撼天熊皇	80	5507	5127	1		57																
856	1998	撼天熊皇	80	11940	11682	1		57																
856	1998	撼天熊皇	80	4020	2906	1		57																
857	1998	撼天熊皇	80	6267	2538	1		57																
857	1998	撼天熊皇	80	11889	3254	1		57																
857	1998	撼天熊皇	80	10232	3434	1		57																
858	1998	撼天熊皇	80	14814	13183	1		57																
858	1998	撼天熊皇	80	5117	11933	1		57																
858	1998	撼天熊皇	80	5509	10438	1		57																
859	1998	撼天熊皇	80	10454	7982	1		57																
859	1998	撼天熊皇	80	11161	6001	1		57																
859	1998	撼天熊皇	80	5694	5828	1		57																
860	1998	撼天熊皇	80	13713	3629	1		57																
860	1998	撼天熊皇	80	12418	10331	1		57																
860	1998	撼天熊皇	80	11715	11056	1		57																
861	1999	紫背鳄皇	80	3349	9233	1		58																
861	1999	紫背鳄皇	80	8629	3901	1		58																
861	1999	紫背鳄皇	80	10996	4794	1		58																
862	1999	紫背鳄皇	80	11733	8588	1		58																
862	1999	紫背鳄皇	80	12632	2386	1		58																
862	1999	紫背鳄皇	80	9287	11864	1		58																
863	1999	紫背鳄皇	80	15722	11849	1		58																
863	1999	紫背鳄皇	80	14898	10039	1		58																
863	1999	紫背鳄皇	80	3887	15149	1		58																
864	1999	紫背鳄皇	80	6501	13256	1		58																
864	1999	紫背鳄皇	80	3857	10535	1		58																
864	1999	紫背鳄皇	80	2637	6614	1		58																
865	1999	紫背鳄皇	80	7352	3369	1		58																
865	1999	紫背鳄皇	80	8677	2966	1		58																
865	1999	紫背鳄皇	80	4717	4445	1		58																
866	1999	紫背鳄皇	80	14314	12141	1		58																
866	1999	紫背鳄皇	80	12566	12113	1		58																
866	1999	紫背鳄皇	80	11313	6587	1		58																
867	1999	紫背鳄皇	80	8141	13643	1		58																
867	1999	紫背鳄皇	80	5208	13469	1		58																
867	1999	紫背鳄皇	80	11452	10141	1		58																
868	1999	紫背鳄皇	80	12423	10424	1		58																
868	1999	紫背鳄皇	80	13749	4840	1		58																
868	1999	紫背鳄皇	80	5301	8143	1		58																
869	2217	冰鳞蜥皇	100	10606	4809	1		59																
869	2217	冰鳞蜥皇	100	9521	3932	1		59																
869	2217	冰鳞蜥皇	100	8614	3658	1		59																
870	2217	冰鳞蜥皇	100	7531	3806	1		59																
870	2217	冰鳞蜥皇	100	5405	4219	1		59																
870	2217	冰鳞蜥皇	100	2021	2573	1		59																
871	2217	冰鳞蜥皇	100	2421	4507	1		59																
871	2217	冰鳞蜥皇	100	2303	4957	1		59																
871	2217	冰鳞蜥皇	100	5001	4669	1		59																
872	2217	冰鳞蜥皇	100	4119	7412	1		59																
872	2217	冰鳞蜥皇	100	2955	7903	1		59																
872	2217	冰鳞蜥皇	100	2881	10104	1		59																
873	2217	冰鳞蜥皇	100	4896	10138	1		59																
873	2217	冰鳞蜥皇	100	4095	12320	1		59																
873	2217	冰鳞蜥皇	100	1562	14922	1		59																
874	2217	冰鳞蜥皇	100	8542	11723	1		59																
874	2217	冰鳞蜥皇	100	8821	14740	1		59																
874	2217	冰鳞蜥皇	100	10471	14627	1		59																
875	2217	冰鳞蜥皇	100	11372	12210	1		59																
875	2217	冰鳞蜥皇	100	14017	13723	1		59																
875	2217	冰鳞蜥皇	100	12591	10195	1		59																
876	2217	冰鳞蜥皇	100	10241	8452	1		59																
876	2217	冰鳞蜥皇	100	11268	7864	1		59																
876	2217	冰鳞蜥皇	100	11345	5897	1		59																
877	2218	银钩蝎皇	100	3903	2366	1		60																
877	2218	银钩蝎皇	100	4096	3233	1		60																
877	2218	银钩蝎皇	100	4426	4554	1		60																
878	2218	银钩蝎皇	100	4753	3695	1		60																
878	2218	银钩蝎皇	100	7974	4192	1		60																
878	2218	银钩蝎皇	100	7242	3562	1		60																
879	2218	银钩蝎皇	100	13369	1676	1		60																
879	2218	银钩蝎皇	100	12400	4211	1		60																
879	2218	银钩蝎皇	100	11243	4006	1		60																
880	2218	银钩蝎皇	100	11282	6873	1		60																
880	2218	银钩蝎皇	100	11915	6607	1		60																
880	2218	银钩蝎皇	100	13158	9511	1		60																
881	2218	银钩蝎皇	100	13499	14154	1		60																
881	2218	银钩蝎皇	100	12654	13674	1		60																
881	2218	银钩蝎皇	100	11752	13149	1		60																
882	2218	银钩蝎皇	100	13394	11339	1		60																
882	2218	银钩蝎皇	100	7709	12961	1		60																
882	2218	银钩蝎皇	100	8749	12330	1		60																
883	2218	银钩蝎皇	100	7540	12133	1		60																
883	2218	银钩蝎皇	100	7533	10940	1		60																
883	2218	银钩蝎皇	100	3546	11701	1		60																
884	2218	银钩蝎皇	100	1559	14038	1		60																
884	2218	银钩蝎皇	100	2039	9601	1		60																
884	2218	银钩蝎皇	100	2767	8101	1		60																
885	2219	狂鬃獒皇	100	16185	2560	1		61																
885	2219	狂鬃獒皇	100	15884	4413	1		61																
885	2219	狂鬃獒皇	100	16371	5307	1		61																
886	2219	狂鬃獒皇	100	14777	8195	1		61																
886	2219	狂鬃獒皇	100	14104	8697	1		61																
886	2219	狂鬃獒皇	100	14472	10011	1		61																
887	2219	狂鬃獒皇	100	15863	11084	1		61																
887	2219	狂鬃獒皇	100	15980	13371	1		61																
887	2219	狂鬃獒皇	100	15739	14431	1		61																
888	2219	狂鬃獒皇	100	17706	17857	1		61																
888	2219	狂鬃獒皇	100	16671	17394	1		61																
888	2219	狂鬃獒皇	100	14949	16960	1		61																
889	2219	狂鬃獒皇	100	13627	14451	1		61																
889	2219	狂鬃獒皇	100	10102	13680	1		61																
889	2219	狂鬃獒皇	100	8584	14471	1		61																
890	2219	狂鬃獒皇	100	7652	14788	1		61																
890	2219	狂鬃獒皇	100	5383	14919	1		61																
890	2219	狂鬃獒皇	100	2768	16396	1		61																
891	2219	狂鬃獒皇	100	6350	11977	1		61																
891	2219	狂鬃獒皇	100	7474	12104	1		61																
891	2219	狂鬃獒皇	100	6254	8547	1		61																
892	2219	狂鬃獒皇	100	6947	7297	1		61																
892	2219	狂鬃獒皇	100	5923	5506	1		61																
892	2219	狂鬃獒皇	100	10706	8219	1		61																
893	2806	龙纹狮王	140	11626	3906	1		71																
893	2806	龙纹狮王	140	9437	4487	1		71																
893	2806	龙纹狮王	140	13270	1402	1		71																
894	2806	龙纹狮王	140	11266	5821	1		71																
894	2806	龙纹狮王	140	11245	7725	1		71																
894	2806	龙纹狮王	140	7968	5080	1		71																
895	2806	龙纹狮王	140	11951	10298	1		71																
895	2806	龙纹狮王	140	13491	12427	1		71																
895	2806	龙纹狮王	140	11959	12533	1		71																
896	2806	龙纹狮王	140	10657	10097	1		71																
896	2806	龙纹狮王	140	9318	11257	1		71																
896	2806	龙纹狮王	140	9475	12877	1		71																
897	2806	龙纹狮王	140	7684	11237	1		71																
897	2806	龙纹狮王	140	6778	11157	1		71																
897	2806	龙纹狮王	140	4714	11232	1		71																
898	2806	龙纹狮王	140	2867	13315	1		71																
898	2806	龙纹狮王	140	4783	12789	1		71																
898	2806	龙纹狮王	140	4903	9306	1		71																
899	2806	龙纹狮王	140	4946	7778	1		71																
899	2806	龙纹狮王	140	5758	6783	1		71																
899	2806	龙纹狮王	140	2820	6036	1		71																
900	2806	龙纹狮王	140	2587	4700	1		71																
900	2806	龙纹狮王	140	2478	1862	1		71																
900	2806	龙纹狮王	140	6892	1929	1		71																
901	2805	巨螯蜂后	140	14329	3382	1		72																
901	2805	巨螯蜂后	140	14937	4174	1		72																
901	2805	巨螯蜂后	140	13102	3751	1		72																
902	2805	巨螯蜂后	140	12184	4843	1		72																
902	2805	巨螯蜂后	140	13959	5922	1		72																
902	2805	巨螯蜂后	140	13981	7937	1		72																
903	2805	巨螯蜂后	140	11452	7214	1		72																
903	2805	巨螯蜂后	140	14350	9477	1		72																
903	2805	巨螯蜂后	140	12726	12286	1		72																
904	2805	巨螯蜂后	140	14621	13169	1		72																
904	2805	巨螯蜂后	140	13503	15108	1		72																
904	2805	巨螯蜂后	140	12149	14961	1		72																
905	2805	巨螯蜂后	140	10853	14941	1		72																
905	2805	巨螯蜂后	140	9073	15356	1		72																
905	2805	巨螯蜂后	140	8135	15335	1		72																
906	2805	巨螯蜂后	140	7045	12753	1		72																
906	2805	巨螯蜂后	140	5049	15101	1		72																
906	2805	巨螯蜂后	140	5207	12607	1		72																
907	2805	巨螯蜂后	140	6769	7385	1		72																
907	2805	巨螯蜂后	140	6967	6156	1		72																
907	2805	巨螯蜂后	140	3751	3658	1		72																
908	2805	巨螯蜂后	140	5262	3197	1		72																
908	2805	巨螯蜂后	140	7086	5191	1		72																
908	2805	巨螯蜂后	140	5278	10284	1		72																
909	2806	龙纹狮王	150	11626	3906	1		73																
909	2806	龙纹狮王	150	9437	4487	1		73																
909	2806	龙纹狮王	150	13270	1402	1		73																
910	2806	龙纹狮王	150	11266	5821	1		73																
910	2806	龙纹狮王	150	11245	7725	1		73																
910	2806	龙纹狮王	150	7968	5080	1		73																
911	2806	龙纹狮王	150	11951	10298	1		73																
911	2806	龙纹狮王	150	13491	12427	1		73																
911	2806	龙纹狮王	150	11959	12533	1		73																
912	2806	龙纹狮王	150	10657	10097	1		73																
912	2806	龙纹狮王	150	9318	11257	1		73																
912	2806	龙纹狮王	150	9475	12877	1		73																
913	2806	龙纹狮王	150	7684	11237	1		73																
913	2806	龙纹狮王	150	6778	11157	1		73																
913	2806	龙纹狮王	150	4714	11232	1		73																
914	2806	龙纹狮王	150	2867	13315	1		73																
914	2806	龙纹狮王	150	4783	12789	1		73																
914	2806	龙纹狮王	150	4903	9306	1		73																
915	2806	龙纹狮王	150	4946	7778	1		73																
915	2806	龙纹狮王	150	5758	6783	1		73																
915	2806	龙纹狮王	150	2820	6036	1		73																
916	2806	龙纹狮王	150	2587	4700	1		73																
916	2806	龙纹狮王	150	2478	1862	1		73																
916	2806	龙纹狮王	150	6892	1929	1		73																
917	2805	巨螯蜂后	150	14329	3382	1		74																
917	2805	巨螯蜂后	150	14937	4174	1		74																
917	2805	巨螯蜂后	150	13102	3751	1		74																
918	2805	巨螯蜂后	150	12184	4843	1		74																
918	2805	巨螯蜂后	150	13959	5922	1		74																
918	2805	巨螯蜂后	150	13981	7937	1		74																
919	2805	巨螯蜂后	150	11452	7214	1		74																
919	2805	巨螯蜂后	150	14350	9477	1		74																
919	2805	巨螯蜂后	150	12726	12286	1		74																
920	2805	巨螯蜂后	150	14621	13169	1		74																
920	2805	巨螯蜂后	150	13503	15108	1		74																
920	2805	巨螯蜂后	150	12149	14961	1		74																
921	2805	巨螯蜂后	150	10853	14941	1		74																
921	2805	巨螯蜂后	150	9073	15356	1		74																
921	2805	巨螯蜂后	150	8135	15335	1		74																
922	2805	巨螯蜂后	150	7045	12753	1		74																
922	2805	巨螯蜂后	150	5049	15101	1		74																
922	2805	巨螯蜂后	150	5207	12607	1		74																
923	2805	巨螯蜂后	150	6769	7385	1		74																
923	2805	巨螯蜂后	150	6967	6156	1		74																
923	2805	巨螯蜂后	150	3751	3658	1		74																
924	2805	巨螯蜂后	150	5262	3197	1		74																
924	2805	巨螯蜂后	150	7086	5191	1		74																
924	2805	巨螯蜂后	150	5278	10284	1		74																
925	2806	龙纹狮王	160	11626	3906	1		100																
925	2806	龙纹狮王	160	9437	4487	1		100																
925	2806	龙纹狮王	160	13270	1402	1		100																
926	2806	龙纹狮王	160	11266	5821	1		100																
926	2806	龙纹狮王	160	11245	7725	1		100																
926	2806	龙纹狮王	160	7968	5080	1		100																
927	2806	龙纹狮王	160	11951	10298	1		100																
927	2806	龙纹狮王	160	13491	12427	1		100																
927	2806	龙纹狮王	160	11959	12533	1		100																
928	2806	龙纹狮王	160	10657	10097	1		100																
928	2806	龙纹狮王	160	9318	11257	1		100																
928	2806	龙纹狮王	160	9475	12877	1		100																
929	2806	龙纹狮王	160	7684	11237	1		100																
929	2806	龙纹狮王	160	6778	11157	1		100																
929	2806	龙纹狮王	160	4714	11232	1		100																
930	2806	龙纹狮王	160	2867	13315	1		100																
930	2806	龙纹狮王	160	4783	12789	1		100																
930	2806	龙纹狮王	160	4903	9306	1		100																
931	2806	龙纹狮王	160	4946	7778	1		100																
931	2806	龙纹狮王	160	5758	6783	1		100																
931	2806	龙纹狮王	160	2820	6036	1		100																
932	2806	龙纹狮王	160	2587	4700	1		100																
932	2806	龙纹狮王	160	2478	1862	1		100																
932	2806	龙纹狮王	160	6892	1929	1		100																
933	2805	巨螯蜂后	160	14329	3382	1		101																
933	2805	巨螯蜂后	160	14937	4174	1		101																
933	2805	巨螯蜂后	160	13102	3751	1		101																
934	2805	巨螯蜂后	160	12184	4843	1		101																
934	2805	巨螯蜂后	160	13959	5922	1		101																
934	2805	巨螯蜂后	160	13981	7937	1		101																
935	2805	巨螯蜂后	160	11452	7214	1		101																
935	2805	巨螯蜂后	160	14350	9477	1		101																
935	2805	巨螯蜂后	160	12726	12286	1		101																
936	2805	巨螯蜂后	160	14621	13169	1		101																
936	2805	巨螯蜂后	160	13503	15108	1		101																
936	2805	巨螯蜂后	160	12149	14961	1		101																
937	2805	巨螯蜂后	160	10853	14941	1		101																
937	2805	巨螯蜂后	160	9073	15356	1		101																
937	2805	巨螯蜂后	160	8135	15335	1		101																
938	2805	巨螯蜂后	160	7045	12753	1		101																
938	2805	巨螯蜂后	160	5049	15101	1		101																
938	2805	巨螯蜂后	160	5207	12607	1		101																
939	2805	巨螯蜂后	160	6769	7385	1		101																
939	2805	巨螯蜂后	160	6967	6156	1		101																
939	2805	巨螯蜂后	160	3751	3658	1		101																
940	2805	巨螯蜂后	160	5262	3197	1		101																
940	2805	巨螯蜂后	160	7086	5191	1		101																
940	2805	巨螯蜂后	160	5278	10284	1		101																
941	3318	万毒棘皇	140	4562	10274	1		77																
941	3318	万毒棘皇	140	3485	4107	1		77																
941	3318	万毒棘皇	140	5547	2213	1		77																
942	3318	万毒棘皇	140	10172	4850	1		77																
