nDialogId	szDialogIndex	nLookNpcTemplateId	nNpcTemplateId	szNpcSay	szPlayerSay	szStoryBefore	szStoryAfter	nSoundId	szAction
3095	3095		413	现在是不是对五行有一个基础的了解了呢？五行相克是影响胜负的要素之一，遇到敌人的时候要注意对方的五行，尽量挑选克制对方的对手哦！					
3100	3100		2279	大侠逐鹿中原，夺城占镇，自是威风八面，功成名就；在家族属地共襄盛举，烤火饮酒，也是人生快事，却不知是否曾想一人拥抱星空？如今武林批地建造家园，阁下可开拓一方属于自己的小天地！					
3100	3100		2279	下面本姑娘来简单介绍一下，家园由房屋和庭院两个区域构成，侠士可以在两个区域自由布置家具，家具可以提升家园的舒适度，当服务器时间轴开放到一定程度要记得扩建家园，然后前来找我验收喔。					
3100	3100		2279	怎么样？是不是很简单呢？接下来只需要[FFFE0D]再次与本姑娘对话[-]，选择[FFFE0D]「建造家园」[-]选项，我就会开始招募人手着手开始替你建造了哦，快来建造属于自己的家园吧！					
3101	3101		2279	尊敬的侠士，房屋正在准备建设中，只是如今急缺一些优质木材，不知能否劳烦侠士去收集一些，也好加快房屋的建造速度。					
3101	3101				此事简单，交给我来办！				
3103	3103				赵姑娘，我回来了，运输木材的商人似乎遭到了些问题，这些木材散落在点苍山，若非我带回来，只怕已没有了……				
3103	3103		2279	我说怎么这么久尚未运到呢，嘻嘻，总而言之有惊无险啦！那么接下来本姑娘要继续催促他们进行房屋的修葺工作了，有关庭院的工作也不能停。你！去收集一些青绿的草叶装饰庭院，快去快去！					
3103	3103				好好好，没问题，包在我身上！				
3105	3105				赵姑娘，你看看这些草叶如何？				
3105	3105		2279	哇，绿绿的很不错喔，用来装饰庭院最好不过啦！有了这些便可以将庭院处理好，看在你这么勤奋的份上，我便送你一张小床作为奖励吧！接下来请跟随我的指引，点击右上角小地图光亮区域，跟本姑娘回家！					
3106	3106		2279	做得很好哦！这样一来家里又平添了几分温馨的气息，对了，工匠已将家具的设计图都交给我了，接下来的家具只需要[FFFE0D]收集材料[-]，即可进行制作，可别忘记多给家中添置一些家具哦！我这儿还有一些材料，可别忘记来拿哦！					
3107	3107		2279	这些材料是建造家园时剩余的，也不知道里面有多少可用之物，希望能够对你有所帮助，若是有什么不明白的地方，可以随时来找我。现在，多制造些家具，努力提升家园的舒适度吧！加油哦！					
3108	3108		2326	幸会幸会，我是「商会少当家」林更新。商会这些年来能有如此发展，一来是万叔经营得当，二来离不开各路侠士的相助支持。倘若不嫌弃，请侠士到寒舍「新颖小筑」做客，畅饮闲谈……					
3150	3150				独孤大侠，我有一事想要向你请教！				
3150	3150		88	哦？你这小家伙已有许久未曾前来，想来是武学上遇到了什么难题？有事但说无妨。					
3150	3150				近日观摩其他门派的师兄师姐习武，似有所感悟，深感其武学更适合自己，只是我已投身门派，心中忐忑，不知独孤大侠有何看法？				
3150	3150		88	哈哈哈，原来如此。无须担心，为抗金大业，本不应区分彼此，相互印鉴，我所学「天魔解体大法」，融合少林洗髓经、易筋经、如今已炉火纯青，可将你一身修为尽数转化为他派内功、武学。					
3150	3150		88	故武林盟现允许改投他派，只是有两处需注意，其一，此法不可外传，故须持武林盟所设[FFFE0D]「天剑令」[-]方可前往洗髓岛进行易筋洗髓，其二，此法极伤身，[FFFE0D]七日内只可进行一次[-]。多说无益，你可前往练武场，一看便知！					
3150	3150				原来如此，多谢独孤大侠指点！我这便去试试！				
3151	3151		1101	嗯？你来啦，瞧你这急急忙忙的模样？莫非是出了什么大事？					
3151	3151				真儿，听闻如今武林盟弟子均可改投他派了？				
3151	3151		1101	原来你是为此事而来，你可想清楚了吗？一旦改投他派，七日之内可不能再次更换哦，在此之间，不妨先去找十大门派的各位了解一番！					
3152	3152		1101	不必如此多礼啦，和他们对话，就可以了解各大门派的基本特点。					
3153	3153		1101	改投其他门派后，所有的属性均将保留，秘籍、装备均将更换为对应门派，同时所有的技能点均将返还，不必担心会有什么问题哦！现在，是不是都了解清楚了？快回去找独孤叔叔吧！					
3154	3154		88	唔，看你这摸样，应当是了解清楚了，你既是初次了解，我手中有一张礼券，可以优惠价格购买天剑令，咳咳，可不要外传，要记得此物有时间限制，要尽快使用！去吧去吧！					
3154	3154				多谢独孤大侠！				
3200	3200		99	嗯？小家伙，怎么愁眉苦脸的？					
3200	3200				老板娘，我最近武学进境颇慢，不知老板娘可有方法？				
3200	3200		99	你可真是傻人有傻福，喏，这城中便有一人于武学一道走到了前所未有的境界，就是那个成天仙风道骨的玄天道人。你何不找他问问？					
3200	3200				老板娘说得对！我这便去问问！				
3201	3201				玄天前辈，晚辈近日武学进境缓慢，似乎到达了某种瓶颈，特来请教前辈！				
3201	3201		626	后生可畏，后生可畏啊，想不到你这般年纪，真气便已到达经脉所能容纳的极限，也罢，你曾修习武道德经，与我也算有缘，我便指点你一番。					
3201	3201				还望前辈不吝赐教！				
3201	3201		626	你且看地图，此处曾是我修炼之所，你先前去看看，若是有机缘之人，自将有所感悟。					
3201	3201				是，晚辈即刻动身前往！				
3203	3203				玄天前辈，不知在这卷残破图谱究竟是……				
3203	3203		626	呵呵，果然是有缘人，找到了这图谱，说明你与他有缘，此物乃一本上古奇珍，记载了「经脉」的修炼之法，若说此道，独孤剑却是最为精通，你不妨拿去问问他。					
3203	3203				是！晚辈这就去！				
3204	3204				独孤前辈，不知前辈是否识得此物？				
3204	3204		88	哦？此物……是经脉的修炼之法？经脉一道，由心而发，最为重要的便是心脉，有句话便叫做：欲习经脉，先除心魔。					
3204	3204				不知前辈可知道心魔要如何消除？				
3204	3204		88	由你发现这图谱开始，心魔便已存于你心中，若要除去心魔，便要回到你找到这图谱的地方，方可成功！					
3204	3204				多谢前辈指教！晚辈这便前去！				
3206	3206		626	很好，你眉宇之间的戾气已消，看来是除去了心中的心魔，来，我这便教你经脉的修行之法！					
3206	3206				多谢前辈！				
3207	3207				咦，这本残卷上面貌似记载着一些有用的东西。				
3207	3207				我还是回去请教一下玄天道人吧！				
3301	3301		2279	大侠闯荡江湖已久，是不是有很多武侠心声想要告诉大家呢，是不是在快乐与难过的时候，觉得情绪无处安放呢？现在个人空间开放啦，你能将你想说的，想展现的都发出来哦！					
3301	3301		2279	在个人空间里，可将你的心路旅程、沿途风光、剑侠八卦、自拍美图与生活中的点点滴滴都记录起来，不单只自己可以看哦，其他大侠也可以到你的空间看到你所记录的心情哦！					
3301	3301		2279	请大侠按照以下步骤，打开空间吧：点击主界面的头像打开角色信息界面，点击[FFFE0D]空间[-]。					
3302	3302		2279	接下来，让我们试一试进入别人的空间吧。选中该大侠，点击其头像，在选项菜单中选择[FFFE0D]“玩家空间”[-]。					
3302	3302		2279	在别人空间里，还可以送花花，送爱心或是其他礼物哦，赶快送礼物给你喜欢的人吧。你送过的礼物，都会有小本本记录着的哦！					
3302	3302		2279	你如果想别人快速访问你的空间，可以点击个人空间首页的分享按钮分享给私密好友、家族频道、世界频道等任意一个频道哦。					
3303	3303		2279	看完别人的空间后，再让我们去逛一逛[FFFE0D]江湖广场[-]吧，这里能查看广场照片墙、全服人气榜与贡献榜，收到礼物能上榜，送礼物也能上榜哦					
3305	3305		2279	好啦，现在赶紧试一试发布美照与抒写心情吧					
3501	3501		633	少侠莫慌，此乃奇门之术，一人循我指引踏位，可助另一人度此难关！					
7020	7020		99	怎么想起来来找我么？莫非是有什么事？					
7020	7020				老板娘，你自己广发的招募令，我来帮忙，你却调侃起我来了？				
7020	7020		99	原来你也是为着那件事来的，小家伙，别说大娘不提醒你，这件事可不简单哦，背后也许牵扯着一些极为厉害的人物，你若真心想接，可得小心。					
7020	7020				老板娘不必担心，我自有分寸。				
7020	7020		99	近日江湖出了一对侠侣，男的俊，女的美，武功卓绝，四处行侠仗义，又不愿透露姓名，只是风头刚过不久，却忽然消失不见，如此人才，可急坏了你们的盟主独孤大侠，所以让我帮忙查探一番。					
7020	7020				原来如此，我先去找独孤大侠问问				
7021	7021		88	哦？你来了？最近确是寻求公孙姑娘的帮助，我手上仅有这些线索，先交于你。说来最近结识了一位青年，实乃人中龙凤，听闻他对此事也有些兴趣，你不妨去问问他！					
7021	7021				好！我这便去问问！				
7022	7022	2326	2326	是独孤大侠让你来的？看来你也与我一样十分关心此事，在下林更新，初出江湖不久，还望侠士多多关照。					
7022	7022				林少侠，幸会幸会，不知林少侠有何消息？				
7022	7022		2326	我这儿有若干份地图，据闻乃是他们二人最后出没之地，若是侠士有兴趣，不妨前去一探。					
7022	7022				如此甚好，我们去看看！				
7024	7024				你到底是谁？为何引诱我们前往险地？				
7024	7024		2326	险地？此言何意？莫非是两位遇到了什么事？					
7024	7024				我们遇到了一群蛮不讲理之人，一言不合便交起手来！				
7024	7024		2326	若真是如此！两位应当庆幸才是啊！说明所去的地方定有事情发生！					
7024	7024				（沉吟片刻）然而我们并无所获，倒是得到了一柄斑驳的古剑。你看，就是这个。				
7024	7024		2326	这……这便是你们寻找的神秘侠士的佩剑「破月」啊！你们找对地方了！看来我手中的线索确实有些用处！咦，这石模之中还有一柄剑，这我却不敢乱认了，恐怕要另寻他人。					
7024	7024				好，我这边去问问公孙老板。				
7025	7025				不知老板娘是否认得此剑？				
7025	7025		99	剑？我怎么懂得这玩意，去问问南宫飞云那臭小子吧，他最喜欢剑了。					
7026	7026				不知南宫少侠可认得此剑？				
7026	7026		89	这是……以我所见，这恐怕是柄好剑，名曰「残红」，不过这把剑大多都是女子所用，据传这可是最近风头正劲的那对侠侣的女侠佩剑啊！					
7026	7026				此话当真？				
7026	7026		89	你把我当成是什么人了！我怎么会胡乱说话！说起来我还曾与他们有一面之缘呢！					
7026	7026				真的？是在哪里？				
7026	7026		89	你想去？那好吧，本少爷告诉你地方，好让你去看看本少爷没有说谎！					
7028	7028				林少侠，不知你可知道这两人究竟是何来历？				
7028	7028		2326	怎地如此气败急坏？莫非是发生了什么事情？					
7028	7028				唉，一言难尽，我两差点便命丧关外金兵之手了！				
7028	7028		2326	什么？竟有如此严重？看来两位侠侣绝非一般人，竟然惹动了金人！内情我是不知道，不过此物或许能帮到你。					
7028	7028				多谢林少侠，不行，事关重大，我得回去问问老板娘。				
7029	7029				老板娘！你是否知道……				
7029	7029		99	知道个屁！你知不知道自己已经被金国追捕了？赶快的，听我一言，赶快跑，按照我的路线吧，唉，即便如此，我也不能保证你们的安全！					
7029	7029				这……				
7029	7029		99	还这呀哪呀什么的，赶快！事不宜迟！还要不要命了！					
7030	7030				独孤大侠……				
7030	7030		88	没事便好，想必此事他们不会如此轻易作罢，不过你放心，如今我已集结了武林势力，他们无法再这般猖狂了！对了，如梦兄似乎最近得到了追捕你的头目情报，你可去一问。					
7030	7030				好，我这边去看看到底幕后黑手是谁！				
7032	7032				张大侠，我的来意你是否已知晓？				
7032	7032		625	我已知道，这个黑衣人武功绝高，连我都未必是他的对手，你若要查探，可千万要多加小心。地图在这里。去吧。					
7032	7032				好！				
7034	7034				林少侠，这到底是怎么回事？				
7034	7034		2326	哈哈哈，此地说话还是有些不方便，你去找颖儿噢，颖宝宝姑娘，她自会一一解答。					
7035	7035				赵姑娘……				
7035	7035		2279	莫急，莫急，你先跟我来一个地方，我自会告诉你们一切，其实说来也简单，只不过是想要试探一下你们之间的情谊，究竟是否经得起考验！					
7035	7035				这……				
7035	7035		2279	莫怪，如今武林风雨动荡，正需要你们这样情深意重之人，孤儿施加了些考验。					
7035	7035				那那些金国刺客？小男孩小女孩？				
7035	7035		2279	哈哈哈，别担心，都是些我请来的人，至于那些小孩子，更是我们倾力培养的武林新生代！					
7035	7035				原来如此……				
7035	7035		2279	抱歉抱歉，让两位心惊胆战如此之久，是我们的过失，还请两位跟我们来。					
7037	7037		2279	两位经过如此考验，仍能够不放弃彼此，将来一定能够天长地久，颖儿在此祝福二位。					
7037	7037				承蒙两位吉言！多谢赵姑娘！多谢林少侠！就此别过！				
7037	7037		2279	后会有期！					
8001	8001		3414	诸位观我大金军威，壮否？何不弃暗投明与老夫一起建不世之功？					
8001	8001				尔等侵我疆土毁我家园，还敢大言不惭，拿命来！				
8001	8001		3414	八骠骑、八步将你们先去领教中原武士高招！					
8002	8002		3414	可恶，本座亲自为我大金将士报仇！					
8003	8003		3414	向来听说中原武人不讲武道，以多打少不知羞耻。我也不以大欺小，本帅一分为四，有本事就选四个人出来与我本帅分身一战！					
8003	8003				有何不敢？				
40001	40001		2559	四书五经六艺乃受教入世的根基之本，现在我便来考考你，可不要白白浪费了你师父的良苦用心。					
40001	40001		2559	请在散落的经书中拾起《四书》。					
40002	40002		2559	倒还真的有些本事。那《五经》又是这些经书中的哪几本呢？					
40003	40003		2559	嗯，真替你的师父感到欣慰。接下来还有最后一个问题，六艺是哪六艺？					
40004	40004		2559	你师徒二位果真非同凡响，不可与其他俗辈相提并论！看来还需更严峻的试炼才行！					
50001	50001		2371	玲珑骰子安红豆，入骨相思知不知……					
50001	50001				恕晚辈愚钝，您老赋诗两句，这其中释义晚辈是当真不知啊。				
50001	50001		2371	也罢也罢，[FFFE0D]「$ZFT」[-]对你的情真意切，我可是看得一清二楚！你一定要珍惜……					
50001	50001				嗯！晚辈定与[FFFE0D]「$ZFT」[-]长歌携手，白头相守！				
50002	50002		2371	玲珑骰子安红豆，入骨相思知不知……					
50002	50002				恕晚辈愚钝，您老赋诗两句，这其中释义晚辈是当真不知啊。				
50002	50002		2371	也罢也罢，[FFFE0D]「$ZFT」[-]对你的情真意切，我可是看得一清二楚！你一定要珍惜……					
50002	50002				嗯！晚辈定与[FFFE0D]「$ZFT」[-]长歌携手，白头相守！				
50003	50003		1839	又见你师徒二人，老夫很是欣慰！当真是师徒同行，江湖携手呢！					
50003	50003				让您见笑了。都是[FFFE0D]师傅「$ZFT」[-]不嫌弃晚辈愚拙，教导有方……晚辈还差的远呢。				
50003	50003		1839	那你可要勤加修炼，别辜负了你[FFFE0D]师傅「$ZFT」[-]的教诲。					
50003	50003				一定一定！				
50004	50004		1839	又见你师徒二人，老夫很是欣慰！当真是师徒同行，江湖携手呢！					
50004	50004				不敢当不敢当！[FFFE0D]徒弟「$ZFT」[-]自己废寝忘食、勤学苦练。说起来当师傅的我还有点惭愧呢……				
50004	50004		1839	一日为师，终身为父！[FFFE0D]徒弟「$ZFT」[-]的进步与你的帮助是分不开的，别谦虚。					
50004	50004				还望如您老所言，我们会继续努力的！				
50005	50005		629	别来无恙呀两位少侠！					
50005	50005				纳兰前辈！				
50005	50005		629	还记得当初你与[FFFE0D]「$ZFT」[-]要我见证金兰之义，没想到一转眼都已成长为一方名侠了！					
50005	50005				我与[FFFE0D]「$ZFT」[-]幸不辱纳兰前辈之恩，必当刻苦修炼争取早日名震一方！				
50006	50006		99	哎呦喂，这是多大的风把几位贵客给吹来了呀？					
50006	50006				夫人您言重啦，在下与[FFFE0D]挚友「$ZFT」[-]路过于此，正想上楼小酌几杯。				
50006	50006		99	没问题，楼上请~小二呀，好酒好菜伺候着！					
50006	50006				多谢夫人！				
50007	50007		2373	嘻嘻答错可就要丢人了哦，你的[FFFE0D]情缘「$ZFT」[-]可在旁边看着呢~					
50008	50008		2373	嘻嘻答错可就要丢人了哦，你的[FFFE0D]侠侣「$ZFT」[-]可在旁边看着呢~					
50009	50009		1839	不知你近日是否懈怠，便由我替你的[FFFE0D]师傅「$ZFT」[-]来考考你！					
50010	50010		1839	平日里都是你出题为难你的[FFFE0D]徒弟「$ZFT」[-]，今天我便来考考你！					
50011	50011		629	以你一人之力想答出老夫这道难题？若真为难不妨请教下你的[FFFE0D]结拜「$ZFT」[-]。					
50012	50012		99	前些天你的[FFFE0D]好友「$ZFT」[-]路过，没能及时请教，你能帮我回答这个问题吗？					
50013	50013		88	少侠特此前来，想必是有什么急事？					
50013	50013				独孤前辈慧眼！晚辈想和您请教些关于[FFFE0D]阵法[-]的问题！				
50013	50013		88	少侠进步神速，又广交天下亲朋，老夫也早该和你聊聊这阵法。这阵法由[FFFE0D]6本诀要[-]组成，诀要属性只有[FFFE0D]组队且队员满足特定条件[-]时方能激活，满足条件的队员越多激活的诀要属性越高。					
50013	50013				果然精妙！敢问前辈，又该如何获得诀要并迅速提升呢？				
50013	50013		88	老夫可开启[FFFE0D]每日阵法试炼[-]助少侠历练修行！届时我会将[FFFE0D]古旧阵法残卷 [-]赠予少侠，可直接参悟获取诀要。同时也有可能获得[FFFE0D]阵法修炼残卷 [-]，可用于提高诀要修炼等级，等级越高，诀要属性越高。					
50013	50013		88	但如果用[FFFE0D] 修裱材料 [-]进行修复，则可获得更为珍贵的[FFFE0D] 阵法古籍 [-]。参悟古籍将有几率获得[FFFE0D]传承甚至稀有品质的诀要[-]。老夫这有一本普通诀要与阵法修炼残卷，少侠不妨先拿去试上一试。					
50013	50013				那真是太好了！万分感谢前辈！				
80001	80001		1829	少侠此番前来，所为何事？					
80001	80001				前辈！不知武林大会准备的怎么样了，可有需要晚辈帮忙的地方？				
80001	80001		1829	一切都已准备妥当。					
80001	80001				好叻！				
80002	80002		190	好久不见呀，少侠！					
80002	80002				老板，前几日有位客户在这里寄存了一笔大的，不知是否安全？				
80002	80002		190	放心，告诉那位，一切交给万某！					
80002	80002				好叻！				
80003	80003				姐姐，近来可好？				
80003	80003		2372	一切都好，需要姐姐帮你介绍一个情缘吗？					
80003	80003				（红着脸）不。不用了。。				
80004	80004		2373	别来无恙呀，少侠！					
80004	80004				凤囍，近来生意可好？				
80004	80004		2373	好，现在江湖各大门派结婚都来这里置办礼品，不知少侠何时成婚呀？					
80004	80004				凤囍什么时候结婚，我就什么时候结婚！				
80004	80004		2373	额。这。					
80005	80005		2371	少侠，找我这个老头子所为何事？					
80005	80005				前辈！这里有壶好酒，是前辈的一位朋友托我送给您的！				
80005	80005		2371	（接过酒）浮罗春！我已知晓是谁，替我多谢那位！					
80005	80005				好叻！				
80006	80006				小紫烟，最近有没有人欺负你？				
80006	80006		95	没有，城里的人对我可友好了！					
80006	80006				那就好，有事记得报我的名号！				
80007	80007		1666	别来无恙呀，少侠！					
80007	80007				挺哥，好久不见。最近武艺可有长进？				
80007	80007		1666	最近新学了一套剑法，要不要约个时间切磋一下！					
80007	80007				好，八月十五，忘忧谷悬崖见！				
3306	3306		2279	最近我研究战国历史，发现战国的君子都喜欢招揽门客，和门客之间发生了很多有趣的故事，少侠何不效仿他们，也招揽一些门客，策马欢歌，共饮江湖，岂不快哉！					
3306	3306				我也很想邀请些朋友一起闯荡江湖，但招揽门客，虽不等同于开门立派，也算大事一件，不知有没有什么约束礼仪？				
3306	3306		2279	哈哈，少侠考虑的周到！你可以先去问问独孤前辈！					
3306	3306				嗯！我这便去找独孤前辈！				
3307	3307				独孤前辈，晚辈有事请教！				
3307	3307		88	少侠，什么事？					
3307	3307				近日，门客之风渐盛，我有心邀些朋友一起闯荡江湖！但不知有没有什么约束和仪式？				
3307	3307		88	并无特殊约束，不管正邪，只要两厢情愿即可。江湖儿女做事，没那么多讲究，但求无愧于心。					
3307	3307				如此，多谢前辈。晚辈定不负所望，聚豪侠行侠义之事，匡扶天下，拯救百姓与水火。				
3308	3308		2279	怎么样，独孤前辈怎么说？					
3308	3308				独孤前辈说不需要特别的仪式，只要两厢情愿即可。				
3308	3308		2279	看来盟主大人很相信你呀，那么我们来招揽一个门客吧，招揽门客需要用到资质丹，我这里有几个，你先拿去练练手吧！					
3309	3309		2279	看来你已经拥有门客了，门客可以作为同伴的随从上阵，增强同伴的护主技能，同时增加角色属性。去上阵一个门客吧。					
3310	3310		2279	门客可以入住家园，入住后可以派遣或者完成门客的委托任务，增强彼此的友好度。去把一个门客邀请进家园吧。					
90000	90000		2981	主人，竟然在这里遇见你，此处似乎有情况，主人请小心应对。					
90000	90000				好的，你也要小心！				
90001	90001		2982	主人，竟然在这里遇见你，此处似乎有情况，主人请小心应对。					
90001	90001				好的，你也要小心！				
90002	90002		2983	主人，竟然在这里遇见你，此处似乎有情况，主人请小心应对。					
90002	90002				好的，你也要小心！				
90003	90003		2988	主人，竟然在这里遇见你，此处似乎有情况，主人请小心应对。					
90003	90003				好的，你也要小心！				
90004	90004		2984	主人，竟然在这里遇见你，此处似乎有情况，主人请小心应对。					
90004	90004				好的，你也要小心！				
90005	90005		2985	主人，竟然在这里遇见你，此处似乎有情况，主人请小心应对。					
90005	90005				好的，你也要小心！				
90006	90006		2986	主人，竟然在这里遇见你，此处似乎有情况，主人请小心应对。					
90006	90006				好的，你也要小心！				
90007	90007		2987	主人，竟然在这里遇见你，此处似乎有情况，主人请小心应对。					
90007	90007				好的，你也要小心！				
90008	90008		2989	主人，竟然在这里遇见你，此处似乎有情况，主人请小心应对。					
90008	90008				好的，你也要小心！				
90009	90009		2990	主人，竟然在这里遇见你，此处似乎有情况，主人请小心应对。					
90009	90009				好的，你也要小心！				
90010	90010		2991	主人，竟然在这里遇见你，此处似乎有情况，主人请小心应对。					
90010	90010				好的，你也要小心！				
90011	90011		2992	主人，竟然在这里遇见你，此处似乎有情况，主人请小心应对。					
90011	90011				好的，你也要小心！				
90012	90012		2993	主人，竟然在这里遇见你，此处似乎有情况，主人请小心应对。					
90012	90012				好的，你也要小心！				
90013	90013		2994	主人，竟然在这里遇见你，此处似乎有情况，主人请小心应对。					
90013	90013				好的，你也要小心！				
90014	90014		2995	主人，竟然在这里遇见你，此处似乎有情况，主人请小心应对。					
90014	90014				好的，你也要小心！				
90015	90015		2996	主人，竟然在这里遇见你，此处似乎有情况，主人请小心应对。					
90015	90015				好的，你也要小心！				
90016	90016		2997	主人，竟然在这里遇见你，此处似乎有情况，主人请小心应对。					
90016	90016				好的，你也要小心！				
90017	90017		2998	主人，竟然在这里遇见你，此处似乎有情况，主人请小心应对。					
90017	90017				好的，你也要小心！				
90018	90018		2999	主人，竟然在这里遇见你，此处似乎有情况，主人请小心应对。					
90018	90018				好的，你也要小心！				
90019	90019		3000	主人，竟然在这里遇见你，此处似乎有情况，主人请小心应对。					
90019	90019				好的，你也要小心！				
90020	90020		3001	主人，竟然在这里遇见你，此处似乎有情况，主人请小心应对。					
90020	90020				好的，你也要小心！				
90021	90021		3002	主人，竟然在这里遇见你，此处似乎有情况，主人请小心应对。					
90021	90021				好的，你也要小心！				
90022	90022		3003	主人，竟然在这里遇见你，此处似乎有情况，主人请小心应对。					
90022	90022				好的，你也要小心！				
90023	90023		3004	主人，竟然在这里遇见你，此处似乎有情况，主人请小心应对。					
90023	90023				好的，你也要小心！				
90024	90024		3005	主人，竟然在这里遇见你，此处似乎有情况，主人请小心应对。					
90024	90024				好的，你也要小心！				
90025	90025		3006	主人，竟然在这里遇见你，此处似乎有情况，主人请小心应对。					
90025	90025				好的，你也要小心！				
90026	90026		3007	主人，竟然在这里遇见你，此处似乎有情况，主人请小心应对。					
90026	90026				好的，你也要小心！				
90027	90027		3008	主人，竟然在这里遇见你，此处似乎有情况，主人请小心应对。					
90027	90027				好的，你也要小心！				
90028	90028		3009	主人，竟然在这里遇见你，此处似乎有情况，主人请小心应对。					
90028	90028				好的，你也要小心！				
90029	90029		3010	主人，竟然在这里遇见你，此处似乎有情况，主人请小心应对。					
90029	90029				好的，你也要小心！				
90030	90030		3011	主人，竟然在这里遇见你，此处似乎有情况，主人请小心应对。					
90030	90030				好的，你也要小心！				
90031	90031		3012	主人，竟然在这里遇见你，此处似乎有情况，主人请小心应对。					
90031	90031				好的，你也要小心！				
90032	90032		3013	主人，竟然在这里遇见你，此处似乎有情况，主人请小心应对。					
90032	90032				好的，你也要小心！				
90033	90033		3041	主人，竟然在这里遇见你，此处似乎有情况，主人请小心应对。					
90033	90033				好的，你也要小心！				
90034	90034		3042	主人，竟然在这里遇见你，此处似乎有情况，主人请小心应对。					
90034	90034				好的，你也要小心！				
90035	90035		3014	主人，竟然在这里遇见你，此处似乎有情况，主人请小心应对。					
90035	90035				好的，你也要小心！				
90036	90036		3015	主人，竟然在这里遇见你，此处似乎有情况，主人请小心应对。					
90036	90036				好的，你也要小心！				
90037	90037		3016	主人，竟然在这里遇见你，此处似乎有情况，主人请小心应对。					
90037	90037				好的，你也要小心！				
90038	90038		3017	主人，竟然在这里遇见你，此处似乎有情况，主人请小心应对。					
90038	90038				好的，你也要小心！				
90039	90039		3018	主人，竟然在这里遇见你，此处似乎有情况，主人请小心应对。					
90039	90039				好的，你也要小心！				
90040	90040		3019	主人，竟然在这里遇见你，此处似乎有情况，主人请小心应对。					
90040	90040				好的，你也要小心！				
90041	90041		3020	主人，竟然在这里遇见你，此处似乎有情况，主人请小心应对。					
90041	90041				好的，你也要小心！				
90042	90042		3037	主人，竟然在这里遇见你，此处似乎有情况，主人请小心应对。					
90042	90042				好的，你也要小心！				
90043	90043		3038	主人，竟然在这里遇见你，此处似乎有情况，主人请小心应对。					
90043	90043				好的，你也要小心！				
90044	90044		3039	主人，竟然在这里遇见你，此处似乎有情况，主人请小心应对。					
90044	90044				好的，你也要小心！				
90045	90045		3021	主人，竟然在这里遇见你，此处似乎有情况，主人请小心应对。					
90045	90045				好的，你也要小心！				
90046	90046		3022	主人，竟然在这里遇见你，此处似乎有情况，主人请小心应对。					
90046	90046				好的，你也要小心！				
90047	90047		3023	主人，竟然在这里遇见你，此处似乎有情况，主人请小心应对。					
90047	90047				好的，你也要小心！				
90048	90048		3024	主人，竟然在这里遇见你，此处似乎有情况，主人请小心应对。					
90048	90048				好的，你也要小心！				
90049	90049		3025	主人，竟然在这里遇见你，此处似乎有情况，主人请小心应对。					
90049	90049				好的，你也要小心！				
90050	90050		3026	主人，竟然在这里遇见你，此处似乎有情况，主人请小心应对。					
90050	90050				好的，你也要小心！				
90051	90051		3027	主人，竟然在这里遇见你，此处似乎有情况，主人请小心应对。					
90051	90051				好的，你也要小心！				
90052	90052		3028	主人，竟然在这里遇见你，此处似乎有情况，主人请小心应对。					
90052	90052				好的，你也要小心！				
90053	90053		3029	主人，竟然在这里遇见你，此处似乎有情况，主人请小心应对。					
90053	90053				好的，你也要小心！				
90054	90054		3030	主人，竟然在这里遇见你，此处似乎有情况，主人请小心应对。					
90054	90054				好的，你也要小心！				
90055	90055		3031	主人，竟然在这里遇见你，此处似乎有情况，主人请小心应对。					
90055	90055				好的，你也要小心！				
90056	90056		3032	主人，竟然在这里遇见你，此处似乎有情况，主人请小心应对。					
90056	90056				好的，你也要小心！				
90057	90057		3033	主人，竟然在这里遇见你，此处似乎有情况，主人请小心应对。					
90057	90057				好的，你也要小心！				
90058	90058		3034	主人，竟然在这里遇见你，此处似乎有情况，主人请小心应对。					
90058	90058				好的，你也要小心！				
90059	90059		3035	主人，竟然在这里遇见你，此处似乎有情况，主人请小心应对。					
90059	90059				好的，你也要小心！				
90060	90060		3036	主人，竟然在这里遇见你，此处似乎有情况，主人请小心应对。					
90060	90060				好的，你也要小心！				
90061	90061		3040	主人，竟然在这里遇见你，此处似乎有情况，主人请小心应对。					
90061	90061				好的，你也要小心！				
90062	90062		3043	主人，竟然在这里遇见你，此处似乎有情况，主人请小心应对。					
90062	90062				好的，你也要小心！				
90063	90063		3044	主人，竟然在这里遇见你，此处似乎有情况，主人请小心应对。					
90063	90063				好的，你也要小心！				
90064	90064		3045	主人，竟然在这里遇见你，此处似乎有情况，主人请小心应对。					
90064	90064				好的，你也要小心！				
90065	90065		3046	主人，竟然在这里遇见你，此处似乎有情况，主人请小心应对。					
90065	90065				好的，你也要小心！				
90066	90066		3047	主人，竟然在这里遇见你，此处似乎有情况，主人请小心应对。					
90066	90066				好的，你也要小心！				
90067	90067		3048	主人，竟然在这里遇见你，此处似乎有情况，主人请小心应对。					
90067	90067				好的，你也要小心！				
90068	90068		3049	主人，竟然在这里遇见你，此处似乎有情况，主人请小心应对。					
90068	90068				好的，你也要小心！				
90069	90069		3050	主人，竟然在这里遇见你，此处似乎有情况，主人请小心应对。					
90069	90069				好的，你也要小心！				
