TemplateId	Name	Kind	ShowType	ItemType	BigIcon	CDType	ClassName	DetailType	Icon	Intro	ItemValue	Level	ObjID	Price	Quality	RequireLevel	Sellable	Stack	ExtParam1	ExtParam2	ExtParam3	ExtParam4	ExtParam5	ExtParam6	ExtParam7	ExtParam8	ExtParam9	ExtParam10
2147	6阶传承鞋子碎片	T6_Boots_Q3_piece	9806	34	10606		EquipMeterial	99	10606	残缺不全的传承鞋子碎片，需要  [FFFE0D]5块[-]才能打造成1双[FFFE0D]6阶【传承】[-]鞋子	120000	3	1	120000	4	1		999										
3000	7阶传承鞋子碎片	T7_Boots_Q3_piece	9807	34	10607		EquipMeterial	99	10607	残缺不全的传承鞋子碎片，需要  [FFFE0D]5块[-]才能打造成1双[FFFE0D]7阶【传承】[-]鞋子	160000	4	1	160000	4	1		999										
3001	8阶传承鞋子碎片	T8_Boots_Q3_piece	9808	34	10608		EquipMeterial	99	10608	残缺不全的传承鞋子碎片，需要  [FFFE0D]5块[-]才能打造成1双[FFFE0D]8阶【传承】[-]鞋子	240000	5	1	240000	4	1		999										
3002	9阶传承鞋子碎片	T9_Boots_Q3_piece	9809	34	10609		EquipMeterial	99	10609	残缺不全的传承鞋子碎片，需要  [FFFE0D]5块[-]才能打造成1双[FFFE0D]9阶【传承】[-]鞋子	360000	6	1	360000	4	1		999										
3686	10阶传承鞋子碎片	T10_Boots_Q3_piece	9810	34	10610		EquipMeterial	99	10610	残缺不全的传承鞋子碎片，需要  [FFFE0D]5块[-]才能打造成1双[FFFE0D]10阶【传承】[-]鞋子	480000	7	1	480000	4	1		999										
5856	11阶传承鞋子碎片	T11_Boots_Q3_piece	9811	34			EquipMeterial	99		残缺不全的传承鞋子碎片，需要  [FFFE0D]5块[-]才能打造成1双[FFFE0D]11阶【传承】[-]鞋子	640000	8	1	640000	4	1		999										
5857	12阶传承鞋子碎片	T12_Boots_Q3_piece	9812	34			EquipMeterial	99		残缺不全的传承鞋子碎片，需要  [FFFE0D]5块[-]才能打造成1双[FFFE0D]12阶【传承】[-]鞋子	720000	9	1	768000	4	1		999										
5858	13阶传承鞋子碎片	T13_Boots_Q3_piece	9813	34			EquipMeterial	99		残缺不全的传承鞋子碎片，需要  [FFFE0D]5块[-]才能打造成1双[FFFE0D]13阶【传承】[-]鞋子	792000	10	1	792000	4	1		999										
5859	14阶传承鞋子碎片	T14_Boots_Q3_piece	9814	34			EquipMeterial	99		残缺不全的传承鞋子碎片，需要  [FFFE0D]5块[-]才能打造成1双[FFFE0D]14阶【传承】[-]鞋子	870000	11	1	870000	4	1		999										
5860	15阶传承鞋子碎片	T15_Boots_Q3_piece	9815	34			EquipMeterial	99		残缺不全的传承鞋子碎片，需要  [FFFE0D]5块[-]才能打造成1双[FFFE0D]15阶【传承】[-]鞋子	961800	12	1	960000	4	1		999										
10411	16阶传承鞋子碎片	T16_Boots_Q3_piece	9816	34			EquipMeterial	99	10606	残缺不全的传承鞋子碎片，需要  [FFFE0D]5块[-]才能打造成1双[FFFE0D]16阶【传承】[-]鞋子	1060000	13	1	1060000	4	1		999										
10412	17阶传承鞋子碎片	T17_Boots_Q3_piece	9817	34			EquipMeterial	99	10607	残缺不全的传承鞋子碎片，需要  [FFFE0D]5块[-]才能打造成1双[FFFE0D]17阶【传承】[-]鞋子	1160000	14	1	1160000	4	1		999										
10413	18阶传承鞋子碎片	T18_Boots_Q3_piece	9818	34			EquipMeterial	99	10608	残缺不全的传承鞋子碎片，需要  [FFFE0D]5块[-]才能打造成1双[FFFE0D]18阶【传承】[-]鞋子	1276000	15	1	1276000	4	1		999										
10414	19阶传承鞋子碎片	T19_Boots_Q3_piece	9819	34			EquipMeterial	99	10609	残缺不全的传承鞋子碎片，需要  [FFFE0D]5块[-]才能打造成1双[FFFE0D]19阶【传承】[-]鞋子	360000	16	1	360000	4	1		999										
10415	20阶传承鞋子碎片	T20_Boots_Q3_piece	9820	34			EquipMeterial	99	10610	残缺不全的传承鞋子碎片，需要  [FFFE0D]5块[-]才能打造成1双[FFFE0D]20阶【传承】[-]鞋子	480000	17	1	480000	4	1		999										
3312	八家将衣服碎片	T4_Shizhuang_Q1_piece	331	34	10404		EquipMeterial	99	10404	残缺不全的八家将衣服碎片，需要  [FFFE0D]10块[-]才能打造成1件[FFFE0D]八家将[-]衣服	180000	1	1	180000	5	1		999										
3395	【坐骑碎片】里飞沙	T3_Horse_Q1_piece		34	1039		EquipMeterial	99	1039	残缺不全的坐骑碎片，需要  [FFFE0D]10块[-]才能唤来1匹[FFFE0D]里飞沙[-]	180000	1	1	180000	5	1		999										
3396	【坐骑碎片】红骊	T3_Horse_Q2_piece		34	1040		EquipMeterial	99	1040	残缺不全的坐骑碎片，需要  [FFFE0D]10块[-]才能唤来1匹[FFFE0D]红骊[-]	180000	1	1	180000	5	1		999										
3397	【坐骑碎片】绿踪	T3_Horse_Q3_piece		34	1041		EquipMeterial	99	1041	残缺不全的坐骑碎片，需要  [FFFE0D]10块[-]才能唤来1匹[FFFE0D]绿踪[-]	180000	1	1	180000	5	1		999										
3460	紫电凌云绳碎片	T1_jiangsheng_piece		34	28101		EquipMeterial	99	28101	残缺不全的缰绳碎片，需要[FFFE0D]5块[-]才能打造成1根[FFFE0D]1阶紫电凌云绳[-]。	300000	1	1	300000	4	1		999										
3461	苍虹降龙绳碎片	T2_jiangsheng_piece		34	28102		EquipMeterial	99	28102	残缺不全的缰绳碎片，需要[FFFE0D]10块[-]才能打造成1根[FFFE0D]2阶苍虹降龙绳[-]。\n\n可作为材料将[FFFE0D]1阶紫电凌云绳[-]进阶至[FFFE0D]2阶苍虹降龙绳[-]，需要[FFFE0D]8块[-]碎片	600000	2	1	600000	5	1		999										
3462	赤金驭天绳碎片	T3_jiangsheng_piece		34	28103		EquipMeterial	99	28103	残缺不全的缰绳碎片，需要[FFFE0D]20块[-]才能打造成1根[FFFE0D]3阶赤金驭天绳[-]。\n\n亦可作为材料用于升阶[FFFE0D]2阶或以上的缰绳[-]	1500000	3	1	1500000	6	1		999										
3463	4阶缰绳碎片	T4_jiangsheng_piece		34	28104		EquipMeterial	99	28104	残缺不全的缰绳碎片，需要[FFFE0D]20块[-]才能打造成1根[FFFE0D]4阶[-]缰绳。	1500000	4	1	1500000	6	1		999										
3464	5阶缰绳碎片	T5_jiangsheng_piece		34	28105		EquipMeterial	99	28105	残缺不全的缰绳碎片，需要[FFFE0D]20块[-]才能打造成1根[FFFE0D]5阶[-]缰绳。	1500000	5	1	1500000	6	1		999										
3465	6阶缰绳碎片	T6_jiangsheng_piece		34	28106		EquipMeterial	99	28106	残缺不全的缰绳碎片，需要[FFFE0D]20块[-]才能打造成1根[FFFE0D]6阶[-]缰绳。	1500000	6	1	1500000	6	1		999										
3466	7阶缰绳碎片	T7_jiangsheng_piece		34	28107		EquipMeterial	99	28107	残缺不全的缰绳碎片，需要[FFFE0D]20块[-]才能打造成1根[FFFE0D]7阶[-]缰绳。	1500000	7	1	1500000	6	1		999										
3467	紫电凌云鞍碎片	T1_maan_piece		34	28201		EquipMeterial	99	28201	残缺不全的马鞍碎片，需要[FFFE0D]5块[-]才能打造成1个[FFFE0D]1阶紫电凌云鞍[-]。	240000	1	1	240000	4	1		999										
3468	苍虹降龙鞍碎片	T2_maan_piece		34	28202		EquipMeterial	99	28202	残缺不全的马鞍碎片，需要[FFFE0D]10块[-]才能打造成1个[FFFE0D]2阶苍虹降龙鞍[-]。\n\n可作为材料将[FFFE0D]1阶紫电凌云鞍[-]进阶至[FFFE0D]2阶苍虹降龙鞍[-]，需要[FFFE0D]8块[-]碎片	480000	2	1	480000	5	1		999										
3469	赤金驭天鞍碎片	T3_maan_piece		34	28203		EquipMeterial	99	28203	残缺不全的马鞍碎片，需要[FFFE0D]20块[-]才能打造成1个[FFFE0D]3阶赤金驭天鞍[-]。\n\n亦可作为材料用于升阶[FFFE0D]2阶或以上的马鞍[-]	1200000	3	1	1200000	6	1		999										
3470	4阶马鞍碎片	T4_maan_piece		34	28204		EquipMeterial	99	28204	残缺不全的马鞍碎片，需要[FFFE0D]20块[-]才能打造成1个[FFFE0D]4阶[-]马鞍。	1200000	4	1	1200000	6	1		999										
3471	5阶马鞍碎片	T5_maan_piece		34	28205		EquipMeterial	99	28205	残缺不全的马鞍碎片，需要[FFFE0D]20块[-]才能打造成1个[FFFE0D]5阶[-]马鞍。	1200000	5	1	1200000	6	1		999										
3472	6阶马鞍碎片	T6_maan_piece		34	28206		EquipMeterial	99	28206	残缺不全的马鞍碎片，需要[FFFE0D]20块[-]才能打造成1个[FFFE0D]6阶[-]马鞍。	1200000	6	1	1200000	6	1		999										
3473	7阶马鞍碎片	T7_maan_piece		34	28207		EquipMeterial	99	28207	残缺不全的马鞍碎片，需要[FFFE0D]20块[-]才能打造成1个[FFFE0D]7阶[-]马鞍。	1200000	7	1	1200000	6	1		999										
3474	紫电凌云蹬碎片	T1_jiaodeng_piece		34	28301		EquipMeterial	99	28301	残缺不全的脚蹬碎片，需要[FFFE0D]5块[-]才能打造成1个[FFFE0D]1阶紫电凌云蹬[-]。	180000	1	1	180000	4	1		999										
3475	苍虹降龙蹬碎片	T2_jiaodeng_piece		34	28302		EquipMeterial	99	28302	残缺不全的脚蹬碎片，需要[FFFE0D]10块[-]才能打造成1个[FFFE0D]2阶苍虹降龙蹬[-]。\n\n可作为材料将[FFFE0D]1阶紫电凌云蹬[-]进阶至[FFFE0D]2阶苍虹降龙蹬[-]，需要[FFFE0D]8块[-]碎片	360000	2	1	360000	5	1		999										
3476	赤金驭天蹬碎片	T3_jiaodeng_piece		34	28303		EquipMeterial	99	28303	残缺不全的脚蹬碎片，需要[FFFE0D]20块[-]才能打造成1个[FFFE0D]3阶赤金驭天蹬[-]。\n\n亦可作为材料用于升阶[FFFE0D]2阶或以上的脚蹬[-]	900000	3	1	900000	6	1		999										
3477	4阶脚蹬碎片	T4_jiaodeng_piece		34	28304		EquipMeterial	99	28304	残缺不全的脚蹬碎片，需要[FFFE0D]20块[-]才能打造成1个[FFFE0D]4阶[-]脚蹬。	900000	4	1	900000	6	1		999										
3478	5阶脚蹬碎片	T5_jiaodeng_piece		34	28305		EquipMeterial	99	28305	残缺不全的脚蹬碎片，需要[FFFE0D]20块[-]才能打造成1个[FFFE0D]5阶[-]脚蹬。	900000	5	1	900000	6	1		999										
3479	6阶脚蹬碎片	T6_jiaodeng_piece		34	28306		EquipMeterial	99	28306	残缺不全的脚蹬碎片，需要[FFFE0D]20块[-]才能打造成1个[FFFE0D]6阶[-]脚蹬。	900000	6	1	900000	6	1		999										
3480	7阶脚蹬碎片	T7_jiaodeng_piece		34	28307		EquipMeterial	99	28307	残缺不全的脚蹬碎片，需要[FFFE0D]20块[-]才能打造成1个[FFFE0D]7阶[-]脚蹬。	900000	7	1	900000	6	1		999										
7419	1阶稀有诀要碎片	Random_JueYao_Q3_Lv1_piece		34	7340		EquipMeterial	99	7340	残缺不全的稀有诀要碎片，需要[FFFE0D]3块[-]才能合成1卷[FFFE0D]1阶稀有诀要随机卷[-]	350000	1	1	350000	6	1		999										
7484	小白犬领养券碎片	PetDog_piece		34	7455		EquipMeterial	99	7455	残缺不全的领养券碎片，需要[FFFE0D]5块[-]便可以领养一只萌萌的家园小白犬了哦	350000	1	1	350000	6	1		999										
