TemplateId	Name	Kind	ItemType	Icon	BigIcon	CDType	ClassName	DetailType	Intro	ItemValue	Level	ObjID	Price	Quality	RequireLevel	Sellable	Stack	ExtParam1	ExtParam2	ExtParam3	ExtParam4	ExtParam5	ExtParam6	ExtParam7	ExtParam8	ExtParam9	ExtParam10	ShowType
10889	三阶·三周年庆典礼盒	AnniversaryJiYuActAward_4	34	2153	2153		RandomItem	1	周年寄语活动中愿力值排行[FFFE0D]第11~20名[-]的奖励\n打开可获得[FFFE0D]和氏璧（封）*10[-]		1	1	1000	4	1	0	99999	10889										
10890	二阶·三周年庆典礼盒	AnniversaryJiYuActAward_5	34	2153	2153		RandomItem	1	周年寄语活动中愿力值排行[FFFE0D]第21~50名[-]的奖励\n打开可获得[FFFE0D]和氏璧（封）*8[-]		1	1	1000	3	1	0	99999	10890										
10891	一阶·三周年庆典礼盒	AnniversaryJiYuActAward_6	34	2153	2153		RandomItem	1	周年寄语活动中愿力值排行[FFFE0D]第51~100名[-]的奖励\n打开可获得[FFFE0D]和氏璧（封）*5[-]		1	1	1000	2	1	0	99999	10891										
10892	称号·江湖共盛筵	AnniversaryJiYuAct_Title1	34	790	790		AddTitleItem	11	使用后获得[FFFE0D]江湖共盛筵[-]称号\n\n称号有效期[FFFE0D]90天[-]		1	1	1000	6	1	0	99999	6729	7776000									
10893	称号·三生有幸	AnniversaryJiYuAct_Title2	34	790	790		AddTitleItem	11	使用后获得[FFFE0D]三生有幸[-]称号\n\n称号有效期[FFFE0D]90天[-]		1	1	1000	5	1	0	99999	6730	7776000									
10894	朝食餐牌	SanZhouNian_Item1	34	50120	50120		ComposeMeterial	1	一羮一食一瓢饮，一朝一夕一人生，集齐[FFFE0D]5个餐牌[-]可兑换[FFFE0D]1个朝食餐盒[-]，获取丰厚奖励\n\n[FFFE0D]5月31日至6月14日[-]可通过[FFFE0D]登录领奖[-]获得\n[FFFE0D]5月30日至6月13日[-]可通过[FFFE0D]野外首领[-]获得		1	1	1000	4	1	0	99999											
10895	昆山玉牌	SanZhouNian_Item2	34	50121	50121		AddExtDayTargetActvie	1	三生有幸，江湖有你，武林盟特制此玉牌答谢诸位大侠，使用后增加[FFFE0D]20点活跃度[-]，玉牌仅在[FFFE0D]24小时内[-]使用有效		1	1	1000	4	20	0	99999	20										
10896	朝食餐盒	SanZhouNian_Item3	34	50122	50122		RandomItemByTimeFrame	1	一朝一食，打卡幸福，为江湖大侠特制的食盒，使用可获丰厚奖励		1	1	1000	5	1	0	99999	129										
10897	三周年画卷	Zhounianqing_vidio	34	50123	50123		AnniversaryVideo	1	三生有幸，江湖有你，剑侠三年的故事点滴记录于画卷之中，愿你我共同追忆，一同展望。\n\n结尾处有世界红包口令！		1	1	1000	2	1	0	99999											
10898	端午材料包	DuanWuPlantCure_Materials	34	2586	2586		RandomItem	1	包粽子所需的材料，包含[FFFE0D]粽叶、稻米、鲜肉、麻绳[-]，开启后随机获得一种		1	1	1000	2	1	0	99999	10898	1									
10899	粽叶	DuanWuPlantCure_Item1	34	2586	2586		ComposeMeterial	1	包粽子所需的材料，集齐[FFFE0D]粽叶、稻米、鲜肉、麻绳[-]后即可随机合成一种粽子，需消耗一定银两		1	1	1000	2	1	0	99999											
10900	稻米	DuanWuPlantCure_Item2	34	2587	2587		ComposeMeterial	1	包粽子所需的材料，集齐[FFFE0D]粽叶、稻米、鲜肉、麻绳[-]后即可随机合成一种粽子，需消耗一定银两		1	1	1000	2	1	0	99999											
10901	鲜肉	DuanWuPlantCure_Item3	34	2588	2588		ComposeMeterial	1	包粽子所需的材料，集齐[FFFE0D]粽叶、稻米、鲜肉、麻绳[-]后即可随机合成一种粽子，需消耗一定银两		1	1	1000	2	1	0	99999											
10902	麻绳	DuanWuPlantCure_Item4	34	2589	2589		ComposeMeterial	1	包粽子所需的材料，集齐[FFFE0D]粽叶、稻米、鲜肉、麻绳[-]后即可随机合成一种粽子，需消耗一定银两		1	1	1000	2	1	0	99999											
10903	粽子	DuanWuPlantCure_ZongZiItem	34	2592	2592		RandomItem	1	打开后获得一份随机奖励，据闻其中蕴藏着神秘的物件！		1	1	1000	3	1	0	99999	10903										
10904	蜜枣粽	DuanWuPlantCure_ZongZi1	34	50128	50128		AddBuffItem	1	服用后获得屈原的祝福，获得以下属性，持续[FFFE0D]半小时[-]：\n基础攻击力+10%\n\n同样的增益效果只能同时存在一个		1	1	1000	4	1	0	99999	2327	1	27000	1							
10905	什锦粽	DuanWuPlantCure_ZongZi2	34	50129	50129		AddBuffItem	1	服用后获得屈原的祝福，获得以下属性，持续[FFFE0D]半小时[-]：\n基础全系抗性+20%\n\n同样的增益效果只能同时存在一个		1	1	1000	4	1	0	99999	2328	1	27000	1							
10906	紫薯粽	DuanWuPlantCure_ZongZi3	34	50130	50130		AddBuffItem	1	服用后获得屈原的祝福，获得以下属性，持续[FFFE0D]半小时[-]：\n基础闪避+10%\n\n同样的增益效果只能同时存在一个		1	1	1000	4	1	0	99999	2329	1	27000	1							
10907	红豆粽	DuanWuPlantCure_ZongZi4	34	50131	50131		AddBuffItem	1	服用后获得屈原的祝福，获得以下属性，持续[FFFE0D]半小时[-]：\n基础生命+10%\n\n同样的增益效果只能同时存在一个		1	1	1000	4	1	0	99999	2330	1	27000	1							
10908	咸肉粽	DuanWuPlantCure_ZongZi5	34	50132	50132		AddBuffItem	1	服用后获得屈原的祝福，获得以下属性，持续[FFFE0D]半小时[-]：\n基础会心+10%\n\n同样的增益效果只能同时存在一个		1	1	1000	4	1	0	99999	2331	1	27000	1							
10909	粽子	DuanWuPlantCure_ZongZiItem1	34	2592	2592		RandomItem	1	打开后获得一个粽子！		1	1	1000	3	1	0	99999	10909	1									
10910	通穴秘卷任选礼盒	Choose_TongXueMiJuanRenXuan6	34	2153	2153		NeedChooseItem	1	从列表中[FFFE0D]任意挑选1个[-]作为奖励	1000000	1	1	1000	5	1	0	99999	1		1								
10911	易骨经任选礼盒	Choose_YiGuJing1	34	2153	2153		NeedChooseItem	1	从列表中[FFFE0D]任意挑选1个[-]作为奖励	1000000	1	1	1000	5	1	0	99999	1										
10915	名扬四海尊享礼包	2019June_648Box_1	34	786	786		RandomItem	1	使用获得：\n[FFFE0D]地级同伴挑选礼盒、地级本命武器挑选礼盒、4级魂石随机箱[-]		1	1	1000	6	1	0	99999	10915	1									
10916	名扬四海尊享礼包	2019June_648Box_2	34	786	786		RandomItem	1	使用获得：\n[FFFE0D]地级同伴挑选礼盒、地级本命武器挑选礼盒、4级魂石任选箱、20000真气元气贡献任选礼盒[-]		1	1	1000	6	1	0	99999	10916	1									
10917	名扬四海尊享礼包	2019June_648Box_3	34	786	786		RandomItem	1	使用获得：\n[FFFE0D]地级本命武器挑选礼盒、5级魂石任选箱、20000真气元气贡献任选礼盒、冰壶秋月*1[-]		1	1	1000	6	1	0	99999	10917	1									
10918	名扬四海尊享礼包	2019June_648Box_4	34	786	786		RandomItem	1	使用获得：\n[FFFE0D]5级魂石任选箱、和氏璧*5、冰壶秋月*1、至尊7日礼包邀请帖[-]		1	1	1000	6	1	0	99999	10918	1									
10919	名扬四海尊享礼包	2019June_648Box_5	34	786	786		RandomItem	1	使用获得：\n[FFFE0D]初级魂石·杨荩忱（唯一）*1、随侯珠*2、冰壶秋月*1、至尊7日礼包邀请帖[-]		1	1	1000	6	1	0	99999	10919	1									
10920	名扬四海尊享礼包	2019June_648Box_6	34	786	786		RandomItem	1	使用获得：\n[FFFE0D]初级魂石·杨荩忱（唯一）*1、随侯珠*2、冰壶秋月*1、至尊7日礼包邀请帖[-]		1	1	1000	6	1	0	99999	10920	1									
10921	名扬四海荣耀礼包	2019June_648Box_7	34	786	786		RandomItem	1	使用获得：\n[FFFE0D]天剑令、紫水晶*10、无暇的神秘矿石*10、4级魂石任选箱、20000真气元气贡献任选礼盒、至尊7日礼包邀请帖[-]		1	1	1000	6	1	0	99999	10921	1									
10922	名扬四海荣耀礼包	2019June_648Box_8	34	786	786		RandomItem	1	使用获得：\n[FFFE0D]天剑令、紫水晶*10、无暇的神秘矿石*10、4级魂石任选箱、20000真气元气贡献任选礼盒、至尊7日礼包邀请帖[-]		1	1	1000	6	1	0	99999	10922	1									
10923	名扬四海荣耀礼包	2019June_648Box_9	34	786	786		RandomItem	1	使用获得：\n[FFFE0D]5级魂石任选箱、双倍重置令、20000真气元气贡献任选礼盒、洗髓经任选礼盒、至尊7日礼包邀请帖[-]		1	1	1000	6	1	0	99999	10923	1									
10924	名扬四海荣耀礼包	2019June_648Box_10	34	786	786		RandomItem	1	使用获得：\n[FFFE0D]5级魂石任选箱、和氏璧*5、【传承】套装绝学断篇随机箱[-]		1	1	1000	6	1	0	99999	10924	1									
10925	名扬四海荣耀礼包	2019June_648Box_11	34	786	786		RandomItem	1	使用获得：\n[FFFE0D]初级魂石·杨荩忱（唯一）*1、随侯珠*2、【传承】套装绝学断篇随机箱[-]		1	1	1000	6	1	0	99999	10925	1									
10926	名扬四海荣耀礼包	2019June_648Box_12	34	786	786		RandomItem	1	使用获得：\n[FFFE0D]初级魂石·杨荩忱（唯一）*1、随侯珠*2、【卓越】套装绝学断篇随机箱[-]		1	1	1000	6	1	0	99999	10926	1									
10927	名扬四海华贵礼包	2019June_648Box_13	34	786	786		RandomItem	1	使用获得：\n[FFFE0D]5级同伴技能书、20000真气元气贡献任选礼盒、4级魂石随机箱[-]		1	1	1000	6	1	0	99999	10927	1									
10928	名扬四海华贵礼包	2019June_648Box_14	34	786	786		RandomItem	1	使用获得：\n[FFFE0D]随机5级魂石、20000真气元气贡献任选礼盒、5级同伴技能书[-]		1	1	1000	6	1	0	99999	10928	1									
10929	名扬四海华贵礼包	2019June_648Box_15	34	786	786		RandomItem	1	使用获得：\n[FFFE0D]5级魂石任选箱、和氏璧*5、20000真气元气贡献任选礼盒、洗髓经任选礼盒[-]		1	1	1000	6	1	0	99999	10929	1									
10930	名扬四海华贵礼包	2019June_648Box_16	34	786	786		RandomItem	1	使用获得：\n[FFFE0D]5级魂石任选箱、和氏璧*5、20000真气元气贡献任选礼盒、传承秘本*1[-]		1	1	1000	6	1	0	99999	10930	1									
10931	名扬四海华贵礼包	2019June_648Box_17	34	786	786		RandomItem	1	使用获得：\n[FFFE0D]初级魂石·杨荩忱（唯一）*1、5级魂石任选箱、随侯珠*2、20000真气元气贡献任选礼盒[-]		1	1	1000	6	1	0	99999	10931	1									
10932	名扬四海华贵礼包	2019June_648Box_18	34	786	786		RandomItem	1	使用获得：\n[FFFE0D]初级魂石·杨荩忱（唯一）*1、卓越秘本*1[-]		1	1	1000	6	1	0	99999	10932	1									
10933	名扬四海暖心礼包	2019June_648Box_19	34	786	786		RandomItem	1	使用获得：\n[FFFE0D]600元宝、紫水晶*2、5000贡献、80000银两[-]		1	1	1000	6	1	0	99999	10933	1									
10934	名扬四海暖心礼包	2019June_648Box_20	34	786	786		RandomItem	1	使用获得：\n[FFFE0D]600元宝、紫水晶*2、10000真气元气贡献任选礼盒、80000银两[-]		1	1	1000	6	1	0	99999	10934	1									
10935	名扬四海暖心礼包	2019June_648Box_21	34	786	786		RandomItem	1	使用获得：\n[FFFE0D]未鉴定的卷轴*5、通穴秘卷任选礼盒*10、10000真气元气贡献任选礼盒、和氏璧*2[-]		1	1	1000	6	1	0	99999	10935	1									
10936	名扬四海暖心礼包	2019June_648Box_22	34	786	786		RandomItem	1	使用获得：\n[FFFE0D]未鉴定的卷轴*5、通穴秘卷任选礼盒*3、10000真气元气贡献任选礼盒、和氏璧*2[-]		1	1	1000	6	1	0	99999	10936	1									
10937	名扬四海暖心礼包	2019June_648Box_23	34	786	786		RandomItem	1	使用获得：\n[FFFE0D]未鉴定的卷轴*5、通穴秘卷任选礼盒*3、10000真气元气贡献任选礼盒、和氏璧*2[-]		1	1	1000	6	1	0	99999	10937	1									
10941	【传承】套装绝学断篇随机箱	Duanpian_lv4_Suit_Random	34	2153	2153		RandomItemByTimeFrame	1	打开可随机获得1个附有[FFFE0D]踏雪寻梅[-]、[FFFE0D]云雾敛[-]或者[FFFE0D]惊涛拍岸[-]套装技能的[aa62fc]【传承】[-]绝学断篇		1	1	1000	4	1	0	99999	135										
10949	京东米酒	Jiu_jingdong	34	50136	50136		RandomItem	1	美酒闪购赠礼：\n父亲节将至，京东美酒闪购为众位少侠奉上薄酒一杯，[FFFE0D]6.14上京东，美酒闪购享不停[-]，快去陪家中父老喝一杯！\n（未成年人不得饮酒）		1	1	1000	4	1	0	99999	10949										
10950	<雷霆怒吼>坐骑时装	Item_HorseShow_17_new	34	50142	50142		waiyi_exchange		使用后，您将获得一件坐骑外装。穿上后可以改变当前坐骑外观，不影响原有坐骑附带的属性\n\n达[FFFE0D]剑侠尊享10级[-]可赠送给好友		1	1	1000	71	1	0	1											148
10951	<雷霆怒吼>坐骑时装·1年	Item_HorseShow_17_new_time	34	50142	50142		waiyi_exchange		使用后，您将获得一件坐骑外装。穿上后可以改变当前坐骑外观，不影响原有坐骑附带的属性\n[FFFE0D]只有领袖可以获得该外装[-]\n[FFFE0D]时效：1年[-]		1	1	1000	71	1	0	1											148
10952	<冰魂雪魄>坐骑时装	Item_HorseShow_15_new	34	50143	50143		waiyi_exchange		使用后，您将获得一件坐骑外装。穿上后可以改变当前坐骑外观，不影响原有坐骑附带的属性\n\n达[FFFE0D]剑侠尊享10级[-]可赠送给好友		1	1	1000	71	1	0	1											149
10953	<冰魂雪魄>坐骑时装·1年	Item_HorseShow_15_new_time	34	50143	50143		waiyi_exchange		使用后，您将获得一件坐骑外装。穿上后可以改变当前坐骑外观，不影响原有坐骑附带的属性\n[FFFE0D]只有领袖可以获得该外装[-]\n[FFFE0D]时效：1年[-]		1	1	1000	71	1	0	1											149
10958	强化福星箱（天音）	fuxingge_box10	34	2153	2153		RandomItem	1	使用获得：\n[FFFE0D]蓝水晶*2[-]\n同时有[FFFE0D]概率[-]获得：\n[FFFE0D]紫水晶[-]\n[FFFE0D]橙水晶[-]\n[FFFE0D]防具强化护符[-]\n[FFFE0D]首饰强化护符[-]\n[FFFE0D]衣服强化护符[-]\n[FFFE0D]初级魂石·天音碎片（5合1，可赠送）[-]		1	1	1000	5	1	0	99999	10958										
10959	强化福星箱（鬼谷子·阴）	fuxingge_box11	34	2153	2153		RandomItem	1	使用获得：\n[FFFE0D]蓝水晶*2[-]\n同时有[FFFE0D]概率[-]获得：\n[FFFE0D]紫水晶[-]\n[FFFE0D]橙水晶[-]\n[FFFE0D]防具强化护符[-]\n[FFFE0D]首饰强化护符[-]\n[FFFE0D]衣服强化护符[-]\n[FFFE0D]初级魂石·鬼谷子·阴碎片（5合1，可赠送）[-]		1	1	1000	5	1	0	99999	10959										
10960	强化福星箱（鬼谷子·阳）	fuxingge_box12	34	2153	2153		RandomItem	1	使用获得：\n[FFFE0D]蓝水晶*2[-]\n同时有[FFFE0D]概率[-]获得：\n[FFFE0D]紫水晶[-]\n[FFFE0D]橙水晶[-]\n[FFFE0D]防具强化护符[-]\n[FFFE0D]首饰强化护符[-]\n[FFFE0D]衣服强化护符[-]\n[FFFE0D]初级魂石·鬼谷子·阳碎片（5合1，可赠送）[-]		1	1	1000	5	1	0	99999	10960										
10961	魂石碎片·天音（唯一）	stone_piece_tianyin	34	50135	50135		ComposeMeterial	1	集齐[FFFE0D]5个[-]碎片可以合成[ff578c]初级魂石·天音（唯一）[-]，碎片可以赠送好友\n\n镶嵌位置：[FFFE0D]衣服[-]\n魂石等级：[FFFE0D]5级[-]\n镶嵌属性：\n[ff578c]闪避 +360[-]\n[ff578c]抗属性效果时间 +56[-]	800000	1	1	1000	5	1	0	99999											
10962	魂石碎片·鬼谷子·阴（唯一）	stone_piece_guiguzi_yin	34	50133	50133		ComposeMeterial	1	集齐[FFFE0D]5个[-]碎片可以合成[ff578c]初级魂石·鬼谷子·阴（唯一）[-]，碎片可以赠送好友\n\n镶嵌位置：[FFFE0D]腰带[-]\n魂石等级：[FFFE0D]5级[-]\n镶嵌属性：\n[ff578c]反弹免伤 +10%[-]\n[ff578c]会心几率 +42[-]	800000	1	1	1000	5	1	0	99999											
10963	魂石碎片·鬼谷子·阳（唯一）	stone_piece_guiguzi_yang	34	50134	50134		ComposeMeterial	1	集齐[FFFE0D]5个[-]碎片可以合成[ff578c]初级魂石·鬼谷子·阳（唯一）[-]，碎片可以赠送好友\n\n镶嵌位置：[FFFE0D]护腕[-]\n魂石等级：[FFFE0D]5级[-]\n镶嵌属性：\n[ff578c]反弹免伤 +10%[-]\n[ff578c]全系抗性 +20[-]	800000	1	1	1000	5	1	0	99999											
10964	<寒霜>坐骑时装·7天	Item_HorseShow_1_day7	34				waiyi_exchange		使用后，您将获得一件坐骑外装。穿上后可以改变当前坐骑外观，不影响原有坐骑附带的属性\n[FFFE0D]时效：7天[-]		1	1	1000	3	1	0	1											108
10965	<福瑞灵鹿>坐骑时装·7天	Item_HorseShow_8_day7	34				waiyi_exchange		使用后，您将获得一件坐骑外装。穿上后可以改变当前坐骑外观，不影响原有坐骑附带的属性\n[FFFE0D]时效：7天[-]		1	1	1000	71	1	0	1											127
10966	<汉月碎银>坐骑时装·7天	Item_HorseShow_15_day7	34	9598	9598		waiyi_exchange		使用后，您将获得一件坐骑外装。穿上后可以改变当前坐骑外观，不影响原有坐骑附带的属性\n[FFFE0D]时效：7天[-]		1	1	1000	71	1	0	1											137
10970	盛夏华美宝箱	Summer_ChouJiang_item1	34	786	786		RandomItem	1	使用获得：\n[FFFE0D]外装套装任选礼盒、主题·共婵娟（可赠送）[-]\n\n打开外装套装任选礼盒可从[FFFE0D]浮光若梦豪华宝箱、邪魅狷狂豪华宝箱、丝路流纱豪华宝箱、盛夏风情豪华宝箱、秋叶流歌豪华宝箱、缀芳沐雪豪华宝箱、翩燕流云豪华宝箱[-]中任选一个外装豪华宝箱		1	1	1000	7	1	0	99999	10970										
10971	外装套装任选礼盒	Summer_ChouJiang_item2	34	2153	2153		NeedChooseItem	1	使用后从[FFFE0D]浮光若梦豪华宝箱、邪魅狷狂豪华宝箱、丝路流纱豪华宝箱、盛夏风情豪华宝箱、秋叶流歌豪华宝箱、缀芳沐雪豪华宝箱、翩燕流云豪华宝箱[-]中任选一个外装豪华宝箱		1	1	1000	6	1	0	99999	1										
10972	挂饰任选礼盒	Summer_ChouJiang_item3	34	2153	2153		NeedChooseItem	1	使用后从[FFFE0D]灵犬行箧、玉兔行箧、绒雪礼袜、新年金猪[-]中任选一个挂饰\n\n达[FFFE0D]剑侠尊享10级[-]可赠送给好友		1	1	1000	5	1	0	99999	1										
10973	和氏璧宝箱	Summer_ChouJiang_item4	34	786	786		RandomItem	11	使用后获得10个[FFFE0D]和氏璧（封）*10[-]		1	1	1000	4	1	0	99999	10973										
10974	和氏璧宝箱	Summer_ChouJiang_item5	34	786	786		RandomItem	11	使用后获得3个[FFFE0D]和氏璧（封）*3[-]		1	1	1000	3	1	0	99999	10974										
10987	遗迹白银宝箱	TeamTreasure_silverbox_189	34	100	100		RandomItem	1	遗迹寻宝活动中自动扣除[FFFE0D]500[-]白银积分兑换所得。		1	1	1000	3	1	0	999	10987										
10988	遗迹黄金宝箱	TeamTreasure_glodbox_189	34	100	100		RandomItem	1	遗迹寻宝活动中自动扣除[FFFE0D]1000[-]黄金积分兑换所得。		1	1	1000	4	1	0	999	10988										
10989	龙纹狮王	FieldLeader_Award_lv180_1	34	100	100		RandomItem	1	击杀首领龙纹狮王获得的宝箱	20000	1	1	1000		1	0	99999	10989	1									
10990	巨螯蜂后	FieldLeader_Award_lv180_2	34	100	100		RandomItem	1	击杀首领巨螯蜂后获得的宝箱	20000	1	1	1000		1	0	99999	10990	1									
10991	万毒棘皇	FieldLeader_Award_lv180_3	34	100	100		RandomItem	1	击杀首领万毒棘皇获得的宝箱	20000	1	1	1000		1	0	99999	10991	1									
10992	玄冰貂皇	FieldLeader_Award_lv180_4	34	100	100		RandomItem	1	击杀首领玄冰貂皇获得的宝箱	20000	1	1	1000		1	0	99999	10992	1									
10993	2000真气元气贡献任选礼盒	Choose_ZhenQiEnergy_2000	34	2153	2153		NeedChooseItem	1	从列表中[FFFE0D]任意挑选1个[-]作为奖励	1000000	1	1	1000	3	1	0	99999	1		1								
10994	称号·贵不可言	Xinyue_Title	34	790	790		AddTitleItem	11	使用后获得[FFFE0D]贵不可言[-]称号\n\n称号有效期[FFFE0D]30天[-]		1	1	1000	5	1	0	99999	6832	2592000									
10995	2000贡献	Contrib_2000	34	3246	3246		RandomItem	1	使用后可获取[FFFE0D]2000[-]贡献	1000000	1	1	1000	3	1	0	99999	10995										
10996	微信专享礼包	2019WeixinBuy_1	34	786	786		RandomItem	1	使用获得：\n[FFFE0D]3级魂石任选箱*3、10000贡献、100000银两、至尊7日礼包邀请帖[-]		1	1	1000	6	1	0	99999	10996	1									
10997	微信专享礼包	2019WeixinBuy_2	34	786	786		RandomItem	1	使用获得：\n[FFFE0D]4级魂石任选箱、10000真气元气贡献任选礼盒、100000银两、至尊7日礼包邀请帖[-]		1	1	1000	6	1	0	99999	10997	1									
10998	微信专享礼包	2019WeixinBuy_3	34	786	786		RandomItem	1	使用获得：\n[FFFE0D]通穴秘卷任选礼盒*15、20000真气元气贡献任选礼盒、和氏璧*5、至尊7日礼包邀请帖[-]		1	1	1000	6	1	0	99999	10998	1									
10999	前缀·霸者无疆（90天）	LingTuZhan_ChatTitle1	34	3585	3585		ChatNamePrefix	11	使用后获得[FFFE0D]霸者无疆[-]聊天前缀		1	1		7	1	0	99999	76	7776000									
11000	前缀·神机妙算（90天）	LingTuZhan_ChatTitle2	34	3585	3585		ChatNamePrefix	11	使用后获得[FFFE0D]神机妙算[-]聊天前缀		1	1		6	1	0	99999	77	7776000									
11001	前缀·雷霆万钧（90天）	LingTuZhan_ChatTitle3	34	3585	3585		ChatNamePrefix	11	使用后获得[FFFE0D]雷霆万钧[-]聊天前缀		1	1		5	1	0	99999	78	7776000									
11002	1元超值礼包宝箱（HK）	Recharge_Gift_HK_1	34	50002	50002		RandomItemByTimeFrame	1			1	1	1000	6	1	0	99999	130	1									
11003	3元超值礼包宝箱（HK）	Recharge_Gift_HK_2	34	50002	50002		RandomItemByTimeFrame	1			1	1	1000	6	1	0	99999	131	1									
11004	6元超值礼包宝箱（HK）	Recharge_Gift_HK_3	34	50002	50002		RandomItemByTimeFrame	1			1	1	1000	6	1	0	99999	132	1									
11005	云霞芳冠	T7_OnlyHelmWaiyi	34				waiyi_exchange		[FFFE0D]所有门派可用[-]\n\n使用后，您将获得一件头饰外观，使用可以改变当前外观，不影响原有装备附带的属性\n[FFFE0D]可用染色剂改变颜色[-]\n\n达到[FFFE0D]剑侠尊享10级[-]可赠送给好友		1	1	1000	81	1	0	1											40120
11006	称号·霓裳上宾（90天）	Chuangyi_Title1	34	790	790		AddTitleItem	11	使用后获得[FFFE0D]霓裳上宾[-]称号\n\n称号有效期[FFFE0D]90天[-]		1	1	1000	6	1	0	99999	6837	7776000									
11007	称号·金织玉线（90天）	Chuangyi_Title2	34	790	790		AddTitleItem	11	使用后获得[FFFE0D]金织玉线[-]称号\n\n称号有效期[FFFE0D]90天[-]		1	1	1000	5	1	0	99999	6838	7776000									
11008	称号·裁心出意（90天）	Chuangyi_Title3	34	790	790		AddTitleItem	11	使用后获得[FFFE0D]裁心出意[-]称号\n\n称号有效期[FFFE0D]90天[-]		1	1	1000	4	1	0	99999	6839	7776000									
11009	称号·大师姐的青睐（90天）	Chuangyi_Title4	34	790	790		AddTitleItem	11	使用后获得[FFFE0D]大师姐的青睐[-]称号\n\n称号有效期[FFFE0D]90天[-]		1	1	1000	4	1	0	99999	6840	7776000									
11010	称号·大师兄的青睐（90天）	Chuangyi_Title5	34	790	790		AddTitleItem	11	使用后获得[FFFE0D]大师兄的青睐[-]称号\n\n称号有效期[FFFE0D]90天[-]		1	1	1000	4	1	0	99999	6841	7776000									
11011	称号·小师妹的青睐（90天）	Chuangyi_Title6	34	790	790		AddTitleItem	11	使用后获得[FFFE0D]小师妹的青睐[-]称号\n\n称号有效期[FFFE0D]90天[-]		1	1	1000	4	1	0	99999	6842	7776000									
11012	称号·谈笑风生（90天）	Biaoqing_Title1	34	790	790		AddTitleItem	11	使用后获得[FFFE0D]谈笑风生[-]称号\n\n称号有效期[FFFE0D]90天[-]		1	1	1000	5	1	0	99999	6843	7776000									
11013	称号·忍俊不禁（90天）	Biaoqing_Title2	34	790	790		AddTitleItem	11	使用后获得[FFFE0D]忍俊不禁[-]称号\n\n称号有效期[FFFE0D]90天[-]		1	1	1000	4	1	0	99999	6844	7776000									
11014	前缀·妙手成衣（90天）	Chuangyi_ChatTitle1	34	3585	3585		ChatNamePrefix	11	使用后获得[FFFE0D]妙手成衣[-]聊天前缀		1	1		6	1	0	99999	79	7776000									
11015	前缀·心灵手巧（90天）	Chuangyi_ChatTitle2	34	3585	3585		ChatNamePrefix	11	使用后获得[FFFE0D]心灵手巧[-]聊天前缀		1	1		5	1	0	99999	80	7776000									
11016	前缀·别出心裁（90天）	Chuangyi_ChatTitle3	34	3585	3585		ChatNamePrefix	11	使用后获得[FFFE0D]别出心裁[-]聊天前缀		1	1		4	1	0	99999	81	7776000									
11017	外装折扣券	zhekou_hunshawaizhuang	34	50016	50016		DressDiscountCoupon	1	可凭此折扣券在万花资料片[FFFE0D]风华绝代[-]全新外装售卖期间以[FFFE0D]5折[-]的价格购买该外装豪华宝箱。\n\n可赠送给好友		1	1	1000	4	1	0	99999											
11018	头像框·妙笔生花	Touxiangkuang_wanhua	34	30026	30026		ChatTheme	11	使用后获得[FFFE0D]妙笔生花[-]专属头像框和多彩泡泡。\n\n可赠送给好友		1	1	1000	6	1	1	99999	43										
11019	头像框·风月无边	HeadFrame_jiazupingxuan1	34	30026	30026		ChatTheme	11	使用后获得[FFFE0D]「家族评选」[-]活动专属头像框和多彩泡泡。\n[FFFE0D]只有领袖、族长或本家族投票前五的成员可以获得该头像框[-]		1	1	1000	6	1	1	99999	41										
11020	头像框·日照祥云	HeadFrame_jiazupingxuan2	34	30026	30026		ChatTheme	11	使用后获得[FFFE0D]「家族评选」[-]活动专属头像框和多彩泡泡。\n[FFFE0D]只有领袖、族长或本家族投票前五的成员可以获得该头像框[-]		1	1	1000	6	1	1	99999	42										
11029	称号·天下风云出我辈（一年）	JiazuPingxuan_Title1	34	790	790		AddTitleItem	11	使用后获得[FFFE0D]天下风云出我辈[-]称号\n[FFFE0D]只有领袖、族长或本家族投票前五的成员可以获得该称号[-]\n\n称号有效期[FFFE0D]一年[-]		1	1	1000	5	1	0	99999	6845	31536000									
11030	称号·与尔同销万古愁（一年）	JiazuPingxuan_Title2	34	790	790		AddTitleItem	11	使用后获得[FFFE0D]与尔同销万古愁[-]称号\n[FFFE0D]只有领袖、族长或本家族投票前五的成员可以获得该称号[-]\n\n称号有效期[FFFE0D]一年[-]		1	1	1000	6	1	0	99999	6846	31536000									
11031	称号·家里有矿（一年）	JiazuPingxuan_Title3	34	790	790		AddTitleItem	11	使用后获得[FFFE0D]家里有矿[-]称号\n[FFFE0D]只有领袖、族长或本家族投票前五的成员可以获得该称号[-]\n\n称号有效期[FFFE0D]一年[-]		1	1	1000	5	1	0	99999	6847	31536000									
11032	称号·稳住我们能赢（一年）	JiazuPingxuan_Title4	34	790	790		AddTitleItem	11	使用后获得[FFFE0D]稳住我们能赢[-]称号\n[FFFE0D]只有领袖、族长或本家族投票前五的成员可以获得该称号[-]\n\n称号有效期[FFFE0D]一年[-]		1	1	1000	5	1	0	99999	6848	31536000									
