Desc	ActEventID	EventType	Frame	EventName	EventParam1	EventParam2	EventParam3	EventParam4	EventParam5	EventParamStr
玉泉鱼跃	4408	2	10	CanDoSkill	1					
玉泉鱼跃	4408	3		BodyVisable	1					
玉泉鱼跃	4408	3		ModelEffectVisible	1					
玉泉鱼跃	4408	3		DoCallScript	2					
心剑	4410	1		CastSkill	4410					
心剑	4410	1		PlayEffect	14410				-1	
心剑	4410	1		PlayEffect	24410			1	-1	
心剑	4410	1		PlaySound	6007					
心剑	4410	2	8	CanDoRun						
心剑	4410	2	8	CanDoSkill	1					
峰插云景	4413	1		CrossFade	1					
峰插云景	4413	1		InstantDir	1000					
峰插云景	4413	1		PlayEffect	14413				-1	
峰插云景	4413	1		PlaySound	6009					
峰插云景	4413	2	0	CastSkill	4413					
峰插云景	4413	2	4	PlayShake	60	160	1	1		
峰插云景	4413	2	11	PlayShake	60	160	1	1		
峰插云景	4413	2	11	UnbindEffect	14413					
峰插云景	4413	2	12	CanDoRun						
峰插云景	4413	2	12	CanDoSkill	1					
藏剑怒气	4433	1		CrossFade	1					
藏剑怒气	4433	1		InstantDir	1000					
藏剑怒气	4433	1		PlayEffect	14433					
藏剑怒气	4433	1		OpenSceneGray						
藏剑怒气	4433	1		ChangeBright	300					
藏剑怒气	4433	1		CastSkill	4435					
藏剑怒气	4433	1		PlaySound	6000					
藏剑怒气	4433	1		HeadUIVisable	0					
藏剑怒气	4433	2	6	CastSkill	4433					
藏剑怒气	4433	2	6	PlayShake	8	4000	2			
藏剑怒气	4433	2	9	CastSkill	4433					
藏剑怒气	4433	2	9	PlayShake	8	4000	2			
藏剑怒气	4433	2	12	CastSkill	4433					
藏剑怒气	4433	2	12	PlayShake	8	4000	2			
藏剑怒气	4433	2	23	CastSkill	4434					
藏剑怒气	4433	2	24	PlayShake	30	4000	2			
藏剑怒气	4433	2	40	CastSkill	4434					
藏剑怒气	4433	2	41	PlayShake	30	4000	2			
藏剑怒气	4433	3		UnbindEffect	14433					
藏剑怒气	4433	3		CloseSceneGray						
藏剑怒气	4433	3		ClearBright						
藏剑怒气	4433	3		HeadUIVisable	1					
藏剑剑法	4481	1		CrossFade	1					
藏剑剑法	4481	1		InstantDir	1000					
藏剑剑法	4481	1		LinkSkillInit	20	4482				
藏剑剑法	4481	1		PlaySound	6001					
藏剑剑法	4481	2	1	CanDoSkill						
藏剑剑法	4481	2	3	PlayEffect	14401				-1	
藏剑剑法	4481	2	3	CastSkill	4481					
藏剑剑法	4481	2	3	PlayShake	20	120	1	1		
藏剑剑法	4481	2	3	MovePos	25	35	160			
藏剑剑法	4481	2	3	UnbindEffect	14401					
藏剑剑法	4481	2	3	CanDoRun						
藏剑剑法	4481	2	5	CastLinkSkill						
藏剑剑法2	4482	1		CrossFade	1					
藏剑剑法2	4482	1		InstantDir	1000					
藏剑剑法2	4482	1		LinkSkillInit	20	4483				
藏剑剑法2	4482	1		PlaySound	6002					
藏剑剑法2	4482	2	1	CanDoSkill						
藏剑剑法2	4482	2	2	PlayEffect	14402				-1	
藏剑剑法2	4482	2	2	CastSkill	4482					
藏剑剑法2	4482	2	2	PlayShake	20	120	1	1		
藏剑剑法2	4482	2	2	MovePos	50	50	160			
藏剑剑法2	4482	2	2	UnbindEffect	14402					
藏剑剑法2	4482	2	2	CanDoRun						
藏剑剑法2	4482	2	3	CastLinkSkill						
藏剑剑法2	4482	3		CrossFade	200					
藏剑剑法3	4483	1		CrossFade	1					
藏剑剑法3	4483	1		InstantDir	1000					
藏剑剑法3	4483	1		LinkSkillInit	20	4484				
藏剑剑法3	4483	1		PlaySound	6003					
藏剑剑法3	4483	2	1	CanDoSkill						
藏剑剑法3	4483	2	1	PlayEffect	14403				-1	
藏剑剑法3	4483	2	2	CastSkill	4483					
藏剑剑法3	4483	2	2	PlayShake	80	180	1	1		
藏剑剑法3	4483	2	2	MovePos	50	40	130			
藏剑剑法3	4483	2	2	UnbindEffect	14403					
藏剑剑法3	4483	2	2	CanDoRun						
藏剑剑法3	4483	2	5	CastLinkSkill						
藏剑剑法4	4484	1		CrossFade	1					
藏剑剑法4	4484	1		InstantDir	1000					
藏剑剑法4	4484	1		PlaySound	6004					
藏剑剑法4	4484	2	1	CanDoSkill						
藏剑剑法4	4484	2	2	PlayEffect	14404				-1	
藏剑剑法4	4484	2	3	CastSkill	4484					
藏剑剑法4	4484	2	3	PlayShake	20	120	1	1		
藏剑剑法4	4484	2	6	CastSkill	4484					
藏剑剑法4	4484	2	6	MovePos	50	50	150			
藏剑剑法4	4484	2	6	PlayShake	100	180	1	1		
藏剑剑法4	4484	2	6	UnbindEffect	14404					
藏剑剑法4	4484	2	9	CanDoRun						
藏剑剑法4	4484	3		CrossFade	500					
断潮	4485	1		CrossFade	1					
断潮	4485	1		InstantDir	1000					
断潮	4485	1		PlayEffect	14406				-1	
断潮	4485	1		PlaySound	6006					
断潮	4485	2	1	CastSkill	4485					
断潮	4485	2	5	PlayShake	60	160	1	1		
断潮	4485	2	5	UnbindEffect	14406					
断潮	4485	2	6	CanDoRun						
断潮	4485	3		CrossFade	300					
玉泉鱼跃	4486	1		CrossFade	1					
玉泉鱼跃	4486	1		InstantDir	35					
玉泉鱼跃	4486	1		PlayEffect	14408				-1	
玉泉鱼跃	4486	1		PlaySound	6008					
玉泉鱼跃	4486	2	1	UnbindEffect	14408					
玉泉鱼跃	4486	2	2	ModelEffectVisible	0					
玉泉鱼跃	4486	2	2	BodyVisable	0					
玉泉鱼跃	4486	2	4	ModelEffectVisible	1					
玉泉鱼跃	4486	2	5	BodyVisable	1					
玉泉鱼跃	4486	2	1	CastSkill	4487					
玉泉鱼跃	4486	2	5	PlayEffect	24408				-1	
玉泉鱼跃	4486	2	5	PlayShake	40	120	1	1		
玉泉鱼跃	4486	2	6	UnbindEffect	24408					
玉泉鱼跃	4486	2	7	CanDoRun						
玉泉鱼跃	4486	3		BodyVisable	1					
玉泉鱼跃	4486	3		DoCallScript	2					
玉泉鱼跃	4486	3		ModelEffectVisible	1					
玉泉鱼跃_子	4487	1		CastSkill	4409					
心剑	4488	1		CastSkill	4488					
心剑	4488	1		PlayEffect	14410				-1	
心剑	4488	1		PlayEffect	24410			1	-1	
心剑	4488	1		PlaySound	6007					
心剑	4488	2	8	CanDoRun						
峰插云景	4490	1		CrossFade	1					
峰插云景	4490	1		InstantDir	1000					
峰插云景	4490	1		PlayEffect	14413				-1	
峰插云景	4490	1		PlaySound	6009					
峰插云景	4490	1		CastSkill	4416					
峰插云景	4490	2	2	CastSkill	4490					
峰插云景	4490	2	4	PlayShake	60	160	1	1		
峰插云景	4490	2	11	PlayShake	60	160	1	1		
峰插云景	4490	2	11	UnbindEffect	14413					
峰插云景	4490	2	12	CanDoRun						
长歌扇诀	4501	1		CrossFade	1					
长歌扇诀	4501	1		InstantDir	1000					
长歌扇诀	4501	1		LinkSkillInit	20	4502				
长歌扇诀	4501	1		PlayEffect	14501				-1	
长歌扇诀	4501	1		PlaySound	6021					
长歌扇诀	4501	2	1	CanDoSkill						
长歌扇诀	4501	2	4	CastAutoSkill						
长歌扇诀	4501	2	5	CastSkill	4501					
长歌扇诀	4501	2	5	PlayShake	30	100	1	1		
长歌扇诀	4501	2	5	CanDoRun						
长歌扇诀	4501	2	6	CastLinkSkill						
长歌扇诀	4501	2	7	UnbindEffect	14501					
长歌扇诀2	4502	1		CrossFade	1					
长歌扇诀2	4502	1		InstantDir	1000					
长歌扇诀2	4502	1		LinkSkillInit	20	4503				
长歌扇诀2	4502	1		PlayEffect	14502				-1	
长歌扇诀2	4502	1		PlaySound	6022					
长歌扇诀2	4502	2	1	CastAutoSkill						
长歌扇诀2	4502	2	1	CanDoSkill						
长歌扇诀2	4502	2	2	CastSkill	4502					
长歌扇诀2	4502	2	2	PlayShake	30	100	1	1		
长歌扇诀2	4502	2	3	UnbindEffect	14502					
长歌扇诀2	4502	2	4	CanDoRun						
长歌扇诀2	4502	2	6	CastLinkSkill						
长歌扇诀3	4503	1		CrossFade	600					
长歌扇诀3	4503	1		InstantDir	1000					
长歌扇诀3	4503	1		LinkSkillInit	20	4504				
长歌扇诀3	4503	1		PlayEffect	14503				-1	
长歌扇诀3	4503	1		PlaySound	6023					
长歌扇诀3	4503	2	1	CanDoSkill						
长歌扇诀3	4503	2	2	CastAutoSkill						
长歌扇诀3	4503	2	3	CastSkill	4503					
长歌扇诀3	4503	2	3	PlayShake	30	100	1	1		
长歌扇诀3	4503	2	3	UnbindEffect	14503					
长歌扇诀3	4503	2	4	CanDoRun						
长歌扇诀3	4503	2	8	CastLinkSkill						
长歌扇诀4	4504	1		CrossFade	600					
长歌扇诀4	4504	1		InstantDir	1000					
长歌扇诀4	4504	1		PlayEffect	14504				-1	
长歌扇诀4	4504	1		PlaySound	6024					
长歌扇诀4	4504	2	1	CanDoSkill						
长歌扇诀4	4504	2	3	CastAutoSkill						
长歌扇诀4	4504	2	4	CastSkill	4504					
长歌扇诀4	4504	2	4	UnbindEffect	14504					
长歌扇诀4	4504	2	5	PlayShake	60	160	1	1		
长歌扇诀4	4504	2	5	CanDoRun						
平沙雁落	4506	1		CrossFade	1					
平沙雁落	4506	1		InstantDir	1000					
平沙雁落	4506	1		PlayEffect	14506				-1	
平沙雁落	4506	1		PlaySound	6026					
平沙雁落	4506	2	5	CastSkill	4506					
平沙雁落	4506	2	5	UnbindEffect	14506					
平沙雁落	4506	2	6	CanDoRun						
平沙雁落	4506	2	10	CanDoSkill	1					
云生结海	4508	1		CrossFade	1					
云生结海	4508	1		InstantDir	1000					
云生结海	4508	1		PlayEffect	14508				-1	
云生结海	4508	1		PlayEffect	14509			1	-1	
云生结海	4508	1		PlaySound	6027					
云生结海	4508	2	2	CastSkill	4508					
云生结海	4508	2	9	CanDoRun						
云生结海	4508	2	10	CanDoSkill	1					
云生结海	4508	3		CrossFade	850					
清音长啸	4512	1		CrossFade	1					
清音长啸	4512	1		InstantDir	1000					
清音长啸	4512	1		PlayEffect	14512				-1	
清音长啸	4512	1		PlaySound	6028					
清音长啸	4512	2	6	CastSkill	4512					
清音长啸	4512	2	10	PlayShake	30	180	1	1		
清音长啸	4512	2	10	UnbindEffect	14512					
清音长啸	4512	2	10	CanDoRun						
清音长啸	4512	2	10	CanDoSkill	1					
清音长啸	4512	3		CrossFade	850					
江逐月天	4518	1		CrossFade	1					
江逐月天	4518	1		InstantDir	1000					
江逐月天	4518	1		PlayEffect	14518				-1	
江逐月天	4518	2	2	PlaySound	6029					
江逐月天	4518	2	2	CastSkill	4518					
江逐月天	4518	2	2	CastSkill	4521					
江逐月天	4518	2	8	UnbindEffect	14518					
江逐月天	4518	2	9	CanDoRun						
江逐月天	4518	2	10	CanDoSkill	1					
江逐月天	4518	3		CrossFade	850					
长歌怒气	4544	1		CrossFade	1					
长歌怒气	4544	1		InstantDir	1000					
长歌怒气	4544	1		PlayEffect	14544				-1	
长歌怒气	4544	1		OpenSceneGray						
长歌怒气	4544	1		ChangeBright	300					
长歌怒气	4544	1		CastSkill	4546					
长歌怒气	4544	1		PlaySound	6020					
长歌怒气	4544	2	4	CastSkill	4544					
长歌怒气	4544	2	13	CastSkill	4544					
长歌怒气	4544	2	22	CastSkill	4544					
长歌怒气	4544	2	35	CastSkill	4545					
长歌怒气	4544	3		UnbindEffect	14544					
长歌怒气	4544	3		CloseSceneGray	2					
长歌怒气	4544	3		ClearBright						
长歌扇诀	4581	1		CrossFade	1					
长歌扇诀	4581	1		InstantDir	1000					
长歌扇诀	4581	1		LinkSkillInit	20	4582				
长歌扇诀	4581	1		PlayEffect	14501				-1	
长歌扇诀	4581	1		CastAutoSkill						
长歌扇诀	4581	1		PlaySound	6021					
长歌扇诀	4581	2	1	CanDoSkill						
长歌扇诀	4581	2	5	CastSkill	4581					
长歌扇诀	4581	2	5	PlayShake	30	100	1	1		
长歌扇诀	4581	2	5	CanDoRun						
长歌扇诀	4581	2	6	CastLinkSkill						
长歌扇诀	4581	2	7	UnbindEffect	14501					
长歌扇诀2	4582	1		CrossFade	1					
长歌扇诀2	4582	1		InstantDir	1000					
长歌扇诀2	4582	1		LinkSkillInit	20	4583				
长歌扇诀2	4582	1		PlayEffect	14502				-1	
长歌扇诀2	4582	1		PlaySound	6022					
长歌扇诀2	4582	1		CastAutoSkill						
长歌扇诀2	4582	2	1	CanDoSkill						
长歌扇诀2	4582	2	2	CastSkill	4582					
长歌扇诀2	4582	2	2	PlayShake	30	100	1	1		
长歌扇诀2	4582	2	3	UnbindEffect	14502					
长歌扇诀2	4582	2	4	CanDoRun						
长歌扇诀2	4582	2	6	CastLinkSkill						
长歌扇诀3	4583	1		CrossFade	600					
长歌扇诀3	4583	1		InstantDir	1000					
长歌扇诀3	4583	1		LinkSkillInit	20	4584				
长歌扇诀3	4583	1		PlayEffect	14503				-1	
长歌扇诀3	4583	1		CastAutoSkill						
长歌扇诀3	4583	1		PlaySound	6023					
长歌扇诀3	4583	2	1	CanDoSkill						
长歌扇诀3	4583	2	3	CastSkill	4583					
长歌扇诀3	4583	2	3	PlayShake	30	100	1	1		
长歌扇诀3	4583	2	3	UnbindEffect	14503					
长歌扇诀3	4583	2	4	CanDoRun						
长歌扇诀3	4583	2	8	CastLinkSkill						
长歌扇诀4	4584	1		CrossFade	600					
长歌扇诀4	4584	1		InstantDir	1000					
长歌扇诀4	4584	1		PlayEffect	14504				-1	
长歌扇诀4	4584	1		CastAutoSkill						
长歌扇诀4	4584	1		PlaySound	6024					
长歌扇诀4	4584	2	1	CanDoSkill						
长歌扇诀4	4584	2	4	CastSkill	4584					
长歌扇诀4	4584	2	4	UnbindEffect	14504					
长歌扇诀4	4584	2	5	PlayShake	60	160	1	1		
长歌扇诀4	4584	2	5	CanDoRun						
平沙雁落	4585	1		CrossFade	1					
平沙雁落	4585	1		InstantDir	1000					
平沙雁落	4585	1		PlayEffect	14506				-1	
平沙雁落	4585	1		PlaySound	6026					
平沙雁落	4585	2	5	CastSkill	4585					
平沙雁落	4585	2	5	UnbindEffect	14506					
平沙雁落	4585	2	6	CanDoRun						
云生结海	4587	1		CrossFade	1					
云生结海	4587	1		InstantDir	1000					
云生结海	4587	1		PlayEffect	14508				-1	
云生结海	4587	1		PlayEffect	14509			1	-1	
云生结海	4587	1		PlaySound	6027					
云生结海	4587	2	2	CastSkill	4587					
云生结海	4587	2	9	CanDoRun						
云生结海	4587	3		CrossFade	850					
清音长啸	4589	1		CrossFade	1					
清音长啸	4589	1		InstantDir	1000					
清音长啸	4589	1		PlayEffect	14512				-1	
清音长啸	4589	1		PlaySound	6028					
清音长啸	4589	2	6	CastSkill	4589					
清音长啸	4589	2	10	PlayShake	30	180	1	1		
清音长啸	4589	2	10	UnbindEffect	14512					
清音长啸	4589	2	10	CanDoRun						
清音长啸	4589	3		CrossFade	850					
江逐月天	4594	1		CrossFade	1					
江逐月天	4594	1		InstantDir	1000					
江逐月天	4594	1		PlayEffect	14518				-1	
江逐月天	4594	2	2	PlaySound	6029					
江逐月天	4594	2	2	CastSkill	4594					
江逐月天	4594	2	2	CastSkill	4521					
江逐月天	4594	2	8	UnbindEffect	14518					
江逐月天	4594	2	9	CanDoRun						
江逐月天	4594	3		CrossFade	850					
天山琴曲	4601	1		CrossFade	1					
天山琴曲	4601	1		InstantDir	1000					
天山琴曲	4601	1		LinkSkillInit	20	4602				
天山琴曲	4601	1		PlayEffect	14601				-1	
天山琴曲	4601	1		PlaySound	6041					
天山琴曲	4601	1		CastAutoSkill						
天山琴曲	4601	2	1	CanDoSkill						
天山琴曲	4601	2	2	CastSkill	4601					
天山琴曲	4601	2	2	PlayShake	30	100	1	1		
天山琴曲	4601	2	5	CanDoRun						
天山琴曲	4601	2	6	CastLinkSkill						
天山琴曲2	4602	1		CrossFade	1					
天山琴曲2	4602	1		InstantDir	1000					
天山琴曲2	4602	1		LinkSkillInit	20	4603				
天山琴曲2	4602	1		PlayEffect	14602				-1	
天山琴曲2	4602	1		PlaySound	6042					
天山琴曲2	4602	1		CastAutoSkill						
天山琴曲2	4602	2	1	CanDoSkill						
天山琴曲2	4602	2	3	CastSkill	4602					
天山琴曲2	4602	2	3	PlayShake	30	100	1	1		
天山琴曲2	4602	2	5	CanDoRun						
天山琴曲2	4602	2	6	CastLinkSkill						
天山琴曲3	4603	1		CrossFade	1					
天山琴曲3	4603	1		InstantDir	1000					
天山琴曲3	4603	1		LinkSkillInit	20	4604				
天山琴曲3	4603	1		PlayEffect	14603				-1	
天山琴曲3	4603	1		PlaySound	6043					
天山琴曲3	4603	1		CastAutoSkill						
天山琴曲3	4603	2	1	CanDoSkill						
天山琴曲3	4603	2	3	CastSkill	4603					
天山琴曲3	4603	2	3	PlayShake	30	100	1	1		
天山琴曲3	4603	2	8	CanDoRun						
天山琴曲3	4603	2	9	CastLinkSkill						
天山琴曲4	4604	1		CrossFade	1					
天山琴曲4	4604	1		InstantDir	1000					
天山琴曲4	4604	1		PlayEffect	14604				-1	
天山琴曲4	4604	1		PlaySound	6044					
天山琴曲4	4604	1		CastAutoSkill						
天山琴曲4	4604	2	1	CanDoSkill						
天山琴曲4	4604	2	2	CastSkill	4604					
天山琴曲4	4604	2	2	PlayShake	20	100	1	1		
天山琴曲4	4604	2	4	CastSkill	4604					
天山琴曲4	4604	2	4	PlaySound	6045					
天山琴曲4	4604	2	4	PlayShake	20	100	1	1		
天山琴曲4	4604	2	6	CastSkill	4604					
天山琴曲4	4604	2	6	PlaySound	6046					
天山琴曲4	4604	2	6	PlayShake	60	100	1	1		
天山琴曲4	4604	2	6	CanDoRun						
天山琴曲4	4604	3		CrossFade	500					
飞燕凌波	4606	1		CrossFade	1					
飞燕凌波	4606	1		InstantDir	1000					
飞燕凌波	4606	1		PlaySound	6047					
飞燕凌波	4606	2	2	PlayEffect	14606					
飞燕凌波	4606	2	3	UnbindEffect	14606				-1	
飞燕凌波	4606	2	2	CastSkill	4606					
飞燕凌波	4606	2	2	PlayShake	60	160	1	1		
飞燕凌波	4606	2	10	CanDoRun						
飞燕凌波	4606	2	10	CanDoSkill	1					
银瓶玉碎	4608	1		CrossFade	1					
银瓶玉碎	4608	1		InstantDir	1000					
银瓶玉碎	4608	1		PlayEffect	14608					
银瓶玉碎	4608	1		PlaySound	6048					
银瓶玉碎	4608	2	1	UnbindEffect	14608				-1	
银瓶玉碎	4608	2	3	CastSkill	4608					
银瓶玉碎	4608	2	3	PlayShake	60	160	1	1		
银瓶玉碎	4608	2	7	CanDoRun						
银瓶玉碎	4608	2	10	CanDoSkill	1					
空山凝云	4611	1		PlaySound	6049					
空山凝云	4611	1		CrossFade	1					
空山凝云	4611	1		PlayEffect	14611				-1	
空山凝云	4611	2	3	UnbindEffect	14611				-1	
空山凝云	4611	2	4	CastSkill	4611					
空山凝云	4611	2	8	CanDoRun						
空山凝云	4611	2	8	CanDoSkill	1					
水龙吟	4613	1		CrossFade	1					
水龙吟	4613	1		InstantDir	1000					
水龙吟	4613	1		PlaySound	6050					
水龙吟	4613	2	1	PlayEffect	14613				-1	
水龙吟	4613	2	5	CastSkill	4613					
水龙吟	4613	2	5	PlayShake	30	160	1	1		
水龙吟	4613	2	6	UnbindEffect	14613					
水龙吟	4613	2	8	CanDoRun						
水龙吟	4613	2	10	CanDoSkill	1					
天山怒气	4616	1		CrossFade	1					
天山怒气	4616	1		InstantDir	1000					
天山怒气	4616	1		PlayEffect	14616					
天山怒气	4616	1		OpenSceneGray						
天山怒气	4616	1		ChangeBright	100					
天山怒气	4616	1		CastSkill	4618					
天山怒气	4616	1		PlaySound	6040					
天山怒气	4616	1		HeadUIVisable	0					
天山怒气	4616	2	2	CastSkill	4616					
天山怒气	4616	2	2	PlayShake	8	4000	2			
天山怒气	4616	2	15	CastSkill	4616					
天山怒气	4616	2	15	PlayShake	8	4000	2			
天山怒气	4616	2	17	CastSkill	4616					
天山怒气	4616	2	17	PlayShake	8	4000	2			
天山怒气	4616	2	26	CastSkill	4616					
天山怒气	4616	2	26	PlayShake	30	4000	2			
天山怒气	4616	2	33	CastSkill	4617					
天山怒气	4616	2	33	PlayShake	30	4000	2			
天山怒气	4616	3		UnbindEffect	14616					
天山怒气	4616	3		ClearEffect	14616					
天山怒气	4616	3		CloseSceneGray						
天山怒气	4616	3		ClearBright						
天山怒气	4616	3		HeadUIVisable	1					
天山琴曲	4681	1		CrossFade	1					
天山琴曲	4681	1		InstantDir	1000					
天山琴曲	4681	1		LinkSkillInit	20	4682				
天山琴曲	4681	1		PlayEffect	14601				-1	
天山琴曲	4681	1		PlaySound	6041					
天山琴曲	4681	1		CastAutoSkill						
天山琴曲	4681	2	1	CanDoSkill						
天山琴曲	4681	2	2	CastSkill	4681					
天山琴曲	4681	2	2	PlayShake	30	100	1	1		
天山琴曲	4681	2	5	CanDoRun						
天山琴曲	4681	2	6	CastLinkSkill						
天山琴曲2	4682	1		CrossFade	1					
天山琴曲2	4682	1		InstantDir	1000					
天山琴曲2	4682	1		LinkSkillInit	20	4683				
天山琴曲2	4682	1		PlayEffect	14602				-1	
天山琴曲2	4682	1		PlaySound	6042					
天山琴曲2	4682	1		CastAutoSkill						
天山琴曲2	4682	2	1	CanDoSkill						
天山琴曲2	4682	2	3	CastSkill	4682					
天山琴曲2	4682	2	3	PlayShake	30	100	1	1		
天山琴曲2	4682	2	5	CanDoRun						
天山琴曲2	4682	2	6	CastLinkSkill						
天山琴曲3	4683	1		CrossFade	1					
天山琴曲3	4683	1		InstantDir	1000					
天山琴曲3	4683	1		LinkSkillInit	20	4684				
天山琴曲3	4683	1		PlayEffect	14603				-1	
天山琴曲3	4683	1		PlaySound	6043					
天山琴曲3	4683	1		CastAutoSkill						
天山琴曲3	4683	2	1	CanDoSkill						
天山琴曲3	4683	2	3	CastSkill	4683					
天山琴曲3	4683	2	3	PlayShake	30	100	1	1		
天山琴曲3	4683	2	8	CanDoRun						
天山琴曲3	4683	2	9	CastLinkSkill						
天山琴曲4	4684	1		CrossFade	1					
天山琴曲4	4684	1		InstantDir	1000					
天山琴曲4	4684	1		PlayEffect	14604				-1	
天山琴曲4	4684	1		PlaySound	6044					
天山琴曲4	4684	1		CastAutoSkill						
天山琴曲4	4684	2	1	CanDoSkill						
天山琴曲4	4684	2	2	CastSkill	4684					
天山琴曲4	4684	2	2	PlayShake	20	100	1	1		
天山琴曲4	4684	2	4	CastSkill	4684					
天山琴曲4	4684	2	4	PlaySound	6045					
天山琴曲4	4684	2	4	PlayShake	20	100	1	1		
天山琴曲4	4684	2	6	CastSkill	4684					
天山琴曲4	4684	2	6	PlaySound	6046					
天山琴曲4	4684	2	6	PlayShake	60	100	1	1		
天山琴曲4	4684	2	6	CanDoRun						
天山琴曲4	4684	3		CrossFade	500					
飞燕凌波	4685	1		CrossFade	1					
飞燕凌波	4685	1		InstantDir	1000					
飞燕凌波	4685	1		PlaySound	6047					
飞燕凌波	4685	2	2	PlayEffect	14606					
飞燕凌波	4685	2	3	UnbindEffect	14606				-1	
飞燕凌波	4685	2	2	CastSkill	4685					
飞燕凌波	4685	2	2	PlayShake	60	160	1	1		
飞燕凌波	4685	2	7	CanDoRun						
银瓶玉碎	4686	1		CrossFade	1					
银瓶玉碎	4686	1		InstantDir	1000					
银瓶玉碎	4686	1		PlayEffect	14608					
银瓶玉碎	4686	1		PlaySound	6048					
银瓶玉碎	4686	2	1	UnbindEffect	14608				-1	
银瓶玉碎	4686	2	3	CastSkill	4686					
银瓶玉碎	4686	2	3	PlayShake	60	160	1	1		
银瓶玉碎	4686	2	7	CanDoRun						
空山凝云	4687	1		PlaySound	6049					
空山凝云	4687	1		CrossFade	1					
空山凝云	4687	1		PlayEffect	14611				-1	
空山凝云	4687	2	3	UnbindEffect	14611				-1	
空山凝云	4687	2	4	CastSkill	4687					
空山凝云	4687	2	8	CanDoRun						
水龙吟	4688	1		CrossFade	1					
水龙吟	4688	1		InstantDir	1000					
水龙吟	4688	1		PlaySound	6050					
水龙吟	4688	2	1	PlayEffect	14613				-1	
水龙吟	4688	2	5	CastSkill	4688					
水龙吟	4688	2	5	PlayShake	30	160	1	1		
水龙吟	4688	2	6	UnbindEffect	14613					
水龙吟	4688	2	8	CanDoRun						
水龙吟-随机秘境	4872	2	5	CastSkill						
水龙吟-随机秘境	4872	2	5	PlayEffect	24614				3	
华山剑法1	5201	1		CrossFade	1					
华山剑法1	5201	1		InstantDir	1000					
华山剑法1	5201	1		PlaySound	6101					
华山剑法1	5201	1	0	LinkSkillInit	20	5202				
华山剑法1	5201	2	1	CanDoSkill						
华山剑法1	5201	2	2	CastSkill	5201					
华山剑法1	5201	2	0	PlayEffect	15201				-1	
华山剑法1	5201	2	1	UnbindEffect	15201					
华山剑法1	5201	2	4	PlayShake	20	120	1	1		
华山剑法1	5201	2	5	MovePos	20	20	100			
华山剑法1	5201	2	5	CanDoRun						
华山剑法1	5201	2	6	CastLinkSkill						
华山剑法2	5202	1		CrossFade	1					
华山剑法2	5202	1		InstantDir	1000					
华山剑法2	5202	2	1	PlaySound	6102					
华山剑法2	5202	2	0	CastSkill	5202					
华山剑法2	5202	1	0	LinkSkillInit	20	5203				
华山剑法2	5202	2	1	CanDoSkill						
华山剑法2	5202	2	0	PlayEffect	15202				-1	
华山剑法2	5202	2	1	UnbindEffect	15202					
华山剑法2	5202	2	2	PlayShake	30	120	1	1		
华山剑法2	5202	2	2	MovePos	40	40	150			
华山剑法2	5202	2	2	CanDoRun						
华山剑法2	5202	2	3	CastLinkSkill						
华山剑法3	5203	1		CrossFade	1					
华山剑法3	5203	1		InstantDir	1000					
华山剑法3	5203	1		LinkSkillInit	20	5204				
华山剑法3	5203	1		PlaySound	6103					
华山剑法3	5203	2	1	CanDoSkill						
华山剑法3	5203	2	0	PlayEffect	15203				-1	
华山剑法3	5203	2	0	CastSkill	5203					
华山剑法3	5203	2	2	PlayShake	40	150	1	1		
华山剑法3	5203	2	3	MovePos	70	50	130			
华山剑法3	5203	2	3	UnbindEffect	15203					
华山剑法3	5203	2	4	CanDoRun						
华山剑法3	5203	2	5	CastLinkSkill						
华山剑法4	5204	1		CrossFade	1					
华山剑法4	5204	1		InstantDir	1000					
华山剑法4	5204	1		PlaySound	6104					
华山剑法4	5204	2	1	CanDoSkill						
华山剑法4	5204	2	0	CastSkill	5204					
华山剑法4	5204	2	0	PlayEffect	15204				-1	
华山剑法4	5204	2	3	PlayShake	120	180	1	1		
华山剑法4	5204	2	4	MovePos	60	60	150			
华山剑法4	5204	2	4	UnbindEffect	15204					
华山剑法4	5204	2	5	CanDoRun						
萧史乘龙	5206	1		CrossFade	1					
萧史乘龙	5206	1		InstantDir	1000					
萧史乘龙	5206	1		CastSkill	5207					
萧史乘龙	5206	1		PlayEffect	15206				-1	
萧史乘龙	5206	1		PlaySound	6105					
萧史乘龙	5206	2	1	BodyVisable	0					
萧史乘龙	5206	2	3	BodyVisable	1					
萧史乘龙	5206	2	4	CanDoRun						
萧史乘龙	5206	2	10	CanDoSkill	1					
萧史乘龙	5206	3		BodyVisable	1					
萧史乘龙	5206	3		UnbindEffect	15206					
天绅倒悬	5209	1		CrossFade	1					
天绅倒悬	5209	1		InstantDir	1000					
天绅倒悬	5209	1		PlaySound	6106					
天绅倒悬	5209	2	0	PlayEffect	15209				-1	
天绅倒悬	5209	2	1	UnbindEffect	15209					
天绅倒悬	5209	2	1	CanDoSkill						
天绅倒悬	5209	2	2	CastSkill	5209					
天绅倒悬	5209	2	7	PlayShake	30	120	1	1		
天绅倒悬	5209	2	9	CanDoRun						
朝阳一气剑	5212	1		CrossFade	1					
朝阳一气剑	5212	1		InstantDir	1000					
朝阳一气剑	5212	1		PlaySound	6107					
朝阳一气剑	5212	2	1	CastAutoSkill						
朝阳一气剑	5212	2	4	PlayEffect	35212				-1	
