GradeType	Info	GradeLevel	Attrib1Type	Attrib1Value1	Attrib1Value2	Attrib1Value3	Attrib2Type	Attrib2Value1	Attrib2Value2	Attrib2Value3	Attrib3Type	Attrib3Value1	Attrib3Value2	Attrib3Value3	Attrib4Type	Attrib4Value1	Attrib4Value2	Attrib4Value3	Attrib5Type	Attrib5Value1	Attrib5Value2	Attrib5Value3	Attrib6Type	Attrib6Value1	Attrib6Value2	Attrib6Value3	Attrib7Type	Attrib7Value1	Attrib7Value2	Attrib7Value3	Attrib8Type	Attrib8Value1	Attrib8Value2	Attrib8Value3	Attrib9Type	Attrib9Value1	Attrib9Value2	Attrib9Value3	Attrib10Type	Attrib10Value1	Attrib10Value2	Attrib10Value3	Attrib11Type	Attrib11Value1	Attrib11Value2	Attrib11Value3	Attrib12Type	Attrib12Value1	Attrib12Value2	Attrib12Value3
15		8	lifemax_v	1200	0	0	basic_damage_v	60	0	60	all_series_resist_v	30	0	0	defense_v	120	0	0	deadlystrike_v	60	0	0	attackrate_v	160	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	basic_damage_v	30	0	30
15		9	lifemax_v	1200	0	0	basic_damage_v	60	0	60	all_series_resist_v	30	0	0	defense_v	120	0	0	deadlystrike_v	40	0	0	attackrate_v	320	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	basic_damage_v	30	0	30	0	0	0	0
15		10	lifemax_v	1200	0	0	basic_damage_v	60	0	60	basic_damage_v	60	0	60	weaken_deadlystrike_v	40	0	0	deadlystrike_v	80	0	0	ignore_defense_v	160	0	0	0	0	0	0	0	0	0	0	0	0	0	0	basic_damage_v	30	0	30	0	0	0	0	0	0	0	0
15		11	resist_allseriesstate_rate_v	30	0	0	recover_life_v	240	75	0	lifemax_v	1600	0	0	basic_damage_v	80	0	80	add_seriesstate_rate_v	40	0	0	attackrate_v	240	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	basic_damage_v	40	0	40
15		12	lifemax_v	1600	0	0	basic_damage_v	80	0	80	basic_damage_v	80	0	80	all_series_resist_v	40	0	0	deadlystrike_v	80	0	0	defense_v	120	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	lifemax_v	800	0	0
15		13	lifemax_v	1600	0	0	basic_damage_v	80	0	80	basic_damage_v	80	0	80	all_series_resist_v	40	0	0	deadlystrike_v	60	0	0	attackrate_v	480	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	basic_damage_v	40	0	40	0	0	0	0
15		14	lifemax_v	1600	0	0	basic_damage_v	80	0	80	resist_allseriesstate_rate_v	40	0	0	defense_v	120	0	0	basic_damage_v	120	0	120	deadlystrike_v	120	0	0	0	0	0	0	0	0	0	0	0	0	0	0	lifemax_v	800	0	0	0	0	0	0	0	0	0	0
15		15	weaken_deadlystrike_v	80	0	0	recover_life_v	320	75	0	basic_damage_v	120	0	120	ignore_defense_v	240	0	0	add_seriesstate_rate_v	60	0	0	basic_damage_v	120	0	120	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	weaken_deadlystrike_v	40	0	0
15		16	lifemax_v	2400	0	0	all_series_resist_v	60	0	0	attackrate_v	480	0	0	defense_v	240	0	0	deadlystrike_v	120	0	0	lifemax_v	2400	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	add_seriesstate_rate_v	20	0	0
15		17	basic_damage_v	120	0	120	all_series_resist_v	60	0	0	defense_v	240	0	0	weaken_deadlystrike_v	120	0	0	basic_damage_v	120	0	120	attackrate_v	800	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	weaken_deadlystrike_v	40	0	0	0	0	0	0
15		18	lifemax_v	2400	0	0	basic_damage_v	120	0	120	resist_allseriesstate_rate_v	60	0	0	lifemax_v	2400	0	0	deadlystrike_v	200	0	0	ignore_defense_v	400	0	0	0	0	0	0	0	0	0	0	0	0	0	0	add_seriesstate_rate_v	20	0	0	0	0	0	0	0	0	0	0
15		19	deadlystrike_v	120	0	0	recover_life_v	480	75	0	basic_damage_v	200	0	200	attackrate_v	800	0	0	add_seriesstate_rate_v	100	0	0	lifemax_v	4000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	defense_v	200	0	0
15		20	lifemax_v	4000	0	0	basic_damage_v	200	0	200	all_series_resist_v	100	0	0	defense_v	400	0	0	deadlystrike_v	200	0	0	lifemax_v	4000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	ignore_defense_v	200	0	0
16	桃花	1	lifemax_v	600	0	0	basic_damage_v	30	0	30	basic_damage_v	30	0	30	attackrate_v	120	0	0	deadlystrike_v	30	0	0	add_seriesstate_rate_v	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
16		2	lifemax_v	600	0	0	basic_damage_v	30	0	30	basic_damage_v	30	0	30	attackrate_v	120	0	0	deadlystrike_v	30	0	0	resist_allseriesstate_rate_v	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
16		3	lifemax_v	600	0	0	basic_damage_v	30	0	30	basic_damage_v	30	0	30	defense_v	60	0	0	weaken_deadlystrike_v	30	0	0	basic_damage_v	40	0	40	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
16		4	attackrate_v	120	0	0	deadlystrike_v	30	0	0	recover_life_v	120	75	0	lifemax_v	800	0	0	basic_damage_v	40	0	40	all_series_resist_v	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
16		5	lifemax_v	800	0	0	basic_damage_v	40	0	40	attackrate_v	160	0	0	deadlystrike_v	40	0	0	ignore_defense_v	80	0	0	resist_allseriesstate_rate_v	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
16		6	lifemax_v	800	0	0	basic_damage_v	40	0	40	attackrate_v	160	0	0	defense_v	80	0	0	deadlystrike_v	40	0	0	basic_damage_v	60	0	60	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
16		7	lifemax_v	800	0	0	basic_damage_v	40	0	40	recover_life_v	160	75	0	basic_damage_v	60	0	60	ignore_defense_v	120	0	0	weaken_deadlystrike_v	60	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
16		8	lifemax_v	1200	0	0	basic_damage_v	60	0	60	all_series_resist_v	30	0	0	attackrate_v	240	0	0	deadlystrike_v	60	0	0	add_seriesstate_rate_v	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	lifemax_v	600	0	0
16		9	lifemax_v	1200	0	0	basic_damage_v	60	0	60	basic_damage_v	60	0	60	defense_v	120	0	0	ignore_defense_v	80	0	0	attackrate_v	320	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	lifemax_v	600	0	0	0	0	0	0
16		10	lifemax_v	1200	0	0	basic_damage_v	60	0	60	attackrate_v	240	0	0	resist_allseriesstate_rate_v	20	0	0	basic_damage_v	80	0	80	deadlystrike_v	80	0	0	0	0	0	0	0	0	0	0	0	0	0	0	basic_damage_v	30	0	30	0	0	0	0	0	0	0	0
16		11	deadlystrike_v	60	0	0	recover_life_v	240	75	0	lifemax_v	1600	0	0	basic_damage_v	80	0	80	attackrate_v	320	0	0	weaken_deadlystrike_v	60	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	basic_damage_v	40	0	40
16		12	lifemax_v	1600	0	0	basic_damage_v	80	0	80	basic_damage_v	80	0	80	all_series_resist_v	40	0	0	deadlystrike_v	80	0	0	add_seriesstate_rate_v	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	lifemax_v	800	0	0
16		13	lifemax_v	1600	0	0	basic_damage_v	80	0	80	basic_damage_v	80	0	80	all_series_resist_v	40	0	0	ignore_defense_v	120	0	0	attackrate_v	480	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	lifemax_v	800	0	0	0	0	0	0
16		14	lifemax_v	1600	0	0	basic_damage_v	80	0	80	attackrate_v	320	0	0	resist_allseriesstate_rate_v	30	0	0	basic_damage_v	120	0	120	deadlystrike_v	120	0	0	0	0	0	0	0	0	0	0	0	0	0	0	basic_damage_v	40	0	40	0	0	0	0	0	0	0	0
16		15	deadlystrike_v	80	0	0	recover_life_v	320	75	0	basic_damage_v	120	0	120	defense_v	240	0	0	weaken_deadlystrike_v	120	0	0	lifemax_v	2400	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	defense_v	80	0	0
16		16	lifemax_v	2400	0	0	basic_damage_v	120	0	120	attackrate_v	480	0	0	deadlystrike_v	120	0	0	add_seriesstate_rate_v	60	0	0	lifemax_v	2400	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	ignore_defense_v	80	0	0
16		17	basic_damage_v	120	0	120	basic_damage_v	120	0	120	defense_v	240	0	0	ignore_defense_v	240	0	0	lifemax_v	2400	0	0	attackrate_v	800	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	defense_v	80	0	0	0	0	0	0
16		18	basic_damage_v	120	0	120	attackrate_v	480	0	0	resist_allseriesstate_rate_v	60	0	0	lifemax_v	2400	0	0	basic_damage_v	200	0	200	deadlystrike_v	200	0	0	0	0	0	0	0	0	0	0	0	0	0	0	ignore_defense_v	80	0	0	0	0	0	0	0	0	0	0
16		19	deadlystrike_v	120	0	0	recover_life_v	480	75	0	lifemax_v	4000	0	0	weaken_deadlystrike_v	200	0	0	add_seriesstate_rate_v	100	0	0	basic_damage_v	200	0	200	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	deadlystrike_v	100	0	0
16		20	basic_damage_v	200	0	200	basic_damage_v	200	0	200	all_series_resist_v	100	0	0	attackrate_v	800	0	0	deadlystrike_v	200	0	0	basic_damage_v	200	0	200	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	weaken_deadlystrike_v	100	0	0
17	武当	1	lifemax_v	600	0	0	basic_damage_v	30	0	30	basic_damage_v	30	0	30	all_series_resist_v	15	0	0	attackrate_v	120	0	0	deadlystrike_v	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
17		2	lifemax_v	600	0	0	basic_damage_v	30	0	30	basic_damage_v	30	0	30	all_series_resist_v	15	0	0	defense_v	60	0	0	ignore_defense_v	60	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
17		3	lifemax_v	600	0	0	basic_damage_v	30	0	30	defense_v	60	0	0	deadlystrike_v	30	0	0	add_seriesstate_rate_v	15	0	0	basic_damage_v	40	0	40	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
17		4	defense_v	60	0	0	weaken_deadlystrike_v	30	0	0	resist_allseriesstate_rate_v	15	0	0	lifemax_v	800	0	0	basic_damage_v	40	0	40	all_series_resist_v	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
17		5	lifemax_v	800	0	0	basic_damage_v	40	0	40	all_series_resist_v	20	0	0	attackrate_v	160	0	0	defense_v	80	0	0	deadlystrike_v	40	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
17		6	lifemax_v	800	0	0	basic_damage_v	40	0	40	basic_damage_v	40	0	40	all_series_resist_v	20	0	0	ignore_defense_v	80	0	0	attackrate_v	240	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
17		7	attackrate_v	160	0	0	defense_v	80	0	0	recover_life_v	160	75	0	lifemax_v	1200	0	0	basic_damage_v	60	0	60	add_seriesstate_rate_v	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
17		8	lifemax_v	1200	0	0	basic_damage_v	60	0	60	all_series_resist_v	30	0	0	defense_v	120	0	0	resist_allseriesstate_rate_v	30	0	0	deadlystrike_v	40	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	basic_damage_v	30	0	30
17		9	lifemax_v	1200	0	0	basic_damage_v	60	0	60	all_series_resist_v	30	0	0	recover_life_v	240	75	0	ignore_defense_v	80	0	0	deadlystrike_v	80	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	lifemax_v	600	0	0	0	0	0	0
17		10	lifemax_v	1200	0	0	basic_damage_v	60	0	60	basic_damage_v	60	0	60	defense_v	80	0	0	attackrate_v	320	0	0	add_seriesstate_rate_v	40	0	0	0	0	0	0	0	0	0	0	0	0	0	0	lifemax_v	600	0	0	0	0	0	0	0	0	0	0
17		11	deadlystrike_v	60	0	0	weaken_deadlystrike_v	60	0	0	lifemax_v	1600	0	0	basic_damage_v	80	0	80	all_series_resist_v	40	0	0	attackrate_v	240	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	basic_damage_v	40	0	40
17		12	lifemax_v	1600	0	0	basic_damage_v	80	0	80	basic_damage_v	80	0	80	all_series_resist_v	40	0	0	defense_v	160	0	0	resist_allseriesstate_rate_v	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	basic_damage_v	40	0	40
17		13	lifemax_v	1600	0	0	basic_damage_v	80	0	80	basic_damage_v	80	0	80	all_series_resist_v	40	0	0	weaken_deadlystrike_v	60	0	0	defense_v	240	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	basic_damage_v	40	0	40	0	0	0	0
17		14	lifemax_v	1600	0	0	basic_damage_v	80	0	80	deadlystrike_v	80	0	0	ignore_defense_v	120	0	0	basic_damage_v	120	0	120	add_seriesstate_rate_v	60	0	0	0	0	0	0	0	0	0	0	0	0	0	0	lifemax_v	800	0	0	0	0	0	0	0	0	0	0
17		15	attackrate_v	320	0	0	recover_life_v	320	75	0	lifemax_v	2400	0	0	all_series_resist_v	60	0	0	resist_allseriesstate_rate_v	60	0	0	basic_damage_v	120	0	120	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	deadlystrike_v	40	0	0
17		16	basic_damage_v	120	0	120	all_series_resist_v	60	0	0	attackrate_v	480	0	0	defense_v	240	0	0	deadlystrike_v	120	0	0	lifemax_v	2400	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	defense_v	80	0	0
17		17	basic_damage_v	120	0	120	all_series_resist_v	60	0	0	attackrate_v	480	0	0	recover_life_v	480	75	0	lifemax_v	2400	0	0	deadlystrike_v	200	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	all_series_resist_v	20	0	0	0	0	0	0
17		18	lifemax_v	2400	0	0	basic_damage_v	120	0	120	defense_v	240	0	0	basic_damage_v	120	0	120	all_series_resist_v	100	0	0	add_seriesstate_rate_v	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	attackrate_v	160	0	0	0	0	0	0	0	0	0	0
17		19	deadlystrike_v	120	0	0	weaken_deadlystrike_v	120	0	0	lifemax_v	4000	0	0	attackrate_v	800	0	0	ignore_defense_v	400	0	0	basic_damage_v	200	0	200	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	deadlystrike_v	100	0	0
17		20	basic_damage_v	200	0	200	basic_damage_v	200	0	200	all_series_resist_v	100	0	0	defense_v	400	0	0	resist_allseriesstate_rate_v	100	0	0	lifemax_v	4000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	defense_v	200	0	0
18	天忍	1	lifemax_v	600	0	0	basic_damage_v	30	0	30	all_series_resist_v	15	0	0	attackrate_v	120	0	0	deadlystrike_v	30	0	0	weaken_deadlystrike_v	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
18		2	lifemax_v	600	0	0	basic_damage_v	30	0	30	attackrate_v	120	0	0	defense_v	60	0	0	deadlystrike_v	30	0	0	add_seriesstate_rate_v	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
18		3	lifemax_v	600	0	0	basic_damage_v	30	0	30	all_series_resist_v	15	0	0	attackrate_v	120	0	0	deadlystrike_v	30	0	0	basic_damage_v	40	0	40	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
18		4	attackrate_v	120	0	0	resist_allseriesstate_rate_v	15	0	0	recover_life_v	120	75	0	lifemax_v	800	0	0	basic_damage_v	40	0	40	all_series_resist_v	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
18		5	lifemax_v	800	0	0	basic_damage_v	40	0	40	attackrate_v	160	0	0	deadlystrike_v	40	0	0	ignore_defense_v	80	0	0	add_seriesstate_rate_v	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
18		6	lifemax_v	800	0	0	attackrate_v	160	0	0	defense_v	80	0	0	deadlystrike_v	40	0	0	weaken_deadlystrike_v	40	0	0	ignore_defense_v	120	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
18		7	attackrate_v	160	0	0	deadlystrike_v	40	0	0	resist_allseriesstate_rate_v	20	0	0	lifemax_v	1200	0	0	basic_damage_v	60	0	60	deadlystrike_v	60	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
18		8	lifemax_v	1200	0	0	basic_damage_v	60	0	60	all_series_resist_v	30	0	0	attackrate_v	240	0	0	defense_v	120	0	0	deadlystrike_v	40	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	basic_damage_v	30	0	30
18		9	lifemax_v	1200	0	0	basic_damage_v	60	0	60	all_series_resist_v	30	0	0	attackrate_v	240	0	0	add_seriesstate_rate_v	20	0	0	ignore_defense_v	160	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	lifemax_v	600	0	0	0	0	0	0
18		10	lifemax_v	1200	0	0	basic_damage_v	60	0	60	attackrate_v	240	0	0	weaken_deadlystrike_v	40	0	0	deadlystrike_v	80	0	0	attackrate_v	320	0	0	0	0	0	0	0	0	0	0	0	0	0	0	basic_damage_v	30	0	30	0	0	0	0	0	0	0	0
18		11	defense_v	120	0	0	recover_life_v	240	75	0	lifemax_v	1600	0	0	basic_damage_v	80	0	80	deadlystrike_v	80	0	0	deadlystrike_v	60	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	basic_damage_v	40	0	40
18		12	lifemax_v	1600	0	0	basic_damage_v	80	0	80	attackrate_v	320	0	0	defense_v	160	0	0	deadlystrike_v	80	0	0	all_series_resist_v	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	lifemax_v	800	0	0
18		13	lifemax_v	1600	0	0	basic_damage_v	80	0	80	resist_allseriesstate_rate_v	40	0	0	attackrate_v	320	0	0	all_series_resist_v	30	0	0	deadlystrike_v	120	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	lifemax_v	800	0	0	0	0	0	0
18		14	lifemax_v	1600	0	0	basic_damage_v	80	0	80	attackrate_v	320	0	0	deadlystrike_v	60	0	0	defense_v	240	0	0	ignore_defense_v	240	0	0	0	0	0	0	0	0	0	0	0	0	0	0	basic_damage_v	40	0	40	0	0	0	0	0	0	0	0
18		15	defense_v	160	0	0	recover_life_v	320	75	0	basic_damage_v	120	0	120	attackrate_v	480	0	0	deadlystrike_v	120	0	0	basic_damage_v	120	0	120	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	resist_allseriesstate_rate_v	20	0	0
18		16	lifemax_v	2400	0	0	all_series_resist_v	60	0	0	attackrate_v	480	0	0	deadlystrike_v	120	0	0	add_seriesstate_rate_v	60	0	0	lifemax_v	2400	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	ignore_defense_v	80	0	0
18		17	lifemax_v	2400	0	0	all_series_resist_v	60	0	0	attackrate_v	480	0	0	deadlystrike_v	120	0	0	basic_damage_v	120	0	120	ignore_defense_v	400	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	deadlystrike_v	40	0	0	0	0	0	0
18		18	basic_damage_v	120	0	120	attackrate_v	480	0	0	defense_v	240	0	0	lifemax_v	2400	0	0	deadlystrike_v	200	0	0	add_seriesstate_rate_v	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	defense_v	80	0	0	0	0	0	0	0	0	0	0
18		19	weaken_deadlystrike_v	120	0	0	recover_life_v	480	75	0	lifemax_v	4000	0	0	attackrate_v	800	0	0	deadlystrike_v	200	0	0	lifemax_v	4000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	ignore_defense_v	200	0	0
18		20	basic_damage_v	200	0	200	all_series_resist_v	100	0	0	attackrate_v	800	0	0	defense_v	400	0	0	deadlystrike_v	200	0	0	lifemax_v	4000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	all_series_resist_v	50	0	0
19	少林	1	lifemax_v	600	0	0	lifemax_v	600	0	0	lifemax_v	600	0	0	basic_damage_v	30	0	30	defense_v	60	0	0	ignore_defense_v	60	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
19		2	lifemax_v	600	0	0	lifemax_v	600	0	0	basic_damage_v	30	0	30	attackrate_v	120	0	0	deadlystrike_v	30	0	0	weaken_deadlystrike_v	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
19		3	lifemax_v	600	0	0	basic_damage_v	30	0	30	all_series_resist_v	15	0	0	deadlystrike_v	30	0	0	add_seriesstate_rate_v	15	0	0	lifemax_v	800	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
19		4	lifemax_v	600	0	0	attackrate_v	120	0	0	resist_allseriesstate_rate_v	15	0	0	lifemax_v	800	0	0	basic_damage_v	40	0	40	all_series_resist_v	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
19		5	lifemax_v	800	0	0	lifemax_v	800	0	0	lifemax_v	800	0	0	basic_damage_v	40	0	40	attackrate_v	160	0	0	add_seriesstate_rate_v	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
19		6	lifemax_v	800	0	0	lifemax_v	800	0	0	basic_damage_v	40	0	40	deadlystrike_v	40	0	0	ignore_defense_v	80	0	0	basic_damage_v	60	0	60	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
19		7	defense_v	80	0	0	resist_allseriesstate_rate_v	20	0	0	recover_life_v	160	75	0	lifemax_v	1200	0	0	lifemax_v	1200	0	0	recover_life_v	240	75	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
19		8	lifemax_v	1200	0	0	lifemax_v	1200	0	0	basic_damage_v	60	0	60	attackrate_v	240	0	0	deadlystrike_v	60	0	0	weaken_deadlystrike_v	40	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	basic_damage_v	30	0	30
19		9	lifemax_v	1200	0	0	lifemax_v	1200	0	0	basic_damage_v	60	0	60	defense_v	120	0	0	all_series_resist_v	20	0	0	lifemax_v	1600	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	lifemax_v	600	0	0	0	0	0	0
19		10	lifemax_v	1200	0	0	basic_damage_v	60	0	60	attackrate_v	240	0	0	deadlystrike_v	40	0	0	lifemax_v	1600	0	0	add_seriesstate_rate_v	40	0	0	0	0	0	0	0	0	0	0	0	0	0	0	basic_damage_v	30	0	30	0	0	0	0	0	0	0	0
19		11	lifemax_v	1200	0	0	resist_allseriesstate_rate_v	30	0	0	lifemax_v	1600	0	0	basic_damage_v	80	0	80	recover_life_v	320	75	0	ignore_defense_v	120	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	lifemax_v	800	0	0
19		12	lifemax_v	1600	0	0	lifemax_v	1600	0	0	basic_damage_v	80	0	80	attackrate_v	320	0	0	deadlystrike_v	80	0	0	weaken_deadlystrike_v	60	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	basic_damage_v	40	0	40
19		13	lifemax_v	1600	0	0	lifemax_v	1600	0	0	lifemax_v	1600	0	0	basic_damage_v	80	0	80	defense_v	120	0	0	attackrate_v	480	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	lifemax_v	800	0	0	0	0	0	0
19		14	lifemax_v	1600	0	0	basic_damage_v	80	0	80	add_seriesstate_rate_v	30	0	0	deadlystrike_v	80	0	0	lifemax_v	2400	0	0	weaken_deadlystrike_v	120	0	0	0	0	0	0	0	0	0	0	lifemax_v	800	0	0	0	0	0	0	0	0	0	0	0	0	0	0
19		15	attackrate_v	320	0	0	all_series_resist_v	40	0	0	lifemax_v	2400	0	0	lifemax_v	2400	0	0	recover_life_v	480	75	0	basic_damage_v	120	0	120	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	attackrate_v	160	0	0
19		16	lifemax_v	2400	0	0	basic_damage_v	120	0	120	deadlystrike_v	120	0	0	ignore_defense_v	240	0	0	resist_allseriesstate_rate_v	60	0	0	basic_damage_v	120	0	120	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	weaken_deadlystrike_v	40	0	0
19		17	lifemax_v	2400	0	0	basic_damage_v	120	0	120	all_series_resist_v	60	0	0	defense_v	240	0	0	basic_damage_v	120	0	120	lifemax_v	4000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	weaken_deadlystrike_v	40	0	0	0	0	0	0
19		18	lifemax_v	2400	0	0	attackrate_v	480	0	0	deadlystrike_v	120	0	0	lifemax_v	2400	0	0	lifemax_v	4000	0	0	weaken_deadlystrike_v	200	0	0	0	0	0	0	0	0	0	0	0	0	0	0	add_seriesstate_rate_v	20	0	0	0	0	0	0	0	0	0	0
19		19	lifemax_v	2400	0	0	resist_allseriesstate_rate_v	60	0	0	lifemax_v	4000	0	0	ignore_defense_v	400	0	0	recover_life_v	800	75	0	basic_damage_v	200	0	200	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	attackrate_v	400	0	0
19		20	lifemax_v	4000	0	0	basic_damage_v	200	0	200	attackrate_v	800	0	0	deadlystrike_v	200	0	0	add_seriesstate_rate_v	100	0	0	basic_damage_v	200	0	200	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	resist_allseriesstate_rate_v	50	0	0
20	翠烟	1	lifemax_v	600	0	0	lifemax_v	600	0	0	basic_damage_v	30	0	30	all_series_resist_v	15	0	0	defense_v	60	0	0	ignore_defense_v	60	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
